kww	// User ID
16-2-2021	// Evaluation date
luke-pilot_22_64.4	3-2-2021	12:02:56:566	// Source file name and timestamp
238.095	// Sampling rate
4.000	// Data capture period

1.835409	// height
81.720696	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.792990	0.111555	0.082616	2.270538	-0.223610	-2.270538	0.089015	0.973393	0.569563	-0.973393	-0.266437	0.145402	
1	1.989233	0.348499	0.083315	2.358152	-0.211103	-2.358152	0.159460	1.468244	0.355906	-1.468244	-0.012630	0.144456	
2	2.340699	0.795005	0.079615	3.101034	0.081771	-3.101034	0.130664	2.176393	-0.029550	-2.176393	0.444791	0.137213	
3	2.558163	1.050958	0.071674	4.093514	0.526290	-4.093514	-0.066947	2.526098	-0.228388	-2.526098	0.670875	0.128592	
4	2.493744	1.094722	0.062863	4.478811	0.929279	-4.478811	-0.308717	2.379135	-0.251202	-2.379135	0.676703	0.121852	
5	2.130857	0.996687	0.057885	4.020115	1.206633	-4.020115	-0.491814	1.956578	-0.215304	-1.956578	0.591436	0.117032	
6	1.570920	0.684689	0.062541	3.183714	1.349481	-3.183714	-0.638231	1.357577	-0.061274	-1.357577	0.353902	0.114440	
7	1.084820	0.263063	0.073475	2.358948	1.291567	-2.358948	-0.708272	0.768006	0.189975	-0.768006	0.017827	0.113166	
8	0.902257	0.075509	0.083358	1.851135	1.050273	-1.851135	-0.631604	0.557870	0.309683	-0.557870	-0.145329	0.110477	
9	0.898697	0.122905	0.093094	1.671558	0.763293	-1.671558	-0.495495	0.626757	0.276371	-0.626757	-0.119971	0.107270	
10	0.879032	0.095515	0.104898	1.686092	0.479412	-1.686092	-0.432520	0.722963	0.310483	-0.722963	-0.176038	0.107247	
11	0.947774	0.017484	0.116934	2.012640	0.192172	-2.012640	-0.444926	0.920117	0.442307	-0.920117	-0.329647	0.109567	
12	1.183936	0.114688	0.128992	2.580241	0.000185	-2.580241	-0.467893	1.170405	0.499537	-1.170405	-0.342917	0.110462	
13	1.348214	0.238267	0.143468	2.994334	-0.041703	-2.994334	-0.451350	1.185071	0.501409	-1.185071	-0.267734	0.110874	
14	1.305563	0.152816	0.158547	3.177340	-0.068042	-3.177340	-0.352992	0.959304	0.616373	-0.959304	-0.340461	0.114481	
15	1.307271	0.080365	0.169760	3.217619	-0.148758	-3.217619	-0.184471	0.806019	0.761572	-0.806019	-0.432726	0.120726	
16	1.506754	0.285817	0.176858	3.041019	-0.113681	-3.041019	0.006366	0.884621	0.716860	-0.884621	-0.285275	0.127065	
17	1.643328	0.513323	0.182756	2.810116	0.091667	-2.810116	0.194605	1.011032	0.575562	-1.011032	-0.082719	0.134355	
18	1.553079	0.474239	0.188701	2.697470	0.244374	-2.697470	0.325325	0.952571	0.585894	-0.952571	-0.114371	0.144449	
19	1.510523	0.435414	0.193900	2.547762	0.261924	-2.547762	0.375134	1.004225	0.608582	-1.004225	-0.172743	0.154867	
20	1.675669	0.650881	0.200387	2.468561	0.320934	-2.468561	0.403774	1.497462	0.387837	-1.497462	-0.005875	0.161884	
21	1.744471	0.768223	0.211764	2.436238	0.395593	-2.436238	0.411455	1.901126	0.179536	-1.901126	0.100601	0.166216	
22	1.550162	0.501048	0.225046	1.915779	0.232669	-1.915779	0.378940	1.855856	0.305643	-1.855856	-0.119380	0.170366	
