kww	// User ID
16-2-2021	// Evaluation date
kevin-pilot_20_79.2	16-2-2021	11:45:35:205	// Source file name and timestamp
238.095	// Sampling rate
3.772	// Data capture period

1.790705	// height
85.991959	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.747115	1.737939	0.354867	4.736507	0.161799	-4.736507	-0.472233	1.579024	1.905696	-1.579024	-0.769163	0.410078	
1	2.456950	2.346926	0.356223	3.086051	0.708563	-3.086051	-1.458530	0.211139	2.798322	-0.211139	-1.523652	0.396878	
2	0.958552	1.208642	0.361587	1.470682	0.108035	-1.470682	-0.551001	-0.801371	1.163108	0.801371	-0.297119	0.386078	
3	-1.757006	-0.800716	0.388892	1.556208	-0.889536	-1.556208	1.223409	-0.594592	-1.924517	0.594592	2.160028	0.372408	
4	-2.747057	-1.479661	0.431103	1.728915	-0.920317	-1.728915	1.298158	-0.738042	-2.949886	0.738042	2.916278	0.370395	
5	-1.681884	-0.676371	0.454792	-0.436574	-0.229242	0.436574	-0.053850	-1.094823	-1.555754	1.094823	1.687714	0.383791	
6	-0.670798	0.051839	0.446664	-1.472024	0.173058	1.472024	-0.601203	-0.421856	-0.336372	0.421856	0.581395	0.401322	
7	-0.331235	0.296866	0.424168	-0.389004	0.221696	0.389004	-0.326844	-0.203420	0.037572	0.203420	0.262976	0.415853	
8	0.317419	0.720395	0.400644	-0.253371	0.552238	0.253371	-0.475232	-0.166976	0.571633	0.166976	-0.311672	0.423749	
9	0.892325	0.974580	0.373963	-1.489943	0.832936	1.489943	-0.792815	0.109005	0.946231	-0.109005	-0.811684	0.419570	
10	0.176911	0.246868	0.349091	-3.817446	0.220462	3.817446	-0.363238	-0.297461	0.162267	0.297461	-0.076603	0.407169	
11	-1.102109	-0.793907	0.341730	-7.236645	-0.699052	7.236645	0.335734	-1.363163	-1.007168	1.363163	0.000000	0.400553	
12	-1.333355	-0.941477	0.351820	-10.994872	-0.783173	10.994872	0.351745	-2.023600	-1.148703	2.023600	0.000000	0.407707	
13	-0.838226	-0.506777	0.361659	-13.279674	-0.364543	13.279674	0.120627	-2.119916	-0.623895	2.119916	0.000000	0.424136	
14	-0.716246	-0.349308	0.364054	-12.059656	-0.290699	12.059656	0.355586	-2.433546	-0.358696	2.433546	0.676046	0.441805	
15	-0.633042	-0.231347	0.361943	-8.670953	-0.321183	8.670953	0.687430	-2.831953	-0.145110	2.831953	0.000000	0.456334	
16	-0.051863	0.219447	0.352542	-6.153937	-0.039085	6.153937	0.691727	-2.561409	0.307765	2.561409	0.000000	0.466980	
17	0.483826	0.588820	0.334593	-5.165745	0.267615	5.165745	0.523313	-2.111629	0.640568	2.111629	-0.531792	0.472678	
18	0.464694	0.529012	0.316859	-5.243249	0.261483	5.243249	0.332815	-2.163586	0.583546	2.163586	-0.464038	0.471785	
19	-0.111764	0.051514	0.310150	-5.615946	-0.136745	5.615946	0.137231	-2.350026	0.132603	2.350026	0.000000	0.463264	
20	-1.252227	-0.858253	0.322742	-5.215637	-0.953155	5.215637	0.083614	-2.171961	-0.747935	2.171961	1.204663	0.444344	
21	-2.448051	-1.783470	0.359036	-4.540614	-1.838066	4.540614	0.151330	-2.169202	-1.645026	2.169202	2.223647	0.415102	
22	-2.605505	-1.851893	0.410677	-4.969367	-2.010582	4.969367	0.052275	-2.839388	-1.726439	2.839388	2.280381	0.384670	
23	-1.660585	-1.038041	0.457236	-5.647745	-1.385218	5.647745	-0.100857	-3.302235	-1.018342	3.302235	1.481994	0.361039	
24	-0.821343	-0.304788	0.485330	-4.583024	-0.882137	4.583024	0.093952	-2.853637	-0.434179	2.853637	0.825032	0.344220	
25	-0.446081	0.070735	0.496454	-2.143158	-0.757176	2.143158	0.447945	-2.051259	-0.204473	2.051259	0.510618	0.333305	
26	0.293082	0.703168	0.492046	0.002370	-0.299645	-0.002370	0.385314	-1.014131	0.256854	1.014131	-0.138434	0.326669	
27	1.243366	1.443656	0.467957	0.956497	0.414261	-0.956497	-0.020304	0.224814	0.886285	-0.224814	-1.011886	0.320012	
28	1.142546	1.338561	0.430942	0.807522	0.453174	-0.807522	-0.079242	0.794849	0.817049	-0.794849	-1.063033	0.312969	
29	-0.069732	0.357668	0.402359	0.013836	-0.183056	-0.013836	0.248695	0.108086	-0.028554	-0.108086	-0.112362	0.314682	
30	-1.026087	-0.458164	0.394354	-1.084290	-0.576291	1.084290	0.312128	-0.584480	-0.724889	0.584480	0.702646	0.334931	
31	-1.231826	-0.693683	0.397656	-2.322761	-0.465574	2.322761	-0.041464	-0.366340	-0.892065	0.366340	0.892533	0.372464	
32	-1.395732	-0.830562	0.403180	-4.034996	-0.375147	4.034996	-0.343717	-0.190629	-1.014858	0.190629	0.971394	0.421115	
33	-1.442057	-0.823169	0.412706	-7.079780	-0.314105	7.079780	-0.598939	-0.573595	-1.028867	0.573595	0.858479	0.472601	
34	-0.670141	-0.198197	0.418914	-10.725669	0.300149	10.725669	-1.062893	0.188430	-0.442319	-0.188430	0.131453	0.515346	
35	0.487947	0.711861	0.407218	-11.097872	1.123938	11.097872	-1.336950	2.912560	0.378317	-2.912560	-0.842396	0.539519	
36	1.214783	1.304847	0.381648	-5.737560	1.358224	5.737560	-1.065322	4.727404	0.884677	-4.727404	-1.585271	0.541597	
37	1.754610	1.704476	0.358917	1.577642	1.295699	-1.577642	-0.669176	4.295937	1.290620	-4.295937	-2.161846	0.524477	
38	2.340704	2.038325	0.342068	6.635017	1.376102	-6.635017	-0.493203	3.802611	1.721228	-3.802611	-2.494553	0.496490	
39	2.258096	1.863904	0.325829	9.600614	1.154923	-9.600614	-0.244911	2.780661	1.725631	-2.780661	-2.272752	0.467093	
40	1.233136	1.079540	0.317243	10.008590	0.381054	-10.008590	0.189909	-0.273815	1.172570	0.273815	-1.619071	0.442234	
41	0.069885	0.216989	0.325198	6.699381	-0.388330	-6.699381	0.618031	-2.733922	0.407475	2.733922	-0.938628	0.425066	
42	-0.874089	-0.569468	0.343569	1.385991	-0.952067	-1.385991	1.024661	-3.354361	-0.404765	3.354361	-0.135268	0.413767	
43	-2.047397	-1.556232	0.366135	-3.636325	-1.504957	3.636325	1.574782	-3.588876	-1.474855	3.588876	0.877783	0.399934	
44	-3.166143	-2.410655	0.401596	-6.870880	-1.861817	6.870880	1.939809	-3.989665	-2.430581	3.989665	1.495137	0.381258	
45	-3.319784	-2.493801	0.450387	-8.736861	-1.741389	8.736861	1.602656	-3.872510	-2.529305	3.872510	1.394497	0.367146	
46	-2.743842	-2.083606	0.495266	-10.163849	-1.399745	10.163849	1.066683	-2.812786	-2.115180	2.812786	1.140604	0.360966	
47	-2.441045	-1.878979	0.526782	-10.552601	-1.229905	10.552601	0.930961	-1.576936	-1.984593	1.576936	1.100135	0.356521	
48	-2.346807	-1.737491	0.548540	-10.694784	-1.076931	10.694784	0.561080	-1.445072	-1.840247	1.445072	0.974584	0.355729	
49	-1.901581	-1.293336	0.560259	-14.181990	-0.648402	14.181990	-0.359038	-1.676664	-1.300874	1.676664	0.662515	0.361311	
50	-1.427160	-0.869867	0.561086	-20.608713	-0.221264	20.608713	-1.082364	-1.546973	-0.781820	1.546973	0.407990	0.365472	
51	-1.094551	-0.550666	0.558377	-24.137645	0.025438	24.137645	-1.507351	-2.378672	-0.227599	2.378672	0.101701	0.362965	
52	-0.292975	0.174275	0.554924	-21.770194	0.353325	21.770194	-2.017892	-3.688900	0.823033	3.688900	-0.533446	0.356856	
53	0.704266	1.034945	0.545332	-15.779131	0.586824	15.779131	-2.224883	-4.067771	1.830027	4.067771	-1.206571	0.351950	
54	0.725629	1.079737	0.533324	-10.055255	0.299641	10.055255	-1.809193	-5.132981	1.905120	5.132981	-1.330920	0.349039	
55	-0.173253	0.367910	0.530298	-7.618733	-0.291891	7.618733	-1.189600	-7.085314	1.203180	7.085314	-0.941988	0.344692	
56	-0.821138	-0.186536	0.536827	-7.427561	-0.627196	7.427561	-0.748500	-7.257496	0.532917	7.257496	-0.563769	0.338194	
57	-0.806176	-0.263138	0.543314	-5.894062	-0.614304	5.894062	-0.406072	-5.424067	0.249992	5.424067	-0.393961	0.330477	
58	-0.456932	-0.085628	0.544769	-1.888253	-0.489838	1.888253	-0.044880	-3.284559	0.231607	3.284559	-0.380718	0.319879	
59	0.220468	0.354853	0.541524	2.670553	-0.199440	-2.670553	0.189537	-0.808675	0.450339	0.808675	-0.507710	0.306958	
60	1.321677	1.127383	0.530130	6.691371	0.338262	-6.691371	0.231269	2.508856	0.935282	-2.508856	-0.757378	0.295247	
61	2.434667	1.946877	0.505880	10.709991	0.757506	-10.709991	0.233529	5.477120	1.481812	-5.477120	-1.112910	0.285862	
62	3.067688	2.457404	0.471517	14.138997	0.753709	-14.138997	0.294419	6.882719	1.804171	-6.882719	-1.493681	0.283201	
63	3.119349	2.530705	0.433865	15.340181	0.471976	-15.340181	0.380901	6.749956	1.778333	-6.749956	-1.692669	0.296181	
64	2.437107	2.013608	0.399715	13.310375	0.106546	-13.310375	0.480660	4.974942	1.345265	-4.974942	-1.468911	0.321117	
65	0.937141	0.898881	0.377229	7.847005	-0.205856	-7.847005	0.510955	1.984987	0.573280	-1.984987	-0.837512	0.345975	
66	-0.531331	-0.120484	0.370399	0.533722	-0.266683	-0.533722	0.229892	-0.634590	-0.032890	0.634590	-0.340132	0.367868	
67	-0.976750	-0.360985	0.372863	-6.536106	-0.059057	6.536106	-0.355798	-2.031140	-0.057651	2.031140	-0.350183	0.388887	
68	-0.789941	-0.200784	0.376504	-12.297698	0.146364	12.297698	-0.808168	-2.813006	0.156000	2.813006	-0.496223	0.408612	
69	-0.797823	-0.236281	0.383837	-15.826629	0.125745	15.826629	-0.947401	-4.224279	0.242891	4.224279	-0.498144	0.423948	
70	-0.741625	-0.224435	0.399732	-16.824716	0.004669	16.824716	-0.945324	-5.664233	0.343018	5.664233	-0.540782	0.431331	
71	-0.401684	-0.023169	0.418662	-15.499755	-0.100705	15.499755	-0.803487	-5.613330	0.459261	5.613330	-0.586818	0.430521	
72	-0.614658	-0.252458	0.436975	-12.418559	-0.344730	12.418559	-0.530193	-5.957822	0.343521	5.957822	-0.377743	0.420994	
73	-1.541744	-0.961954	0.463797	-9.531073	-0.591999	9.531073	-0.391227	-8.241647	0.052967	8.241647	-0.066248	0.406044	
