kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_09_48.5	10-2-2021	16:09:23:526	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	2.357729	1.157800	1.412631	22.763495	-5.785564	-22.763495	-2.246612	19.505270	-2.299279	-19.505270	1.699657	0.196328	
1	2.278915	1.105114	1.387414	20.505393	-4.767277	-20.505393	-1.744428	17.993297	-2.277794	-17.993297	1.885565	0.210210	
2	2.177318	1.175446	1.369691	14.778546	-4.892805	-14.778546	-0.084783	9.528517	-2.697675	-9.528517	2.543468	0.227309	
3	1.821876	1.065176	1.369077	4.519165	-4.910372	-4.519165	1.142363	1.666368	-2.597119	-1.666368	2.572853	0.240938	
4	1.174411	0.712690	1.379198	-3.908396	-3.815606	3.908396	1.284650	-2.445751	-1.771093	2.445751	1.754306	0.246669	
5	0.476570	0.275607	1.390354	-2.567627	-2.027032	2.567627	0.410942	-5.221858	-0.547778	5.221858	0.504547	0.244143	
6	-0.145392	-0.156835	1.404073	3.760347	-0.353819	-3.760347	-0.877107	-8.847587	0.814039	8.847587	-0.848754	0.234739	
7	-0.586809	-0.463571	1.425239	7.188365	0.844605	-7.188365	-1.859960	-9.430195	1.751159	9.430195	-1.678202	0.220931	
8	-0.643618	-0.448143	1.449424	7.360515	1.066535	-7.360515	-1.836357	-6.142721	1.548287	6.142721	-1.347998	0.208220	
9	-0.390587	-0.215645	1.472746	3.308115	0.319610	-3.308115	-0.655280	-5.308723	0.702431	5.308723	-0.501956	0.205261	
10	-0.284297	-0.207067	1.501169	-7.176066	0.127074	7.176066	0.559322	-9.120489	0.810552	9.120489	-0.619669	0.220681	
11	-0.591156	-0.613878	1.537495	-18.228644	1.672655	18.228644	0.196090	-12.396015	2.425037	12.396015	-2.016002	0.247995	
12	-1.041026	-1.087446	1.573196	-18.893552	3.823847	18.893552	-1.673986	-12.026093	4.160157	12.026093	-3.372253	0.261483	
13	-1.237523	-1.245604	1.600441	-8.244881	4.702475	8.244881	-3.432991	-9.800589	4.679153	9.800589	-3.652863	0.248237	
14	-1.115745	-1.132049	1.620196	0.232528	4.183103	-0.232528	-4.090007	-7.291118	4.283730	7.291118	-3.279702	0.221471	
15	-0.870816	-0.996102	1.636091	-1.090755	3.355717	1.090755	-4.029069	-4.074578	3.919898	4.074578	-3.089579	0.194945	
16	-0.582424	-0.883252	1.648172	-4.178015	2.686327	4.178015	-4.130988	-0.390665	3.787147	0.390665	-3.244985	0.171501	
