kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_19_54.3	10-2-2021	16:12:45:475	// Source file name and timestamp
238.095	// Sampling rate
4.743	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	0.558146	0.012568	0.100948	-1.366499	0.105153	1.366499	-0.458745	-0.111960	0.128120	0.111960	-0.174167	0.341639	
1	0.107081	-0.202916	0.116273	-1.000977	0.201189	1.000977	-0.517794	-0.333709	0.285349	0.333709	-0.276493	0.321959	
2	-0.123449	-0.337150	0.136852	-0.899245	0.270354	0.899245	-0.575431	-0.483070	0.399847	0.483070	-0.365241	0.308067	
3	-0.113569	-0.326926	0.148911	-0.929833	0.262194	0.929833	-0.510530	-0.475812	0.379454	0.475812	-0.356074	0.297711	
4	0.014872	-0.254559	0.152719	-0.715270	0.203080	0.715270	-0.347861	-0.385326	0.299119	0.385326	-0.305080	0.285145	
5	0.237287	-0.163236	0.154422	-0.191426	0.117931	0.191426	-0.178503	-0.169738	0.221723	0.169738	-0.268958	0.270378	
6	0.523177	-0.030402	0.156276	0.415469	0.034888	-0.415469	-0.028372	0.125741	0.123243	-0.125741	-0.215196	0.260207	
7	0.717942	0.096123	0.161382	0.735074	-0.012182	-0.735074	0.092552	0.264185	0.021484	-0.264185	-0.131601	0.252530	
8	0.753993	0.135307	0.172750	0.657465	-0.017377	-0.657465	0.147221	0.231972	-0.016340	-0.231972	-0.092939	0.239538	
9	0.777716	0.126308	0.186283	0.520997	0.000000	-0.520997	0.141649	0.234301	-0.001035	-0.234301	-0.127584	0.225588	
10	0.874732	0.167397	0.197597	0.581030	-0.012033	-0.581030	0.145369	0.359043	-0.017760	-0.359043	-0.133505	0.219913	
11	0.889225	0.235416	0.209832	0.728567	-0.023782	-0.728567	0.193143	0.366729	-0.077038	-0.366729	-0.036826	0.219696	
12	0.713746	0.239784	0.226588	0.765018	-0.018630	-0.765018	0.235133	0.135054	-0.110073	-0.135054	0.078876	0.223136	
13	0.514827	0.200924	0.245457	0.693092	-0.012274	-0.693092	0.236081	-0.098723	-0.103884	0.098723	0.125244	0.232102	
14	0.458043	0.191989	0.263020	0.623257	-0.030401	-0.623257	0.199536	-0.162514	-0.096039	0.162514	0.128240	0.235020	
15	0.462151	0.177188	0.280150	0.626351	-0.055028	-0.626351	0.114351	-0.081989	-0.078448	0.081989	0.096596	0.221035	
16	0.423268	0.085802	0.298027	0.790672	-0.056803	-0.790672	-0.028627	0.096723	-0.010480	-0.096723	-0.023948	0.197354	
17	0.410365	-0.037802	0.313719	1.040608	-0.045732	-1.040608	-0.197428	0.380910	0.092711	-0.380910	-0.214007	0.178483	
18	0.478540	-0.105313	0.323932	1.284989	-0.037729	-1.284989	-0.330740	0.726084	0.168301	-0.726084	-0.374195	0.175041	
19	0.549776	-0.125087	0.329879	1.584979	-0.008152	-1.584979	-0.396831	1.038580	0.201838	-1.038580	-0.475494	0.185649	
20	0.584340	-0.151867	0.332896	2.095725	0.045648	-2.095725	-0.430792	1.436972	0.228600	-1.436972	-0.586146	0.196179	
21	0.655989	-0.158124	0.328935	2.901009	0.085096	-2.901009	-0.461701	1.966583	0.241593	-1.966583	-0.711863	0.199864	
22	0.787076	-0.085806	0.315958	3.599356	0.098101	-3.599356	-0.444096	2.213811	0.199985	-2.213811	-0.742927	0.197681	
23	0.879507	0.013195	0.299849	3.687366	0.097224	-3.687366	-0.362791	1.966010	0.127131	-1.966010	-0.652112	0.187056	
24	0.858308	0.030545	0.285840	3.332175	0.000000	-3.332175	-0.309196	1.621650	0.099550	-1.621650	-0.595512	0.170615	
25	0.737919	-0.042205	0.273058	2.891595	0.087732	-2.891595	-0.350353	1.419953	0.138661	-1.419953	-0.667031	0.169179	
26	0.532657	-0.135223	0.260576	2.358543	0.098970	-2.358543	-0.421168	1.195660	0.194860	-1.195660	-0.756641	0.193125	
27	0.230449	-0.228269	0.251582	1.755963	-0.000000	-1.755963	-0.438685	0.900192	0.237491	-0.900192	-0.775246	0.223444	
28	-0.126923	-0.345328	0.248299	1.321532	-0.000000	-1.321532	-0.433843	0.715157	0.282601	-0.715157	-0.800424	0.244586	
29	-0.445379	-0.467025	0.248503	1.170136	-0.000000	-1.170136	-0.466325	0.724811	0.331178	-0.724811	-0.880817	0.250435	
30	-0.720475	-0.557904	0.249039	1.229376	-0.000000	-1.229376	-0.510296	0.802748	0.357349	-0.802748	-0.922258	0.238231	
31	-1.057164	-0.641360	0.249237	1.322585	0.103640	-1.322585	-0.521805	0.806341	0.361174	-0.806341	-0.869696	0.210483	
32	-1.458968	-0.747472	0.250531	1.393646	-0.000000	-1.393646	-0.513628	0.791072	0.365328	-0.791072	-0.806298	0.180360	
33	-1.725844	-0.824015	0.254558	1.572025	-0.000000	-1.572025	-0.511933	0.872700	0.368755	-0.872700	-0.802170	0.165856	
34	-1.648547	-0.780008	0.261126	1.853432	-0.000000	-1.853432	-0.504459	0.948297	0.346411	-0.948297	-0.801686	0.166301	
35	-1.202663	-0.592502	0.267788	1.962085	-0.000000	-1.962085	-0.459649	0.853577	0.284729	-0.853577	-0.722628	0.167466	
36	-0.497136	-0.322714	0.270965	1.825127	-0.000000	-1.825127	-0.383027	0.733781	0.198681	-0.733781	-0.596094	0.166986	
37	0.337871	-0.053038	0.267236	1.727409	0.000000	-1.727409	-0.326630	0.839746	0.120033	-0.839746	-0.534375	0.172342	
38	1.140476	0.159704	0.253953	1.772417	0.000000	-1.772417	-0.332641	1.091279	0.072350	-1.091279	-0.581556	0.188650	
39	1.706345	0.284806	0.230729	1.642532	0.000000	-1.642532	-0.399580	1.167124	0.064838	-1.167124	-0.672572	0.209396	
40	1.924206	0.314395	0.201636	1.008674	0.000000	-1.008674	-0.485375	0.913698	0.093681	-0.913698	-0.731478	0.220781	
41	1.914879	0.278749	0.173773	0.013839	0.352349	-0.013839	-0.525257	0.428636	0.138755	-0.428636	-0.759613	0.219051	
42	1.851114	0.223749	0.151768	-0.807991	0.000000	0.807991	-0.493686	-0.092033	0.174969	0.092033	-0.790087	0.213850	
43	1.673902	0.162411	0.135759	-1.107157	0.000000	1.107157	-0.415682	-0.412633	0.178545	0.412633	-0.779242	0.214488	
44	1.263681	0.086444	0.128184	-0.974465	0.227101	0.974465	-0.305959	-0.445911	0.144943	0.445911	-0.652815	0.222302	
45	0.782902	0.007069	0.133668	-0.687792	0.000000	0.687792	-0.190548	-0.328077	0.107798	0.328077	-0.480035	0.235483	
46	0.527411	-0.042319	0.147878	-0.389005	0.000000	0.389005	-0.123560	-0.155378	0.094062	0.155378	-0.409523	0.252907	
47	0.533679	-0.033776	0.159209	-0.014007	0.000000	0.014007	-0.086188	0.082563	0.077689	-0.082563	-0.409041	0.268459	
48	0.599554	0.014783	0.164206	0.437238	0.000000	-0.437238	-0.014508	0.277435	0.037458	-0.277435	-0.338471	0.272559	
49	0.625806	0.046472	0.170032	0.750474	0.000000	-0.750474	0.056091	0.321339	0.005991	-0.321339	-0.238246	0.264751	
50	0.684290	0.045647	0.180243	0.817004	0.313772	-0.817004	0.054303	0.302435	0.005705	-0.302435	-0.245061	0.256275	
51	0.760440	0.046777	0.189227	0.753190	0.321514	-0.753190	0.001877	0.298486	0.014048	-0.298486	-0.311798	0.255753	
52	0.702708	0.038131	0.192121	0.647489	0.212148	-0.647489	-0.046422	0.277722	0.019721	-0.277722	-0.347060	0.260281	
53	0.486731	-0.034049	0.189136	0.548161	-0.071897	-0.548161	-0.084708	0.258746	0.033524	-0.258746	-0.437790	0.268397	
54	0.277840	-0.151568	0.178564	0.555341	-0.463690	-0.555341	-0.115640	0.307834	0.050725	-0.307834	-0.649400	0.283204	
55	0.179655	-0.225535	0.157776	0.686866	-0.741669	-0.686866	-0.117270	0.417267	0.052844	-0.417267	-0.823556	0.301348	
56	0.158157	-0.210798	0.132356	0.836015	-0.713952	-0.836015	-0.082173	0.491899	0.037732	-0.491899	-0.787219	0.309751	
57	0.247628	-0.127239	0.111931	0.932531	-0.367491	-0.932531	-0.032010	0.498944	0.016171	-0.498944	-0.590761	0.294962	
58	0.569862	0.009710	0.100055	1.000727	0.201016	-1.000727	0.020651	0.478020	-0.008614	-0.478020	-0.383762	0.257399	
59	1.038804	0.168244	0.096624	1.046827	0.811326	-1.046827	0.075915	0.431397	-0.035433	-0.431397	-0.230937	0.209981	
60	1.305329	0.241454	0.104257	1.030660	1.128981	-1.030660	0.111772	0.363900	-0.050989	-0.363900	-0.178869	0.164584	
61	1.194767	0.157891	0.121990	0.926383	0.899674	-0.926383	0.101194	0.309084	-0.043997	-0.309084	-0.263208	0.129161	
62	0.938206	0.015317	0.138731	0.730857	0.321689	-0.730857	0.056616	0.262337	-0.024263	-0.262337	-0.392624	0.113238	
63	0.754122	-0.051125	0.146175	0.458858	-0.133837	-0.458858	0.010012	0.187279	-0.006771	-0.187279	-0.424695	0.128292	
64	0.534256	-0.063181	0.146270	0.213669	-0.344432	-0.213669	-0.021817	0.111947	0.005902	-0.111947	-0.345825	0.182766	
65	0.168383	-0.110682	0.143018	0.132031	-0.581799	-0.132031	-0.042890	0.104685	0.018724	-0.104685	-0.262618	0.258908	
66	-0.188404	-0.176406	0.137088	0.202009	-0.917238	-0.202009	-0.059754	0.157008	0.030627	-0.157008	-0.228165	0.324222	
67	-0.396476	-0.201188	0.129126	0.323141	-1.140318	-0.323141	-0.065619	0.214001	0.035668	-0.214001	-0.201480	0.356516	
68	-0.549123	-0.218658	0.121498	0.448594	-1.265754	-0.448594	-0.064720	0.260769	0.039023	-0.260769	-0.181916	0.347125	
69	-0.708881	-0.287933	0.115903	0.599604	-1.528397	-0.599604	-0.070715	0.329405	0.049928	-0.329405	-0.228033	0.301030	
70	-0.725377	-0.374248	0.113477	0.802452	-1.863313	-0.802452	-0.077967	0.437237	0.063875	-0.437237	-0.331366	0.241274	
71	-0.490430	-0.401482	0.117071	1.030163	-1.922086	-1.030163	-0.083487	0.547903	0.074280	-0.547903	-0.406483	0.198625	
72	-0.102732	-0.354872	0.127716	1.196607	-1.568579	-1.196607	-0.104500	0.615432	0.085763	-0.615432	-0.406557	0.184157	
73	0.333752	-0.259983	0.140956	1.245742	-0.967037	-1.245742	-0.146829	0.628164	0.103213	-0.628164	-0.356416	0.187138	
74	0.816332	-0.128562	0.151012	1.182362	-0.274718	-1.182362	-0.197485	0.561592	0.124143	-0.561592	-0.291210	0.198560	
75	1.273988	0.017997	0.153562	1.001476	0.426935	-1.001476	-0.235610	0.402630	0.138280	-0.402630	-0.227699	0.213752	
76	1.501692	0.124398	0.147111	0.756694	0.959309	-0.756694	-0.231879	0.244886	0.132977	-0.244886	-0.171087	0.227834	
77	1.331453	0.136653	0.135227	0.652549	1.041176	-0.652549	-0.172624	0.233760	0.109692	-0.233760	-0.121308	0.236934	
78	0.788124	0.043122	0.124706	0.785746	0.502855	-0.785746	-0.095177	0.406690	0.090290	-0.406690	-0.082398	0.240936	
79	0.093303	-0.108314	0.118979	1.017757	-0.463971	-1.017757	-0.055595	0.676765	0.090553	-0.676765	-0.056249	0.241701	
80	-0.462059	-0.232533	0.116571	1.248706	-1.331405	-1.248706	-0.050798	0.880861	0.095709	-0.880861	-0.036868	0.239455	
81	-0.709266	-0.283331	0.117022	1.543810	-1.675175	-1.543810	-0.044253	0.936735	0.089165	-0.936735	-0.023971	0.238009	
82	-0.681043	-0.292633	0.121129	2.081490	-1.526159	-2.081490	-0.038215	1.003288	0.080168	-1.003288	-0.021841	0.248467	
83	-0.493844	-0.298711	0.126953	2.897497	-1.160646	-2.897497	-0.046092	1.189041	0.078008	-1.189041	-0.026591	0.273982	
84	-0.222207	-0.281082	0.131354	3.635970	-0.743766	-3.635970	-0.058064	1.357886	0.074368	-1.357886	-0.029129	0.299908	
