kww	// User ID
16-2-2021	// Evaluation date
kyle-pilot2_21_65.0	10-2-2021	15:07:02:547	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-1.883838	-1.432909	1.597772	3.712375	0.145311	-3.712375	-29.399432	21.587589	8.060297	-21.587589	-15.023228	0.115052	
1	-2.108145	-1.447179	1.573501	6.174819	0.207224	-6.174819	-27.280881	14.725008	12.259068	-14.725008	-23.494042	0.117461	
2	-2.137455	-1.474024	1.548587	8.064351	0.189521	-8.064351	-19.565919	7.434302	12.207391	-7.434302	-24.203933	0.118035	
3	-2.202817	-1.574673	1.525648	8.745033	0.167622	-8.745033	-16.272876	5.865878	11.408592	-5.865878	-23.322456	0.112505	
4	-1.846951	-1.210077	1.492449	10.087500	0.152553	-10.087500	-14.957998	4.394991	10.852180	-4.394991	-23.535617	0.100283	
5	-1.262600	-0.757740	1.456725	9.546826	0.098188	-9.546826	-7.780675	-1.863998	8.331388	1.863998	-19.276492	0.086770	
6	-1.172218	-0.940727	1.448016	7.255465	0.077641	-7.255465	0.697376	-6.089165	5.299049	6.089165	-11.551520	0.077309	
7	-1.092004	-0.991900	1.478597	5.847392	0.099586	-5.847392	3.525793	-6.309094	4.013299	6.309094	-8.322127	0.074132	
8	-0.418847	-0.225205	1.530361	2.382291	0.044121	-2.382291	3.079705	-6.878777	3.380458	6.878777	-10.466070	0.078540	
9	-0.117820	0.185151	1.581087	-2.191287	-0.011339	2.191287	1.470487	-5.582174	3.050324	5.582174	-12.573777	0.088181	
10	-0.799854	-0.421833	1.621698	-4.664143	0.017766	4.664143	-3.511354	-0.605720	4.136392	0.605720	-14.793569	0.095765	
11	-1.348953	-0.797723	1.644779	-3.566564	-0.000945	3.566564	-10.076328	4.684860	5.449021	-4.684860	-19.543611	0.095733	
12	-1.116964	-0.361090	1.642749	-1.729702	-0.070098	1.729702	-12.838079	6.245469	5.277048	-6.245469	-23.729721	0.086952	
13	-1.049544	-0.206923	1.617264	-2.564951	-0.030351	2.564951	-11.498283	3.406546	4.921540	-3.406546	-25.408630	0.074759	
14	-1.693977	-0.772223	1.574116	-7.465925	0.087544	7.465925	-10.590256	-0.139653	5.854958	0.139653	-28.461195	0.068850	
15	-2.100681	-0.964106	1.518013	-10.477319	0.103667	10.477319	-10.438965	-2.718263	6.232475	2.718263	-33.272248	0.072379	
16	-1.654181	-0.334015	1.459227	-8.142311	-0.001553	8.142311	-8.188131	-5.848791	4.433448	5.848791	-34.079665	0.083423	
17	-1.234832	0.006156	1.412608	-6.022591	-0.049021	6.022591	-5.836586	-6.538472	2.548812	6.538472	-29.085360	0.101475	
18	-1.276805	-0.313232	1.384218	-4.343083	-0.006518	4.343083	-6.091097	-2.239455	2.056054	2.239455	-22.522544	0.125233	
19	-0.760081	-0.068311	1.371013	-2.611897	-0.021043	2.611897	-4.766118	-0.218377	0.568266	0.218377	-16.066408	0.150812	
20	0.366186	0.814792	1.373358	-4.461735	-0.072379	4.461735	0.254611	-3.167685	-2.072909	3.167685	-8.562379	0.175511	
21	0.499280	0.659387	1.392736	-7.412512	-0.027919	7.412512	1.739935	-4.359442	-1.755793	4.359442	-2.636775	0.198374	
22	-0.605829	-0.703296	1.419404	-6.949519	0.085559	6.949519	-3.309549	-1.508673	1.734013	1.508673	-1.703481	0.216679	
23	-1.319608	-1.493799	1.442638	-2.876346	0.146259	2.876346	-6.823050	0.136853	3.542949	-0.136853	-3.547097	0.225383	
24	-1.191338	-1.244454	1.462995	1.905237	0.129427	-1.905237	-5.018413	0.470244	2.416422	-0.470244	-5.865834	0.220821	
25	-1.611164	-1.390704	1.480020	8.274726	0.140643	-8.274726	-4.798340	4.667938	1.849839	-4.667938	-12.271847	0.205669	
26	-3.454496	-2.707688	1.485511	13.729405	0.291712	-13.729405	-10.019740	10.948301	3.237354	-10.948301	-27.585842	0.188877	
27	-6.041219	-4.364420	1.473392	12.453827	0.442753	-12.453827	-15.457416	13.082581	4.521107	-13.082581	-50.997080	0.177552	
28	-8.103605	-5.333092	1.446278	5.462925	0.407743	-5.462925	-16.846511	10.880638	4.556041	-10.880638	-73.514339	0.171780	
29	-8.671365	-5.336053	1.412998	-2.037793	0.356896	2.037793	-15.575794	7.508891	4.275797	-7.508891	-81.710651	0.169943	
30	-7.520879	-4.552083	1.381288	-6.437967	0.439609	6.437967	-13.377552	5.033285	4.071614	-5.033285	-70.155254	0.173422	
31	-5.470528	-3.411919	1.354224	-5.620783	0.479084	5.620783	-10.544018	3.920160	3.614807	-3.920160	-48.326335	0.181787	
32	-3.815419	-2.572771	1.330881	-2.471381	0.481159	2.471381	-8.064011	2.597051	3.370428	-2.597051	-29.953521	0.190413	
33	-3.147563	-2.423777	1.304524	-1.053075	0.589133	1.053075	-7.213302	0.831319	3.949820	-0.831319	-19.619655	0.195841	
34	-3.127448	-2.778012	1.269466	-1.990547	0.711983	1.990547	-8.383144	0.432855	5.029150	-0.432855	-13.855320	0.197634	
35	-3.363437	-3.226487	1.228273	-3.912553	0.785058	3.912553	-11.034745	1.689136	5.999923	-1.689136	-11.239378	0.195487	
36	-3.731231	-3.468656	1.182891	-5.833509	0.902933	5.833509	-13.993687	2.732918	6.842429	-2.732918	-12.808757	0.189373	
37	-3.982895	-3.440001	1.135647	-8.241738	1.026672	8.241738	-15.594400	2.237767	7.640986	-2.237767	-15.273223	0.183574	
38	-4.057953	-3.449795	1.096883	-9.437394	1.010167	9.437394	-14.398844	1.507039	8.369603	-1.507039	-15.064869	0.188841	
39	-4.361765	-3.819686	1.067322	-5.696853	0.936627	5.696853	-11.557149	3.144951	9.568168	-3.144951	-14.390747	0.218698	
40	-4.910704	-4.231625	1.030026	0.775837	0.923416	-0.775837	-10.605476	6.498806	11.308641	-6.498806	-15.394871	0.275706	
41	-5.099996	-4.158702	0.977067	2.435481	0.857567	-2.435481	-12.667449	8.313665	12.248181	-8.313665	-15.773176	0.347913	
42	-4.778545	-3.829897	0.913458	-0.986328	0.699629	0.986328	-14.879864	7.961538	11.692462	-7.961538	-13.593519	0.419851	
43	-4.453155	-3.759211	0.843493	-1.520850	0.601372	1.520850	-14.966989	7.293436	10.644013	-7.293436	-10.496502	0.475781	
44	-4.219806	-3.639729	0.767412	4.502013	0.542924	-4.502013	-13.146707	5.642046	9.740254	-5.642046	-8.726633	0.501027	
45	-3.621592	-2.877542	0.685102	7.514420	0.409743	-7.514420	-9.568900	1.264150	8.356782	-1.264150	-8.021279	0.493316	
46	-2.752522	-1.860122	0.603533	2.844183	0.354662	-2.844183	-4.309833	-2.830566	6.444278	2.830566	-7.062443	0.470792	
47	-2.263403	-1.392079	0.531299	-2.822593	0.464077	2.822593	0.327779	-5.041961	4.920926	5.041961	-5.807165	0.454712	
48	-2.086157	-1.242442	0.468346	-6.937080	0.530367	6.937080	2.239185	-6.645920	3.805828	6.645920	-4.796432	0.447595	
49	-1.534298	-0.678847	0.418766	-10.318012	0.474720	10.318012	2.571678	-7.628866	2.310045	7.628866	-4.005860	0.443069	
50	-0.787477	-0.042114	0.389602	-9.949608	0.395156	9.949608	2.401605	-6.744418	0.815332	6.744418	-3.101124	0.442019	
51	-0.660147	-0.138454	0.371560	-5.489485	0.283833	5.489485	0.467853	-3.783342	0.282961	3.783342	-1.957784	0.446000	
52	-0.877766	-0.485406	0.347372	-0.626344	0.098195	0.626344	-2.495697	-0.494202	0.241934	0.494202	-1.129942	0.450816	
53	-0.476864	-0.065958	0.314865	1.693779	-0.030573	-1.693779	-3.184866	0.586465	-0.322596	-0.586465	-1.305160	0.449729	
54	0.331419	0.758523	0.281878	1.669650	-0.004196	-1.669650	-1.414736	0.090046	-1.074441	-0.090046	-1.956310	0.439966	
55	0.646360	1.026658	0.251416	1.152444	0.046002	-1.152444	-0.189225	0.068418	-1.271551	-0.068418	-2.089497	0.423354	
56	0.565758	0.943532	0.224655	1.212538	0.099418	-1.212538	0.055920	0.168116	-1.221023	-0.168116	-1.953505	0.400343	
57	0.671947	1.133833	0.208850	1.522638	0.260686	-1.522638	0.931328	-0.480254	-1.311891	0.480254	-2.148150	0.370600	
58	0.755308	1.283355	0.210622	1.256923	0.430082	-1.256923	1.876297	-0.739877	-1.242773	0.739877	-2.250370	0.338749	
59	0.371531	0.903493	0.223973	0.524728	0.494526	-0.524728	1.567527	0.032515	-0.895536	-0.032515	-1.764154	0.311880	
60	-0.207328	0.352784	0.235332	-0.098265	0.589027	0.098265	0.650386	0.483761	-0.559819	-0.483761	-1.141978	0.292533	
61	-0.468166	0.156204	0.240659	-1.172010	0.785779	1.172010	0.204722	-0.289795	-0.295485	0.289795	-0.897595	0.279220	
