kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_03_40.7	10-2-2021	16:07:58:268	// Source file name and timestamp
238.095	// Sampling rate
4.014	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	0.591207	0.370458	0.006825	-0.041002	-0.306715	0.041002	-0.155335	0.010560	0.091933	-0.010560	0.000000	0.019797	
1	0.577515	0.358929	0.007473	0.133900	-0.363025	-0.133900	-0.129273	0.090470	0.077420	-0.090470	0.112827	0.018762	
2	0.565143	0.347452	0.008040	0.307782	-0.393815	-0.307782	-0.106199	0.183762	0.057477	-0.183762	0.145088	0.016565	
3	0.554911	0.338187	0.008346	0.489620	-0.395092	-0.489620	-0.084961	0.278728	0.035064	-0.278728	0.183215	0.013171	
4	0.549551	0.335297	0.008064	0.679229	-0.381570	-0.679229	-0.066342	0.366872	0.013727	-0.366872	0.225566	0.009123	
5	0.540349	0.330018	0.007250	0.852697	-0.350265	-0.852697	-0.052356	0.433447	-0.003443	-0.433447	0.268040	0.006221	
6	0.505577	0.300084	0.006168	0.977430	-0.294929	-0.977430	-0.043413	0.468995	-0.013988	-0.468995	0.304313	0.007294	
7	0.438808	0.239374	0.005201	1.045015	-0.238974	-1.045015	-0.035893	0.480695	-0.017368	-0.480695	0.331540	0.011516	
8	0.360140	0.168847	0.005530	1.076634	-0.204341	-1.076634	-0.026295	0.478726	-0.015961	-0.478726	0.352034	0.016633	
9	0.282729	0.102989	0.008434	1.068846	-0.178526	-1.068846	-0.017451	0.456705	-0.012417	-0.456705	0.364894	0.021418	
10	0.187129	0.022304	0.012888	0.995392	-0.155394	-0.995392	-0.012349	0.411795	-0.007040	-0.411795	0.367267	0.025649	
11	0.048080	-0.102755	0.017832	0.892728	-0.167842	-0.892728	-0.007358	0.372336	0.000944	-0.372336	0.367087	0.030204	
12	-0.120007	-0.261884	0.023757	0.846617	-0.249700	-0.846617	0.005230	0.372661	0.009734	-0.372661	0.374251	0.035606	
13	-0.262424	-0.399419	0.033132	0.902921	-0.386874	-0.902921	0.032696	0.417127	0.014261	-0.417127	0.383463	0.040739	
14	-0.312103	-0.449125	0.048432	1.024906	-0.514572	-1.024906	0.074958	0.475013	0.007649	-0.475013	0.394948	0.044245	
15	-0.209779	-0.359587	0.067311	1.145708	-0.569048	-1.145708	0.121100	0.530795	-0.021554	-0.530795	0.435108	0.046262	
16	0.053442	-0.125381	0.083998	1.279857	-0.544631	-1.279857	0.162879	0.625246	-0.084535	-0.625246	0.520399	0.048202	
17	0.403996	0.190767	0.095163	1.475654	-0.476064	-1.475654	0.201732	0.772169	-0.175370	-0.772169	0.622215	0.051308	
18	0.735600	0.495860	0.100607	1.672768	-0.375173	-1.672768	0.229123	0.924022	-0.272593	-0.924022	0.701146	0.055303	
19	0.976097	0.720456	0.099961	1.781530	-0.241536	-1.781530	0.229601	1.056052	-0.357224	-1.056052	0.744273	0.058651	
20	1.105546	0.843591	0.093215	1.801268	-0.122500	-1.801268	0.217282	1.138250	-0.418095	-1.138250	0.752136	0.060135	
21	1.163206	0.905603	0.082729	1.766283	-0.064940	-1.766283	0.224932	1.143863	-0.458140	-1.143863	0.732224	0.059235	
22	1.200679	0.956321	0.070098	1.715115	-0.037940	-1.715115	0.249248	1.152151	-0.490148	-1.152151	0.699312	0.055529	
23	1.202630	0.974784	0.054287	1.672075	-0.006829	-1.672075	0.262999	1.230219	-0.513315	-1.230219	0.660867	0.049310	
