kww	// User ID
16-2-2021	// Evaluation date
luke-pilot_01_37.5	3-2-2021	11:55:17:657	// Source file name and timestamp
238.095	// Sampling rate
4.000	// Data capture period

1.835409	// height
81.720696	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.773667	1.116978	0.774360	-1.140964	0.000000	1.140964	2.016394	-1.250450	-1.370267	1.250450	6.798352	0.570714	
1	1.722960	1.162428	0.772734	-0.830967	0.000000	0.830967	1.732037	-1.103936	-0.885277	1.103936	5.343976	0.563988	
2	1.522984	1.047275	0.764505	-0.604641	0.000000	0.604641	1.332298	-0.857923	-0.573104	0.857923	4.133197	0.560439	
3	1.311597	0.820074	0.752843	-0.354355	0.000000	0.354355	1.358045	-0.711328	-0.696998	0.711328	4.193068	0.559886	
4	1.009431	0.484163	0.742884	-0.103844	0.000000	0.103844	1.549176	-0.591469	-1.009655	0.591469	4.612497	0.561890	
5	0.546693	0.065610	0.732451	-0.297229	0.000000	0.297229	1.456680	-0.427249	-1.186986	0.427249	4.324789	0.565002	
6	-0.023587	-0.462318	0.717149	-1.057463	0.000000	1.057463	1.415145	-0.235189	-1.486862	0.235189	4.194740	0.567546	
7	-0.426507	-0.892646	0.699737	-1.954092	0.000000	1.954092	1.669166	-0.242874	-1.924220	0.242874	4.660919	0.568718	
8	-0.449009	-0.911466	0.683072	-2.683908	0.000000	2.683908	1.868569	-0.500237	-1.902082	0.500237	4.410010	0.568795	
9	-0.385660	-0.781805	0.663473	-2.841275	0.000000	2.841275	1.914723	-0.519789	-1.566370	0.519789	3.473827	0.569819	
10	-0.450844	-0.843447	0.640542	-2.337386	0.000000	2.337386	1.925248	-0.221267	-1.621097	0.221267	3.354258	0.573252	
11	-0.248615	-0.695326	0.620069	-1.824018	0.000000	1.824018	1.850320	-0.309325	-1.631278	0.309325	3.468330	0.576381	
12	0.248690	-0.174564	0.602296	-1.408560	0.000000	1.408560	1.801773	-0.809937	-0.972510	0.809937	2.448967	0.576485	
13	0.432695	0.075958	0.582211	-0.847584	0.000000	0.847584	1.886814	-0.756435	-0.446084	0.756435	1.428166	0.575584	
14	0.370945	-0.011700	0.560942	-0.419548	0.000000	0.419548	2.094866	-0.326209	-0.578738	0.326209	1.546970	0.575069	
15	0.664801	0.207785	0.543067	-0.082661	0.000000	0.082661	2.706211	-0.731592	-0.441385	0.731592	1.514688	0.572743	
16	1.119056	0.667197	0.526214	0.535661	0.000000	-0.535661	3.755328	-1.643905	0.325078	1.643905	0.532273	0.568965	
17	1.216115	0.811968	0.505088	1.024195	0.000000	-1.024195	4.505921	-1.893369	0.814225	1.893369	-0.204939	0.567676	
18	1.167946	0.759627	0.481383	0.959081	0.000000	-0.959081	4.299172	-1.887968	0.804542	1.887968	-0.166326	0.570353	
19	1.371187	0.958940	0.458981	0.883162	0.000000	-0.883162	3.418445	-2.517832	1.122944	2.517832	-0.426383	0.574741	
20	1.665539	1.304045	0.434683	1.113340	0.000000	-1.113340	2.695768	-3.218492	1.859912	3.218492	-1.277808	0.579539	
21	1.754008	1.385561	0.405182	1.518087	0.000000	-1.518087	2.655623	-3.054786	2.078253	3.054786	-1.478449	0.586434	
22	1.809436	1.306311	0.376540	2.158611	0.000000	-2.158611	3.380012	-2.694194	1.747667	2.694194	-0.794533	0.595893	
23	2.125269	1.495989	0.355300	3.030799	0.000000	-3.030799	4.836486	-3.283944	1.945511	3.283944	-0.710727	0.604193	
24	2.491900	1.827080	0.338517	3.646378	0.000000	-3.646378	6.449544	-4.335189	2.637824	4.335189	-1.414312	0.607353	
25	2.609578	1.893689	0.321454	3.404230	0.000000	-3.404230	7.044195	-4.499338	2.771826	4.499338	-1.540175	0.604243	
26	2.664350	1.868559	0.304825	2.757263	0.000000	-2.757263	6.350705	-4.169067	2.572081	4.169067	-1.282428	0.594297	
27	2.791030	2.014416	0.288891	2.373283	0.000000	-2.373283	5.595620	-4.336615	2.835416	4.336615	-1.742130	0.577382	
28	2.762332	2.086687	0.270076	2.098174	0.000000	-2.098174	5.473783	-4.309043	3.120726	4.309043	-2.369191	0.556109	
29	2.599147	1.971464	0.247772	1.648075	0.000000	-1.648075	5.122061	-3.657878	2.937305	3.657878	-2.363536	0.533862	
30	2.504032	1.873006	0.226941	1.391887	0.000000	-1.391887	4.082471	-3.207929	2.619793	3.207929	-2.102051	0.512133	
31	2.347049	1.740164	0.210835	1.486327	0.000000	-1.486327	2.934460	-2.835936	2.208004	2.835936	-1.763483	0.491227	
32	2.021392	1.433695	0.198153	1.364250	0.000000	-1.364250	1.900370	-1.882174	1.464676	1.882174	-1.055447	0.471118	
33	1.751711	1.119475	0.188604	0.794188	0.259581	-0.794188	1.009014	-0.960914	0.677577	0.960914	-0.241499	0.451595	
34	1.687797	1.009129	0.183483	-0.099757	0.193686	0.099757	0.743012	-1.110388	0.339349	1.110388	0.059377	0.432316	
35	1.750625	1.082969	0.180623	-1.116595	0.298274	1.116595	1.344493	-2.293084	0.463885	2.293084	-0.231597	0.413290	
36	1.834224	1.162689	0.176826	-1.734748	0.475383	1.734748	2.360239	-3.614449	0.573831	3.614449	-0.551946	0.395620	
37	1.895522	1.179514	0.172793	-1.807112	0.609123	1.807112	3.288992	-4.563709	0.490743	4.563709	-0.686900	0.379868	
38	2.018629	1.340935	0.168372	-1.295896	0.849089	1.295896	4.681530	-5.610416	0.697072	5.610416	-1.263743	0.365298	
39	2.273148	1.726292	0.161246	0.226830	1.385899	-0.226830	7.611438	-7.122583	1.292592	7.122583	-2.426444	0.353136	
40	2.481726	1.978098	0.156049	2.172514	2.001971	-2.172514	11.422565	-8.379962	1.579813	8.379962	-3.191075	0.346759	
