kww	// User ID
16-2-2021	// Evaluation date
kyle-pilot2_25_68.8	10-2-2021	15:08:19:136	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-0.810002	-0.237296	0.243340	6.506449	-0.216363	-6.506449	0.000000	2.368989	-0.000000	-2.368989	0.947346	0.208400	
1	-0.796193	-0.128561	0.244909	6.385963	-0.251312	-6.385963	0.000000	2.125795	-0.000000	-2.125795	1.096953	0.207147	
2	-0.925329	-0.167986	0.251552	5.788481	-0.175293	-5.788481	0.000000	1.698903	-0.000000	-1.698903	1.247342	0.204560	
3	-0.887263	-0.091237	0.261964	5.543589	-0.203661	-5.543589	0.000000	1.893233	-0.000000	-1.893233	1.313565	0.201246	
4	-0.624380	0.217613	0.269478	6.448079	-0.465013	-6.448079	0.000000	2.951304	0.000000	-2.951304	1.382663	0.196591	
5	-0.425632	0.472102	0.270639	7.773044	-0.720563	-7.773044	0.000000	4.020560	0.000000	-4.020560	1.484776	0.189663	
6	-0.430698	0.461985	0.268547	8.150609	-0.704134	-8.150609	0.000000	4.323213	0.000000	-4.323213	1.512550	0.182229	
7	-0.423335	0.400108	0.265317	7.620465	-0.535283	-7.620465	0.000000	4.212397	0.000000	-4.212397	1.441403	0.178538	
8	-0.294818	0.470505	0.258700	7.160012	-0.420980	-7.160012	0.000000	4.181055	0.000000	-4.181055	1.393344	0.180971	
9	-0.203458	0.516687	0.248029	6.840193	-0.293784	-6.840193	0.000000	3.907208	0.000000	-3.907208	1.361912	0.187968	
10	-0.198145	0.420831	0.236099	6.059601	-0.069823	-6.059601	0.000000	3.177979	0.000000	-3.177979	1.205386	0.196838	
11	-0.174902	0.319714	0.225867	5.255648	0.117152	-5.255648	0.106627	2.634812	-0.018338	-2.634812	0.988366	0.205894	
12	-0.209454	0.251836	0.219896	5.552377	0.160415	-5.552377	0.000000	2.646064	0.000000	-2.646064	0.919788	0.213176	
13	-0.512181	0.010117	0.220487	6.662346	0.149256	-6.662346	0.000000	2.617682	0.000000	-2.617682	0.972178	0.216867	
14	-0.996133	-0.407948	0.226477	7.171305	0.176409	-7.171305	0.054322	2.367976	-0.079419	-2.367976	0.991992	0.217548	
15	-1.274776	-0.631193	0.231031	7.257783	0.143046	-7.257783	0.061378	2.689074	-0.117731	-2.689074	1.018280	0.216732	
16	-1.273152	-0.532926	0.226588	8.190337	-0.037756	-8.190337	0.084005	3.597441	-0.166658	-3.597441	1.158916	0.213971	
17	-1.336063	-0.461110	0.213328	9.330905	-0.173779	-9.330905	0.113393	4.006699	-0.211279	-4.006699	1.357637	0.208906	
18	-1.513932	-0.535071	0.198995	9.459988	-0.126756	-9.459988	0.189912	3.764206	-0.249729	-3.764206	1.487311	0.204113	
19	-1.402798	-0.407563	0.189514	9.165305	-0.131480	-9.165305	0.230336	3.693414	-0.254096	-3.693414	1.534374	0.201571	
20	-0.864586	0.036985	0.184367	8.963467	-0.353780	-8.963467	0.115169	3.784914	-0.196130	-3.784914	1.481364	0.198524	
21	-0.287668	0.422546	0.180488	8.153422	-0.569331	-8.153422	-0.054517	3.468770	-0.105300	-3.468770	1.246684	0.191108	
22	-0.004596	0.505748	0.174708	6.672553	-0.578607	-6.672553	-0.080962	2.947504	-0.038990	-2.947504	0.923037	0.179620	
23	0.047321	0.474003	0.165271	5.402937	-0.491823	-5.402937	0.011208	2.712757	-0.013459	-2.712757	0.760352	0.166982	
24	-0.022914	0.456498	0.154365	4.657679	-0.422493	-4.657679	0.068132	2.613078	-0.016156	-2.613078	0.780346	0.155683	
25	-0.267966	0.293595	0.146129	4.048773	-0.302937	-4.048773	0.094724	2.258955	-0.055577	-2.258955	0.756747	0.148101	
26	-0.622537	-0.029478	0.141688	3.464475	-0.131545	-3.464475	0.171456	1.795509	-0.134817	-1.795509	0.613193	0.145024	
27	-0.816861	-0.215704	0.138504	3.330639	-0.068321	-3.330639	0.226344	1.647741	-0.195399	-1.647741	0.494531	0.145101	
28	-0.726476	-0.107663	0.134541	3.758361	-0.187484	-3.758361	0.145040	1.756391	-0.175255	-1.756391	0.463554	0.147139	
29	-0.551303	0.084152	0.130729	4.006829	-0.346419	-4.006829	0.001047	1.678860	-0.111088	-1.678860	0.449177	0.150477	
30	-0.496129	0.160520	0.129565	3.508316	-0.391456	-3.508316	-0.066462	1.337488	-0.074084	-1.337488	0.414317	0.155248	
31	-0.486094	0.209765	0.131616	2.724319	-0.368937	-2.724319	-0.086103	1.036687	-0.041422	-1.036687	0.384340	0.162430	
