kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_12_54.2	10-2-2021	16:10:08:297	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	0.430337	-0.058548	0.345389	0.579284	-0.072170	-0.579284	-0.192148	0.211858	0.078342	-0.211858	-0.846516	0.235607	
1	0.644877	-0.025240	0.347053	0.625129	-0.096911	-0.625129	-0.224278	0.346226	0.088776	-0.346226	-1.034793	0.213575	
2	0.913791	0.016820	0.337176	0.549384	-0.161620	-0.549384	-0.270241	0.488476	0.105799	-0.488476	-1.235547	0.196863	
3	1.014565	0.015400	0.320567	0.301358	-0.222699	-0.301358	-0.301534	0.468897	0.123005	-0.468897	-1.428578	0.193567	
4	0.926420	-0.027323	0.306179	-0.078025	-0.255467	0.078025	-0.322167	0.290619	0.140501	-0.290619	-1.611435	0.204458	
5	0.668477	-0.074948	0.299395	-0.506718	-0.248635	0.506718	-0.325011	0.031556	0.147076	-0.031556	-1.620518	0.222427	
6	0.186489	-0.111034	0.300378	-0.995165	-0.153759	0.995165	-0.261276	-0.336919	0.119251	0.336919	-1.260675	0.242057	
7	-0.414975	-0.140453	0.307619	-1.626647	0.011682	1.626647	-0.102991	-0.873635	0.056958	0.873635	-0.675070	0.267823	
8	-0.842429	-0.168199	0.323591	-2.384480	0.138350	2.384480	0.067754	-1.440387	0.007358	1.440387	-0.309453	0.306131	
9	-0.944219	-0.193091	0.350668	-3.154517	0.189390	3.154517	0.104439	-1.785016	0.021950	1.785016	-0.368668	0.356466	
10	-0.799072	-0.200503	0.380025	-3.822227	0.212483	3.822227	-0.034613	-1.772573	0.094570	1.772573	-0.619456	0.414418	
11	-0.503201	-0.175612	0.400400	-4.248691	0.220076	4.248691	-0.241054	-1.445281	0.178187	1.445281	-0.783493	0.473574	
12	-0.087011	-0.129791	0.410652	-4.266626	0.183106	4.266626	-0.426622	-0.966391	0.257822	0.966391	-0.856188	0.522369	
13	0.391446	-0.081611	0.416505	-3.747343	0.083376	3.747343	-0.608583	-0.459641	0.341050	0.459641	-0.928899	0.546668	
14	0.801805	-0.028060	0.420885	-2.564548	-0.073442	2.564548	-0.753296	0.124667	0.384657	-0.124667	-0.932591	0.539589	
15	1.058766	0.030280	0.421702	-0.743187	-0.252285	0.743187	-0.779530	0.834150	0.354169	-0.834150	-0.802280	0.506842	
16	1.221725	0.069393	0.415046	1.267424	-0.415156	-1.267424	-0.754631	1.644729	0.313269	-1.644729	-0.684434	0.462060	
17	1.379640	0.081733	0.397552	2.848300	-0.547006	-2.848300	-0.803364	2.507178	0.321716	-2.507178	-0.707239	0.418163	
18	1.537724	0.095381	0.368819	3.707757	-0.623885	-3.707757	-0.883180	3.223264	0.335588	-3.223264	-0.752410	0.381529	
19	1.686199	0.120760	0.332763	3.947960	-0.609829	-3.947960	-0.902380	3.583567	0.319073	-3.583567	-0.717782	0.352913	
20	1.840663	0.128632	0.295748	3.696539	-0.541126	-3.696539	-0.947878	3.593838	0.336204	-3.593838	-0.737835	0.330609	
21	1.956136	0.106795	0.262102	2.802548	-0.469864	-2.802548	-1.171406	3.367422	0.434817	-3.367422	-0.893437	0.307996	
22	1.920244	0.077811	0.231739	1.239823	-0.344963	-1.239823	-1.510187	2.930069	0.547463	-2.930069	-1.025500	0.275414	
23	1.689001	0.046819	0.204320	-0.485148	-0.131388	0.485148	-1.768773	2.173767	0.610089	-2.173767	-1.007808	0.232558	
24	1.362620	0.001178	0.180941	-1.689245	0.080626	1.689245	-1.882379	1.136207	0.645872	-1.136207	-0.904387	0.192590	
25	1.099098	-0.034544	0.162103	-2.196345	0.207969	2.196345	-1.869376	0.166234	0.649633	-0.166234	-0.761622	0.170622	
26	0.931955	-0.027673	0.147122	-2.301225	0.216117	2.301225	-1.663750	-0.483894	0.554550	0.483894	-0.546717	0.171310	
27	0.746207	-0.009000	0.135659	-2.484738	0.124561	2.484738	-1.277284	-1.119035	0.401828	1.119035	-0.331113	0.184496	
28	0.581207	-0.015506	0.129462	-3.133018	0.037494	3.133018	-0.915984	-1.928092	0.328829	1.928092	-0.231357	0.197314	
29	0.679415	-0.011040	0.130763	-3.720811	0.008287	3.720811	-0.703094	-2.401246	0.343644	2.401246	-0.209295	0.210208	
30	0.981787	0.032797	0.137902	-3.396020	-0.003690	3.396020	-0.542338	-2.250593	0.326165	2.250593	-0.154950	0.227936	
31	1.064051	0.063174	0.145422	-2.287950	-0.017270	2.287950	-0.366760	-1.815897	0.243501	1.815897	-0.081045	0.246690	
32	0.798027	0.037565	0.149688	-1.197425	-0.005367	1.197425	-0.311382	-1.321284	0.191007	1.321284	-0.074278	0.260623	
33	0.503427	-0.007033	0.148808	-0.577062	0.024715	0.577062	-0.471580	-0.667500	0.205270	0.667500	-0.125611	0.267068	
34	0.376201	-0.031836	0.139855	-0.257216	0.020441	0.257216	-0.698824	-0.044229	0.227045	0.044229	-0.163569	0.267145	
35	0.322623	-0.058225	0.124573	-0.063424	-0.041589	0.063424	-0.835394	0.245726	0.249380	-0.245726	-0.187883	0.267087	
36	0.327111	-0.109513	0.112271	0.047606	-0.148935	-0.047606	-0.920308	0.342856	0.318561	-0.342856	-0.239871	0.272644	
37	0.495269	-0.160635	0.108656	0.210146	-0.290877	-0.210146	-1.031324	0.485382	0.418774	-0.485382	-0.302759	0.281159	
38	0.713818	-0.190129	0.110378	0.503109	-0.436869	-0.503109	-1.122174	0.634310	0.485735	-0.634310	-0.332965	0.287179	
39	0.668682	-0.221839	0.115005	0.825112	-0.524556	-0.825112	-1.130612	0.723044	0.501786	-0.723044	-0.331923	0.291291	
40	0.294463	-0.271942	0.120713	1.100415	-0.525245	-1.100415	-1.096322	0.783531	0.498377	-0.783531	-0.327240	0.294874	
41	-0.105805	-0.307756	0.122607	1.329281	-0.460516	-1.329281	-1.070942	0.884741	0.485281	-0.884741	-0.316993	0.292255	
42	-0.248911	-0.289417	0.118942	1.508325	-0.357253	-1.508325	-1.017850	0.991062	0.437474	-0.991062	-0.271893	0.276576	
43	-0.138088	-0.220437	0.114159	1.517010	-0.249010	-1.517010	-0.882420	0.977472	0.347602	-0.977472	-0.187128	0.250836	
44	0.044863	-0.144667	0.112426	1.330900	-0.167683	-1.330900	-0.713693	0.863209	0.257110	-0.863209	-0.102788	0.226240	
45	0.153898	-0.100053	0.111372	1.143790	-0.117463	-1.143790	-0.642988	0.752471	0.216023	-0.752471	-0.056701	0.211677	
46	0.206250	-0.081098	0.104826	0.773315	-0.095486	-0.773315	-0.713756	0.610279	0.213821	-0.610279	-0.041534	0.209961	
47	0.313522	-0.058656	0.092018	-0.311716	-0.099459	0.311716	-0.790907	0.348569	0.190140	-0.348569	-0.024348	0.219839	
48	0.466066	-0.032033	0.078951	-1.637553	-0.119408	1.637553	-0.718134	0.100190	0.126687	-0.100190	0.004926	0.237245	
49	0.502466	-0.033841	0.069943	-1.959111	-0.150856	1.959111	-0.544264	0.028625	0.086615	-0.028625	0.015031	0.256798	
