kww	// User ID
16-2-2021	// Evaluation date
alex-pilot_10_49.1	11-2-2021	13:22:37:699	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	0.652232	0.424245	0.209006	-2.009627	-0.273452	2.009627	0.365028	-0.858182	-0.322771	0.858182	1.099492	0.306879	
1	0.612216	0.429233	0.206562	-1.644752	-0.395567	1.644752	0.470241	-0.824692	-0.270256	0.824692	1.030934	0.307717	
2	0.496537	0.343067	0.203790	-1.221022	-0.381133	1.221022	0.516663	-0.774250	-0.239605	0.774250	0.979124	0.307766	
3	0.405170	0.270205	0.200465	-0.725955	-0.307657	0.725955	0.593981	-0.629994	-0.248443	0.629994	0.955053	0.307948	
4	0.598701	0.489665	0.196636	-0.215894	-0.483480	0.215894	0.826269	-0.454407	-0.305534	0.454407	0.929706	0.309702	
5	0.938060	0.858932	0.194213	0.006406	-0.878574	-0.006406	1.081354	-0.417413	-0.382330	0.417413	0.884038	0.312463	
6	1.187892	1.132540	0.194505	-0.183378	-1.264239	0.183378	1.239132	-0.530673	-0.460419	0.530673	0.825747	0.313681	
7	1.307940	1.272142	0.196898	-0.695339	-1.520144	0.695339	1.310335	-0.706750	-0.531341	0.706750	0.761145	0.311831	
8	1.195461	1.178285	0.199133	-1.401193	-1.522125	1.401193	1.224611	-0.843859	-0.544104	0.843859	0.671253	0.308059	
9	0.781267	0.776319	0.197562	-2.083887	-1.209770	2.083887	0.910687	-0.808262	-0.459307	0.808262	0.589506	0.305154	
10	0.303728	0.300948	0.190539	-2.534446	-0.783000	2.534446	0.533795	-0.604295	-0.344177	0.604295	0.569560	0.306116	
11	0.133597	0.127227	0.181375	-2.799314	-0.586310	2.799314	0.395025	-0.477438	-0.318124	0.477438	0.602811	0.312180	
12	0.394634	0.381370	0.175400	-3.089500	-0.768095	3.089500	0.601551	-0.693356	-0.415679	0.693356	0.670440	0.322002	
13	0.850661	0.827050	0.175858	-3.391704	-1.097904	3.391704	0.948886	-1.233895	-0.553060	1.233895	0.784222	0.332640	
14	1.248403	1.216635	0.183402	-3.423450	-1.302028	3.423450	1.210803	-1.848213	-0.644637	1.848213	0.923391	0.340340	
15	1.607678	1.574763	0.196685	-3.090346	-1.417355	3.090346	1.388576	-2.378582	-0.692886	2.378582	1.035068	0.342836	
16	1.922063	1.889026	0.214068	-2.649409	-1.535707	2.649409	1.505831	-2.711429	-0.695610	2.711429	1.075623	0.340750	
17	1.950697	1.910737	0.234446	-2.326081	-1.536098	2.326081	1.449517	-2.669257	-0.594317	2.669257	0.978642	0.335312	
18	1.704807	1.654605	0.255489	-2.120061	-1.383781	2.120061	1.243795	-2.345222	-0.416986	2.345222	0.743668	0.328111	
19	1.615307	1.560080	0.274751	-1.991095	-1.301686	1.991095	1.119213	-2.092304	-0.298101	2.092304	0.543788	0.323403	
20	1.835309	1.778216	0.291906	-1.962219	-1.367634	1.962219	1.139523	-2.019909	-0.267739	2.019909	0.489071	0.325040	
