kww	// User ID
16-2-2021	// Evaluation date
kevin-pilot_18_77.8	16-2-2021	11:44:09:797	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.790705	// height
85.991959	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	-0.387313	0.102626	0.372048	-9.528322	0.674054	9.528322	2.463374	-0.588841	-0.603451	0.588841	0.650900	0.417015	
1	-0.369594	0.040635	0.387674	-6.698665	0.512491	6.698665	1.928550	0.396694	-0.521118	-0.396694	0.612988	0.418667	
2	-0.421339	-0.122058	0.395152	-0.646710	0.250361	0.646710	1.015847	3.310550	-0.347863	-3.310550	0.465375	0.422396	
3	-0.940081	-0.635514	0.390268	11.847381	-0.214703	-11.847381	-0.617021	7.939889	0.056001	-7.939889	0.176024	0.426373	
4	-1.846358	-1.421918	0.372496	28.968709	-0.910019	-28.968709	-2.976362	12.934099	0.673110	-12.934099	-0.212452	0.426551	
5	-2.709250	-2.112892	0.342941	41.510100	-1.606229	-41.510100	-5.368544	16.670432	1.263668	-16.670432	-0.537936	0.422502	
6	-2.816826	-2.132117	0.305221	44.614819	-1.979098	-44.614819	-6.747305	16.688853	1.384109	-16.688853	-0.588157	0.414984	
7	-1.640781	-1.110010	0.267979	38.676241	-1.858453	-38.676241	-6.331081	11.883271	0.651792	-11.883271	-0.215258	0.401786	
8	0.282523	0.481206	0.240225	25.652152	-1.379160	-25.652152	-4.270657	5.473630	-0.761804	-5.473630	0.432044	0.381547	
9	1.545490	1.538059	0.223968	11.312235	-0.898863	-11.312235	-2.026458	1.863023	-1.938959	-1.863023	0.895275	0.356729	
10	1.498739	1.552233	0.215236	1.348209	-0.635833	-1.348209	-1.117313	1.433715	-2.125438	-1.433715	0.929364	0.329312	
11	0.798023	1.019393	0.212348	-3.756118	-0.523652	3.756118	-1.332795	1.972865	-1.636014	-1.972865	0.728407	0.298352	
12	-0.057399	0.329356	0.217111	-4.490066	-0.451947	4.490066	-1.788794	2.475497	-0.887005	-2.475497	0.468350	0.264528	
13	-1.165119	-0.603314	0.227553	-0.110137	-0.372231	0.110137	-2.326104	2.986062	0.229413	-2.986062	0.126559	0.233705	
14	-1.964727	-1.367053	0.239760	7.829861	-0.205783	-7.829861	-2.269618	2.807514	1.250078	-2.807514	-0.167189	0.213469	
15	-1.542722	-1.212354	0.254849	15.195077	0.219231	-15.195077	-0.037723	1.554955	1.170834	-1.554955	-0.153456	0.206599	
16	-0.152236	-0.237881	0.277002	19.246824	0.952173	-19.246824	4.764631	-0.023230	-0.034670	0.023230	0.117808	0.210277	
17	1.268599	0.839896	0.310171	19.257957	1.782721	-19.257957	10.648900	-2.327140	-1.383372	2.327140	0.282708	0.221543	
18	2.415115	1.703086	0.361541	14.835490	2.455156	-14.835490	15.962702	-6.753680	-2.262091	6.753680	0.055269	0.239271	
