kww	// User ID
16-2-2021	// Evaluation date
kevin-pilot_13_71.1	16-2-2021	11:42:40:621	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.790705	// height
85.991959	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	-0.455346	0.698355	0.741081	-1.889979	0.297645	1.889979	-3.849365	0.501693	1.723444	-0.501693	-8.341419	0.017541	
1	0.523817	1.608867	0.705204	-2.366176	0.354457	2.366176	-5.332586	0.085906	2.883669	-0.085906	-8.781508	0.012952	
2	0.211525	1.312445	0.674115	-2.207100	0.311105	2.207100	-4.373808	-0.095479	2.437142	0.095479	-8.393553	0.011415	
3	-0.724859	0.288753	0.659782	-1.725726	0.202582	1.725726	-1.941288	-0.200099	0.937197	0.200099	-6.504247	0.011183	
4	-0.743383	0.024116	0.667206	-1.007666	0.154956	1.007666	-0.749218	-0.128604	0.314041	0.128604	-4.498356	0.010386	
5	-0.002911	0.643682	0.691875	-0.059256	0.226953	0.059256	-0.989368	-0.034423	0.878337	0.034423	-4.505038	0.010379	
6	0.961518	1.605382	0.725945	0.898422	0.310931	-0.898422	-1.545798	0.055465	1.831636	-0.055465	-5.999330	0.016834	
7	2.213273	2.584630	0.768904	1.409527	0.288071	-1.409527	-1.889762	0.301552	2.569842	-0.301552	-5.474245	0.029534	
8	2.960573	2.848423	0.831139	1.135800	0.140466	-1.135800	-1.181800	0.091868	2.532843	-0.091868	-1.727064	0.043291	
9	2.415006	2.107632	0.917365	0.494277	0.000000	-0.494277	0.690631	-0.535339	1.722104	0.535339	1.391692	0.053476	
10	1.798616	1.616007	1.010228	0.373685	-0.075619	-0.373685	1.410351	-0.161380	1.246573	0.161380	1.060586	0.058054	
11	2.413962	2.275519	1.081942	1.769665	-0.016079	-1.769665	-0.584448	1.962446	1.718429	-1.962446	-0.548403	0.057337	
12	3.113851	2.958633	1.117823	4.959781	0.000000	-4.959781	-3.134487	4.924550	2.149277	-4.924550	-1.941646	0.052141	
13	2.645871	2.748942	1.118317	7.992876	0.000000	-7.992876	-4.162400	7.576473	1.789664	-7.576473	-5.744042	0.043700	
14	2.229042	2.713679	1.085498	8.649191	0.000000	-8.649191	-5.062097	9.832707	1.556012	-9.832707	-12.151385	0.033896	
15	2.757522	3.329524	1.031100	7.220306	0.000000	-7.220306	-6.608765	11.741090	1.959149	-11.741090	-16.045781	0.024397	
16	2.500178	2.992952	0.984007	4.511265	0.113261	-4.511265	-6.308498	10.172710	1.807808	-10.172710	-15.284223	0.016173	
17	0.859608	1.434882	0.960441	1.666304	0.000000	-1.666304	-3.839410	4.365889	0.744930	-4.365889	-14.202977	0.011822	
18	0.408921	0.983915	0.949693	1.441299	0.000000	-1.441299	-3.173022	1.437396	0.408903	-1.437396	-14.459539	0.015420	
19	1.728580	1.923143	0.946383	3.329930	0.161560	-3.329930	-5.386701	2.554489	1.326177	-2.554489	-11.098856	0.021357	
20	1.470455	1.298971	0.960700	3.245827	0.114359	-3.245827	-5.583975	0.327694	1.190102	-0.327694	-2.876588	0.025622	
21	-1.225995	-1.344965	0.994654	0.692321	-0.117697	-0.692321	-1.573808	-3.644968	-1.149821	3.644968	3.879386	0.028698	
22	-2.535881	-2.541523	1.036824	-1.899183	-0.202879	1.899183	1.109670	-2.710181	-2.646445	2.710181	5.624496	0.030751	
23	-0.612964	-0.839575	1.078945	-4.905015	0.000000	4.905015	-1.648308	-0.203791	-0.713291	0.203791	5.093419	0.030267	
24	1.729854	1.269090	1.118393	-8.241826	0.115238	8.241826	-5.438211	0.079104	2.127703	-0.079104	2.414411	0.026979	
25	2.558407	2.168764	1.147844	-9.892962	0.000000	9.892962	-6.335612	-0.903962	3.410372	0.903962	-3.496285	0.022700	
26	3.292894	2.931257	1.160787	-9.571143	0.197511	9.571143	-7.242601	-1.941460	4.682765	1.941460	-7.893525	0.018957	
27	4.480165	3.869828	1.167819	-8.244139	0.301661	8.244139	-9.735753	-1.825337	6.608355	1.825337	-6.675484	0.016671	
28	4.223001	3.557259	1.182341	-6.242967	0.323843	6.242967	-9.702591	-1.075477	6.480959	1.075477	-4.512681	0.016793	
29	2.116600	1.850776	1.199845	-4.251168	0.173522	4.251168	-5.411223	-1.168874	3.433644	1.168874	-5.697511	0.019244	
30	0.256375	0.362974	1.213650	-2.986240	0.030174	2.986240	-1.078427	-1.228312	0.458229	1.228312	-6.196650	0.023536	
31	-0.749220	-0.492382	1.228350	-2.531666	-0.030372	2.531666	1.500244	-1.079703	-1.271250	1.079703	-4.086389	0.028839	
32	-2.386154	-1.720623	1.239348	-2.471342	-0.116112	2.471342	6.062082	-2.196743	-4.160519	2.196743	-5.354115	0.033632	
33	-4.457613	-3.110612	1.230705	-2.617085	-0.221030	2.617085	12.478303	-4.747184	-7.833168	4.747184	-11.107186	0.037208	
34	-4.964630	-3.328719	1.204350	-4.234641	-0.228632	4.234641	15.028562	-7.047906	-8.604182	7.047906	-14.413859	0.040045	
35	-3.386761	-2.077083	1.178881	-8.257816	-0.122319	8.257816	11.413308	-7.641701	-5.671538	7.641701	-13.743317	0.042438	
36	-0.889814	-0.140939	1.162331	-11.415093	0.034876	11.415093	4.689710	-6.271665	-1.430101	6.271665	-14.169000	0.044357	
37	1.453182	1.655158	1.152279	-10.018183	0.163512	10.018183	-1.755466	-3.272124	2.257761	3.272124	-15.632451	0.046329	
38	2.717000	2.551539	1.148299	-5.596997	0.189514	5.596997	-5.567056	-0.280955	4.104538	0.280955	-15.477630	0.048740	
39	2.400359	2.297095	1.145864	-2.389565	0.123505	2.389565	-6.010360	-0.093432	3.551552	0.093432	-16.322001	0.050751	
40	1.659119	1.804533	1.131064	-1.750348	0.064802	1.750348	-5.491707	-0.865986	2.353155	0.865986	-18.898687	0.050905	
41	1.804887	1.859263	1.100917	-1.743922	0.084858	1.743922	-6.306199	0.816433	2.429139	-0.816433	-17.892661	0.048404	
42	1.840388	1.709958	1.073439	-1.405234	0.126628	1.405234	-6.237545	2.172812	2.417512	-2.172812	-12.373052	0.043548	
43	0.470428	0.646670	1.063560	-0.754770	0.066849	0.754770	-2.786042	0.461816	0.487276	-0.461816	-8.032977	0.037327	
44	-0.966803	-0.342725	1.069186	0.210783	-0.000000	-0.210783	0.977059	-1.456459	-1.451910	1.456459	-6.393566	0.030814	
45	-0.724025	-0.205546	1.082940	0.942649	-0.017791	-0.942649	1.125510	-1.192494	-1.063789	1.192494	-4.524375	0.024930	
46	0.079187	0.316699	1.093382	2.260867	0.000000	-2.260867	-0.216662	0.453539	-0.044542	-0.453539	-3.984538	0.020315	
47	-0.625116	-0.008236	1.083066	5.277870	0.056733	-5.277870	1.151755	2.611940	-0.984800	-2.611940	-7.474542	0.017389	
48	-2.072491	-0.759865	1.047367	8.564376	-0.035438	-8.564376	3.563377	4.142795	-2.556604	-4.142795	-11.289874	0.016189	
49	-1.838230	-0.573021	0.998158	10.781981	-0.033116	-10.781981	2.576342	5.626042	-2.106927	-5.626042	-11.936934	0.015594	
50	0.113392	0.592886	0.939206	12.280569	0.231106	-12.280569	-1.012685	8.244965	-0.212955	-8.244965	-12.735204	0.014534	
51	1.621999	1.492177	0.870103	12.271409	0.551731	-12.271409	-3.252576	9.525500	0.979277	-9.525500	-15.077249	0.013699	
52	1.769923	1.536401	0.810350	9.818715	0.617533	-9.818715	-3.309713	7.348496	1.076352	-7.348496	-14.353088	0.014773	
53	1.449176	1.277394	0.781796	6.649008	0.571865	-6.649008	-2.862498	4.413749	0.878568	-4.413749	-10.872153	0.018337	
54	1.388096	1.241122	0.780032	4.711121	0.634065	-4.711121	-2.893874	3.448774	0.853087	-3.448774	-10.655389	0.023491	
55	1.553256	1.356087	0.784082	3.447393	0.717752	-3.447393	-3.262289	3.301017	0.996805	-3.301017	-12.796213	0.028919	
56	1.732757	1.373163	0.787883	2.031717	0.762125	-2.031717	-3.370747	2.561299	1.069730	-2.561299	-11.318795	0.033486	
57	1.902743	1.331225	0.797975	0.922018	0.789281	-0.922018	-3.158249	1.906712	1.060196	-1.906712	-7.691001	0.036500	
58	2.401989	1.530377	0.803843	0.307467	0.881297	-0.307467	-3.669894	2.181619	1.382500	-2.181619	-7.819925	0.037719	
59	3.279414	1.951729	0.785958	-0.932758	1.155280	0.932758	-5.613290	2.541547	2.153503	-2.541547	-10.141785	0.037172	
60	3.430771	1.973449	0.748972	-2.494350	1.337022	2.494350	-7.035585	2.090984	2.523764	-2.090984	-8.938335	0.035048	
61	1.857838	1.204819	0.715860	-1.572824	0.932469	1.572824	-5.081193	1.568399	1.827768	-1.568399	-5.651626	0.032428	
62	-0.084272	0.364365	0.688523	2.002169	0.289893	-2.002169	-2.001671	1.974653	1.324448	-1.974653	-5.758805	0.031371	
63	-0.057203	0.412151	0.647951	3.782648	0.457061	-3.782648	-3.593831	3.196296	2.583987	-3.196296	-8.477159	0.032301	
