kww	// User ID
16-2-2021	// Evaluation date
luke-pilot_24_54.3	3-2-2021	12:03:56:745	// Source file name and timestamp
238.095	// Sampling rate
4.000	// Data capture period

1.835409	// height
81.720696	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	2.273441	0.000297	0.325875	7.623167	0.111405	-7.623167	-0.576291	2.448796	1.853944	-2.448796	-2.407571	0.327841	
1	1.818407	-0.498072	0.299104	6.238633	0.135022	-6.238633	-0.561196	1.337792	2.199080	-1.337792	-2.824615	0.317291	
2	1.411146	-0.818464	0.267671	5.324382	0.115384	-5.324382	-0.404915	0.706356	2.273003	-0.706356	-3.070443	0.307990	
3	0.954554	-0.749112	0.245152	4.384300	0.108533	-4.384300	-0.051833	0.195881	1.754173	-0.195881	-2.535586	0.301552	
4	0.503136	-0.527136	0.246571	3.168323	0.126580	-3.168323	0.304834	-0.375446	1.047648	0.375446	-1.627386	0.305171	
5	0.351912	-0.258925	0.271131	2.229738	0.104092	-2.229738	0.368949	-0.480026	0.545478	0.480026	-0.916371	0.320666	
6	0.568268	0.214044	0.309016	2.124433	0.077905	-2.124433	0.211247	0.133559	0.100428	-0.133559	-0.185181	0.341458	
7	0.934098	0.828013	0.355532	2.695183	0.208626	-2.695183	0.071783	0.945934	-0.361871	-0.945934	0.675901	0.362557	
8	1.220484	1.139313	0.406031	3.389015	0.424885	-3.389015	-0.064038	1.606891	-0.509104	-1.606891	0.977939	0.385522	
9	1.398450	1.035991	0.448671	4.359341	0.460970	-4.359341	-0.190222	2.503539	-0.316387	-2.503539	0.520683	0.410406	
10	1.638033	1.025724	0.476857	5.989678	0.377315	-5.989678	-0.123347	3.639076	-0.218157	-3.639076	0.136596	0.432824	
11	1.860882	1.217249	0.496495	7.778221	0.448799	-7.778221	0.078063	4.200436	-0.291876	-4.200436	0.162415	0.452704	
12	1.732795	1.080366	0.512503	9.364573	0.591030	-9.364573	0.155547	4.079951	-0.248533	-4.079951	-0.023515	0.473736	
13	1.465077	0.755167	0.523880	10.931706	0.617627	-10.931706	0.117109	3.933887	-0.126724	-3.933887	-0.408249	0.493456	
14	1.560696	0.897157	0.534642	11.955555	0.757013	-11.955555	0.115516	3.844258	-0.165104	-3.844258	-0.324591	0.506919	
15	1.717645	1.125998	0.551764	11.687617	1.129162	-11.687617	0.082501	3.555673	-0.226672	-3.555673	-0.125056	0.517440	
16	1.340004	0.604126	0.571567	10.545996	1.299535	-10.545996	-0.095079	3.301345	-0.019752	-3.301345	-0.688657	0.530427	
17	0.705554	-0.301041	0.584045	9.420675	1.061682	-9.420675	-0.308455	3.543617	0.302586	-3.543617	-1.649327	0.542783	
18	0.424057	-0.672121	0.589945	8.325572	0.789528	-8.325572	-0.397969	3.920190	0.422315	-3.920190	-2.042122	0.550185	
19	0.398744	-0.584946	0.598052	6.792364	0.621111	-6.792364	-0.367262	3.876008	0.384376	-3.876008	-1.866556	0.555978	
20	0.213927	-0.659246	0.610596	5.301083	0.214981	-5.301083	-0.335045	3.809812	0.384455	-3.809812	-1.790492	0.563401	
21	-0.023342	-0.825835	0.624592	4.552935	-0.486348	-4.552935	-0.344074	3.852570	0.422293	-3.852570	-1.841611	0.569777	
22	0.073891	-0.635983	0.641154	4.673378	-1.058967	-4.673378	-0.290878	3.604961	0.387122	-3.604961	-1.651268	0.574522	
23	0.438551	-0.230132	0.662440	6.136390	-1.251772	-6.136390	-0.149908	3.409447	0.309080	-3.409447	-1.396809	0.582216	
24	0.685040	-0.065640	0.685613	9.188623	-1.213906	-9.188623	-0.076506	3.697806	0.330160	-3.697806	-1.463422	0.594040	
25	0.783552	-0.110573	0.706137	12.488995	-1.058295	-12.488995	-0.097990	4.363784	0.453517	-4.363784	-1.742588	0.606200	
26	0.949601	-0.093793	0.721270	14.692974	-0.750255	-14.692974	-0.046654	5.440930	0.574162	-5.440930	-2.006820	0.617855	
27	1.096141	-0.085796	0.729491	15.554799	-0.366738	-15.554799	0.051389	6.643821	0.687924	-6.643821	-2.275700	0.632144	
28	1.016296	-0.209766	0.732408	14.892377	-0.058310	-14.892377	0.058631	7.131246	0.779044	-7.131246	-2.452355	0.650033	
29	0.724639	-0.394440	0.736245	12.544577	0.099822	-12.544577	-0.000055	6.447855	0.779821	-6.447855	-2.364108	0.669430	
