kww	// User ID
16-2-2021	// Evaluation date
kevin-pilot_04_46.9	16-2-2021	11:40:25:080	// Source file name and timestamp
238.095	// Sampling rate
4.001	// Data capture period

1.790705	// height
85.991959	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	-1.396273	-0.310930	0.227294	4.447895	0.192822	-4.447895	-1.174668	1.145784	2.194126	-1.145784	-0.566313	0.512659	
1	-1.628979	-0.409313	0.222278	4.117539	0.077114	-4.117539	-1.403989	1.114485	2.428672	-1.114485	-0.662761	0.533163	
2	-1.550063	-0.397363	0.216030	3.915374	-0.050855	-3.915374	-1.231929	1.020473	2.268079	-1.020473	-0.660061	0.535123	
3	-1.465265	-0.390671	0.209069	4.040415	-0.136212	-4.040415	-0.948240	1.022264	2.105568	-1.022264	-0.670281	0.519452	
4	-1.621361	-0.489832	0.198743	4.834012	-0.241122	-4.834012	-0.616537	1.234672	2.191198	-1.234672	-0.777419	0.487349	
5	-1.663321	-0.569675	0.186842	5.853504	-0.532962	-5.853504	0.046295	1.426631	2.079025	-1.426631	-0.824555	0.447108	
6	-1.623172	-0.675366	0.179466	6.270003	-0.998958	-6.270003	0.617362	1.208707	1.784092	-1.208707	-0.789570	0.413125	
7	-1.908686	-0.902381	0.178041	5.848639	-1.249445	-5.848639	0.376165	0.854778	1.809972	-0.854778	-0.876384	0.393058	
8	-2.287356	-1.051133	0.179132	5.044191	-1.204107	-5.044191	-0.309100	0.759628	2.042577	-0.759628	-1.057944	0.387866	
9	-2.260645	-0.993068	0.182059	4.303522	-1.426275	-4.303522	-0.372211	0.573898	1.964624	-0.573898	-1.082479	0.400151	
10	-2.053513	-0.934551	0.189169	3.560151	-1.997643	-3.560151	0.189780	0.093878	1.679348	-0.093878	-0.994419	0.429748	
11	-2.073637	-0.949461	0.199733	2.687589	-2.284592	-2.687589	0.517234	-0.303838	1.631325	0.303838	-1.023933	0.469288	
12	-1.964243	-0.785051	0.209928	1.941671	-2.217368	-1.941671	0.704868	-0.311449	1.612715	0.311449	-1.031357	0.513429	
13	-1.306678	-0.345464	0.218279	1.854949	-2.156046	-1.854949	1.314756	0.208822	1.206846	-0.208822	-0.758880	0.564594	
14	-0.629777	0.098295	0.225939	2.801865	-1.853133	-2.801865	1.718670	1.041644	0.800706	-1.041644	-0.469860	0.622067	
15	-0.490952	0.379616	0.231731	4.324686	-0.966024	-4.324686	1.153741	1.714972	0.871738	-1.714972	-0.499173	0.674819	
16	-0.332514	0.683817	0.232815	5.577911	0.009818	-5.577911	0.399894	2.393137	0.932235	-2.393137	-0.528022	0.714401	
17	0.301470	1.016426	0.232072	6.516103	0.369100	-6.516103	0.425009	2.984828	0.522023	-2.984828	-0.224942	0.741543	
18	0.629544	1.028126	0.235448	7.298242	0.266406	-7.298242	0.732768	2.832284	0.198662	-2.832284	0.009670	0.752709	
19	0.246291	0.748888	0.241617	7.407877	0.258787	-7.407877	0.590515	2.195169	0.371455	-2.195169	-0.120403	0.739424	
20	0.019754	0.601949	0.245125	6.460914	0.288892	-6.460914	0.393254	1.787519	0.490156	-1.787519	-0.200394	0.709407	
21	0.216235	0.508325	0.248596	5.134698	-0.143886	-5.134698	0.736930	1.196102	0.241835	-1.196102	-0.035328	0.686217	
22	0.059655	0.145450	0.256286	4.084550	-0.901393	-4.084550	1.319862	0.169996	0.095960	-0.169996	-0.017431	0.676389	
23	-0.469432	-0.163724	0.262998	3.216891	-1.188531	-3.216891	1.388586	-0.367263	0.314100	0.367263	-0.245367	0.661503	
24	-0.731328	-0.074705	0.261879	2.334636	-0.786645	-2.334636	0.819404	-0.045892	0.597616	0.045892	-0.435144	0.629125	
25	-0.880146	0.002278	0.254238	1.597924	-0.293279	-1.597924	0.217911	0.297439	0.742608	-0.297439	-0.559329	0.584651	
26	-1.387370	-0.231201	0.244168	1.328304	0.054413	-1.328304	-0.109864	0.421658	0.880877	-0.421658	-0.783030	0.534111	
27	-1.919646	-0.371514	0.231217	1.869759	0.491769	-1.869759	-0.370740	0.882714	1.064412	-0.882714	-1.050853	0.478022	
28	-1.952241	-0.222105	0.215048	2.880834	0.742246	-2.880834	-0.462511	1.334780	1.096123	-1.334780	-1.129099	0.422670	
29	-1.788890	-0.195293	0.199384	3.395790	0.453011	-3.395790	-0.099501	1.107064	0.943589	-1.107064	-1.029554	0.380720	
30	-1.946477	-0.455346	0.186046	3.200806	-0.049149	-3.200806	0.517691	0.531285	0.845755	-0.531285	-1.005752	0.357642	
31	-2.134412	-0.599295	0.173006	2.764995	-0.426501	-2.764995	0.993332	0.169106	0.838232	-0.169106	-1.038824	0.347591	
32	-1.923726	-0.450611	0.160396	2.250255	-0.743542	-2.250255	1.284138	0.022342	0.752559	-0.022342	-0.919635	0.343754	
33	-1.732801	-0.415512	0.152256	1.586392	-1.100881	-1.586392	1.588504	-0.284499	0.647159	0.284499	-0.793421	0.343383	
34	-1.958346	-0.695068	0.151666	0.865726	-1.438733	-0.865726	1.891678	-0.873603	0.668355	0.873603	-0.868265	0.347238	
35	-2.090177	-0.868480	0.156791	0.437644	-1.561346	-0.437644	1.888853	-1.208609	0.703268	1.208609	-0.931690	0.361331	
36	-1.803246	-0.705742	0.162314	0.617654	-1.307499	-0.617654	1.448781	-0.925959	0.627126	0.925959	-0.803117	0.390110	
37	-1.594774	-0.519379	0.163421	1.293043	-0.769505	-1.293043	0.792089	-0.437496	0.561260	0.437496	-0.689220	0.427059	
38	-1.603072	-0.408400	0.158139	2.093051	-0.241732	-2.093051	0.206213	0.120923	0.540306	-0.120923	-0.657779	0.461614	
39	-1.325243	-0.132349	0.147884	2.834594	0.057821	-2.834594	-0.170564	0.946429	0.402412	-0.946429	-0.483521	0.491035	
40	-0.747717	0.251312	0.136324	3.378664	0.149338	-3.378664	-0.375795	1.613198	0.166183	-1.613198	-0.184143	0.520098	
41	-0.399287	0.460862	0.127197	3.293532	0.179602	-3.293532	-0.482321	1.637541	0.028512	-1.637541	-0.019944	0.551694	
42	-0.398232	0.479108	0.120246	2.424208	0.203632	-2.424208	-0.456377	1.210355	0.027041	-1.210355	-0.027410	0.583606	
43	-0.399558	0.457675	0.111708	1.348488	0.098316	-1.348488	-0.248077	0.744036	0.042412	-0.744036	-0.028822	0.613072	
44	-0.273418	0.447102	0.101967	0.460602	-0.185316	-0.460602	0.068208	0.311420	0.022124	-0.311420	0.036082	0.637586	
45	-0.242243	0.414667	0.094370	-0.289032	-0.419995	0.289032	0.320169	-0.062363	0.021522	0.062363	0.069200	0.651657	
46	-0.403974	0.329788	0.090211	-0.868847	-0.476635	0.868847	0.450696	-0.341375	0.069540	0.341375	0.032102	0.650898	
47	-0.578590	0.208666	0.091818	-1.267458	-0.569695	1.267458	0.605193	-0.627452	0.116910	0.627452	-0.018563	0.640489	
48	-0.724329	0.080424	0.100561	-1.522674	-0.830839	1.522674	0.840672	-0.996533	0.152633	0.996533	-0.075469	0.631638	
