kww	// User ID
16-2-2021	// Evaluation date
luke-pilot_21_65.1	3-2-2021	12:02:41:648	// Source file name and timestamp
238.095	// Sampling rate
4.000	// Data capture period

1.835409	// height
81.720696	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	2.576356	1.131740	0.150266	-1.095885	0.000000	1.095885	0.201943	-0.678472	-0.571355	0.678472	0.417276	0.204635	
1	2.392472	0.935697	0.163695	-1.217979	0.000000	1.217979	0.116022	-0.560700	-0.484430	0.560700	0.473301	0.202127	
2	1.684729	0.155680	0.168613	-1.243013	0.014100	1.243013	0.019190	-0.242204	-0.411128	0.242204	0.629979	0.204039	
3	1.093776	-0.437686	0.162145	-1.308186	-0.026936	1.308186	-0.033338	0.031708	-0.378733	-0.031708	0.690981	0.208502	
4	0.812395	-0.602333	0.149266	-1.530789	0.026464	1.530789	-0.081724	0.171026	-0.373763	-0.171026	0.614019	0.213951	
5	0.701414	-0.635022	0.135136	-1.786478	0.136886	1.786478	-0.159161	0.277369	-0.407230	-0.277369	0.532231	0.220220	
6	0.742697	-0.646193	0.121014	-1.813529	0.149081	1.813529	-0.210193	0.416289	-0.500935	-0.416289	0.484712	0.226072	
7	0.940877	-0.491359	0.107719	-1.593268	-0.000000	1.593268	-0.168710	0.440434	-0.616218	-0.440434	0.408377	0.228551	
8	1.127106	-0.247078	0.097381	-1.455213	0.000000	1.455213	-0.112533	0.273805	-0.691013	-0.273805	0.312061	0.225207	
9	1.228283	-0.092876	0.091776	-1.589344	0.000000	1.589344	-0.127209	0.057069	-0.734775	-0.057069	0.244543	0.215455	
10	1.354152	0.014297	0.091352	-1.815138	0.000000	1.815138	-0.119164	-0.145758	-0.779710	0.145758	0.204733	0.200275	
11	1.538843	0.183893	0.095759	-2.077059	0.000000	2.077059	-0.004381	-0.430923	-0.800693	0.430923	0.172547	0.181939	
12	1.679174	0.333918	0.104192	-2.527730	0.000000	2.527730	0.123694	-0.729969	-0.774007	0.729969	0.153823	0.163550	
13	1.738338	0.356648	0.113910	-2.890261	0.000000	2.890261	0.168587	-0.798305	-0.726080	0.798305	0.158244	0.147921	
14	1.802899	0.363854	0.120348	-2.655421	0.000000	2.655421	0.163049	-0.619907	-0.682568	0.619907	0.169717	0.136480	
15	1.897363	0.481343	0.121293	-1.893945	0.000000	1.893945	0.165320	-0.420000	-0.635583	0.420000	0.168728	0.129662	
16	1.924590	0.583969	0.118068	-1.146933	0.000000	1.146933	0.153847	-0.254720	-0.578438	0.254720	0.170672	0.128179	
17	1.839252	0.514984	0.112510	-0.603380	0.000000	0.603380	0.090129	-0.033628	-0.517429	0.033628	0.196494	0.131939	
18	1.692230	0.319971	0.105688	-0.096390	0.000000	0.096390	0.004474	0.189634	-0.453363	-0.189634	0.234550	0.138702	
19	1.521407	0.082888	0.098489	0.382020	0.000000	-0.382020	-0.065305	0.325102	-0.381482	-0.325102	0.261489	0.145878	
20	1.375156	-0.163232	0.091965	0.688671	0.000000	-0.688671	-0.114861	0.368381	-0.313176	-0.368381	0.270600	0.151831	
21	1.330754	-0.324850	0.088019	0.801940	0.000000	-0.801940	-0.129421	0.326019	-0.269579	-0.326019	0.261478	0.154765	
22	1.390931	-0.319965	0.088475	0.806139	0.000000	-0.806139	-0.096827	0.237061	-0.253493	-0.237061	0.237734	0.153352	
23	1.502963	-0.198910	0.092145	0.759084	0.031840	-0.759084	-0.039090	0.182444	-0.253405	-0.182444	0.210363	0.148406	
24	1.650412	-0.038779	0.095915	0.720474	-0.036905	-0.720474	0.019090	0.198779	-0.262410	-0.198779	0.183420	0.141527	
25	1.824090	0.161245	0.097906	0.708985	-0.135047	-0.708985	0.072340	0.219021	-0.275196	-0.219021	0.154085	0.133264	
26	1.978498	0.382626	0.098827	0.619439	-0.227441	-0.619439	0.111052	0.177870	-0.283754	-0.177870	0.120712	0.124342	
27	2.024206	0.484136	0.100283	0.420548	-0.252976	-0.420548	0.115364	0.131503	-0.274444	-0.131503	0.080934	0.117556	
28	1.850838	0.323396	0.100649	0.226386	-0.173692	-0.226386	0.073351	0.141840	-0.230994	-0.141840	0.037205	0.116122	
29	1.461296	-0.035760	0.096175	0.061651	-0.006238	-0.061651	-0.002047	0.166895	-0.160334	-0.166895	-0.005078	0.120392	
30	1.040411	-0.396897	0.086557	-0.153225	0.188084	0.153225	-0.081568	0.149564	-0.094244	-0.149564	-0.047039	0.127979	
31	0.794921	-0.653779	0.075632	-0.431722	0.338216	0.431722	-0.140331	0.097551	-0.058566	-0.097551	-0.097543	0.136677	
32	0.792159	-0.758925	0.068402	-0.727450	0.393641	0.727450	-0.157953	0.007622	-0.054773	-0.007622	-0.158507	0.145162	
33	0.955482	-0.664763	0.069046	-1.041395	0.353951	1.041395	-0.126067	-0.184096	-0.064534	0.184096	-0.196190	0.151501	
34	1.179146	-0.422903	0.077977	-1.371893	0.262630	1.371893	-0.062328	-0.461199	-0.076309	0.461199	-0.172991	0.154274	
35	1.482124	-0.084627	0.091505	-1.618635	0.141867	1.618635	0.012794	-0.671223	-0.104904	0.671223	-0.078333	0.154052	
36	1.949563	0.420825	0.104980	-1.675458	-0.021874	1.675458	0.096881	-0.660910	-0.179038	0.660910	0.117983	0.152557	
37	2.492860	1.023579	0.115409	-1.515390	-0.198884	1.515390	0.174520	-0.427630	-0.294200	0.427630	0.402147	0.151994	
38	2.903252	1.410026	0.123163	-1.260685	-0.308564	1.260685	0.207456	-0.193499	-0.375726	0.193499	0.642923	0.153569	
39	3.134083	1.464730	0.129716	-1.054335	-0.335857	1.054335	0.192449	-0.118062	-0.367197	0.118062	0.760454	0.156229	
