kww	// User ID
16-2-2021	// Evaluation date
kevin-pilot_15_72.9	16-2-2021	11:43:24:139	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.790705	// height
85.991959	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	0.456164	-0.199522	0.375583	10.865278	1.652287	-10.865278	-0.903953	4.642056	0.191360	-4.642056	2.126929	0.169877	
1	1.206491	0.563731	0.375129	6.394308	0.761708	-6.394308	-1.126098	2.933998	0.314021	-2.933998	2.356121	0.176101	
2	1.667425	1.100676	0.383284	3.174615	-0.054041	-3.174615	-1.168140	1.511536	0.460025	-1.511536	2.547668	0.178677	
3	1.162765	0.779281	0.394811	2.765439	-0.214071	-2.765439	-0.509674	1.525182	0.368574	-1.525182	2.234913	0.177650	
4	0.186828	0.120765	0.400694	4.023142	-0.226082	-4.023142	0.677119	1.719625	0.107101	-1.719625	1.235701	0.172868	
5	-0.406866	-0.160557	0.399099	4.798948	-0.499163	-4.798948	1.602733	1.048412	-0.043928	-1.048412	0.188718	0.163963	
6	-0.414035	-0.074015	0.394785	4.175602	-0.473566	-4.175602	1.600481	1.051097	0.000120	-1.051097	0.137608	0.152103	
7	-0.145223	0.086675	0.389656	2.419111	0.133486	-2.419111	0.687225	2.687994	0.129839	-2.687994	1.014322	0.139852	
8	0.100144	0.252760	0.383405	-0.362737	0.651195	0.362737	-0.364301	4.088017	0.144658	-4.088017	1.601493	0.127972	
9	0.223860	0.379450	0.378883	-3.371500	0.779575	3.371500	-0.953923	4.441011	0.028226	-4.441011	1.612294	0.117809	
10	0.351378	0.436831	0.376647	-3.840731	0.936623	3.840731	-1.161038	5.926066	-0.147643	-5.926066	1.877934	0.116222	
11	0.495624	0.447791	0.372153	1.979971	1.276166	-1.979971	-1.053411	8.795937	-0.404443	-8.795937	2.244297	0.126957	
12	0.364080	0.255579	0.364879	14.960634	1.555297	-14.960634	-0.754768	10.663805	-0.385213	-10.663805	1.959429	0.144252	
13	-0.016538	-0.188844	0.355851	29.147502	1.673081	-29.147502	-0.587583	11.918342	0.088996	-11.918342	1.546979	0.164151	
14	-0.138122	-0.485730	0.343679	36.516461	1.704940	-36.516461	-0.466899	12.744062	0.370481	-12.744062	1.578371	0.186157	
15	-0.062123	-0.527042	0.332522	34.666963	1.572236	-34.666963	-0.468613	10.627710	0.416932	-10.627710	1.402557	0.208534	
16	-0.527404	-0.922304	0.325111	27.099522	1.190893	-27.099522	-1.160725	7.040779	1.247586	-7.040779	0.661661	0.231219	
17	-1.445868	-1.799014	0.316543	21.087950	0.691004	-21.087950	-2.282422	5.697796	2.839615	-5.697796	0.000447	0.253715	
18	-1.679384	-2.193381	0.309158	20.126658	0.305781	-20.126658	-2.610134	5.177310	3.543370	-5.177310	-0.005704	0.270238	
19	-0.921441	-1.615245	0.313474	18.209071	0.087646	-18.209071	-1.856349	3.188960	2.652313	-3.188960	0.367983	0.275332	
20	-0.355690	-1.050834	0.330296	11.589918	-0.015266	-11.589918	-1.295241	1.322363	1.754235	-1.322363	0.470871	0.270654	
21	-0.609904	-1.219964	0.347208	4.794813	0.008648	-4.794813	-1.619958	0.738467	1.937977	-0.738467	0.275621	0.262129	
22	-0.546773	-1.128478	0.353007	0.804424	-0.110961	-0.804424	-1.403245	0.540399	1.719050	-0.540399	0.375013	0.250386	
23	0.654135	0.077082	0.348918	-1.014526	-0.517834	1.014526	0.248452	0.489576	-0.006104	-0.489576	0.902797	0.230535	
24	1.773426	1.229852	0.343413	-0.259560	-0.446498	0.259560	1.549255	0.571252	-1.526023	-0.571252	1.270640	0.205999	
25	1.550486	1.014628	0.335806	1.710075	0.528759	-1.710075	0.779127	0.657464	-1.156600	-0.657464	1.194363	0.190905	
26	0.768146	0.188174	0.318099	0.710629	1.670853	-0.710629	-0.915575	1.519932	-0.035874	-1.519932	1.076013	0.192268	
27	0.632624	0.030212	0.294341	-3.005562	2.203117	3.005562	-1.821250	2.376340	0.292106	-2.376340	1.126572	0.205379	
28	0.870686	0.297107	0.279037	-7.357703	2.212547	7.357703	-2.081727	1.658634	0.203128	-1.658634	1.167636	0.225089	
29	0.937960	0.368847	0.276503	-10.972185	2.062803	10.972185	-2.178128	0.460834	0.329422	-0.460834	1.216249	0.248391	
30	1.246853	0.621154	0.282300	-11.948898	1.874568	11.948898	-2.035675	-1.154267	0.449538	1.154267	1.428506	0.268557	
31	2.052245	1.361632	0.300496	-10.944094	1.685095	10.944094	-1.665873	-4.231972	0.329244	4.231972	1.613320	0.277192	
32	2.676376	1.944868	0.336252	-9.729789	1.514820	9.729789	-1.369932	-6.950965	0.234614	6.950965	1.541751	0.273560	
33	2.538348	1.797066	0.380045	-7.216165	1.321208	7.216165	-1.303637	-6.676199	0.383678	6.676199	1.303557	0.264687	
34	1.927916	1.233873	0.417879	-1.363774	1.072606	1.363774	-1.196273	-4.178907	0.561496	4.178907	1.036678	0.256342	
35	1.315127	0.713240	0.446949	6.419862	0.740030	-6.419862	-0.862070	-1.615686	0.592802	1.615686	0.790380	0.250228	
36	0.610889	0.100584	0.469077	12.216730	0.476116	-12.216730	-0.571969	1.021311	0.620818	-1.021311	0.657494	0.249174	
37	-0.408399	-0.825265	0.478914	14.456648	0.498859	-14.456648	-0.596206	4.032644	0.754339	-4.032644	0.671599	0.257130	
38	-1.543859	-1.843078	0.468951	14.522647	0.742668	-14.522647	-0.870786	6.183300	0.913526	-6.183300	0.725943	0.273640	
39	-2.429647	-2.624383	0.439321	13.897242	1.026380	-13.897242	-1.196471	7.004581	1.007303	-7.004581	0.719202	0.292508	
40	-2.828966	-2.997823	0.396763	13.054166	1.288055	-13.054166	-1.437935	7.341104	1.008972	-7.341104	0.650181	0.304036	
41	-2.634933	-2.860917	0.349707	12.167357	1.467597	-12.167357	-1.519052	7.655154	0.915888	-7.655154	0.566651	0.299744	
42	-2.067516	-2.369027	0.305607	11.473748	1.475479	-11.473748	-1.464793	7.858156	0.789772	-7.858156	0.511069	0.278050	
43	-1.583994	-1.921981	0.267112	11.242001	1.286802	-11.242001	-1.383647	8.115016	0.709353	-8.115016	0.472180	0.245071	
44	-1.232230	-1.571963	0.232454	11.565853	0.983439	-11.565853	-1.313193	8.325811	0.666652	-8.325811	0.424579	0.207864	
45	-0.657370	-0.999304	0.202482	11.773985	0.724674	-11.773985	-1.165269	7.784294	0.605186	-7.784294	0.390640	0.176668	
46	0.135780	-0.218270	0.181234	11.050758	0.587686	-11.050758	-0.857274	6.550164	0.493139	-6.550164	0.373734	0.171384	
47	0.758930	0.404062	0.170007	9.940907	0.488874	-9.940907	-0.449752	5.504556	0.348509	-5.504556	0.321085	0.193297	
48	1.106992	0.783424	0.167858	9.587802	0.313747	-9.587802	-0.057487	4.620435	0.196323	-4.620435	0.221513	0.217900	
49	1.371038	1.106984	0.175558	9.878260	0.049123	-9.878260	0.330030	3.189854	0.025749	-3.189854	0.107665	0.232823	
50	1.526899	1.327332	0.194859	9.736556	-0.144849	-9.736556	0.725081	1.423836	-0.133789	-1.423836	-0.000049	0.241496	
51	1.390727	1.249988	0.223588	9.022091	-0.110613	-9.022091	1.007623	0.082252	-0.210093	-0.082252	-0.000000	0.250607	
52	1.078131	0.994642	0.256163	8.365816	0.063656	-8.365816	1.126989	-0.837906	-0.219399	0.837906	-0.104792	0.258981	
53	0.852411	0.804674	0.290462	7.523403	0.222539	-7.523403	1.180342	-1.553556	-0.217113	1.553556	-0.106726	0.263354	
54	0.623116	0.555008	0.327466	5.903168	0.346227	-5.903168	1.144786	-1.546537	-0.142533	1.546537	-0.090830	0.268762	
55	0.213919	0.087434	0.365328	4.232921	0.398632	-4.232921	0.908487	-0.602760	0.033076	0.602760	-0.040476	0.278249	
56	-0.105132	-0.269247	0.402479	3.527994	0.343475	-3.527994	0.591669	0.183355	0.166164	-0.183355	0.003901	0.288464	
57	-0.012964	-0.214845	0.441450	3.530737	0.256689	-3.530737	0.328320	0.020247	0.233358	-0.020247	-0.037337	0.298473	
58	0.366155	0.026672	0.480138	3.404438	0.270721	-3.404438	-0.073395	-0.481460	0.440085	0.481460	-0.234091	0.307387	
59	0.820195	0.273516	0.509244	2.849849	0.487292	-2.849849	-0.668517	-1.049301	0.779487	1.049301	-0.609204	0.310450	
60	1.225924	0.592768	0.527095	2.003957	0.810471	-2.003957	-0.981498	-2.086690	0.874448	2.086690	-0.981345	0.304070	
61	1.299176	0.723181	0.543619	1.245530	1.030654	-1.245530	-0.901946	-3.095675	0.717403	3.095675	-1.092477	0.291241	
62	0.975598	0.378472	0.562041	1.131795	1.184190	-1.131795	-1.065662	-3.175850	0.824154	3.175850	-1.183298	0.276549	
63	0.660277	-0.069479	0.573113	1.737737	1.331982	-1.737737	-1.491503	-2.411580	1.154123	2.411580	-1.575225	0.261070	
64	0.383705	-0.336208	0.574586	2.513578	1.132649	-2.513578	-1.483212	-1.354685	1.154301	1.354685	-1.787377	0.246147	
65	-0.392065	-0.919661	0.573953	2.955533	0.534448	-2.955533	-1.352844	-0.281038	1.032877	0.281038	-1.330113	0.234177	
66	-1.504797	-1.905332	0.568655	3.256917	0.169998	-3.256917	-1.775574	1.185875	1.211868	-1.185875	-0.927882	0.222825	
67	-1.990916	-2.348726	0.548966	3.768073	0.208909	-3.768073	-2.200208	2.758656	1.290730	-2.758656	-1.126533	0.202343	
68	-1.754938	-1.931121	0.516745	4.148547	0.092530	-4.148547	-2.019983	3.400981	0.953380	-3.400981	-0.973325	0.166050	
69	-1.615563	-1.504796	0.480250	4.051678	-0.293806	-4.051678	-1.731412	3.135807	0.629860	-3.135807	-0.120128	0.123358	
70	-1.524698	-1.283394	0.439833	3.834166	-0.543782	-3.834166	-1.596982	2.992703	0.512405	-2.992703	0.197388	0.094204	
71	-0.806457	-0.635338	0.393517	3.716305	-0.585580	-3.716305	-1.193280	3.103438	0.303573	-3.103438	-0.341770	0.087205	
72	0.026245	0.081780	0.346770	3.537533	-0.451272	-3.537533	-0.676331	3.158407	0.059501	-3.158407	-0.854599	0.093877	
73	0.008684	-0.058837	0.307041	3.521201	-0.008922	-3.521201	-0.546854	3.632945	0.062927	-3.632945	-1.395125	0.104589	
74	-0.187068	-0.440788	0.276887	3.930206	0.591044	-3.930206	-0.437209	4.497330	0.086390	-4.497330	-2.349295	0.112846	
75	0.482676	0.031008	0.258483	4.261048	1.073894	-4.261048	0.139403	4.386668	-0.144122	-4.386668	-2.898054	0.116094	
76	1.004367	0.486818	0.254044	4.398952	1.278013	-4.398952	0.640817	3.220378	-0.309210	-3.220378	-2.597459	0.114762	
77	0.218672	-0.157475	0.259903	4.954815	1.099344	-4.954815	0.522881	2.408390	-0.146395	-2.408390	-2.053049	0.109585	
78	-0.605428	-0.740399	0.268551	5.527596	0.711936	-5.527596	0.200540	1.594067	0.060488	-1.594067	-1.277322	0.101993	
79	-0.077761	-0.102753	0.276131	5.337760	0.422142	-5.337760	0.198224	0.066356	0.004321	-0.066356	-0.366695	0.094343	
80	1.139376	0.977383	0.280522	4.531965	0.312465	-4.531965	0.433083	-0.976652	-0.241071	0.976652	-0.132873	0.088211	
81	2.099927	1.725240	0.276455	3.451855	0.231982	-3.451855	0.635278	-1.079723	-0.465976	1.079723	-0.345252	0.086361	
82	2.449315	2.058664	0.263737	2.500953	-0.059459	-2.500953	0.709232	-0.790998	-0.600234	0.790998	-0.109413	0.094061	
83	1.825481	1.605839	0.249450	1.972641	-0.459833	-1.972641	0.463734	-0.140213	-0.510050	0.140213	0.155334	0.111895	
84	0.757244	0.635783	0.233867	1.600988	-0.601586	-1.600988	-0.028447	0.531054	-0.206828	-0.531054	-0.296820	0.134039	
85	0.344608	0.199466	0.211552	1.130798	-0.541262	-1.130798	-0.227386	0.666005	-0.059637	-0.666005	-0.721031	0.153701	
86	0.187687	0.096615	0.185142	0.667509	-0.441026	-0.667509	-0.166981	0.357538	-0.030627	-0.357538	-0.553434	0.165470	
87	-0.645882	-0.648691	0.164669	0.449077	-0.161039	-0.449077	-0.380874	0.011870	0.291994	-0.011870	-1.008590	0.167805	
88	-1.269377	-1.438624	0.158314	0.426122	0.099059	-0.426122	-0.557799	-0.105734	0.577666	0.105734	-2.474144	0.163415	
89	-0.681246	-1.208907	0.167428	0.028543	0.155432	-0.028543	-0.223850	-0.107804	0.326908	0.107804	-3.365700	0.155072	
90	-0.117747	-0.799965	0.189970	-1.133997	0.282098	1.133997	0.025804	-0.410134	0.036556	0.410134	-3.480831	0.144953	
91	-0.569201	-1.185942	0.225239	-2.850370	0.537094	2.850370	-0.139241	-1.031699	0.082966	1.031699	-4.328093	0.137639	
92	-0.433062	-1.098860	0.271002	-4.666109	0.714894	4.666109	-0.068378	-1.848459	-0.102008	1.848459	-4.976145	0.137587	
93	1.005121	0.265253	0.324397	-5.658360	0.574401	5.658360	0.238635	-2.383271	-0.556528	2.383271	-3.054444	0.146122	
94	1.086902	0.684070	0.384453	-4.705888	0.207523	4.705888	0.093265	-1.718070	-0.426972	1.718070	-0.608835	0.164299	
95	-1.351345	-1.128071	0.439938	-2.428577	0.148604	2.428577	-0.261206	-0.437611	0.281171	0.437611	-1.747180	0.192736	
96	-2.773736	-2.313729	0.474879	-0.713853	0.315563	0.713853	-0.140250	-0.013744	0.534310	0.013744	-3.794013	0.228168	
97	-0.873482	-0.742488	0.494307	-0.445592	-0.052215	0.445592	-0.133214	-0.187198	0.223656	0.187198	-0.831533	0.265966	
98	1.271370	1.049650	0.517294	-1.030367	-0.654644	1.030367	-0.861174	-0.182834	0.102376	0.182834	3.518650	0.304262	
99	1.110721	0.743363	0.542179	-0.838249	-0.498293	0.838249	-0.874635	0.457353	-0.158289	-0.457353	1.240548	0.340179	
100	0.801743	0.140927	0.547832	0.278981	0.218561	-0.278981	0.635661	1.319318	-1.017077	-1.319318	-4.668209	0.366547	
101	2.028959	0.896850	0.533106	0.842297	0.448305	-0.842297	1.559015	1.783245	-1.639748	-1.783245	-6.610333	0.379166	
102	2.890294	1.546050	0.518760	0.645250	0.204210	-0.645250	0.844658	2.127835	-1.681583	-2.127835	-6.619444	0.380842	
103	2.267643	1.056765	0.514170	0.686412	0.252265	-0.686412	0.424672	2.713540	-1.891373	-2.713540	-9.463281	0.373744	
104	1.806284	0.764855	0.517816	-0.302061	0.399957	0.302061	0.378647	1.881479	-1.829358	-1.881479	-10.415033	0.354374	
105	2.160781	1.313713	0.537834	-3.492788	-0.003732	3.492788	-1.285734	-0.809535	-0.563791	0.809535	-3.979315	0.322023	
106	1.660185	1.269596	0.591089	-5.995595	-0.360617	5.995595	-3.232108	-2.531598	0.677056	2.531598	2.960597	0.285094	
107	-0.091290	0.045698	0.674390	-4.531083	-0.058992	4.531083	-2.411990	-1.511344	0.230637	1.511344	1.303897	0.251791	
108	-1.140428	-0.874086	0.757140	-0.498369	0.195256	0.498369	0.016128	0.142866	-0.905689	-0.142866	-4.531901	0.223101	
109	-0.690317	-0.690979	0.821913	2.836690	0.024643	-2.836690	1.030185	0.480817	-1.124124	-0.480817	-6.596752	0.199273	
110	0.150827	-0.244262	0.871186	4.298738	-0.180933	-4.298738	1.022490	0.316005	-1.023938	-0.316005	-7.931821	0.182614	
