kww	// User ID
16-2-2021	// Evaluation date
alex-pilot_08_39.6	11-2-2021	13:22:12:890	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	0.897093	0.194604	0.134606	0.028860	0.825987	-0.028860	-1.005487	0.178768	0.694072	-0.178768	-0.744077	0.078155	
1	0.845123	0.168669	0.129625	-0.041920	0.724942	0.041920	-0.838838	0.135773	0.652074	-0.135773	-0.704834	0.077144	
2	0.795218	0.180485	0.126540	-0.184355	0.594049	0.184355	-0.675275	0.055297	0.602049	-0.055297	-0.635266	0.079268	
3	0.615428	0.088308	0.127088	-0.341786	0.490594	0.341786	-0.549377	-0.103059	0.571260	0.103059	-0.619591	0.084191	
4	0.409870	-0.036279	0.130805	-0.411242	0.443974	0.411242	-0.492800	-0.237717	0.565070	0.237717	-0.645420	0.089920	
5	0.360888	-0.030031	0.136660	-0.348725	0.428442	0.348725	-0.511098	-0.237992	0.569263	0.237992	-0.640336	0.094680	
6	0.444794	0.079762	0.144119	-0.164999	0.441121	0.164999	-0.594341	-0.134776	0.585665	0.134776	-0.620900	0.097624	
7	0.551158	0.182456	0.151760	0.091248	0.490815	-0.091248	-0.729269	0.025870	0.627706	-0.025870	-0.648206	0.099513	
8	0.629238	0.236451	0.157070	0.365121	0.539000	-0.365121	-0.864772	0.248536	0.687589	-0.248536	-0.735140	0.102566	
9	0.619297	0.201577	0.158658	0.635087	0.537875	-0.635087	-0.936541	0.461527	0.765443	-0.461527	-0.886394	0.107993	
10	0.498549	0.062903	0.157568	0.897959	0.489083	-0.897959	-0.947776	0.578006	0.886391	-0.578006	-1.108885	0.114080	
11	0.317010	-0.138761	0.155620	1.166631	0.447768	-1.166631	-0.968212	0.614526	1.060302	-0.614526	-1.384036	0.118013	
12	0.137876	-0.342337	0.153405	1.429657	0.472965	-1.429657	-1.067076	0.616426	1.253333	-0.616426	-1.659697	0.118149	
13	0.091184	-0.410791	0.150441	1.576465	0.562868	-1.576465	-1.220765	0.632226	1.370849	-0.632226	-1.825588	0.114368	
14	0.272243	-0.245436	0.146655	1.505167	0.658162	-1.505167	-1.315974	0.691870	1.338770	-0.691870	-1.804494	0.109552	
15	0.555102	0.036217	0.143680	1.254719	0.674725	-1.254719	-1.230019	0.672631	1.196513	-0.672631	-1.644678	0.109438	
16	0.814615	0.315565	0.144847	0.970899	0.502716	-0.970899	-0.847399	0.498164	0.977186	-0.498164	-1.381734	0.115526	
17	1.149388	0.670575	0.152744	0.887992	0.145780	-0.887992	-0.219740	0.425398	0.637799	-0.425398	-0.980848	0.121819	
18	1.606314	1.129704	0.166445	1.180795	-0.181668	-1.180795	0.383271	0.654400	0.220782	-0.654400	-0.503000	0.123844	
19	1.918728	1.455499	0.183544	1.718717	-0.335477	-1.718717	0.797320	0.840113	-0.088389	-0.840113	-0.134072	0.123038	
20	1.785975	1.370247	0.204221	2.080790	-0.362456	-2.080790	0.998082	0.504790	-0.117151	-0.504790	-0.060661	0.120605	
21	1.328257	0.955533	0.228327	1.906325	-0.317858	-1.906325	0.976105	-0.154511	0.112657	0.154511	-0.277829	0.115099	
22	0.969688	0.606405	0.252489	1.297406	-0.244549	-1.297406	0.858211	-0.676271	0.367668	0.676271	-0.533102	0.108042	
23	0.847597	0.484809	0.274456	0.618456	-0.148434	-0.618456	0.738335	-1.039646	0.509208	1.039646	-0.666002	0.103695	
24	0.738259	0.376539	0.294836	0.073526	-0.021568	-0.073526	0.550711	-1.363222	0.659800	1.363222	-0.816409	0.103782	
25	0.615768	0.229844	0.313655	-0.376480	0.077320	0.376480	0.321898	-1.531315	0.872077	1.531315	-1.054067	0.108087	
26	0.697874	0.261281	0.329796	-0.742828	0.118976	0.742828	0.155881	-1.335278	0.987875	1.335278	-1.190098	0.117925	
27	0.880411	0.399111	0.342582	-0.960584	0.211560	0.960584	-0.042217	-0.862986	1.018344	0.862986	-1.226097	0.132968	
