kww	// User ID
16-2-2021	// Evaluation date
luke-pilot_14_60.8	3-2-2021	11:59:45:269	// Source file name and timestamp
238.095	// Sampling rate
4.000	// Data capture period

1.835409	// height
81.720696	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.164900	0.078530	0.044041	-0.187241	0.000000	0.187241	0.000000	-0.088941	0.000000	0.088941	0.126438	0.029618	
1	1.317054	0.146870	0.039652	-0.252429	0.000000	0.252429	0.000000	-0.125449	0.000000	0.125449	0.117225	0.028910	
2	1.567867	0.344656	0.036225	-0.221633	0.000000	0.221633	0.000000	-0.105312	0.000000	0.105312	0.093130	0.025276	
3	1.702078	0.422281	0.035325	-0.087323	0.000000	0.087323	0.000000	-0.036364	0.000000	0.036364	0.079436	0.020651	
4	1.764030	0.442996	0.035136	0.138691	0.000000	-0.138691	0.000000	0.087664	0.000000	-0.087664	0.068708	0.015763	
5	1.850968	0.551856	0.033925	0.393238	0.000000	-0.393238	0.000000	0.231656	0.000000	-0.231656	0.054739	0.010991	
6	1.892637	0.662956	0.031668	0.608049	0.000000	-0.608049	0.000000	0.344050	0.000000	-0.344050	0.049000	0.008283	
7	1.834142	0.663663	0.029561	0.770599	0.000000	-0.770599	0.000000	0.411654	0.000000	-0.411654	0.056273	0.008775	
8	1.755300	0.619158	0.028467	0.865736	0.000000	-0.865736	-0.000000	0.436805	0.000000	-0.436805	0.068924	0.011085	
9	1.721668	0.611939	0.028118	0.844364	0.000000	-0.844364	-0.000000	0.410574	0.000000	-0.410574	0.078919	0.014677	
10	1.689969	0.591779	0.027893	0.692020	0.000000	-0.692020	-0.000000	0.340408	0.000000	-0.340408	0.000000	0.018674	
11	1.628293	0.518927	0.027249	0.489520	0.000000	-0.489520	0.000000	0.262655	0.000000	-0.262655	0.094768	0.022334	
12	1.572436	0.452776	0.026177	0.302096	0.000000	-0.302096	0.000000	0.189612	0.000000	-0.189612	0.098409	0.025431	
13	1.529638	0.410665	0.025276	0.105814	0.000000	-0.105814	0.000000	0.106303	0.000000	-0.106303	0.097990	0.027415	
14	1.471482	0.341609	0.024896	-0.094424	0.000000	0.094424	-0.099393	0.020895	0.103848	-0.020895	0.000000	0.027624	
15	1.386893	0.238994	0.024785	-0.218709	0.000000	0.218709	-0.089840	-0.045571	0.122341	0.045571	0.096048	0.026338	
16	1.283616	0.144810	0.024679	-0.242076	0.000000	0.242076	-0.078095	-0.093522	0.134291	0.093522	0.087075	0.024465	
17	1.194977	0.090699	0.024849	-0.228618	0.000000	0.228618	-0.070237	-0.130136	0.141115	0.130136	0.073674	0.022481	
18	1.175531	0.091837	0.025838	-0.193767	0.000000	0.193767	-0.068535	-0.143899	0.147154	0.143899	0.000000	0.020744	
19	1.255207	0.161453	0.027791	-0.109143	0.000000	0.109143	-0.076083	-0.124262	0.157130	0.124262	0.000000	0.019829	
20	1.395129	0.287155	0.030207	0.006201	0.000000	-0.006201	-0.093515	-0.079505	0.170570	0.079505	0.000000	0.019517	
21	1.511007	0.406492	0.032286	0.122734	0.000000	-0.122734	-0.111623	-0.020312	0.181117	0.020312	0.034433	0.019389	
22	1.568170	0.474043	0.033506	0.241745	0.000000	-0.241745	-0.117660	0.047909	0.184515	-0.047909	0.031209	0.020392	
23	1.596626	0.511821	0.033968	0.351860	0.000000	-0.351860	-0.111299	0.117032	0.180794	-0.117032	0.000000	0.023481	
24	1.591611	0.524768	0.034064	0.443921	0.000000	-0.443921	-0.101200	0.187637	0.167555	-0.187637	0.033659	0.027831	
25	1.514276	0.471198	0.034112	0.557174	0.000000	-0.557174	-0.089890	0.263100	0.144205	-0.263100	0.038290	0.032038	
26	1.394015	0.362687	0.034874	0.720332	0.000000	-0.720332	-0.073662	0.329670	0.117359	-0.329670	0.042101	0.034837	
27	1.304811	0.264292	0.037960	0.905162	0.000000	-0.905162	-0.051346	0.369720	0.093125	-0.369720	0.042531	0.034592	
28	1.261458	0.186127	0.044502	1.065300	0.000000	-1.065300	-0.026788	0.390151	0.073532	-0.390151	0.036515	0.030139	
29	1.229693	0.095259	0.053697	1.186383	0.000000	-1.186383	0.000000	0.416690	0.000000	-0.416690	0.014321	0.022283	
30	1.192523	0.005788	0.063819	1.232143	0.000000	-1.232143	0.000000	0.425082	0.000000	-0.425082	-0.031481	0.015695	
31	1.177531	-0.022961	0.073941	1.116532	0.000000	-1.116532	0.000000	0.356514	0.000000	-0.356514	-0.089846	0.022387	
32	1.256384	0.066440	0.083680	0.875823	0.000000	-0.875823	0.000000	0.252971	0.000000	-0.252971	-0.136611	0.039412	
33	1.467647	0.295708	0.091856	0.716174	0.000000	-0.716174	-0.000000	0.245242	0.000000	-0.245242	-0.152238	0.057291	
34	1.729138	0.614158	0.096625	0.772745	0.000000	-0.772745	-0.000000	0.374111	0.000000	-0.374111	-0.127832	0.070315	
35	1.925982	0.911059	0.097536	0.958672	0.000000	-0.958672	-0.000000	0.539451	0.000000	-0.539451	-0.078223	0.075495	
36	2.061355	1.108137	0.096804	1.141084	0.000000	-1.141084	-0.000000	0.675816	0.000000	-0.675816	-0.048658	0.074247	
37	2.188496	1.227509	0.096934	1.365341	0.000000	-1.365341	0.081017	0.839533	-0.123438	-0.839533	-0.052897	0.070864	
38	2.297135	1.345200	0.098810	1.681751	0.000000	-1.681751	-0.000000	1.032785	0.000000	-1.032785	-0.041943	0.068142	
39	2.385192	1.459883	0.103925	1.969968	0.000000	-1.969968	-0.000000	1.190641	0.000000	-1.190641	-0.017153	0.067121	
40	2.507448	1.499093	0.112662	2.183357	0.000000	-2.183357	0.144694	1.335324	-0.194159	-1.335324	-0.050911	0.071041	
41	2.742444	1.549634	0.121599	2.411388	0.000000	-2.411388	0.155850	1.496852	-0.206749	-1.496852	-0.128822	0.083533	
42	3.055199	1.736253	0.129972	2.559785	0.000000	-2.559785	-0.000000	1.553503	0.000000	-1.553503	-0.180925	0.103016	
43	3.169254	1.808432	0.140905	2.281881	0.000000	-2.281881	0.154197	1.291655	-0.164434	-1.291655	-0.238740	0.126950	
