kww	// User ID
16-2-2021	// Evaluation date
luke-pilot_15_61.1	3-2-2021	11:59:56:303	// Source file name and timestamp
238.095	// Sampling rate
4.000	// Data capture period

1.835409	// height
81.720696	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.267815	0.166726	0.029153	1.901478	0.000000	-1.901478	-0.009583	0.828239	-0.066388	-0.828239	0.321916	0.036846	
1	1.564567	0.467685	0.033628	1.914845	0.000000	-1.914845	-0.034406	0.829564	-0.083358	-0.829564	0.389303	0.038877	
2	1.748981	0.550924	0.036889	2.015249	0.000000	-2.015249	-0.055468	0.963002	-0.083393	-0.963002	0.455905	0.040881	
3	1.889144	0.583103	0.035052	2.188821	0.000000	-2.188821	-0.077387	1.133542	-0.085082	-1.133542	0.498111	0.041673	
4	2.036876	0.702991	0.027942	2.223567	0.000000	-2.223567	-0.118580	1.198457	-0.103391	-1.198457	0.496999	0.040674	
5	2.034266	0.725213	0.020756	2.073347	0.000000	-2.073347	-0.146467	1.123902	-0.118370	-1.123902	0.450867	0.039140	
6	1.859395	0.560199	0.018234	1.899565	0.000000	-1.899565	-0.126425	1.015240	-0.122433	-1.015240	0.389788	0.037944	
7	1.674765	0.396718	0.018632	1.764339	0.000000	-1.764339	-0.074036	0.921503	-0.134257	-0.921503	0.330182	0.036511	
8	1.529240	0.318972	0.018671	1.609918	0.000000	-1.609918	-0.028351	0.826690	-0.156116	-0.826690	0.273533	0.034309	
9	1.389262	0.239760	0.017979	1.464709	0.000000	-1.464709	-0.010606	0.775079	-0.180640	-0.775079	0.229432	0.031852	
10	1.320416	0.181839	0.017358	1.403118	0.000000	-1.403118	-0.011586	0.810832	-0.217624	-0.810832	0.200247	0.029559	
11	1.380949	0.240518	0.017592	1.410874	0.000000	-1.410874	-0.017850	0.896444	-0.275133	-0.896444	0.176228	0.027149	
12	1.489902	0.359680	0.019392	1.404380	0.000000	-1.404380	-0.036854	0.959518	-0.336740	-0.959518	0.153097	0.025137	
13	1.522725	0.391405	0.022592	1.339750	0.000000	-1.339750	-0.063857	0.968376	-0.379585	-0.968376	0.134965	0.024913	
14	1.455156	0.308735	0.025880	1.248993	0.000000	-1.248993	-0.069818	0.922013	-0.396119	-0.922013	0.125689	0.027105	
15	1.351708	0.199670	0.028130	1.144422	0.000000	-1.144422	-0.047053	0.818204	-0.390923	-0.818204	0.125484	0.031073	
16	1.252370	0.098634	0.029147	1.023088	0.000000	-1.023088	-0.009075	0.690080	-0.372092	-0.690080	0.134814	0.035886	
17	1.165771	-0.004865	0.029203	0.971783	0.000000	-0.971783	0.046761	0.588902	-0.348991	-0.588902	0.154155	0.040986	
18	1.136547	-0.055856	0.028515	1.023462	0.000000	-1.023462	0.124480	0.511640	-0.329948	-0.511640	0.179077	0.045858	
19	1.184018	-0.025915	0.027361	1.027739	0.000000	-1.027739	0.197525	0.438970	-0.316903	-0.438970	0.204436	0.049660	
20	1.243454	0.002112	0.025962	0.903640	0.000000	-0.903640	0.236646	0.378060	-0.301689	-0.378060	0.228823	0.051580	
