kww	// User ID
16-2-2021	// Evaluation date
kyle-pilot2_03_35.1	10-2-2021	15:01:36:703	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-0.752569	-0.443067	0.123268	1.528615	0.524457	-1.528615	-0.855594	1.199050	-0.120527	-1.199050	-0.504841	0.146217	
1	-0.579301	-0.286868	0.127342	1.531778	0.429237	-1.531778	-0.707109	1.211155	-0.172491	-1.211155	-0.396396	0.143997	
2	-0.624032	-0.303255	0.131388	1.474615	0.401494	-1.474615	-0.632761	1.317546	-0.138887	-1.317546	-0.391673	0.144048	
3	-0.631081	-0.260712	0.130859	1.620359	0.385451	-1.620359	-0.564191	1.629109	-0.185482	-1.629109	-0.394028	0.146759	
4	-0.263706	0.061220	0.125388	2.019154	0.362803	-2.019154	-0.529761	1.979467	-0.362093	-1.979467	-0.231450	0.152240	
5	0.144174	0.339815	0.119528	2.420098	0.451783	-2.420098	-0.709053	2.096423	-0.443502	-2.096423	-0.026937	0.159534	
6	0.110543	0.240264	0.115987	2.587549	0.667135	-2.587549	-1.090895	2.079162	-0.316512	-2.079162	-0.015035	0.166414	
7	-0.171688	-0.015766	0.113673	2.614901	0.850396	-2.614901	-1.428953	2.108286	-0.179483	-2.108286	-0.149049	0.171148	
8	-0.439493	-0.256459	0.112144	2.544763	0.969056	-2.544763	-1.676192	1.996648	-0.064967	-1.996648	-0.285314	0.172749	
9	-0.914821	-0.690156	0.111820	2.178187	1.067070	-2.178187	-1.890276	1.594202	0.173772	-1.594202	-0.494908	0.170363	
10	-1.555200	-1.201580	0.110462	1.634951	1.027330	-1.634951	-1.851124	1.186123	0.357745	-1.186123	-0.820242	0.164469	
11	-1.725919	-1.248628	0.104755	1.252374	0.820192	-1.252374	-1.501727	1.088361	0.217254	-1.088361	-1.014966	0.157685	
12	-1.258843	-0.803502	0.095934	0.966632	0.678348	-0.966632	-1.242349	1.191076	-0.072025	-1.191076	-0.911387	0.153651	
13	-0.916231	-0.538051	0.089535	0.651898	0.717272	-0.651898	-1.251300	1.167086	-0.162073	-1.167086	-0.785894	0.155274	
14	-1.111381	-0.713490	0.087734	0.407973	0.769126	-0.407973	-1.213259	0.905050	-0.066046	-0.905050	-0.888774	0.162210	
15	-1.188007	-0.773005	0.086832	0.283085	0.707811	-0.283085	-0.970380	0.659529	-0.033217	-0.659529	-0.944883	0.170711	
16	-0.772756	-0.484648	0.086786	0.193197	0.666471	-0.193197	-0.762562	0.551135	-0.065132	-0.551135	-0.680077	0.177636	
17	-0.550752	-0.408702	0.091668	0.105001	0.760475	-0.105001	-0.768975	0.452686	0.032071	-0.452686	-0.393209	0.182283	
18	-0.900184	-0.754802	0.102618	0.017720	0.847304	-0.017720	-0.842906	0.301374	0.212735	-0.301374	-0.427387	0.183848	
19	-1.207063	-0.990602	0.117108	-0.153438	0.829854	0.153438	-0.829014	0.231266	0.266845	-0.231266	-0.574228	0.181276	
20	-1.057569	-0.858335	0.132372	-0.425959	0.864032	0.425959	-0.827904	0.319348	0.216361	-0.319348	-0.508895	0.175350	
21	-0.766195	-0.632818	0.146390	-0.698683	1.001911	0.698683	-0.916985	0.460107	0.165630	-0.460107	-0.349215	0.167949	
22	-0.542343	-0.397021	0.156325	-0.735555	1.048311	0.735555	-0.929777	0.610632	0.017686	-0.610632	-0.341272	0.160590	
23	-0.229827	-0.007344	0.159268	-0.299297	0.914565	0.299297	-0.773866	0.905133	-0.283739	-0.905133	-0.435858	0.155060	
24	0.128317	0.398723	0.155326	0.476210	0.731519	-0.476210	-0.603061	1.275022	-0.545324	-1.275022	-0.481737	0.153078	
25	0.237895	0.518021	0.148234	1.109648	0.616502	-1.109648	-0.522715	1.409730	-0.605454	-1.409730	-0.497852	0.154884	
26	-0.024995	0.292434	0.142212	1.370509	0.560240	-1.370509	-0.470303	1.245920	-0.526655	-1.245920	-0.595697	0.159542	
27	-0.422036	-0.040304	0.138861	1.472568	0.580873	-1.472568	-0.449776	1.075831	-0.429427	-1.075831	-0.745348	0.165966	
28	-0.521319	-0.149809	0.137646	1.651272	0.772298	-1.651272	-0.559399	1.131087	-0.356980	-1.131087	-0.740285	0.173478	
29	-0.274265	-0.020636	0.138724	1.788190	1.114228	-1.788190	-0.778859	1.234582	-0.285018	-1.234582	-0.523179	0.182125	
30	-0.135479	0.011950	0.143877	1.686309	1.476094	-1.686309	-0.991275	1.185023	-0.191182	-1.185023	-0.332927	0.191757	
31	-0.278524	-0.117745	0.153150	1.548223	1.668165	-1.548223	-1.085534	1.161976	-0.146270	-1.161976	-0.355301	0.201286	
32	-0.391606	-0.130397	0.162297	1.699150	1.542764	-1.699150	-0.989197	1.327596	-0.223040	-1.327596	-0.495621	0.209826	
33	-0.287023	0.037871	0.166833	1.982614	1.305954	-1.982614	-0.822294	1.497637	-0.329187	-1.497637	-0.546374	0.216597	
