kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_14_53.8	10-2-2021	16:10:32:334	// Source file name and timestamp
238.095	// Sampling rate
3.137	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.956762	1.711902	0.439484	1.876283	0.000000	-1.876283	1.179118	0.480369	-0.339710	-0.480369	0.459587	0.323098	
1	2.263926	1.698868	0.418356	2.539001	0.000000	-2.539001	1.320698	1.538690	-0.841992	-1.538690	0.723843	0.346256	
2	2.183956	1.101795	0.382095	3.088742	0.000000	-3.088742	1.978453	2.597796	-1.714970	-2.597796	1.293214	0.374333	
3	1.713912	0.316453	0.345637	2.822008	0.285904	-2.822008	2.468856	3.097165	-2.296778	-3.097165	1.726971	0.409097	
4	0.701789	-0.564242	0.318091	0.916871	-0.000000	-0.916871	2.205935	2.454559	-2.085809	-2.454559	1.732313	0.435607	
5	-0.422544	-1.444282	0.303067	-2.199479	0.159786	2.199479	1.516489	1.168456	-1.586498	-1.168456	1.751920	0.434623	
6	-0.807300	-1.930857	0.294625	-3.716668	0.178662	3.716668	1.258434	0.570276	-1.613846	-0.570276	2.181218	0.409574	
7	-0.236047	-1.693822	0.279984	-1.205396	0.258869	1.205396	1.664182	0.996318	-2.063834	-0.996318	2.552689	0.382092	
8	0.603372	-0.979327	0.256091	3.783004	0.305708	-3.783004	2.190193	1.522882	-2.231626	-1.522882	2.244355	0.360766	
9	1.148597	-0.345303	0.239172	7.234345	0.312528	-7.234345	2.494707	1.177660	-2.055329	-1.177660	1.620883	0.338346	
10	1.612664	0.118248	0.239850	7.379789	0.316675	-7.379789	2.783351	0.127485	-1.990714	-0.127485	1.208378	0.320120	
11	2.201377	0.659949	0.255623	5.337196	0.305359	-5.337196	3.078767	-0.948986	-1.933837	0.948986	0.722321	0.321653	
12	2.534164	1.087091	0.287967	2.688846	0.266023	-2.688846	3.058791	-1.529864	-1.611219	1.529864	0.111733	0.338350	
13	2.330416	0.979558	0.329519	0.503254	0.000000	-0.503254	2.510247	-1.223597	-1.430025	1.223597	0.061933	0.354241	
14	1.832628	0.480866	0.363628	-0.624829	0.000000	0.624829	1.436104	0.031366	-1.648930	-0.031366	0.619377	0.368660	
15	1.340529	0.144532	0.388277	-0.518234	0.000116	0.518234	0.202310	1.475047	-1.647068	-1.475047	0.851266	0.383368	
16	1.032159	0.178542	0.409732	0.621841	0.000000	-0.621841	-0.267701	1.974118	-1.132061	-1.974118	0.467170	0.387010	
17	1.049899	0.251590	0.419795	1.761193	0.000000	-1.761193	0.838247	1.637142	-1.046820	-1.637142	0.411682	0.373232	
18	1.320036	0.043699	0.411669	1.891880	0.179697	-1.891880	3.327480	1.227266	-2.091823	-1.227266	1.319455	0.352834	
