kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_28_35.3	10-2-2021	16:17:06:931	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	0.887710	0.851564	1.129959	-5.681718	-0.348792	5.681718	4.556892	-2.520064	-2.055204	2.520064	-2.487161	0.626383	
1	0.220029	1.045700	1.167940	-7.827226	-0.583397	7.827226	6.206559	-3.083934	-3.088296	3.083934	-0.552822	0.614487	
2	-0.653075	0.868507	1.209121	-8.584090	-0.431663	8.584090	5.476131	-3.615951	-2.574205	3.615951	2.125729	0.597172	
3	-1.034262	0.344298	1.238982	-7.818510	0.229453	7.818510	2.062405	-2.574751	-0.690114	2.574751	3.392845	0.579983	
4	-0.610455	-0.333012	1.241268	-6.046703	0.774108	6.046703	-2.632344	0.382449	1.527401	-0.382449	1.956849	0.570638	
5	0.321313	-0.931660	1.208841	-4.157876	0.610773	4.157876	-6.947827	3.536020	3.324687	-3.536020	-1.287142	0.573535	
6	1.121785	-1.361747	1.147146	-0.359675	0.083973	0.359675	-9.927876	5.621201	4.465688	-5.621201	-3.934460	0.589435	
7	1.555587	-1.611343	1.068506	5.493134	-0.332472	-5.493134	-10.308979	5.942400	4.609527	-5.942400	-5.001480	0.616401	
8	1.901985	-1.691709	0.985758	8.971277	-0.844947	-8.971277	-8.263212	4.635622	3.929833	-4.635622	-5.377822	0.648831	
9	2.293905	-1.672754	0.904213	7.784095	-1.738676	-7.784095	-5.582296	3.249594	3.065281	-3.249594	-5.529807	0.677951	
10	2.499444	-1.679710	0.820672	3.791942	-2.643022	-3.791942	-2.717056	2.317410	2.190586	-2.317410	-5.003222	0.697849	
11	2.453936	-1.766766	0.732335	0.378395	-3.128869	-0.378395	1.115116	1.286222	1.125482	-1.286222	-3.898090	0.712194	
12	2.291809	-1.815120	0.645016	-1.166432	-3.340315	1.166432	5.596555	-0.567934	0.082213	0.567934	-2.760921	0.730354	
13	1.919142	-1.670434	0.582094	-4.069320	-3.207946	4.069320	9.398973	-3.977928	-0.503970	3.977928	-1.734701	0.756293	
14	1.187687	-1.379559	0.574036	-10.872375	-2.262165	10.872375	12.415714	-8.842465	-0.779974	8.842465	-0.809312	0.786031	
15	0.261516	-1.148761	0.619733	-19.969145	-0.711003	19.969145	16.118007	-14.425920	-1.460938	14.425920	-0.027508	0.816263	
