kww	// User ID
16-2-2021	// Evaluation date
luke-pilot_10_55.4	3-2-2021	11:58:40:736	// Source file name and timestamp
238.095	// Sampling rate
4.000	// Data capture period

1.835409	// height
81.720696	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.994384	0.187160	0.030447	-0.450156	0.000000	0.450156	-0.023169	-0.372124	0.264593	0.372124	-0.555815	0.011198	
1	1.945707	0.185529	0.032017	-0.430687	0.000000	0.430687	0.000000	-0.331233	0.000000	0.331233	-0.559420	0.013965	
2	1.807826	0.132466	0.033181	-0.464011	0.000000	0.464011	-0.044666	-0.305516	0.231061	0.305516	-0.522282	0.014683	
3	1.699068	0.038793	0.033084	-0.563556	0.000000	0.563556	-0.071376	-0.320592	0.232512	0.320592	-0.482558	0.013306	
4	1.682097	-0.005175	0.031175	-0.732294	0.000000	0.732294	-0.095465	-0.375610	0.248135	0.375610	-0.453161	0.011174	
5	1.684245	-0.012789	0.028399	-0.926684	0.000000	0.926684	-0.102164	-0.454763	0.268075	0.454763	-0.419631	0.011308	
6	1.610141	-0.109256	0.026092	-1.084568	0.000000	1.084568	-0.102315	-0.559476	0.294484	0.559476	-0.376816	0.013996	
7	1.498036	-0.283549	0.024813	-1.189819	0.000000	1.189819	-0.112394	-0.680172	0.330570	0.680172	-0.340981	0.016845	
8	1.420942	-0.386630	0.025571	-1.208648	-0.000000	1.208648	-0.122764	-0.741068	0.357456	0.741068	-0.318983	0.019045	
9	1.354932	-0.389745	0.027741	-1.102504	-0.000000	1.102504	-0.119725	-0.703382	0.358790	0.703382	-0.294101	0.020478	
10	1.282614	-0.384119	0.029122	-0.948674	0.000000	0.948674	-0.115209	-0.627531	0.348956	0.627531	-0.261526	0.020751	
11	1.312035	-0.344477	0.029561	-0.864072	0.000000	0.864072	-0.117221	-0.568745	0.346610	0.568745	-0.236418	0.020107	
12	1.504237	-0.183661	0.028966	-0.862424	0.000000	0.862424	-0.105286	-0.539053	0.348631	0.539053	-0.215569	0.019471	
13	1.719039	0.013424	0.026756	-0.921224	0.000000	0.921224	-0.073114	-0.555295	0.350126	0.555295	-0.183288	0.019172	
14	1.833334	0.111567	0.024328	-1.056879	0.000000	1.056879	-0.051276	-0.620190	0.356445	0.620190	-0.142903	0.018746	
15	1.917318	0.166177	0.022840	-1.262055	0.000000	1.262055	-0.053831	-0.709363	0.365468	0.709363	-0.106762	0.018054	
16	2.038039	0.272745	0.020909	-1.469521	0.000000	1.469521	-0.056387	-0.806725	0.367145	0.806725	0.000000	0.017120	
17	2.126184	0.362663	0.017676	-1.597609	0.000000	1.597609	-0.047722	-0.887818	0.359002	0.887818	-0.057143	0.015663	
18	2.136676	0.358683	0.013796	-1.610921	0.000000	1.610921	-0.045371	-0.925103	0.345575	0.925103	-0.043126	0.013499	
19	2.122368	0.317160	0.009511	-1.545917	0.000000	1.545917	-0.053788	-0.913533	0.326469	0.913533	-0.036894	0.010751	
20	2.109297	0.288869	0.004636	-1.422336	0.000000	1.422336	-0.058721	-0.861237	0.299514	0.861237	0.000000	0.007398	
21	2.060422	0.228430	0.003720	-1.234547	0.000000	1.234547	-0.053911	-0.770430	0.266194	0.770430	-0.043521	0.003667	
22	1.971954	0.119418	0.009300	-1.002506	0.000000	1.002506	0.000000	-0.641449	0.000000	0.641449	-0.052536	0.000473	
23	1.895400	0.041203	0.014759	-0.770010	0.000000	0.770010	0.000000	-0.495143	0.000000	0.495143	-0.063403	0.003644	
24	1.854614	0.041173	0.019042	-0.571105	0.000000	0.571105	0.000000	-0.364704	0.000000	0.364704	-0.072454	0.007262	
25	1.826900	0.059908	0.021835	-0.421845	0.000000	0.421845	0.000000	-0.267383	0.000000	0.267383	-0.076588	0.010632	
26	1.796387	0.037468	0.023168	-0.321109	0.000000	0.321109	0.000000	-0.200855	0.000000	0.200855	-0.076091	0.012891	
27	1.758209	-0.016133	0.023161	-0.256079	0.000000	0.256079	0.000000	-0.156676	0.000000	0.156676	0.000000	0.013515	
28	1.700540	-0.087474	0.021639	-0.207704	0.000000	0.207704	0.000000	-0.123609	0.000000	0.123609	0.000000	0.012825	
29	1.618103	-0.190193	0.018526	-0.165106	-0.000000	0.165106	0.000000	-0.094020	0.000000	0.094020	-0.050511	0.011556	
30	1.518601	-0.314178	0.014767	-0.148766	-0.000000	0.148766	0.000000	-0.076669	0.000000	0.076669	-0.037781	0.010058	
31	1.420352	-0.419275	0.012716	-0.188635	-0.000000	0.188635	0.000000	-0.087528	0.000000	0.087528	-0.027167	0.008990	
32	1.359458	-0.468831	0.014420	-0.262744	-0.000000	0.262744	0.000000	-0.117466	0.000000	0.117466	0.000000	0.010414	
33	1.375679	-0.422948	0.018700	-0.306067	-0.000000	0.306067	0.000000	-0.133536	0.000000	0.133536	0.000000	0.014993	
34	1.470231	-0.258167	0.023269	-0.284034	0.000000	0.284034	0.000000	-0.112618	0.000000	0.112618	-0.009842	0.021693	
35	1.578789	-0.055879	0.026684	-0.198526	0.000000	0.198526	0.000000	-0.056433	0.000000	0.056433	0.000000	0.029140	
36	1.632888	0.051273	0.028512	-0.066395	0.000000	0.066395	0.000000	0.019159	0.000000	-0.019159	0.000000	0.035365	
37	1.646868	0.059627	0.028855	0.093265	0.000000	-0.093265	0.000000	0.104006	0.000000	-0.104006	-0.006762	0.038948	
38	1.669452	0.058224	0.027973	0.265483	0.000000	-0.265483	0.000000	0.187176	0.000000	-0.187176	-0.010495	0.039456	
39	1.720939	0.078601	0.026491	0.431253	0.000000	-0.431253	0.025579	0.252314	-0.050820	-0.252314	-0.014004	0.036932	
