kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_26_39.8	10-2-2021	16:16:34:759	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.772557	0.576239	1.202579	6.779334	1.889040	-6.779334	-7.592436	8.921619	2.778260	-8.921619	-0.812842	0.471046	
1	1.753835	0.694477	1.174202	10.420055	2.032478	-10.420055	-8.334043	13.112748	2.286499	-13.112748	-0.333054	0.461706	
2	1.622959	0.833829	1.139755	9.068306	0.673856	-9.068306	-6.979472	10.136004	1.487957	-10.136004	0.286754	0.436772	
3	1.444624	0.853701	1.119729	3.481438	-0.823284	-3.481438	-5.045503	5.729792	0.957278	-5.729792	0.610288	0.399114	
4	1.244150	0.798459	1.113931	-0.753580	-1.596521	0.753580	-3.896743	3.767543	0.619212	-3.767543	0.713787	0.364582	
5	1.139750	0.797159	1.113817	-0.457650	-1.814851	0.457650	-3.699442	2.764808	0.401906	-2.764808	0.782314	0.345136	
6	1.035061	0.775735	1.118456	0.670892	-1.950772	-0.670892	-3.302709	0.393072	0.269873	-0.393072	0.754385	0.347841	
7	0.710258	0.566608	1.129889	-0.897855	-1.862468	0.897855	-1.953587	-2.569863	0.139944	2.569863	0.504281	0.378064	
8	0.278032	0.265711	1.145443	-2.911858	-1.398630	2.911858	-0.404304	-4.050523	0.006407	4.050523	0.192230	0.429872	
9	0.122911	0.149115	1.158875	-2.030076	-0.790216	2.030076	-0.058381	-2.511717	0.004591	2.511717	0.048606	0.482993	
10	0.349159	0.286631	1.164047	0.876003	-0.410678	-0.876003	-0.985856	0.854485	0.166537	-0.854485	0.051641	0.519160	
11	0.613035	0.408873	1.161583	2.018659	-0.272784	-2.018659	-1.985323	2.747755	0.482422	-2.747755	-0.085660	0.536800	
12	0.599351	0.238482	1.159993	-0.475122	0.135359	0.475122	-2.395821	2.384467	1.107392	-2.384467	-0.662945	0.542437	
13	0.438212	-0.082517	1.164597	-4.555397	0.934789	4.555397	-2.355162	1.839643	1.873835	-1.839643	-1.452185	0.534922	
14	0.405317	-0.190569	1.172477	-6.575969	1.316653	6.575969	-2.095081	1.696992	2.141920	-1.696992	-1.818478	0.507375	
15	0.436522	-0.093716	1.182273	-5.244786	0.913337	5.244786	-1.934816	0.198616	1.808728	-0.198616	-1.649786	0.462432	
16	0.373211	-0.058822	1.199067	-3.059880	0.431589	3.059880	-1.948617	-3.083511	1.490320	3.083511	-1.451514	0.412437	
17	0.359029	-0.059165	1.224217	-1.547256	0.313610	1.547256	-2.016772	-5.041992	1.415612	5.041992	-1.456900	0.361134	
18	0.511758	0.077212	1.247565	2.364832	0.353208	-2.364832	0.000000	-2.880499	-0.000000	2.880499	-1.426687	0.302534	
19	0.586521	0.201138	1.257055	9.430427	0.626106	-9.430427	0.000000	1.130783	-0.000000	-1.130783	-1.271460	0.245213	
20	0.403933	0.078815	1.253010	13.958281	1.301140	-13.958281	-4.230142	3.160290	0.928362	-3.160290	-1.249535	0.214996	
21	0.262397	-0.112245	1.244269	13.207173	1.844266	-13.207173	-3.883555	3.682637	1.272116	-3.682637	-1.567099	0.220950	
22	0.370333	-0.111538	1.234298	11.036445	1.757822	-11.036445	-3.121329	4.290954	1.407468	-4.290954	-1.969847	0.240412	
23	0.332849	-0.142471	1.224468	8.718064	1.583212	-8.718064	-2.415297	3.400471	1.339770	-3.400471	-2.003078	0.249447	
24	-0.090501	-0.459375	1.222177	3.869069	2.018207	-3.869069	-1.634606	0.745235	1.490120	-0.745235	-1.730251	0.247814	
25	-0.409391	-0.726594	1.229911	-1.863058	2.544403	1.863058	-0.851477	-0.249642	1.592516	0.249642	-1.542370	0.241518	
26	-0.226204	-0.563548	1.237981	-4.147698	2.101375	4.147698	-0.580665	1.340758	1.178779	-1.340758	-1.444973	0.229392	
27	0.123504	-0.252369	1.238827	-3.020864	1.152560	3.020864	-1.272963	2.461607	0.727571	-2.461607	-1.464821	0.214763	
28	0.272990	-0.207390	1.235758	-1.869982	1.032865	1.869982	-2.217425	1.775858	0.835709	-1.775858	-2.046808	0.206537	
29	0.395074	-0.263506	1.232511	-1.824554	1.335705	1.824554	-2.435350	0.875764	1.184344	-0.875764	-3.099155	0.203746	
30	0.612009	-0.144192	1.226920	-1.309545	0.984522	1.309545	-2.260684	0.538794	1.226992	-0.538794	-3.672745	0.197607	
31	0.667478	0.020830	1.219373	-0.537505	0.336423	0.537505	-2.073071	0.035652	0.925185	-0.035652	-3.113871	0.186166	
32	0.514534	0.090644	1.216897	-1.852543	-0.079740	1.852543	-1.531789	-0.531339	0.518481	0.531339	-1.874391	0.177345	
33	0.481745	0.194075	1.223748	-4.775051	-0.570295	4.775051	-0.939395	-0.328974	0.227648	0.328974	-0.966672	0.178378	
34	0.688200	0.406612	1.236319	-6.082251	-1.297424	6.082251	-1.026405	0.105329	0.110105	-0.105329	-0.764146	0.179880	
35	0.843807	0.536926	1.251548	-4.967632	-1.708880	4.967632	-1.674944	0.056502	0.123016	-0.056502	-0.927275	0.174683	
36	0.755824	0.407060	1.269808	-2.791840	-1.212923	2.791840	-2.168289	1.048693	0.287514	-1.048693	-1.419409	0.177993	
37	0.614813	0.161881	1.286159	0.919305	-0.209264	-0.919305	-2.089176	3.589875	0.573133	-3.589875	-2.359887	0.205192	
38	0.636189	0.056734	1.293303	5.457962	0.300788	-5.457962	-1.721882	4.469206	0.823829	-4.469206	-3.361347	0.253965	
39	0.745348	0.063801	1.293115	6.783013	0.276260	-6.783013	-1.593935	2.506825	0.991400	-2.506825	-4.123375	0.311344	
40	0.776120	-0.007244	1.292215	4.520554	0.458753	-4.520554	-1.706945	1.099789	1.168590	-1.099789	-4.855446	0.358211	
41	0.768297	-0.124590	1.290249	3.424310	0.874677	-3.424310	-1.854930	2.098570	1.364794	-2.098570	-5.616216	0.382569	
42	0.852280	-0.117534	1.282522	6.395500	0.896195	-6.395500	-2.162541	3.750412	1.486845	-3.750412	-6.157449	0.382861	
43	1.002458	0.012914	1.269201	11.050366	0.486871	-11.050366	-2.702648	4.695233	1.494844	-4.695233	-6.331064	0.360852	
44	1.107812	0.138057	1.254902	13.321790	0.095205	-13.321790	-3.089861	5.353015	1.415164	-5.353015	-6.196742	0.320252	
45	1.120393	0.188621	1.243758	12.360450	-0.053769	-12.360450	-2.949123	5.602340	1.295737	-5.602340	-5.881481	0.268136	
46	1.093436	0.224390	1.238697	9.399657	-0.224446	-9.399657	-2.274612	4.252367	1.123974	-4.252367	-5.377081	0.209642	
47	1.114900	0.355006	1.243660	4.228885	-0.918776	-4.228885	-1.274987	0.649379	0.788944	-0.649379	-4.502100	0.150312	
