kww	// User ID
16-2-2021	// Evaluation date
nate-pilot_01_41.8	12-2-2021	09:37:41:236	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-0.919024	-0.627921	0.330388	-0.710396	0.229281	0.710396	-1.711231	0.787931	0.412400	-0.787931	-0.415606	0.238168	
1	-0.933695	-0.571090	0.314807	-0.886440	0.203103	0.886440	-1.479328	0.639861	0.308356	-0.639861	-0.217423	0.226927	
2	-1.044560	-0.493349	0.305067	-0.989338	0.131471	0.989338	-0.995794	0.312108	0.109540	-0.312108	0.188817	0.220514	
3	-1.146919	-0.438792	0.304786	-0.947445	0.059591	0.947445	-0.561135	-0.010320	-0.049855	0.010320	0.520226	0.219413	
4	-1.274512	-0.408300	0.313573	-0.773596	-0.007288	0.773596	-0.232084	-0.218397	-0.183933	0.218397	0.813211	0.222444	
5	-1.426777	-0.363878	0.327431	-0.537449	-0.071940	0.537449	0.012639	-0.266803	-0.349813	0.266803	1.168635	0.229053	
6	-1.567752	-0.269703	0.342122	-0.277430	-0.147371	0.277430	0.267297	-0.215376	-0.586344	0.215376	1.647145	0.238852	
7	-1.714498	-0.167616	0.356046	-0.002392	-0.236373	0.002392	0.550495	-0.103064	-0.838767	0.103064	2.174893	0.251444	
8	-1.844206	-0.100770	0.369684	0.285612	-0.325336	-0.285612	0.803899	0.048555	-1.018509	-0.048555	2.603489	0.266281	
9	-1.901874	-0.078969	0.383926	0.559366	-0.393220	-0.559366	0.959493	0.188696	-1.077384	-0.188696	2.817821	0.282199	
10	-1.933483	-0.150592	0.399055	0.755491	-0.419655	-0.755491	0.932195	0.285075	-0.985645	-0.285075	2.745694	0.297875	
11	-1.968940	-0.348598	0.414302	0.829050	-0.376366	-0.829050	0.641242	0.375394	-0.727015	-0.375394	2.314101	0.311310	
12	-1.905296	-0.589227	0.426941	0.800713	-0.243469	-0.800713	0.081982	0.557533	-0.354444	-0.557533	1.536912	0.319193	
13	-1.669964	-0.747916	0.432419	0.760159	-0.045788	-0.760159	-0.625244	0.875664	0.009949	-0.875664	0.633798	0.319795	
14	-1.359687	-0.793039	0.428364	0.721254	0.147861	-0.721254	-1.226859	1.159554	0.252257	-1.159554	-0.067989	0.315201	
15	-1.141282	-0.768560	0.418412	0.487978	0.262012	-0.487978	-1.470069	1.152572	0.319076	-1.152572	-0.341920	0.308911	
16	-1.066560	-0.709601	0.408970	-0.001814	0.273553	0.001814	-1.346295	0.888051	0.241781	-0.888051	-0.229509	0.302903	
17	-1.056520	-0.636961	0.403480	-0.448382	0.226351	0.448382	-1.081364	0.613741	0.122148	-0.613741	0.010196	0.297696	
18	-1.053766	-0.567925	0.401480	-0.629895	0.169771	0.629895	-0.853563	0.452601	0.021565	-0.452601	0.224834	0.293551	
19	-1.078981	-0.520624	0.400421	-0.588372	0.123937	0.588372	-0.718542	0.404860	-0.061163	-0.404860	0.413956	0.290657	
20	-1.140549	-0.517056	0.396940	-0.421196	0.096354	0.421196	-0.709345	0.473940	-0.105410	-0.473940	0.521476	0.288858	
21	-1.207055	-0.545398	0.388596	-0.244319	0.090013	0.244319	-0.814076	0.635923	-0.104069	-0.635923	0.531266	0.287966	
22	-1.296022	-0.595836	0.374047	-0.157782	0.105863	0.157782	-0.980378	0.825374	-0.086589	-0.825374	0.521266	0.288120	
23	-1.449984	-0.705517	0.352912	-0.176330	0.137863	0.176330	-1.149330	0.938495	-0.041789	-0.938495	0.478831	0.289667	
24	-1.601020	-0.842244	0.328793	-0.260463	0.161904	0.260463	-1.180309	0.862472	0.022748	-0.862472	0.403833	0.292485	
25	-1.651365	-0.876618	0.309133	-0.364940	0.140953	0.364940	-0.919642	0.597993	0.000225	-0.597993	0.488338	0.295647	
26	-1.634179	-0.760521	0.298638	-0.478494	0.055778	0.478494	-0.415044	0.238571	-0.175799	-0.238571	0.881105	0.298796	
27	-1.611593	-0.589752	0.296622	-0.562337	-0.067070	0.562337	0.100549	-0.130193	-0.401141	0.130193	1.392081	0.302400	
28	-1.581754	-0.480824	0.301836	-0.516789	-0.167202	0.516789	0.415277	-0.393324	-0.522899	0.393324	1.685972	0.306139	
29	-1.537786	-0.443386	0.313433	-0.355303	-0.198682	0.355303	0.480316	-0.435274	-0.530687	0.435274	1.714851	0.309433	
30	-1.450394	-0.380015	0.326954	-0.196280	-0.167043	0.196280	0.394352	-0.276547	-0.532697	0.276547	1.700370	0.312193	
31	-1.310777	-0.265819	0.337458	-0.140244	-0.108225	0.140244	0.267385	-0.070224	-0.567587	0.070224	1.737301	0.313923	
32	-1.198525	-0.221732	0.345298	-0.199600	-0.041990	0.199600	0.119634	0.081545	-0.553652	-0.081545	1.664780	0.314446	
33	-1.168931	-0.307477	0.352866	-0.305696	0.030469	0.305696	-0.057014	0.176722	-0.449514	-0.176722	1.390681	0.314613	
34	-1.207843	-0.439352	0.358108	-0.436719	0.098200	0.436719	-0.217445	0.223225	-0.331725	-0.223225	1.081089	0.315026	
35	-1.295926	-0.560931	0.356318	-0.568278	0.150951	0.568278	-0.322793	0.237271	-0.256919	-0.237271	0.876888	0.315862	
36	-1.396359	-0.683313	0.347483	-0.618493	0.184448	0.618493	-0.375065	0.236866	-0.199365	-0.236866	0.728648	0.317286	
37	-1.485476	-0.784357	0.336464	-0.587113	0.179713	0.587113	-0.339668	0.212518	-0.161991	-0.212518	0.648963	0.318961	
38	-1.555607	-0.806102	0.326263	-0.561982	0.127137	0.561982	-0.184733	0.149853	-0.189090	-0.149853	0.740542	0.320351	
39	-1.533074	-0.715645	0.317269	-0.598423	0.045303	0.598423	0.042768	0.038723	-0.269074	-0.038723	0.951637	0.320651	
40	-1.397315	-0.561398	0.312018	-0.650531	-0.035654	0.650531	0.261489	-0.121301	-0.346914	0.121301	1.135534	0.318770	
41	-1.265981	-0.441649	0.312904	-0.669281	-0.078368	0.669281	0.372410	-0.234400	-0.392332	0.234400	1.235187	0.315005	
42	-1.211101	-0.378827	0.316449	-0.595962	-0.072395	0.595962	0.347567	-0.195415	-0.421726	0.195415	1.296220	0.310747	
43	-1.222405	-0.329091	0.317316	-0.415967	-0.061821	0.415967	0.324987	-0.119796	-0.479362	0.119796	1.428931	0.306464	
44	-1.276182	-0.287524	0.315207	-0.227962	-0.076117	0.227962	0.393817	-0.133548	-0.560245	0.133548	1.630505	0.302394	
45	-1.291241	-0.275700	0.312823	-0.079878	-0.084318	0.079878	0.433260	-0.127524	-0.584685	0.127524	1.693025	0.299358	
46	-1.230683	-0.297003	0.311003	0.087210	-0.061159	-0.087210	0.354550	-0.008501	-0.522137	0.008501	1.521202	0.297441	
47	-1.202428	-0.347182	0.308662	0.301062	-0.026154	-0.301062	0.251382	0.163296	-0.450123	-0.163296	1.316243	0.295950	
48	-1.285043	-0.416121	0.305373	0.555729	-0.005514	-0.555729	0.229845	0.337055	-0.431586	-0.337055	1.259983	0.294150	
49	-1.420862	-0.495915	0.302985	0.843359	-0.003826	-0.843359	0.287519	0.506086	-0.436678	-0.506086	1.284098	0.291299	
50	-1.524458	-0.579475	0.303562	1.117977	-0.008897	-1.117977	0.359148	0.652978	-0.417696	-0.652978	1.255880	0.287913	
51	-1.556676	-0.624506	0.306643	1.303285	-0.013034	-1.303285	0.405837	0.740767	-0.388964	-0.740767	1.202459	0.285785	
52	-1.544016	-0.606270	0.310034	1.399433	-0.015073	-1.399433	0.427855	0.752784	-0.391016	-0.752784	1.218747	0.285451	
53	-1.535946	-0.579217	0.312020	1.437362	-0.007779	-1.437362	0.401006	0.717531	-0.413046	-0.717531	1.263106	0.286435	
54	-1.526377	-0.590277	0.312113	1.326996	0.007192	-1.326996	0.309518	0.647377	-0.415010	-0.647377	1.229778	0.289312	
55	-1.513300	-0.625151	0.310233	1.001117	0.016642	-1.001117	0.211150	0.531709	-0.402216	-0.531709	1.139737	0.294884	
56	-1.546453	-0.674369	0.305658	0.611711	0.018934	-0.611711	0.152333	0.408948	-0.403885	-0.408948	1.075275	0.302664	
57	-1.630743	-0.753802	0.298099	0.340381	0.023526	-0.340381	0.104483	0.318755	-0.408741	-0.318755	1.015233	0.310311	
58	-1.708795	-0.853811	0.289333	0.201783	0.033695	-0.201783	0.040745	0.267446	-0.391326	-0.267446	0.907077	0.313867	
59	-1.723663	-0.915020	0.280565	0.134433	0.045172	-0.134433	-0.034864	0.276488	-0.361248	-0.276488	0.780107	0.310446	
60	-1.626332	-0.874491	0.269711	0.093671	0.052790	-0.093671	-0.108965	0.340911	-0.333707	-0.340911	0.675393	0.300249	
61	-1.400768	-0.721976	0.255644	0.071330	0.049447	-0.071330	-0.134277	0.400109	-0.308547	-0.400109	0.596433	0.285231	
62	-1.121818	-0.522956	0.241300	0.078571	0.035963	-0.078571	-0.099957	0.428302	-0.286606	-0.428302	0.536557	0.267909	
63	-0.912291	-0.392292	0.228768	0.098927	0.031933	-0.098927	-0.100889	0.468846	-0.255970	-0.468846	0.465709	0.251091	
64	-0.802064	-0.386200	0.216301	0.155992	0.053159	-0.155992	-0.209120	0.553808	-0.187233	-0.553808	0.342206	0.236431	
65	-0.748048	-0.476093	0.202180	0.316101	0.092862	-0.316101	-0.380203	0.655205	-0.073139	-0.655205	0.171897	0.223831	
66	-0.763200	-0.627159	0.187312	0.534780	0.136026	-0.534780	-0.540319	0.735557	0.048334	-0.735557	0.018788	0.213280	
67	-0.863838	-0.783956	0.172758	0.681898	0.170110	-0.681898	-0.642735	0.773924	0.117314	-0.773924	-0.047737	0.205421	
68	-1.009659	-0.880319	0.157553	0.702049	0.187729	-0.702049	-0.658851	0.755222	0.103732	-0.755222	-0.013732	0.199786	
69	-1.152177	-0.900117	0.140716	0.600540	0.186527	-0.600540	-0.580627	0.670936	0.028180	-0.670936	0.077742	0.194717	
70	-1.243660	-0.834608	0.123817	0.431149	0.158742	-0.431149	-0.406693	0.531533	-0.081530	-0.531533	0.187219	0.189058	
71	-1.270247	-0.685447	0.109550	0.258151	0.101267	-0.258151	-0.171769	0.368897	-0.209230	-0.368897	0.298154	0.182515	
72	-1.270162	-0.524029	0.098808	0.075179	0.033276	-0.075179	0.040172	0.212607	-0.322698	-0.212607	0.383599	0.175537	
73	-1.273606	-0.425073	0.091212	-0.093704	-0.024990	0.093704	0.183216	0.089152	-0.389232	-0.089152	0.420913	0.169328	
74	-1.294368	-0.394459	0.086600	-0.172015	-0.070747	0.172015	0.277228	0.014758	-0.413865	-0.014758	0.424666	0.164528	
75	-1.345375	-0.414534	0.084466	-0.170883	-0.100113	0.170883	0.328081	-0.012999	-0.417950	0.012999	0.416399	0.160536	
76	-1.410479	-0.467317	0.084025	-0.138212	-0.111896	0.138212	0.336679	-0.009986	-0.408797	0.009986	0.398309	0.156490	
77	-1.456623	-0.516292	0.084722	-0.063772	-0.118496	0.063772	0.338456	0.014493	-0.391935	-0.014493	0.371880	0.151696	
