kww	// User ID
16-2-2021	// Evaluation date
kyle-pilot2_05_35.6	10-2-2021	15:02:04:868	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	LwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	RwristLinVelo	
0	-1.434606	-0.983716	0.422635	1.901566	0.177294	-1.901566	0.498213	1.223286	-2.196718	-1.223286	4.263133	0.657194	
1	-1.462263	-1.013495	0.427345	1.934673	0.152714	-1.934673	0.604645	1.093503	-2.198167	-1.093503	4.094504	0.653889	
2	-1.079858	-0.614389	0.425795	3.798079	0.018615	-3.798079	0.689369	1.985593	-1.884007	-1.985593	4.099353	0.659542	
3	-0.634353	-0.172284	0.417127	6.223190	-0.319059	-6.223190	0.626183	2.504913	-1.440112	-2.504913	3.887293	0.670256	
4	-0.492512	-0.054565	0.405223	7.052375	-0.622228	-7.052375	0.474507	1.979885	-1.181302	-1.979885	3.466727	0.681290	
5	-0.382438	0.036374	0.395392	6.448526	-0.565352	-6.448526	0.290055	1.630368	-0.977836	-1.630368	3.160291	0.689794	
6	0.079663	0.480768	0.387410	6.434179	-0.300881	-6.434179	0.093745	2.391908	-0.546711	-2.391908	2.974471	0.694108	
7	0.579377	0.946578	0.377051	7.231865	-0.154390	-7.231865	-0.002425	3.296521	-0.094626	-3.296521	2.675753	0.691654	
8	0.600592	0.938799	0.363428	7.247908	-0.071150	-7.247908	0.075356	3.356105	-0.014493	-3.356105	2.380149	0.682387	
9	0.267753	0.633013	0.349470	6.530339	0.111779	-6.530339	0.221200	3.271256	-0.261067	-3.271256	2.533431	0.671647	
10	-0.007475	0.443305	0.337968	6.561912	0.308397	-6.561912	0.269405	3.681048	-0.530417	-3.681048	3.155632	0.664337	
11	-0.276083	0.255758	0.330900	6.881545	0.388907	-6.881545	0.186962	3.748084	-0.758037	-3.748084	3.671673	0.660495	
12	-0.767118	-0.197348	0.330011	5.711493	0.413226	-5.711493	0.078063	2.995566	-1.041789	-2.995566	3.752218	0.659385	
13	-1.214536	-0.632880	0.335345	3.468808	0.509443	-3.468808	-0.006040	2.328721	-1.257151	-2.328721	3.654134	0.662148	
14	-1.257566	-0.679729	0.344367	2.148180	0.594088	-2.148180	-0.092088	2.220685	-1.219197	-2.220685	3.566085	0.667675	
15	-1.159053	-0.609084	0.353667	2.205402	0.483841	-2.205402	-0.110417	1.936670	-1.077744	-1.936670	3.324047	0.670591	
16	-1.266819	-0.758088	0.361137	2.546582	0.263606	-2.546582	-0.001452	1.131710	-1.056743	-1.131710	2.892360	0.667032	
17	-1.316320	-0.832945	0.365355	3.147176	0.107094	-3.147176	0.135786	0.686610	-1.019785	-0.686610	2.582909	0.658856	
18	-1.037669	-0.547478	0.364743	4.839977	-0.049815	-4.839977	0.216763	1.011962	-0.797020	-1.011962	2.581965	0.648907	
19	-0.650237	-0.138452	0.359831	6.759050	-0.229844	-6.759050	0.236759	1.401772	-0.510544	-1.401772	2.692544	0.637046	
20	-0.261165	0.258023	0.353929	7.523573	-0.293532	-7.523573	0.163892	1.749433	-0.233972	-1.749433	2.755167	0.624081	
21	0.261424	0.775706	0.348908	7.610556	-0.267003	-7.610556	0.013229	2.505981	0.085746	-2.505981	2.872187	0.612171	
22	0.688066	1.197451	0.343905	7.578112	-0.279307	-7.578112	-0.099379	3.132753	0.321014	-3.132753	2.968084	0.598604	
23	0.636833	1.123135	0.339098	6.722776	-0.279359	-6.722776	-0.106193	2.865738	0.313479	-2.865738	2.720193	0.577312	
24	0.206229	0.651342	0.334962	4.954220	-0.173843	-4.954220	-0.067157	2.167664	0.154391	-2.167664	2.202596	0.546933	
25	-0.228939	0.200079	0.329601	3.303646	-0.010285	-3.303646	-0.071060	1.853790	0.025031	-1.853790	1.865247	0.511488	
26	-0.583117	-0.138694	0.321884	2.235064	0.148880	-2.235064	-0.106441	1.751600	-0.050310	-1.751600	1.738281	0.475619	
27	-1.034223	-0.584368	0.313462	1.173515	0.318837	-1.173515	-0.112339	1.243099	-0.164246	-1.243099	1.474247	0.443853	
28	-1.535683	-1.096756	0.304958	0.011363	0.471619	-0.011363	-0.135091	0.653389	-0.311871	-0.653389	1.084703	0.421772	
29	-1.801921	-1.347328	0.293996	-0.167364	0.465384	0.167364	-0.240284	0.832458	-0.369434	-0.832458	0.935514	0.413180	
30	-1.812198	-1.298143	0.279200	1.060642	0.250356	-1.060642	-0.371292	1.527678	-0.303112	-1.527678	1.080994	0.416366	
31	-1.773053	-1.202541	0.263306	2.528485	-0.002700	-2.528485	-0.445017	1.823860	-0.200435	-1.823860	1.201551	0.425924	
32	-1.645240	-1.068089	0.249940	3.391801	-0.150682	-3.391801	-0.468322	1.732233	-0.087825	-1.732233	1.171167	0.437700	
33	-1.236684	-0.691877	0.239929	4.139702	-0.213005	-4.139702	-0.446540	1.774662	0.085140	-1.774662	1.170558	0.448385	
34	-0.647960	-0.138295	0.232724	5.075754	-0.236355	-5.075754	-0.309961	1.792351	0.295419	-1.792351	1.273606	0.452521	
35	-0.196057	0.290809	0.229090	5.400495	-0.210035	-5.400495	-0.045266	1.350387	0.456476	-1.350387	1.367807	0.445374	
36	0.024913	0.489097	0.230736	4.619341	-0.138536	-4.619341	0.223132	0.680976	0.540272	-0.680976	1.369586	0.428260	
37	0.124083	0.556044	0.237480	3.317915	-0.070023	-3.317915	0.358987	0.262388	0.572302	-0.262388	1.283587	0.406452	
38	0.139887	0.544536	0.246782	2.047064	-0.011917	-2.047064	0.367654	0.102766	0.583706	-0.102766	1.167286	0.383040	
39	0.087496	0.475723	0.256586	0.875633	0.052873	-0.875633	0.355419	0.009828	0.594216	-0.009828	1.066628	0.358962	
40	-0.026745	0.344756	0.266204	-0.193698	0.112100	0.193698	0.359530	-0.106441	0.592424	0.106441	0.966226	0.336263	
41	-0.232946	0.128044	0.275427	-1.109755	0.172853	1.109755	0.331459	-0.283478	0.564233	0.283478	0.869923	0.317377	
42	-0.419470	-0.045038	0.283740	-1.438908	0.200083	1.438908	0.255172	-0.337992	0.551511	0.337992	0.826215	0.303401	
43	-0.470985	-0.052889	0.289297	-0.365147	0.103723	0.365147	0.163682	-0.106554	0.609798	0.106554	0.848501	0.293629	
