kww	// User ID
16-2-2021	// Evaluation date
kevin-pilot_02_40.6	16-2-2021	11:40:04:788	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.790705	// height
85.991959	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.420079	0.979595	0.470704	4.593043	-1.048587	-4.593043	0.652928	2.184064	0.463961	-2.184064	-0.361069	0.898704	
1	0.485932	0.429290	0.463948	1.995158	-0.255441	-1.995158	0.118396	0.244461	0.051203	-0.244461	0.018979	0.892129	
2	-0.277207	-0.048481	0.452725	-2.110182	0.928972	2.110182	-0.875623	-1.400929	-0.192686	1.400929	0.205611	0.886100	
3	-1.038144	-0.490119	0.444601	-5.524148	1.553719	5.524148	-1.387991	-3.218865	-0.564499	3.218865	0.543603	0.880177	
4	-1.756053	-0.854814	0.453830	-6.738395	1.297154	6.738395	-1.013194	-4.646572	-1.105572	4.646572	1.081640	0.875582	
5	-2.021652	-0.994311	0.481229	-5.500285	0.820679	5.500285	-0.435122	-4.664099	-1.387548	4.664099	1.340688	0.871598	
6	-1.774317	-0.892630	0.513432	-2.815442	0.495260	2.815442	-0.222045	-3.286032	-1.272083	3.286032	1.200331	0.865272	
7	-1.129657	-0.546781	0.538299	0.138235	0.159120	-0.138235	-0.207712	-1.204092	-0.906981	1.204092	0.827582	0.857701	
8	-0.080714	0.038864	0.548308	2.682988	-0.124072	-2.682988	-0.297127	0.908126	-0.223875	-0.908126	0.157279	0.853998	
9	0.850975	0.511801	0.541006	4.306112	-0.167325	-4.306112	-0.522590	2.237512	0.537113	-2.237512	-0.567729	0.857612	
10	0.891030	0.478081	0.523894	4.137254	-0.120445	-4.137254	-0.547255	2.017841	0.687142	-2.017841	-0.692216	0.869787	
11	0.248745	0.131153	0.508533	1.384757	-0.033272	-1.384757	-0.344087	0.693544	0.204468	-0.693544	-0.201306	0.891430	
12	-0.270160	-0.114498	0.499219	-3.363090	0.409530	3.363090	-0.492436	-0.676942	-0.217588	0.676942	0.238759	0.921524	
13	-0.575386	-0.273267	0.494547	-8.821956	1.217346	8.821956	-1.041800	-2.267207	-0.432418	2.267207	0.463478	0.955391	
14	-0.931337	-0.448672	0.497539	-14.219706	1.856093	14.219706	-1.431441	-4.591948	-0.721746	4.591948	0.735598	0.987227	
15	-0.945886	-0.376076	0.513995	-18.498522	2.084436	18.498522	-1.573845	-6.178970	-0.761396	6.178970	0.780368	1.013163	
16	-0.309617	0.047462	0.538863	-19.200810	2.046070	19.200810	-1.649877	-5.515313	-0.250285	5.515313	0.331062	1.028863	
17	0.236183	0.364322	0.562289	-14.996294	1.578579	14.996294	-1.375523	-4.136306	0.175760	4.136306	-0.032664	1.028914	
18	0.074999	0.292121	0.584791	-9.143142	0.524818	9.143142	-0.539294	-3.547460	-0.013778	3.547460	0.188837	1.014399	
19	-0.158732	0.178734	0.607763	-4.513922	-0.495202	4.513922	0.295717	-2.424518	-0.281489	2.424518	0.466281	0.993312	
20	0.169944	0.301391	0.622796	0.395225	-0.757359	-0.395225	0.424319	-0.239556	-0.013643	0.239556	0.210824	0.970338	
21	0.513483	0.412315	0.622325	5.875846	-0.648812	-5.875846	0.207564	1.536708	0.314230	-1.536708	-0.102315	0.947432	
22	0.293376	0.303838	0.609470	9.132718	-0.931378	-9.132718	0.415726	2.187752	0.097466	-2.187752	0.154364	0.930602	
23	0.076127	0.246536	0.590224	8.862467	-1.248542	-8.862467	0.651880	2.580881	-0.111203	-2.580881	0.464740	0.922855	
24	0.432855	0.469142	0.564870	6.277679	-0.989520	-6.277679	0.181622	3.093064	0.311076	-3.093064	0.199861	0.918212	
25	0.802441	0.707817	0.536555	3.134597	-0.583023	-3.134597	-0.394856	2.572655	0.763855	-2.572655	-0.101948	0.911633	
26	0.613310	0.685156	0.516616	0.092618	-0.564987	-0.092618	-0.368012	0.787851	0.649866	-0.787851	0.168000	0.905067	
27	0.126720	0.437474	0.510844	-2.897209	-0.656023	2.897209	-0.036988	-0.830553	0.219458	0.830553	0.622099	0.899729	
28	-0.561754	-0.055820	0.512727	-5.307009	-0.633984	5.307009	0.421706	-2.238861	-0.451884	2.238861	1.085161	0.892963	
29	-1.680115	-0.812021	0.519070	-6.495745	-0.815226	6.495745	1.336824	-4.379778	-1.615798	4.379778	1.992197	0.886823	
30	-2.790323	-1.476406	0.538469	-6.903460	-1.275922	6.903460	2.354230	-6.405864	-2.803827	6.405864	3.062978	0.889620	
31	-3.227183	-1.731286	0.575262	-7.155401	-1.571726	7.155401	2.778258	-6.942231	-3.302480	6.942231	3.493426	0.902778	
32	-3.103110	-1.708834	0.620554	-7.076173	-1.526355	7.076173	2.668405	-6.491968	-3.215550	6.491968	3.307882	0.915920	
