kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_21_55.4	10-2-2021	16:13:11:434	// Source file name and timestamp
238.095	// Sampling rate
2.376	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.295233	0.768785	0.291804	3.709898	-0.418099	-3.709898	1.835024	0.234428	-0.881190	-0.234428	0.000000	0.418142	
1	1.286241	0.709132	0.306190	3.596515	-0.475139	-3.596515	1.899395	0.140629	-0.842084	-0.140629	0.000000	0.420883	
2	1.344194	0.630150	0.326940	3.347254	-0.477389	-3.347254	1.868737	0.376169	-0.892135	-0.376169	1.373651	0.422773	
3	1.532991	0.611261	0.348697	3.223582	-0.450758	-3.223582	1.781248	0.771937	-1.024762	-0.771937	1.659848	0.424908	
4	1.869361	0.763225	0.371882	2.819013	-0.467384	-2.819013	1.773497	0.804615	-1.184305	-0.804615	1.957721	0.431635	
5	2.179403	1.001417	0.397767	1.552973	-0.454996	-1.552973	1.697703	0.374508	-1.279752	-0.374508	2.115240	0.442548	
6	2.229751	1.086332	0.420430	0.391587	-0.347235	-0.391587	1.415050	0.101356	-1.266172	-0.101356	2.053259	0.452573	
7	1.967801	0.937447	0.433429	0.668132	-0.276736	-0.668132	1.162365	0.187837	-1.146407	-0.187837	1.796439	0.459654	
8	1.503209	0.688140	0.436678	1.535720	-0.333659	-1.535720	1.153531	0.166159	-0.927670	-0.166159	0.000000	0.460098	
9	0.948964	0.411045	0.430498	1.592000	-0.375217	-1.592000	1.146070	0.029969	-0.636972	-0.029969	0.929688	0.444016	
10	0.418113	0.088459	0.412905	1.242260	-0.289551	-1.242260	0.864745	0.070137	-0.352534	-0.070137	0.519182	0.411624	
11	0.098878	-0.161399	0.386913	1.430589	-0.190574	-1.430589	0.585800	0.084592	-0.185576	-0.084592	0.298545	0.381732	
12	0.124478	-0.173394	0.363638	1.742800	-0.189819	-1.742800	0.696081	-0.146786	-0.203933	0.146786	0.340114	0.372681	
13	0.387888	-0.015694	0.352193	1.402214	-0.210323	-1.402214	0.990116	-0.347475	-0.356539	0.347475	0.591340	0.385221	
14	0.692207	0.117113	0.350683	0.596426	-0.185277	-0.596426	1.098351	-0.341630	-0.544086	0.341630	0.935154	0.411011	
15	0.981265	0.190615	0.353649	0.106361	-0.199505	-0.106361	1.152498	-0.418742	-0.719925	0.418742	1.300779	0.444062	
16	1.186096	0.221531	0.359888	-0.163799	-0.293937	0.163799	1.326028	-0.658347	-0.832064	0.658347	1.574509	0.477380	
17	1.134322	0.103234	0.367585	-0.592372	-0.363328	0.592372	1.395315	-0.703963	-0.792276	0.703963	1.599489	0.501642	
18	0.941826	-0.090196	0.373015	-0.907111	-0.371759	0.907111	1.280053	-0.595880	-0.667534	0.595880	1.463649	0.514364	
