kww	// User ID
16-2-2021	// Evaluation date
kevin-pilot_11_66.8	16-2-2021	11:42:11:412	// Source file name and timestamp
238.095	// Sampling rate
4.433	// Data capture period

1.790705	// height
85.991959	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	-1.580966	0.318243	0.541938	0.284494	-0.241343	-0.284494	0.184426	1.057368	-0.569786	-1.057368	2.092350	0.780587	
1	-1.396518	0.482820	0.528055	1.903202	-0.066562	-1.903202	-0.098308	0.809026	-0.598700	-0.809026	2.147896	0.790932	
2	-1.362798	0.613600	0.517573	2.284849	0.030687	-2.284849	-0.228987	0.572601	-0.622818	-0.572601	2.298960	0.797903	
3	-1.475718	0.498813	0.508130	2.506603	0.182473	-2.506603	-0.363993	1.375005	-0.520472	-1.375005	2.245016	0.811710	
4	-1.738892	0.252500	0.495396	3.273556	0.352915	-3.273556	-0.496769	2.731518	-0.380303	-2.731518	2.163390	0.834250	
5	-1.876812	0.106869	0.479009	4.368895	0.492327	-4.368895	-0.584551	3.735670	-0.293518	-3.735670	2.100024	0.856606	
6	-1.662978	0.033676	0.459492	5.196483	0.597403	-5.196483	-0.635550	4.281520	-0.213523	-4.281520	1.770568	0.871344	
7	-1.338691	0.006529	0.436371	5.292135	0.603359	-5.292135	-0.600794	4.265688	-0.153401	-4.265688	1.380966	0.878175	
8	-1.261366	0.152711	0.413394	4.590409	0.442844	-4.590409	-0.403106	3.415217	-0.211264	-3.415217	1.455437	0.875976	
9	-1.406222	0.422965	0.397170	3.371518	0.158077	-3.371518	-0.091350	2.130136	-0.358313	-2.130136	1.896309	0.861422	
10	-1.623153	0.613130	0.389883	2.082050	-0.158353	-2.082050	0.221823	1.080896	-0.483393	-1.080896	2.313352	0.838207	
11	-1.941703	0.696435	0.389606	1.157288	-0.441558	-1.157288	0.479811	0.499039	-0.579140	-0.499039	2.719334	0.817955	
12	-2.211053	0.766126	0.394092	0.733236	-0.615739	-0.733236	0.633298	0.369548	-0.667545	-0.369548	3.084458	0.812142	
13	-2.127419	0.742941	0.399505	0.542879	-0.618054	-0.542879	0.626783	0.427965	-0.661852	-0.427965	3.000165	0.828445	
14	-1.945519	0.456625	0.400525	0.361207	-0.524398	-0.361207	0.503132	0.248329	-0.505275	-0.248329	2.477038	0.867692	
15	-2.188065	0.029557	0.395668	0.292120	-0.460427	-0.292120	0.391137	-0.031764	-0.334546	0.031764	2.162385	0.920434	
16	-2.631169	-0.236100	0.387368	0.413927	-0.396610	-0.413927	0.327176	0.104048	-0.282771	-0.104048	2.198657	0.975065	
17	-2.733663	-0.356300	0.376278	0.533045	-0.279892	-0.533045	0.242272	0.478307	-0.256927	-0.478307	2.055937	1.023130	
18	-2.649286	-0.513564	0.362574	0.366670	-0.219035	-0.366670	0.196607	0.317823	-0.181261	-0.317823	1.687701	1.052523	
19	-2.718902	-0.615776	0.350631	-0.040075	-0.286369	0.040075	0.310784	-0.431534	-0.164985	0.431534	1.516311	1.052947	
20	-2.663563	-0.517957	0.345279	-0.355428	-0.356383	0.355428	0.444371	-0.856755	-0.224995	0.856755	1.471965	1.030803	
21	-2.171872	-0.312086	0.345813	-0.443873	-0.317932	0.443873	0.414578	-0.628952	-0.246788	0.628952	1.246979	1.000801	
22	-1.606795	-0.073016	0.350433	-0.423292	-0.273630	0.423292	0.394069	-0.734397	-0.276243	0.734397	1.067216	0.959097	
23	-1.421227	0.255959	0.361987	-0.412795	-0.353051	0.412795	0.586444	-1.499867	-0.443809	1.499867	1.303280	0.889983	
24	-1.429552	0.584065	0.380676	-0.207924	-0.420352	0.207924	0.783458	-1.575480	-0.661120	1.575480	1.692249	0.806695	
25	-1.299974	0.697215	0.397354	0.417511	-0.285322	-0.417511	0.689085	-0.483636	-0.729582	0.483636	1.742344	0.749708	
26	-1.213477	0.611169	0.404290	1.118531	-0.094962	-1.118531	0.495119	0.408196	-0.695731	-0.408196	1.584042	0.733892	
27	-1.381784	0.561027	0.405545	1.356942	-0.066607	-1.356942	0.576550	0.287489	-0.748753	-0.287489	1.644098	0.736771	
28	-1.582785	0.592878	0.408345	1.127751	-0.106896	-1.127751	0.826722	-0.120169	-0.843641	0.120169	1.830090	0.742553	
29	-1.731387	0.491655	0.412626	0.776723	-0.120111	-0.776723	0.960801	-0.233089	-0.826614	0.233089	1.807655	0.755620	
30	-2.065399	0.249840	0.415741	0.290447	-0.178217	-0.290447	1.097871	-0.411611	-0.776469	0.411611	1.719460	0.769439	
31	-2.514085	0.152185	0.419171	-0.625281	-0.261866	0.625281	1.391759	-0.924457	-0.831423	0.924457	1.889838	0.763261	
32	-2.772300	0.247028	0.424425	-1.863267	-0.269024	1.863267	1.622821	-1.264391	-0.926812	1.264391	2.181509	0.734292	
33	-2.837487	0.349603	0.428557	-2.811207	-0.196987	2.811207	1.617705	-0.970852	-0.976602	0.970852	2.360089	0.701469	
34	-2.825515	0.467774	0.428953	-3.001146	-0.129118	3.001146	1.555710	-0.413722	-1.047474	0.413722	2.528731	0.677787	
35	-2.733141	0.588625	0.427487	-2.454621	-0.129610	2.454621	1.553634	0.113526	-1.144076	-0.113526	2.669454	0.665741	
36	-2.663898	0.496782	0.425523	-1.348062	-0.175423	1.348062	1.427093	0.962154	-1.112126	-0.962154	2.551280	0.673037	
37	-2.743733	0.241138	0.420660	0.135043	-0.220995	-0.135043	1.149572	1.973839	-0.976728	-1.973839	2.324724	0.706041	
38	-2.838034	0.137935	0.411933	1.789472	-0.282847	-1.789472	0.979707	2.593168	-0.973363	-2.593168	2.337584	0.755496	
39	-2.803651	0.168089	0.402036	3.260454	-0.329012	-3.260454	0.931933	2.840737	-1.057082	-2.840737	2.464811	0.806385	
40	-2.815001	0.029012	0.394488	3.846752	-0.262845	-3.846752	0.843043	2.504350	-0.944249	-2.504350	2.395136	0.851660	
41	-3.004945	-0.236382	0.392974	3.393691	-0.103963	-3.393691	0.799649	1.549217	-0.697216	-1.549217	2.271683	0.888221	
42	-3.047624	-0.251733	0.397669	3.076692	-0.025354	-3.076692	0.847751	1.588566	-0.650783	-1.588566	2.403555	0.914258	
43	-2.632995	0.096580	0.399735	4.158402	-0.126405	-4.158402	0.847099	3.649690	-0.887419	-3.649690	2.751101	0.932850	
44	-2.000983	0.596690	0.389758	6.514806	-0.279638	-6.514806	0.923451	5.690271	-1.287801	-5.690271	3.185413	0.943840	
45	-1.458105	1.078458	0.370018	8.930223	-0.346320	-8.930223	1.195814	5.843010	-1.732119	-5.843010	3.666413	0.938006	
46	-0.976363	1.358120	0.347050	10.158069	-0.292248	-10.158069	1.298309	5.396219	-1.927527	-5.396219	3.817368	0.913581	
47	-0.680735	1.221032	0.322460	9.502668	-0.133326	-9.502668	1.007323	4.746502	-1.638089	-4.746502	3.383845	0.885952	
48	-0.776253	0.873353	0.299198	7.556592	0.028875	-7.556592	0.743514	2.854170	-1.199179	-2.854170	2.997024	0.868232	
49	-0.925961	0.770647	0.283053	5.802596	0.162204	-5.802596	0.832435	0.954092	-1.063191	-0.954092	3.118619	0.857561	
50	-0.995487	0.717000	0.274396	4.924256	0.320207	-4.924256	0.841991	0.647873	-0.958877	-0.647873	3.233551	0.849404	
51	-1.581559	0.273792	0.267294	4.742006	0.503607	-4.742006	0.412371	1.456430	-0.523530	-1.456430	3.295716	0.846583	
52	-2.430995	0.017321	0.260864	4.873234	0.652803	-4.873234	0.226356	2.223156	-0.295082	-2.223156	4.090613	0.847046	
53	-2.467416	0.480455	0.262525	4.691865	0.624970	-4.691865	0.705840	2.165874	-0.618501	-2.165874	5.150602	0.842028	
54	-2.066250	0.732949	0.272642	4.117037	0.472168	-4.117037	0.890540	1.643023	-0.694695	-1.643023	5.161512	0.830433	
55	-2.365570	0.251508	0.283825	3.588085	0.453892	-3.588085	0.333889	1.460243	-0.192245	-1.460243	4.785628	0.817356	
56	-2.851480	0.073758	0.298604	3.111698	0.457739	-3.111698	-0.037064	1.312570	0.076796	-1.312570	5.364728	0.800536	
57	-2.446180	0.463799	0.321754	2.583390	0.244957	-2.583390	0.065246	0.863224	-0.097468	-0.863224	5.717727	0.776419	
58	-1.707516	0.415474	0.341210	2.043818	-0.006531	-2.043818	-0.072285	0.584183	-0.040968	-0.584183	4.472469	0.753475	
59	-1.797391	-0.105351	0.345927	1.455819	-0.078994	-1.455819	-0.585842	0.689581	0.371172	-0.689581	3.521314	0.741646	
60	-2.401657	-0.255785	0.346716	0.936449	-0.058675	-0.936449	-0.863909	0.732835	0.629933	-0.732835	4.377151	0.736981	
61	-2.342246	-0.055592	0.352271	0.810667	-0.070149	-0.810667	-0.645832	0.690120	0.552701	-0.690120	4.857527	0.732610	
62	-1.802439	-0.153012	0.349020	0.838138	-0.100888	-0.838138	-0.506741	0.717856	0.516870	-0.717856	3.625462	0.734799	
63	-1.934064	-0.520896	0.329506	0.697344	0.030142	-0.697344	-0.861794	0.609286	0.758759	-0.609286	2.975224	0.751123	
64	-2.352391	-0.444364	0.310419	0.725301	0.332221	-0.725301	-0.985972	0.490375	0.827578	-0.490375	4.004046	0.772073	
65	-1.897142	0.120392	0.302042	0.948145	0.468464	-0.948145	-0.428457	0.542327	0.436459	-0.542327	4.518599	0.783493	
66	-1.193103	0.281624	0.291442	0.822406	0.433753	-0.822406	-0.123593	0.507286	0.183262	-0.507286	3.460816	0.785497	
67	-1.270445	-0.109677	0.270678	0.325684	0.623398	-0.325684	-0.508853	0.324251	0.377239	-0.324251	2.545129	0.782767	
68	-1.520300	-0.261401	0.251094	-0.100324	0.944623	0.100324	-0.723391	0.079366	0.498924	-0.079366	2.555796	0.777526	
69	-1.322210	-0.128467	0.240906	-0.282938	1.010915	0.282938	-0.514703	-0.083927	0.379852	0.083927	2.375289	0.781185	
70	-1.119435	-0.229062	0.234213	-0.434917	0.933632	0.434917	-0.480309	-0.190601	0.358336	0.190601	1.614156	0.807124	
71	-1.160774	-0.421635	0.227274	-0.549611	0.979846	0.549611	-0.641333	-0.398365	0.434080	0.398365	1.095805	0.852006	
72	-1.245696	-0.408266	0.224361	-0.255196	1.026115	0.255196	-0.629362	-0.403451	0.437280	0.403451	1.115415	0.903316	
73	-1.258583	-0.291907	0.225347	0.242073	0.954087	-0.242073	-0.492896	-0.081463	0.394354	0.081463	1.210173	0.954301	
74	-1.172993	-0.173070	0.226413	0.317966	0.924292	-0.317966	-0.448448	0.056868	0.343141	-0.056868	1.134091	0.998085	
75	-1.038222	-0.080542	0.227991	0.081208	0.904926	-0.081208	-0.515782	0.002414	0.295617	-0.002414	0.938576	1.022106	
76	-0.869174	-0.003341	0.228804	0.086968	0.661169	-0.086968	-0.526527	0.321702	0.244536	-0.321702	0.698343	1.021027	
77	-0.750475	0.081741	0.224001	0.443882	0.346757	-0.443882	-0.447508	1.036213	0.196406	-1.036213	0.568127	1.001121	
