kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_23_51.9	10-2-2021	16:13:51:789	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.537162	1.159515	1.209900	1.972766	2.002992	-1.972766	-9.769031	4.415135	5.575719	-4.415135	-8.199211	0.457795	
1	1.544005	1.092007	1.212331	3.190051	1.930047	-3.190051	-9.591869	5.427819	5.775822	-5.427819	-8.608495	0.467590	
2	1.561684	1.086075	1.208665	4.830562	1.976768	-4.830562	-9.418656	6.614620	5.659303	-6.614620	-8.521435	0.474298	
3	1.477436	0.957594	1.198276	6.494062	2.042868	-6.494062	-8.466998	6.402465	5.603971	-6.402465	-8.438412	0.473559	
4	1.275352	0.697848	1.186830	7.408626	2.096308	-7.408626	-7.212944	5.129718	5.463614	-5.129718	-8.233973	0.468479	
5	1.048329	0.478505	1.176211	6.860333	2.268107	-6.860333	-6.913439	4.217118	4.916927	-4.217118	-7.450840	0.462273	
6	0.780994	0.306278	1.163591	5.225065	2.501648	-5.225065	-7.063793	3.636880	3.843081	-3.636880	-5.871171	0.454549	
7	0.458674	0.095511	1.151560	3.341278	2.447228	-3.341278	-6.093273	2.385173	2.602158	-2.385173	-4.075986	0.445411	
8	0.232660	-0.081288	1.151404	1.947398	1.967193	-1.947398	-4.192913	0.840979	1.883752	-0.840979	-3.091988	0.439603	
9	0.247907	-0.095511	1.170186	1.277257	1.367906	-1.277257	-2.904855	-0.005208	2.062784	0.005208	-3.403053	0.443549	
10	0.453618	0.040811	1.200596	1.093514	0.907072	-1.093514	-2.552361	-0.237033	2.845745	0.237033	-4.570798	0.460278	
11	0.724809	0.242999	1.229534	1.149144	0.601278	-1.149144	-2.603873	-0.235634	3.757622	0.235634	-5.907704	0.488318	
12	1.089374	0.560881	1.249869	1.105316	0.552203	-1.105316	-3.778105	0.454637	4.751820	-0.454637	-7.247445	0.523608	
13	1.614974	1.081443	1.259443	0.923793	0.917237	-0.923793	-6.962649	2.183714	5.928212	-2.183714	-8.666958	0.560825	
14	2.107251	1.601062	1.258110	1.204010	1.543334	-1.204010	-10.554092	3.818567	6.897513	-3.818567	-9.813773	0.592795	
15	2.267253	1.774025	1.251386	2.148570	1.926901	-2.148570	-11.681957	3.865703	7.117583	-3.865703	-10.180002	0.613670	
16	2.121401	1.603991	1.248565	3.225524	1.853299	-3.225524	-10.193929	2.748019	6.712709	-2.748019	-9.887501	0.623245	
17	1.972222	1.398062	1.251689	3.549350	1.779190	-3.549350	-8.892107	2.068473	6.350063	-2.068473	-9.719905	0.625059	
18	2.002991	1.338733	1.250444	2.856936	2.115196	-2.856936	-9.467934	2.439732	6.415274	-2.439732	-10.226511	0.620622	
19	2.178627	1.409225	1.232254	1.971283	2.546221	-1.971283	-10.726340	3.311870	6.730246	-3.311870	-11.128817	0.609288	
20	2.412577	1.551080	1.195249	1.664633	2.576230	-1.664633	-11.230449	4.241257	7.014047	-4.241257	-11.913332	0.594215	
21	2.608824	1.671917	1.147496	1.827140	2.361108	-1.827140	-11.222906	5.215154	7.135196	-5.215154	-12.341299	0.582880	
22	2.612491	1.613993	1.097274	2.165086	2.294535	-2.165086	-10.925861	5.802250	6.930583	-5.802250	-12.167982	0.579907	
23	2.344416	1.326332	1.049967	2.803111	2.214794	-2.803111	-9.580313	5.331134	6.253890	-5.331134	-11.146884	0.583981	
24	1.928740	0.996715	1.010553	3.654351	1.815870	-3.654351	-7.241846	4.113483	5.150418	-4.113483	-9.321469	0.590299	
25	1.518157	0.783841	0.982680	4.197186	1.310984	-4.197186	-5.135136	3.043423	3.854879	-3.043423	-7.102229	0.592882	
26	1.154388	0.609224	0.965322	4.181498	1.091879	-4.181498	-3.948933	2.365225	2.744543	-2.365225	-5.197127	0.588456	
27	0.880587	0.424795	0.952502	3.930091	1.163258	-3.930091	-3.432287	1.902404	2.053792	-1.902404	-4.077134	0.578508	
28	0.825882	0.413759	0.938456	3.604000	1.294758	-3.604000	-3.496750	1.820237	1.742468	-1.820237	-3.696278	0.567148	
29	1.068144	0.684487	0.922840	2.990119	1.452678	-2.990119	-4.377370	2.358663	1.748106	-2.358663	-3.981517	0.560690	
30	1.420199	0.983944	0.907303	2.053380	1.748498	-2.053380	-5.572635	3.061286	1.927184	-3.061286	-4.780256	0.564775	
31	1.543956	1.007485	0.890271	1.201370	1.936254	-1.201370	-5.805821	3.079070	1.939887	-3.079070	-5.331538	0.574808	
32	1.365258	0.846563	0.872322	0.811912	1.585476	-0.811912	-4.653296	2.376122	1.601749	-2.376122	-4.874800	0.579579	
33	1.206320	0.862115	0.860627	0.871280	0.783491	-0.871280	-3.230056	1.868617	1.150415	-1.868617	-3.876469	0.578428	
34	1.351371	1.159932	0.859970	1.120555	0.004910	-1.120555	-2.588879	1.980501	0.924437	-1.980501	-3.559163	0.580286	
35	1.660402	1.473350	0.864707	1.463344	-0.387267	-1.463344	-2.627260	2.396143	0.928141	-2.396143	-4.134060	0.588342	
36	1.859310	1.589311	0.866756	2.024989	-0.245915	-2.024989	-2.977015	2.780021	0.944527	-2.780021	-4.829592	0.597368	
37	1.902896	1.539772	0.866527	2.615080	0.183983	-2.615080	-3.358404	2.825614	0.885129	-2.825614	-5.234523	0.603458	
38	1.868621	1.404557	0.869753	2.791035	0.497085	-2.791035	-3.361078	2.444020	0.795208	-2.444020	-5.473843	0.607960	
39	1.826807	1.214076	0.876957	2.685094	0.633638	-2.685094	-2.946393	2.040821	0.737346	-2.040821	-5.858521	0.608133	
40	1.815114	1.015935	0.884047	2.585775	0.658559	-2.585775	-2.400388	1.792513	0.697926	-1.792513	-6.461023	0.595870	
41	1.736498	0.861929	0.891181	2.250179	0.447134	-2.250179	-1.793366	1.438040	0.570434	-1.438040	-6.567263	0.572475	
42	1.369245	0.652624	0.902259	1.528427	0.120072	-1.528427	-1.109860	0.927343	0.334259	-0.927343	-5.296108	0.549544	
43	0.639730	0.230554	0.917741	0.774364	0.057907	-0.774364	-0.457484	0.453404	0.099831	-0.453404	-2.764493	0.533292	
44	-0.070279	-0.216171	0.936312	0.230589	0.270696	-0.230589	-0.023224	0.149675	-0.042761	-0.149675	-0.401224	0.521951	
45	-0.131858	-0.193279	0.957675	-0.146796	0.506360	0.146796	-0.062437	0.159340	-0.068725	-0.159340	-0.006196	0.514560	
46	0.519418	0.380261	0.976009	-0.343280	0.722495	0.343280	-0.582476	0.549961	-0.013508	-0.549961	-1.733567	0.511593	
47	1.173756	0.873814	0.980795	-0.159193	0.987565	0.159193	-1.110497	1.138723	0.043446	-1.138723	-3.801355	0.510316	
48	1.365140	0.812826	0.968116	0.586299	1.188388	-0.586299	-1.194592	1.619929	0.040913	-1.619929	-5.172450	0.506869	
49	1.428556	0.566984	0.941784	1.648414	1.124585	-1.648414	-0.957858	1.860073	0.002682	-1.860073	-6.446950	0.504178	
50	1.624521	0.610496	0.905680	2.442046	0.809785	-2.442046	-0.838490	2.029523	-0.003292	-2.029523	-7.401414	0.510697	
51	1.614159	0.735003	0.864429	2.732673	0.438375	-2.732673	-0.961777	2.297852	0.033436	-2.297852	-6.782260	0.527728	
52	1.238282	0.624476	0.829461	2.624373	0.046106	-2.624373	-1.062260	2.382113	0.059632	-2.382113	-4.858477	0.547984	
53	0.968426	0.541373	0.814317	2.152083	-0.375435	-2.152083	-1.036456	2.048695	0.119567	-2.048695	-3.447528	0.567053	
54	1.178772	0.794984	0.819736	1.447459	-0.523209	-1.447459	-1.190618	1.687470	0.339247	-1.687470	-3.523884	0.584167	
55	1.565596	1.093310	0.831770	0.819380	-0.245953	-0.819380	-1.568090	1.645167	0.609036	-1.645167	-4.459044	0.592167	
56	1.680550	1.045585	0.841001	0.510275	0.027892	-0.510275	-1.678349	1.682885	0.653394	-1.682885	-5.262833	0.581935	
57	1.610558	0.829800	0.851622	0.467794	0.041842	-0.467794	-1.427179	1.519604	0.539510	-1.519604	-5.738044	0.554549	
58	1.647725	0.801829	0.868547	0.374476	0.164764	-0.374476	-1.433531	1.331725	0.601265	-1.331725	-6.027825	0.520481	
59	1.758145	0.935920	0.887871	0.128953	0.621686	-0.128953	-2.061351	1.456602	0.868495	-1.456602	-6.006498	0.489489	
60	1.866378	1.088305	0.901991	0.010612	1.129053	-0.010612	-3.086179	1.903764	1.158936	-1.903764	-5.882908	0.465824	
61	2.074107	1.293296	0.904471	0.218896	1.438578	-0.218896	-4.234185	2.367971	1.492915	-2.367971	-6.069291	0.451691	
62	2.306946	1.512945	0.891954	0.591163	1.602663	-0.591163	-5.234732	2.614136	1.851296	-2.614136	-6.251517	0.448803	
63	2.314290	1.548663	0.867612	0.821908	1.712291	-0.821908	-5.642235	2.658188	1.940718	-2.658188	-5.991209	0.455536	
64	2.003057	1.333705	0.839457	0.875970	1.680101	-0.875970	-5.209983	2.615531	1.638360	-2.615531	-5.178578	0.471320	
65	1.486892	1.023495	0.816746	0.959602	1.386108	-0.959602	-4.203018	2.490622	1.224942	-2.490622	-3.660463	0.500618	
66	1.108230	0.844234	0.806739	1.088864	0.993190	-1.088864	-3.162040	2.216747	1.015720	-2.216747	-2.243667	0.545654	
67	1.279411	0.961618	0.806293	1.097313	0.839330	-1.097313	-2.634912	2.121042	1.126873	-2.121042	-2.502714	0.602251	
68	1.923547	1.314996	0.800306	1.231791	1.064897	-1.231791	-2.848218	2.900111	1.435992	-2.900111	-4.247923	0.663830	
69	2.443834	1.580802	0.777566	2.076886	1.457281	-2.076886	-3.248690	4.408526	1.577346	-4.408526	-5.663571	0.723262	
70	2.470035	1.514780	0.743450	3.568399	1.619262	-3.568399	-3.009232	5.231337	1.311062	-5.231337	-6.059332	0.770656	
71	2.201718	1.247370	0.711258	5.189999	1.442239	-5.189999	-2.223108	4.861428	0.859185	-4.861428	-5.954307	0.797615	
