kww	// User ID
16-2-2021	// Evaluation date
luke-pilot_02_41.8	3-2-2021	11:56:48:525	// Source file name and timestamp
238.095	// Sampling rate
4.000	// Data capture period

1.835409	// height
81.720696	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	1.360776	0.127978	0.183507	0.717207	0.000000	-0.717207	-0.053921	0.632637	0.042052	-0.632637	-0.044505	0.147273	
1	1.185645	0.019007	0.182771	0.710298	0.000000	-0.710298	-0.026485	0.630432	0.014290	-0.630432	-0.005102	0.143600	
2	1.175986	0.016184	0.182272	0.953112	0.000000	-0.953112	-0.020593	0.550476	0.018804	-0.550476	-0.000082	0.140373	
3	1.331377	0.183061	0.183323	1.014959	0.000000	-1.014959	-0.053871	0.169103	0.072472	-0.169103	-0.034439	0.138030	
4	1.460089	0.325662	0.187817	0.871909	0.000000	-0.871909	-0.075885	-0.191747	0.126791	0.191747	-0.072981	0.138992	
5	1.564294	0.395091	0.194091	0.843983	0.000000	-0.843983	-0.083382	-0.316681	0.162673	0.316681	-0.107535	0.143846	
6	1.786140	0.536333	0.199644	0.818263	0.000000	-0.818263	-0.112869	-0.383660	0.207053	0.383660	-0.169629	0.150246	
7	2.014429	0.685196	0.204312	0.594587	0.000000	-0.594587	-0.143385	-0.399732	0.242006	0.399732	-0.249798	0.157468	
8	2.021676	0.637929	0.207740	0.429380	0.000000	-0.429380	-0.138543	-0.156730	0.222492	0.156730	-0.291207	0.166648	
9	1.869592	0.462952	0.207709	0.632447	0.000000	-0.632447	-0.108853	0.329499	0.157857	-0.329499	-0.291532	0.175555	
10	1.760563	0.376226	0.203932	1.043267	0.000000	-1.043267	-0.076898	0.755600	0.092693	-0.755600	-0.295698	0.180070	
11	1.683902	0.350486	0.199721	1.248117	0.000000	-1.248117	-0.043540	0.956721	0.036149	-0.956721	-0.292401	0.180677	
12	1.523873	0.222367	0.197105	1.238994	0.000000	-1.238994	0.001921	1.168684	-0.035626	-1.168684	-0.246344	0.180783	
13	1.303279	0.019683	0.194212	1.390648	0.000000	-1.390648	0.059277	1.547715	-0.121338	-1.547715	-0.175720	0.180778	
14	1.097781	-0.134175	0.189702	1.741852	0.000000	-1.741852	0.104980	1.854962	-0.189835	-1.854962	-0.113390	0.178263	
15	0.917213	-0.257945	0.184907	2.072406	0.000000	-2.072406	0.133270	2.011595	-0.242206	-2.011595	-0.060383	0.172187	
16	0.822163	-0.372948	0.179962	2.620225	0.000000	-2.620225	0.167382	2.261425	-0.298676	-2.261425	-0.027121	0.163581	
17	0.932468	-0.355800	0.172724	3.617253	0.000000	-3.617253	0.191645	2.498766	-0.326112	-2.498766	-0.041188	0.153198	
18	1.189815	-0.194909	0.162583	4.471853	0.000000	-4.471853	0.177741	2.394998	-0.297057	-2.394998	-0.095317	0.141557	
19	1.349343	-0.118272	0.151514	4.679417	0.000000	-4.679417	0.170394	2.098630	-0.264059	-2.098630	-0.156140	0.130443	
20	1.308702	-0.244630	0.141197	4.634907	0.000000	-4.634907	0.218465	1.911953	-0.260380	-1.911953	-0.217483	0.120780	
21	1.190888	-0.419030	0.132085	4.621023	0.000000	-4.621023	0.286662	1.752118	-0.247563	-1.752118	-0.284048	0.110944	
22	1.090339	-0.502808	0.124993	4.285716	-0.000000	-4.285716	0.319782	1.429601	-0.198528	-1.429601	-0.332934	0.100272	
23	1.038054	-0.474486	0.121043	3.431448	-0.000000	-3.431448	0.306415	0.981280	-0.129462	-0.981280	-0.341318	0.090646	
24	1.128150	-0.276720	0.120504	2.315831	0.000000	-2.315831	0.242636	0.565674	-0.065353	-0.565674	-0.309143	0.083656	
25	1.370476	0.069794	0.122255	1.337920	0.000000	-1.337920	0.131627	0.336547	-0.028139	-0.336547	-0.243816	0.080303	
26	1.601502	0.361420	0.124037	0.823796	0.000000	-0.823796	0.015531	0.347797	-0.018635	-0.347797	-0.167536	0.081258	
27	1.735857	0.487224	0.123840	0.825545	0.000000	-0.825545	-0.060201	0.511183	-0.017645	-0.511183	-0.101589	0.085137	
28	1.829631	0.539127	0.121032	1.136522	0.000000	-1.136522	-0.092758	0.691771	-0.016571	-0.691771	-0.044140	0.089585	
29	1.911171	0.601556	0.116511	1.453456	0.000000	-1.453456	-0.109656	0.766874	-0.015260	-0.766874	0.011450	0.093633	
30	1.994107	0.691983	0.111955	1.582556	0.000000	-1.582556	-0.128464	0.716077	-0.015713	-0.716077	0.065441	0.097725	
31	2.087613	0.793724	0.108463	1.570722	0.000000	-1.570722	-0.146205	0.626256	-0.020426	-0.626256	0.114770	0.101960	
32	2.163162	0.876802	0.106163	1.509418	0.000000	-1.509418	-0.155497	0.529820	-0.028990	-0.529820	0.155388	0.105835	
33	2.219009	0.934793	0.105498	1.385958	0.000000	-1.385958	-0.156239	0.416709	-0.041744	-0.416709	0.188345	0.109139	
34	2.206484	0.890004	0.107097	1.269197	0.000000	-1.269197	-0.145089	0.387108	-0.057598	-0.387108	0.220417	0.113514	
35	1.998682	0.629361	0.109600	1.316521	0.000000	-1.316521	-0.112858	0.513299	-0.065983	-0.513299	0.262892	0.121960	
36	1.617023	0.229171	0.110129	1.517110	0.000000	-1.517110	-0.061166	0.689115	-0.056770	-0.689115	0.320403	0.133702	
37	1.272783	-0.114921	0.107206	1.735062	-0.436823	-1.735062	-0.000476	0.822912	-0.037768	-0.822912	0.390100	0.143220	
38	1.124711	-0.306929	0.101279	1.927291	-0.549595	-1.927291	0.057141	0.928643	-0.024954	-0.928643	0.472953	0.146507	
39	1.158255	-0.341717	0.094010	2.029892	-0.641363	-2.029892	0.089492	0.963859	-0.024217	-0.963859	0.555642	0.143870	
40	1.266924	-0.272435	0.088041	1.882251	-0.659300	-1.882251	0.076925	0.865535	-0.030720	-0.865535	0.621566	0.137590	
41	1.375173	-0.193064	0.085025	1.508642	-0.620194	-1.508642	0.033504	0.704860	-0.039635	-0.704860	0.681661	0.129462	
42	1.484346	-0.111152	0.084167	1.126593	-0.580199	-1.126593	-0.005442	0.574550	-0.055894	-0.574550	0.736416	0.119893	
43	1.564594	0.010973	0.083712	0.816468	-0.526436	-0.816468	-0.029788	0.464272	-0.081542	-0.464272	0.748437	0.108787	
44	1.501820	0.074444	0.082862	0.577764	-0.449174	-0.577764	-0.041570	0.375950	-0.101952	-0.375950	0.711381	0.097003	
45	1.294475	-0.020199	0.081680	0.543726	-0.413332	-0.543726	-0.018543	0.391772	-0.116374	-0.391772	0.680669	0.086138	
46	1.134493	-0.130329	0.079756	0.805503	-0.446301	-0.805503	0.052355	0.552490	-0.155012	-0.552490	0.679540	0.077110	
47	1.142624	-0.063477	0.076455	1.220480	-0.471063	-1.220480	0.133802	0.752048	-0.224267	-0.752048	0.663714	0.070719	
48	1.216959	0.105898	0.071637	1.564474	-0.427821	-1.564474	0.178938	0.873647	-0.289678	-0.873647	0.625214	0.068938	
49	1.261123	0.195148	0.065444	1.838571	-0.380354	-1.838571	0.198202	0.986407	-0.343572	-0.986407	0.617061	0.072548	
50	1.358922	0.251742	0.058610	2.156224	-0.377178	-2.156224	0.219289	1.161504	-0.409974	-1.161504	0.655843	0.078752	
51	1.574386	0.414011	0.052591	2.402440	-0.329487	-2.402440	0.215085	1.294617	-0.483428	-1.294617	0.698443	0.083669	
52	1.759147	0.570413	0.048507	2.433888	-0.212479	-2.433888	0.174243	1.324584	-0.536089	-1.324584	0.719199	0.084664	
53	1.762618	0.532815	0.046154	2.392831	-0.157366	-2.392831	0.151635	1.342558	-0.562035	-1.342558	0.725368	0.080834	
54	1.702716	0.424953	0.044566	2.426031	-0.190951	-2.426031	0.172125	1.362684	-0.576617	-1.362684	0.720524	0.073520	
55	1.764731	0.478199	0.043803	2.372562	-0.190908	-2.372562	0.187619	1.268228	-0.587246	-1.268228	0.698770	0.065680	
