kww	// User ID
16-2-2021	// Evaluation date
caitlin-pilot_16_50.1	10-2-2021	16:11:40:923	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	RwristLinVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	LwristLinVelo	
0	0.745041	-0.061205	0.084703	0.900739	0.113623	-0.900739	0.098279	0.447017	-0.057908	-0.447017	0.103984	0.130552	
1	0.844018	-0.050518	0.085605	0.916190	0.196112	-0.916190	0.052499	0.524067	-0.037546	-0.524067	0.068847	0.134163	
2	0.990536	-0.015647	0.086490	1.078045	0.000000	-1.078045	0.003386	0.632507	-0.004695	-0.632507	-0.004341	0.133891	
3	1.019459	0.008882	0.087499	1.380001	0.429755	-1.380001	0.008418	0.708852	0.006123	-0.708852	-0.055752	0.128418	
4	0.955835	0.011771	0.090841	1.751802	0.413991	-1.751802	0.055232	0.751402	-0.003084	-0.751402	-0.061406	0.121828	
5	0.945286	0.001515	0.096353	2.234762	0.346959	-2.234762	0.112529	0.877739	-0.022031	-0.877739	-0.036216	0.116989	
6	1.008468	-0.011787	0.099882	2.803804	0.000000	-2.803804	0.161120	1.056665	-0.039821	-1.056665	-0.003966	0.115403	
7	1.008556	-0.036393	0.099019	3.020225	0.206028	-3.020225	0.185750	1.071334	-0.052220	-1.071334	0.040884	0.120335	
8	0.945107	-0.081263	0.095540	2.546999	0.042609	-2.546999	0.206504	0.881880	-0.074705	-0.881880	0.110289	0.132801	
9	0.972492	-0.121712	0.090565	1.670972	0.000000	-1.670972	0.249009	0.590251	-0.102924	-0.590251	0.166022	0.146753	
10	1.088122	-0.126216	0.088257	0.538236	-0.300720	-0.538236	0.238287	0.140307	-0.096122	-0.140307	0.157779	0.153107	
11	1.163165	-0.117658	0.096020	-1.001103	0.000000	1.001103	0.134513	-0.451696	-0.061826	0.451696	0.118638	0.148299	
12	1.224616	-0.132089	0.111057	-2.499467	-0.342376	2.499467	0.024185	-0.994283	-0.040252	0.994283	0.103527	0.138269	
13	1.309431	-0.134076	0.126693	-3.223980	-0.274245	3.223980	-0.063254	-1.368604	-0.013154	1.368604	0.078577	0.131484	
14	1.230933	-0.076460	0.140705	-3.080398	-0.073762	3.080398	-0.173141	-1.408532	0.042161	1.408532	-0.000448	0.131540	
15	0.890830	-0.001039	0.147347	-2.438378	0.000000	2.438378	-0.271725	-1.043278	0.088360	1.043278	-0.082503	0.139583	
16	0.530626	0.032190	0.140148	-1.811412	0.329612	1.811412	-0.312436	-0.608635	0.098323	0.608635	-0.111916	0.153216	
17	0.348238	0.052098	0.122066	-1.575098	0.379656	1.575098	-0.358871	-0.386901	0.112267	0.386901	-0.137815	0.167740	
18	0.231362	0.100802	0.099561	-1.733439	0.480466	1.733439	-0.500562	-0.370345	0.176339	0.370345	-0.221716	0.181958	
19	0.105494	0.126863	0.073425	-2.085059	0.000000	2.085059	-0.646142	-0.483255	0.234218	0.483255	-0.288799	0.194486	
20	0.142640	0.066589	0.048365	-2.249650	0.000000	2.249650	-0.529261	-0.541728	0.168198	0.541728	-0.199626	0.199482	
21	0.406476	-0.035008	0.037256	-1.848714	0.000000	1.848714	-0.088306	-0.427880	-0.008110	0.427880	0.011427	0.192492	
22	0.642606	-0.085035	0.039739	-1.068734	0.000000	1.068734	0.333438	-0.335622	-0.134172	0.335622	0.144515	0.177617	
