kww	// User ID
12-2-2021	// Evaluation date
nate-pilot_27_48.8	12-2-2021	09:44:22:420	// Source file name and timestamp
238.095	// Sampling rate
4.657	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-1.604041	-1.169184	75.388176	0.859279	-0.561323	-0.859279	2.896760	0.069387	-1.013940	-0.069387	1.351778	
1	-1.578433	-1.157506	76.404401	1.371031	-0.549483	-1.371031	2.921901	-0.034653	-0.995565	0.034653	1.264620	
2	-1.661865	-1.192751	77.622775	1.993603	-0.572136	-1.993603	3.029749	-0.138301	-1.100068	0.138301	1.363130	
3	-1.887925	-1.292053	79.110694	2.214081	-0.596016	-2.214081	3.060278	-0.293679	-1.384859	0.293679	1.716467	
4	-2.185281	-1.419402	80.942113	2.013387	-0.620959	-2.013387	3.030326	-0.376310	-1.772406	0.376310	2.197056	
5	-2.441117	-1.524924	82.951471	2.145317	-0.683258	-2.145317	3.085636	-0.289594	-2.091821	0.289594	2.561957	
6	-2.619097	-1.593827	84.891798	2.619998	-0.766943	-2.619998	3.192502	-0.161329	-2.300856	0.161329	2.776332	
7	-2.752971	-1.646499	86.850833	2.463739	-0.819291	-2.463739	3.204826	-0.161513	-2.485001	0.161513	2.979413	
8	-2.846768	-1.691835	89.141748	1.464959	-0.823223	-1.464959	3.081194	-0.257970	-2.644731	0.257970	3.178386	
9	-2.808014	-1.671406	91.785810	0.493895	-0.779194	-0.493895	2.832017	-0.297827	-2.640326	0.297827	3.204052	
10	-2.546857	-1.524427	94.487190	-0.089157	-0.669102	0.089157	2.434622	-0.234998	-2.376223	0.234998	2.940164	
11	-2.121280	-1.291605	97.050190	-0.644212	-0.511844	0.644212	1.958360	-0.107285	-1.931410	0.107285	2.455129	
12	-1.684415	-1.062704	99.437894	-1.021929	-0.403460	1.021929	1.642017	0.147241	-1.466490	-0.147241	1.910686	
13	-1.356283	-0.890206	101.465426	-0.520545	-0.407059	0.520545	1.633717	0.543215	-1.095545	-0.543215	1.442199	
14	-1.224289	-0.819017	102.793702	0.648396	-0.469754	-0.648396	1.825095	0.831644	-0.887440	-0.831644	1.161723	
15	-1.323270	-0.888475	103.312632	1.471271	-0.538295	-1.471271	2.097014	0.827066	-0.860309	-0.827066	1.121414	
16	-1.531068	-1.038243	103.300968	1.794745	-0.621677	-1.794745	2.402026	0.679934	-0.917613	-0.679934	1.194757	
17	-1.689692	-1.157393	103.113135	2.143565	-0.705787	-2.143565	2.660504	0.537864	-0.948345	-0.537864	1.226132	
18	-1.803247	-1.232964	102.914464	2.557231	-0.757079	-2.557231	2.838691	0.335573	-0.956781	-0.335573	1.236092	
19	-1.918135	-1.297925	102.794752	2.807039	-0.774379	-2.807039	2.942579	0.029214	-0.976677	-0.029214	1.279975	
20	-2.022464	-1.350268	102.871160	2.808483	-0.763762	-2.808483	2.943638	-0.321050	-1.007963	0.321050	1.355137	
21	-2.141589	-1.409415	103.157639	2.570764	-0.736478	-2.570764	2.879531	-0.592890	-1.063590	0.592890	1.473667	
22	-2.290384	-1.495371	103.474898	2.203628	-0.706652	-2.203628	2.851574	-0.692761	-1.135781	0.692761	1.609810	
23	-2.398014	-1.561105	103.596585	1.774191	-0.656109	-1.774191	2.836472	-0.654183	-1.185411	0.654183	1.708930	
24	-2.419803	-1.553804	103.529331	1.241303	-0.574944	-1.241303	2.724526	-0.534585	-1.232575	0.534585	1.827218	
25	-2.398805	-1.487117	103.594600	0.801906	-0.514705	-0.801906	2.570649	-0.365118	-1.319261	0.365118	2.053247	
26	-2.363282	-1.393293	104.024504	0.950922	-0.517907	-0.950922	2.519097	-0.201804	-1.385924	0.201804	2.302032	
27	-2.268476	-1.270797	104.501814	1.683568	-0.545133	-1.683568	2.531211	-0.134024	-1.324571	0.134024	2.380868	
28	-2.060359	-1.118971	104.425549	2.157049	-0.547759	-2.157049	2.493638	-0.211942	-1.106801	0.211942	2.183666	
29	-1.824947	-1.015128	103.614578	1.855648	-0.551930	-1.855648	2.432004	-0.416501	-0.815529	0.416501	1.798713	
30	-1.802874	-1.086700	102.490813	1.143494	-0.603190	-1.143494	2.399689	-0.752740	-0.583296	0.752740	1.501641	
31	-2.087990	-1.334911	101.708469	0.414755	-0.684225	-0.414755	2.343269	-1.195356	-0.488299	1.195356	1.501848	
32	-2.513527	-1.625127	101.868728	-0.289231	-0.745766	0.289231	2.186461	-1.559464	-0.535193	1.559464	1.758789	
33	-2.909233	-1.867774	103.320971	-0.903973	-0.777633	0.903973	1.961414	-1.671480	-0.684551	1.671480	2.098345	
34	-3.172863	-2.026532	105.843382	-1.238526	-0.799182	1.238526	1.813953	-1.542419	-0.846725	1.542419	2.309453	
35	-3.210094	-2.053184	108.540164	-1.213560	-0.802592	1.213560	1.824490	-1.295392	-0.923766	1.295392	2.246572	
36	-3.047679	-1.967265	110.355438	-1.025834	-0.774092	1.025834	1.956542	-1.073588	-0.900570	1.073588	1.975533	
37	-2.837998	-1.865846	110.891480	-0.615474	-0.753925	0.615474	2.275876	-0.819671	-0.848697	0.819671	1.694009	
38	-2.672792	-1.792544	110.540573	0.847641	-0.783585	-0.847641	2.883660	-0.331752	-0.820736	0.331752	1.499800	
39	-2.519567	-1.700157	109.813610	3.366618	-0.824019	-3.366618	3.598245	0.093218	-0.800498	-0.093218	1.357736	
40	-2.290780	-1.529477	108.952268	5.114595	-0.813068	-5.114595	4.084008	-0.006583	-0.753833	0.006583	1.215847	
41	-1.926794	-1.275382	108.030781	5.177951	-0.750941	-5.177951	4.228382	-0.344012	-0.647344	0.344012	1.009195	
42	-1.533777	-1.019128	106.933024	4.405767	-0.682763	-4.405767	4.141372	-0.588541	-0.488705	0.588541	0.744117	
43	-1.333911	-0.871286	105.356990	3.237967	-0.637085	-3.237967	3.907888	-0.857176	-0.394246	0.857176	0.600875	
44	-1.356275	-0.849163	103.093594	1.710869	-0.610440	-1.710869	3.606639	-1.172635	-0.440771	1.172635	0.664227	
45	-1.413130	-0.877020	100.150877	0.465072	-0.596689	-0.465072	3.413546	-1.474465	-0.517976	1.474465	0.753812	
46	-1.391289	-0.891268	96.631719	-0.061625	-0.597025	0.061625	3.415184	-1.738632	-0.508531	1.738632	0.724308	
47	-1.341473	-0.892086	92.736516	-0.106957	-0.606964	0.106957	3.472507	-1.843109	-0.453087	1.843109	0.635518	
48	-1.363899	-0.929394	88.864512	0.019720	-0.623473	-0.019720	3.485740	-1.754854	-0.442858	1.754854	0.596441	
49	-1.519063	-1.050516	85.513739	0.210694	-0.654927	-0.210694	3.551192	-1.576611	-0.496564	1.576611	0.629220	
50	-1.759239	-1.222184	82.958533	0.451031	-0.696308	-0.451031	3.641787	-1.365778	-0.564565	1.365778	0.673921	
51	-1.934414	-1.326749	81.041557	0.654674	-0.703632	-0.654674	3.480072	-1.147029	-0.597503	1.147029	0.688946	
52	-1.941217	-1.292791	79.365542	0.603462	-0.645912	-0.603462	2.993102	-0.992904	-0.593230	0.992904	0.701193	
53	-1.811968	-1.165420	77.597478	0.256770	-0.563705	-0.256770	2.476658	-0.912530	-0.570639	0.912530	0.723519	
54	-1.618849	-1.000961	75.498944	-0.051013	-0.503704	0.051013	2.113377	-0.851343	-0.527286	0.851343	0.722923	
55	-1.387923	-0.803518	72.868162	-0.156750	-0.444522	0.156750	1.787636	-0.833255	-0.458941	0.833255	0.683100	
56	-1.154276	-0.607810	69.658973	-0.274878	-0.374952	0.274878	1.476500	-0.920238	-0.385219	0.920238	0.613990	
57	-1.029231	-0.517586	66.074010	-0.322488	-0.352751	0.322488	1.382291	-1.036906	-0.340385	1.036906	0.550841	
58	-1.104999	-0.594195	62.462120	0.215714	-0.413377	-0.215714	1.619028	-1.015593	-0.350031	1.015593	0.552422	
59	-1.360182	-0.799219	59.148752	1.429482	-0.524997	-1.429482	2.073327	-0.843250	-0.413897	0.843250	0.641558	
60	-1.734632	-1.080057	56.330169	2.551938	-0.653879	-2.551938	2.580538	-0.729779	-0.513144	0.729779	0.796400	
