kww	// User ID
12-2-2021	// Evaluation date
nate-pilot_06_52.2	12-2-2021	09:38:36:570	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	0.033307	0.520224	98.012768	-2.377167	-0.012846	2.377167	0.862633	-1.852632	-0.758849	1.852632	0.775552	
1	-0.282688	0.161973	101.712689	-1.037285	-0.252202	1.037285	-0.126972	-0.832786	-0.184354	0.832786	0.286186	
2	-0.777424	-0.324532	105.912663	-0.189912	-0.465385	0.189912	-1.275984	0.507962	0.610793	-0.507962	-0.418666	
3	-1.202890	-0.742012	109.061279	0.579389	-0.553454	-0.579389	-2.311943	1.763327	1.294537	-1.763327	-0.983092	
4	-1.522277	-1.052707	109.825541	1.011015	-0.508376	-1.011015	-3.051547	2.441717	1.796656	-2.441717	-1.301601	
5	-1.740291	-1.204421	107.733270	0.601646	-0.346999	-0.601646	-3.252595	2.338503	2.017897	-2.338503	-1.302259	
6	-1.939692	-1.245644	103.551642	-0.094103	-0.123374	0.094103	-3.154774	1.871189	2.039051	-1.871189	-1.120866	
7	-2.159887	-1.254052	98.707875	-0.355343	0.109655	0.355343	-3.122978	1.392621	2.007310	-1.392621	-0.928182	
8	-2.359729	-1.234540	94.380309	-0.114970	0.297478	0.114970	-3.195392	1.095362	1.943894	-1.095362	-0.748372	
9	-2.432778	-1.172992	91.200757	0.706712	0.346662	-0.706712	-3.227269	1.150450	1.804568	-1.150450	-0.561582	
10	-2.204888	-1.075698	89.602625	2.116400	0.204719	-2.116400	-3.059857	1.404469	1.550048	-1.404469	-0.385805	
11	-1.654777	-0.948203	90.135652	3.253707	-0.035760	-3.253707	-2.618093	1.590243	1.183189	-1.590243	-0.229770	
12	-1.072777	-0.837543	93.088767	3.457354	-0.259282	-3.457354	-2.037416	1.759551	0.822069	-1.759551	-0.091283	
13	-0.697330	-0.769191	97.869204	3.063655	-0.431278	-3.063655	-1.459679	1.910180	0.540928	-1.910180	0.022772	
14	-0.488019	-0.671819	103.308882	2.472406	-0.511365	-2.472406	-0.909300	1.783575	0.302865	-1.783575	0.087946	
15	-0.391713	-0.511154	108.473078	1.721096	-0.458801	-1.721096	-0.446354	1.296991	0.128879	-1.296991	0.074585	
16	-0.418837	-0.341446	112.771117	0.737601	-0.326279	-0.737601	-0.109452	0.656755	0.061563	-0.656755	-0.002408	
17	-0.534273	-0.204602	115.656348	-0.483030	-0.202441	0.483030	0.121756	0.026560	0.082293	-0.026560	-0.098844	
18	-0.687466	-0.132318	116.641236	-1.733060	-0.126098	1.733060	0.266717	-0.532962	0.138944	0.532962	-0.173742	
19	-0.827282	-0.145564	115.589856	-2.671234	-0.091645	2.671234	0.378507	-0.901267	0.155069	0.901267	-0.201808	
20	-0.947773	-0.216497	112.807224	-3.187999	-0.068365	3.187999	0.517635	-1.011291	0.093721	1.011291	-0.199281	
21	-1.110819	-0.323173	108.748946	-3.328683	-0.061360	3.328683	0.774000	-0.983920	-0.040625	0.983920	-0.201022	
22	-1.294127	-0.453829	103.846484	-3.007498	-0.117488	3.007498	1.243914	-0.980531	-0.253950	0.980531	-0.213791	
23	-1.389735	-0.556310	98.597213	-2.361043	-0.218665	2.361043	1.795417	-1.100033	-0.489738	1.100033	-0.226896	
24	-1.362712	-0.579984	93.487974	-1.783932	-0.295711	1.783932	2.144597	-1.360455	-0.628542	1.360455	-0.237173	
25	-1.177925	-0.475883	88.816789	-1.466486	-0.321203	1.466486	2.074918	-1.673385	-0.543091	1.673385	-0.238232	
26	-0.827115	-0.227685	84.624831	-1.384358	-0.304323	1.384358	1.558451	-1.938771	-0.189238	1.938771	-0.230313	
27	-0.533438	-0.001819	80.745147	-1.362055	-0.281695	1.362055	1.033162	-2.094753	0.153756	2.094753	-0.235391	
28	-0.476419	0.015511	77.108802	-1.209540	-0.277286	1.209540	0.936543	-2.078988	0.152887	2.078988	-0.231807	
29	-0.522715	-0.086719	73.906502	-1.092295	-0.260235	1.092295	1.013126	-1.900409	-0.047721	1.900409	-0.190378	
30	-0.545185	-0.127664	71.121256	-1.204449	-0.207107	1.204449	0.897750	-1.650618	-0.115682	1.650618	-0.172130	
31	-0.588462	-0.111194	68.217494	-1.371842	-0.149926	1.371842	0.700931	-1.421175	-0.042035	1.421175	-0.220203	
32	-0.676768	-0.119239	64.745799	-1.489015	-0.113638	1.489015	0.564650	-1.258020	0.016220	1.258020	-0.286611	
33	-0.784774	-0.138318	60.792431	-1.721268	-0.061168	1.721268	0.367794	-1.168670	0.055386	1.168670	-0.356418	
34	-0.915795	-0.111036	56.496145	-2.110353	0.040877	2.110353	0.051956	-1.158574	0.152337	1.158574	-0.474570	
35	-1.078055	-0.074726	51.763289	-2.424567	0.139077	2.424567	-0.177390	-1.197041	0.259798	1.197041	-0.618503	
36	-1.239548	-0.123430	46.825197	-2.401644	0.153061	2.401644	-0.158713	-1.196654	0.278911	1.196654	-0.699750	
37	-1.331570	-0.236780	42.497416	-2.136473	0.094858	2.136473	-0.014214	-1.127832	0.233177	1.127832	-0.690261	
38	-1.298625	-0.300816	39.544203	-1.925893	0.023280	1.925893	0.095691	-1.042189	0.204833	1.042189	-0.629317	
39	-1.130874	-0.281858	38.164743	-1.804667	-0.053707	1.804667	0.187428	-0.959669	0.199870	0.959669	-0.529095	
40	-0.871210	-0.242219	38.356043	-1.716430	-0.138140	1.716430	0.322560	-0.902470	0.169618	0.902470	-0.383695	
41	-0.614350	-0.220129	40.203179	-1.754629	-0.197688	1.754629	0.470913	-0.924189	0.108128	0.924189	-0.238613	
42	-0.437782	-0.191206	43.349636	-1.914580	-0.211655	1.914580	0.581207	-1.007341	0.067195	1.007341	-0.150869	
43	-0.353814	-0.144253	46.884215	-1.999155	-0.193432	1.999155	0.651659	-1.080919	0.078055	1.080919	-0.120680	
44	-0.352936	-0.116579	50.150092	-1.928303	-0.163439	1.928303	0.671995	-1.124308	0.116303	1.124308	-0.121431	
45	-0.453878	-0.157709	53.073528	-1.790240	-0.145683	1.790240	0.626879	-1.127018	0.157280	1.127018	-0.152125	
46	-0.658033	-0.286434	55.760351	-1.562500	-0.167736	1.562500	0.550853	-1.028886	0.202590	1.028886	-0.218832	
47	-0.855752	-0.443854	58.441532	-1.151873	-0.223559	1.151873	0.478490	-0.811228	0.242241	0.811228	-0.287539	
48	-0.961199	-0.559541	61.618206	-0.609101	-0.278988	0.609101	0.390529	-0.551013	0.267654	0.551013	-0.325952	
