kww	// User ID
12-2-2021	// Evaluation date
nate-pilot_20_61.7	12-2-2021	09:41:26:115	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-2.249454	-1.749858	219.876443	-4.195576	-0.159115	4.195576	3.497079	-2.561176	-3.101274	2.561176	6.430379	
1	-1.856782	-1.655755	220.032239	-4.077855	0.040627	4.077855	0.812690	-1.352274	-1.649276	1.352274	3.400567	
2	-1.458853	-1.381124	218.531978	-3.367457	0.136780	3.367457	-0.688815	-0.134155	-0.864620	0.134155	1.727684	
3	-1.036159	-0.727385	216.409812	-2.524097	0.091693	2.524097	0.475839	0.043738	-1.668014	-0.043738	3.230388	
4	-0.836879	-0.098715	214.804834	-1.598560	-0.188857	1.598560	4.271045	-1.343762	-3.499492	1.343762	6.740907	
5	-0.979341	0.120047	213.635594	-0.352442	-0.679829	0.352442	9.048187	-3.308784	-5.125634	3.308784	9.886755	
6	-1.358383	-0.075167	212.349458	0.808871	-1.088039	-0.808871	12.082314	-4.043025	-5.951654	4.043025	11.575612	
7	-1.899926	-0.557160	211.134348	0.974786	-1.171225	-0.974786	11.757067	-3.004252	-6.199951	3.004252	12.232488	
8	-2.500013	-1.173945	210.135002	0.315642	-1.018767	-0.315642	9.082627	-1.133090	-6.052790	1.133090	12.254925	
9	-2.898960	-1.680178	208.667186	-0.415571	-0.809461	0.415571	5.797756	0.698228	-5.392515	-0.698228	11.359914	
10	-2.931192	-1.879811	206.359031	-1.028807	-0.548924	1.028807	2.381014	2.569949	-4.409641	-2.569949	9.751351	
11	-2.694083	-1.775021	203.877460	-1.509979	-0.263872	1.509979	-0.623832	4.035888	-3.661457	-4.035888	8.432666	
12	-2.364247	-1.503795	201.907624	-1.672433	-0.128447	1.672433	-1.872523	3.963057	-3.355041	-3.963057	7.837079	
13	-2.022214	-1.193533	200.387109	-1.602312	-0.187818	1.602312	-1.274077	2.737013	-3.199488	-2.737013	7.470819	
14	-1.561457	-0.786011	198.897323	-1.645960	-0.176920	1.645960	-0.651114	1.957291	-3.002270	-1.957291	6.908173	
15	-0.821578	-0.153016	197.061260	-2.030065	0.173295	2.030065	-1.586644	2.066943	-2.744324	-2.066943	6.014215	
16	0.058153	0.535793	194.337195	-2.688469	0.719163	2.688469	-3.604304	2.290478	-2.232767	-2.290478	4.557295	
17	0.723771	0.970359	189.978618	-3.163161	1.032629	3.163161	-4.656815	1.981318	-1.452225	-1.981318	2.760208	
18	1.037869	1.148602	183.693135	-2.670996	0.935213	2.670996	-3.590791	1.319447	-0.913951	-1.319447	1.684858	
