kww	// User ID
12-2-2021	// Evaluation date
nate-pilot_22_60.6	12-2-2021	09:43:01:380	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-1.147076	-0.724372	247.962987	-0.501217	-0.272588	0.501217	3.416851	-1.308370	-1.110969	1.308370	4.892209	
1	-1.412681	-0.888108	245.617175	-0.325811	-0.260883	0.325811	3.664084	-1.443251	-1.362078	1.443251	5.967163	
2	-1.413509	-0.853679	244.187053	-2.186902	-0.207932	2.186902	3.345173	-1.756306	-1.274055	1.756306	6.043220	
3	-1.301481	-0.575464	243.990118	-4.522127	-0.129249	4.522127	2.532716	-2.396939	-0.432536	2.396939	6.400757	
4	-1.250528	-0.144586	244.841384	-6.290487	-0.028778	6.290487	1.260251	-3.432831	1.079253	3.432831	7.899783	
5	-1.224461	0.279773	246.631723	-7.704371	0.093263	7.704371	-0.487123	-4.516463	2.567251	4.516463	9.656645	
6	-1.165589	0.559311	249.265705	-9.172687	0.226960	9.172687	-2.489881	-5.086074	3.350040	5.086074	10.632010	
7	-1.082866	0.628178	252.517028	-9.966777	0.322750	9.966777	-3.727910	-5.025190	3.185722	5.025190	10.482677	
8	-1.100649	0.480624	256.158668	-8.982666	0.297791	8.982666	-3.126124	-4.752884	2.353819	4.752884	10.011568	
9	-1.372023	0.122430	260.151538	-5.541685	0.099909	5.541685	-0.740851	-4.368853	1.222426	4.368853	10.437900	
10	-1.823575	-0.385238	264.487031	-1.118274	-0.194013	1.118274	2.139413	-3.740965	-0.014776	3.740965	11.577371	
11	-2.192005	-0.781869	269.090631	1.423794	-0.386921	-1.423794	3.855534	-2.944071	-0.849933	2.944071	12.757130	
12	-2.374894	-0.855043	274.096352	2.022394	-0.390563	-2.022394	4.091644	-2.159909	-0.901052	2.159909	14.343423	
13	-2.520418	-0.799513	279.873844	2.295028	-0.298762	-2.295028	3.933075	-1.630312	-0.684994	1.630312	16.477082	
14	-2.811861	-0.922866	286.647398	2.164128	-0.202982	-2.164128	4.004227	-1.507082	-0.861063	1.507082	18.864835	
15	-3.309945	-1.219486	294.530550	1.022072	-0.095907	-1.022072	4.158757	-1.604607	-1.401737	1.604607	22.025865	
16	-3.824937	-1.451426	303.817171	-0.825967	0.063070	0.825967	4.441105	-1.986169	-1.915799	1.986169	25.804793	
17	-3.968085	-1.399081	314.497772	-3.203469	0.279980	3.203469	4.769671	-2.990266	-2.110730	2.990266	28.116267	
18	-3.611259	-1.026275	325.775404	-6.248370	0.563069	6.248370	4.542866	-4.563774	-1.901564	4.563774	27.923922	
19	-3.087353	-0.529510	336.731801	-9.906323	0.894840	9.906323	3.694068	-6.202356	-1.550159	6.202356	26.956230	
20	-2.655759	-0.123308	346.902461	-12.484498	1.114479	12.484498	3.051768	-7.395310	-1.408623	7.395310	26.181660	
21	-2.156422	0.188434	355.624265	-12.161341	1.081539	12.161341	2.993514	-7.852419	-1.338281	7.852419	23.928035	
22	-1.450819	0.485843	361.723677	-10.258028	0.913457	10.258028	2.974342	-7.495502	-0.998931	7.495502	19.301425	
23	-0.762823	0.720670	364.723926	-9.242698	0.808728	9.242698	2.695117	-6.497651	-0.534927	6.497651	14.152363	
24	-0.402734	0.718940	365.623552	-8.780032	0.732122	8.780032	2.795718	-5.265966	-0.414931	5.265966	10.302953	
25	-0.401320	0.394340	365.642243	-7.303639	0.492136	7.303639	3.712302	-4.162013	-0.712703	4.162013	7.357997	
26	-0.510957	-0.011693	365.070181	-5.172231	0.090861	5.172231	4.404916	-2.827524	-0.984370	2.827524	4.815494	
27	-0.608491	-0.199034	364.183318	-3.553128	-0.266036	3.553128	3.925326	-0.796941	-1.183377	0.796941	4.190408	
28	-0.831473	-0.252163	364.039001	-2.584334	-0.467313	2.584334	3.017547	0.965692	-1.764082	-0.965692	6.282191	
29	-1.164196	-0.341789	365.161974	-2.784560	-0.502167	2.784560	2.494878	0.937430	-2.627741	-0.937430	9.174970	
30	-1.387038	-0.333278	366.538193	-5.074026	-0.322884	5.074026	2.243957	-0.849170	-3.377278	0.849170	11.617020	
31	-1.454904	-0.112350	366.999514	-8.541174	0.038821	8.541174	2.418202	-3.070539	-4.166837	3.070539	14.381511	
32	-1.450762	0.178488	366.388068	-10.750454	0.455459	10.750454	3.856281	-5.248042	-5.109649	5.248042	17.228269	
33	-1.337127	0.388895	364.580005	-10.805400	0.849466	10.805400	6.732519	-7.485760	-5.652612	7.485760	18.191609	
34	-1.056932	0.481291	360.740185	-10.247144	1.090735	10.247144	9.339692	-8.763621	-5.244440	8.763621	16.071428	
35	-0.711838	0.464426	354.386450	-10.517677	1.039707	10.517677	9.898855	-8.178003	-4.128365	8.178003	12.047508	
36	-0.521009	0.348246	346.265670	-10.979728	0.796890	10.979728	8.814456	-6.366780	-3.169657	6.366780	8.749376	
37	-0.589398	0.156018	337.652106	-10.268894	0.535864	10.268894	7.107415	-4.151781	-2.919778	4.151781	7.627271	
38	-0.767681	-0.029231	329.397814	-8.648576	0.317152	8.648576	5.088399	-1.812933	-3.099493	1.812933	7.793290	
39	-0.848518	-0.126934	321.904239	-7.275977	0.207890	7.275977	3.617604	-0.436015	-3.157690	0.436015	7.723421	
40	-0.810300	-0.134230	315.510017	-6.274308	0.263648	6.274308	3.711460	-1.076540	-3.054010	1.076540	7.254503	
41	-0.784064	-0.092618	310.564093	-5.613515	0.458100	5.613515	5.294750	-3.106928	-3.241264	3.106928	7.418888	
42	-0.813224	-0.018032	307.122087	-6.062103	0.692266	6.062103	7.379897	-5.245457	-3.852954	5.245457	8.458575	
43	-0.801412	0.116043	304.782367	-7.670985	0.821580	7.670985	8.688482	-6.511947	-4.570675	6.511947	9.591255	
44	-0.801994	0.265118	303.256707	-9.342124	0.773186	9.342124	9.182629	-6.841392	-5.546341	6.841392	11.095975	
45	-1.045212	0.245662	303.049781	-10.547043	0.608467	10.547043	10.511938	-7.882677	-7.085425	7.882677	13.664731	
46	-1.506952	-0.061667	304.788470	-11.398778	0.425571	11.398778	13.130349	-10.757107	-8.267725	10.757107	15.642473	
47	-1.794478	-0.469032	307.744224	-11.918946	0.259889	11.918946	14.708308	-13.367776	-7.734945	13.367776	14.543007	
48	-1.609807	-0.621878	310.000296	-11.968232	0.058797	11.968232	13.003639	-12.553643	-5.786285	12.553643	10.842904	
49	-1.125502	-0.455530	310.285771	-10.276219	-0.223756	10.276219	8.198288	-7.515526	-3.924146	7.515526	7.219061	
50	-0.738501	-0.254632	308.617440	-6.382935	-0.476776	6.382935	2.250820	-0.520932	-2.802971	0.520932	5.005245	
51	-0.578803	-0.168239	305.265324	-3.054624	-0.528796	3.054624	-2.286341	5.224907	-2.227440	-5.224907	3.924762	
52	-0.575489	-0.139713	300.454491	-2.256580	-0.463696	2.256580	-4.345572	9.103556	-2.241106	-9.103556	3.891220	
53	-0.754288	-0.236063	294.939893	-1.717998	-0.535242	1.717998	-5.006494	11.887120	-2.768045	-11.887120	4.746932	
54	-1.090888	-0.520519	289.631133	0.291310	-0.727172	-0.291310	-4.802838	12.037450	-3.205113	-12.037450	5.560596	
55	-1.430983	-0.870171	284.674203	1.948953	-0.865278	-1.948953	-3.513638	9.187468	-3.232110	-9.187468	5.729832	
56	-1.648969	-1.102686	279.604289	2.418915	-0.948190	-2.418915	-2.110367	6.643674	-3.244075	-6.643674	5.705493	
57	-1.625321	-1.071453	274.208424	2.727281	-0.944946	-2.727281	-1.176324	5.234078	-3.468427	-5.234078	5.745972	
58	-1.330974	-0.814401	268.578906	2.538783	-0.746615	-2.538783	0.378432	2.687175	-3.358252	-2.687175	5.188598	
59	-0.893648	-0.502327	262.530874	0.727560	-0.398530	-0.727560	3.024423	-0.865050	-2.502019	0.865050	3.682591	
60	-0.364655	-0.118496	255.672080	-2.351088	-0.056237	2.351088	5.400223	-3.451478	-1.432034	3.451478	1.989007	
61	0.172559	0.361508	248.050270	-5.049162	0.156238	5.049162	6.319606	-4.808900	-1.012165	4.808900	1.221640	
62	0.407101	0.675390	240.281669	-6.467505	0.211790	6.467505	6.365088	-6.029626	-1.526458	6.029626	1.795873	
