kww	// User ID
12-2-2021	// Evaluation date
nate-pilot_17_64.5	12-2-2021	09:40:49:866	// Source file name and timestamp
238.095	// Sampling rate
4.821	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-1.586522	-0.750692	150.630078	-0.736600	0.862766	0.736600	2.981877	-0.875603	-0.912971	0.875603	3.611817	
1	-1.614799	-0.526260	150.062651	0.654310	0.773655	-0.654310	2.696173	-0.151207	-0.650287	0.151207	4.470579	
2	-1.657250	-0.327889	149.256850	3.629250	0.539937	-3.629250	1.989406	1.240863	-0.457969	-1.240863	5.308210	
3	-1.868662	-0.316083	148.454147	7.223642	0.401522	-7.223642	1.604504	2.267378	-0.565995	-2.267378	6.242578	
4	-2.141107	-0.377992	147.787399	9.327953	0.373306	-9.327953	1.589608	2.687157	-0.829131	-2.687157	7.242754	
5	-2.208382	-0.242292	147.271040	9.517958	0.276007	-9.517958	1.332994	3.318459	-0.854107	-3.318459	8.085626	
6	-2.131603	-0.106298	146.892387	8.746006	0.178206	-8.746006	1.013061	4.321242	-0.852386	-4.321242	8.379134	
7	-2.189465	-0.355807	146.851487	7.858929	0.259432	-7.858929	1.284306	4.823677	-1.305350	-4.823677	8.024938	
8	-2.400061	-0.814790	147.348912	7.057067	0.464424	-7.057067	2.101609	3.954589	-2.005713	-3.954589	7.584048	
9	-2.477091	-0.961433	148.119747	6.185464	0.603869	-6.185464	2.807894	2.183034	-2.321014	-2.183034	7.510473	
10	-2.268877	-0.691265	148.691929	5.725567	0.601174	-5.725567	2.973967	1.305614	-2.124879	-1.305614	7.574199	
11	-2.033603	-0.362169	149.035112	6.693288	0.534555	-6.693288	2.794118	2.309379	-1.898677	-2.309379	7.783534	
12	-1.988128	-0.186846	149.515465	8.428826	0.466843	-8.428826	2.560097	3.994002	-1.959905	-3.994002	8.393115	
13	-1.830249	0.026771	150.342967	8.637470	0.335273	-8.637470	2.033229	4.913866	-1.914290	-4.913866	8.669707	
14	-1.322202	0.354964	151.305743	6.771182	0.146222	-6.771182	1.190329	5.133486	-1.396080	-5.133486	7.698060	
15	-0.942292	0.454443	152.093914	4.724026	0.070977	-4.724026	0.819656	5.124825	-1.017046	-5.124825	6.402414	
16	-1.136505	0.233045	152.779314	4.279294	0.156811	-4.279294	1.174093	4.843719	-1.436271	-4.843719	6.610961	
