kww	// User ID
12-2-2021	// Evaluation date
nate-pilot_08_54.1	12-2-2021	09:38:58:003	// Source file name and timestamp
238.095	// Sampling rate
3.781	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	0.135539	-0.221670	145.892229	-1.074415	-0.930086	1.074415	-1.195151	0.595335	0.222050	-0.595335	0.073470	
1	-0.113327	-0.212653	144.673213	0.985460	-1.051617	-0.985460	-1.230523	0.681419	0.028590	-0.681419	-0.076116	
2	-0.595624	-0.348686	144.261155	3.086041	-1.420041	-3.086041	-1.481080	0.749289	0.063299	-0.749289	-0.252437	
3	-1.158088	-0.606222	144.243192	3.333547	-1.829157	-3.333547	-1.674957	0.661223	0.258143	-0.661223	-0.384960	
4	-1.583443	-0.798035	144.416049	2.049696	-1.947464	-2.049696	-1.514400	0.436720	0.270227	-0.436720	-0.373864	
5	-1.775528	-0.832514	144.960158	0.981183	-1.760960	-0.981183	-1.126991	0.214405	0.052086	-0.214405	-0.194897	
6	-1.868861	-0.811679	145.677627	0.424983	-1.377424	-0.424983	-0.679185	-0.162449	-0.189257	0.162449	0.058951	
7	-2.076089	-0.818926	146.072852	-0.396879	-0.694686	0.396879	-0.041325	-0.818308	-0.419367	0.818308	0.376414	
8	-2.384538	-0.818203	146.161598	-1.410792	0.177055	1.410792	0.734830	-1.428796	-0.683858	1.428796	0.838933	
9	-2.512293	-0.754346	146.107858	-2.141266	0.798726	2.141266	1.271355	-1.735852	-0.877696	1.735852	1.351778	
10	-2.328432	-0.643879	145.416679	-2.621154	1.002193	2.621154	1.409941	-1.848033	-0.907906	1.848033	1.699616	
11	-2.058064	-0.550912	143.405049	-3.089481	1.014061	3.089481	1.372585	-1.945255	-0.859261	1.945255	1.901311	
12	-1.870385	-0.492187	139.870613	-3.600073	1.012538	3.600073	1.340963	-2.036079	-0.827372	2.036079	2.108505	
13	-1.687793	-0.441391	134.790754	-3.972927	0.997800	3.972927	1.322964	-2.051522	-0.789469	2.051522	2.283268	
14	-1.495051	-0.421290	128.159479	-4.094375	0.948967	4.094375	1.352287	-1.999068	-0.744183	1.999068	2.332138	
15	-1.407106	-0.484112	120.234811	-4.083672	0.809593	4.083672	1.471057	-1.891255	-0.787414	1.891255	2.315940	
16	-1.444128	-0.621074	111.253350	-4.019357	0.481116	4.019357	1.641923	-1.714616	-0.981898	1.714616	2.309384	
