kww	// User ID
12-2-2021	// Evaluation date
nate-pilot_03_46.4	12-2-2021	09:38:03:148	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-1.207371	-0.279416	0.000000	-0.087598	0.000000	0.087598	0.058441	-0.044195	-0.053143	0.044195	0.000000	
1	-1.200165	-0.301636	0.000000	-0.050601	0.000000	0.050601	0.057872	-0.025738	-0.052567	0.025738	0.000000	
2	-1.193423	-0.326181	0.000000	-0.104273	0.000000	0.104273	0.058865	-0.045947	-0.053845	0.045947	0.000000	
3	-1.183235	-0.340048	0.000000	-0.241168	0.000000	0.241168	0.060972	-0.101333	-0.056583	0.101333	0.000000	
4	-1.188932	-0.351522	0.000000	-0.409597	-0.039586	0.409597	0.064610	-0.172516	-0.060173	0.172516	0.000000	
5	-1.222705	-0.366325	0.000000	-0.558800	0.000000	0.558800	0.069929	-0.238286	-0.063761	0.238286	0.000000	
6	-1.258497	-0.372702	0.000000	-0.664189	0.000000	0.664189	0.073761	-0.287678	-0.065231	0.287678	0.000000	
7	-1.251292	-0.358053	0.000000	-0.705510	0.000000	0.705510	0.071623	-0.313904	-0.062006	0.313904	0.000000	
8	-1.191627	-0.325559	0.000000	-0.665064	0.000000	0.665064	0.063219	-0.308033	-0.054022	0.308033	0.000000	
9	-1.124353	-0.292089	0.000000	-0.553510	0.000000	0.553510	0.052643	-0.267039	-0.044436	0.267039	0.000000	
10	-1.095677	-0.271683	0.000000	-0.412416	0.000000	0.412416	0.043275	-0.204079	-0.036022	0.204079	0.000000	
11	-1.102520	-0.260959	0.000000	-0.282335	0.000000	0.282335	0.035136	-0.139657	-0.028987	0.139657	0.000000	
12	-1.118150	-0.251677	0.000000	-0.178949	0.000000	0.178949	0.027272	-0.085998	-0.023102	0.085998	0.000000	
13	-1.128707	-0.245454	0.000000	-0.100318	0.000000	0.100318	0.020204	-0.045460	-0.018942	0.045460	0.000000	
14	-1.117936	-0.239588	3.505151	-0.041785	0.000000	0.041785	0.014989	-0.016240	-0.016817	0.016240	0.000000	
15	-1.066746	-0.226372	0.000000	-0.000120	-0.028256	0.000120	0.011536	0.003957	-0.016032	-0.003957	0.000000	
