kww	// User ID
12-2-2021	// Evaluation date
nate-pilot_29_44.4	12-2-2021	09:44:44:958	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.632822	// height
82.450500	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-1.955957	-1.259018	98.954145	-2.596411	0.056671	2.596411	-3.219133	0.473075	0.579786	-0.473075	-0.985710	
1	-2.365411	-1.493497	98.854398	-2.257511	0.061652	2.257511	-3.213785	0.527819	0.860285	-0.527819	-1.403558	
2	-2.757273	-1.727446	98.756845	-2.156945	0.077228	2.156945	-3.378609	0.631277	1.104741	-0.631277	-1.796390	
3	-2.918501	-1.827780	98.611349	-2.097217	0.066329	2.097217	-3.481734	0.698248	1.231095	-0.698248	-2.036607	
4	-2.835496	-1.779883	98.378953	-2.096835	0.104621	2.096835	-3.510865	0.685812	1.224583	-0.685812	-2.087447	
5	-2.659447	-1.673796	97.996625	-2.233702	0.220964	2.233702	-3.544491	0.644664	1.133986	-0.644664	-2.001109	
6	-2.522975	-1.588738	97.160506	-2.398937	0.336522	2.398937	-3.606976	0.634309	1.040699	-0.634309	-1.890789	
7	-2.418093	-1.517830	95.586138	-2.475569	0.402240	2.475569	-3.754651	0.675583	0.979785	-0.675583	-1.801332	
8	-2.293252	-1.431109	93.463053	-2.553875	0.444153	2.553875	-4.010980	0.754888	0.908207	-0.754888	-1.668478	
9	-2.122274	-1.314836	91.276667	-2.716912	0.476611	2.716912	-4.186334	0.820830	0.775224	-0.820830	-1.435361	
10	-1.936879	-1.193743	89.281980	-2.790579	0.494204	2.790579	-4.115967	0.876112	0.610016	-0.876112	-1.164357	
11	-1.862988	-1.156153	87.431982	-2.606215	0.511567	2.606215	-3.961261	1.032486	0.468281	-1.032486	-0.954075	
12	-1.978353	-1.252495	85.683658	-2.300413	0.536025	2.300413	-3.909626	1.309450	0.329132	-1.309450	-0.792454	
13	-2.131384	-1.381092	84.137872	-2.045070	0.515038	2.045070	-3.782250	1.513212	0.128758	-1.513212	-0.574191	
14	-2.106758	-1.404926	82.976860	-1.806852	0.369677	1.806852	-3.346697	1.519660	-0.130650	-1.519660	-0.255894	
15	-1.911210	-1.321925	82.336898	-1.526344	0.123366	1.526344	-2.844309	1.487745	-0.359114	-1.487745	0.067732	
16	-1.706705	-1.210939	82.169508	-1.364951	-0.074568	1.364951	-2.742738	1.543697	-0.454357	-1.543697	0.250143	
17	-1.600586	-1.117573	82.178597	-1.604198	-0.105475	1.604198	-3.158153	1.598937	-0.367014	-1.598937	0.200384	
18	-1.622776	-1.064864	81.902486	-2.282404	0.001326	2.282404	-3.877275	1.601199	-0.117727	-1.601199	-0.078363	
19	-1.759644	-1.072614	80.908828	-3.189626	0.143264	3.189626	-4.683241	1.604222	0.212414	-1.604222	-0.488756	
20	-1.941783	-1.123495	79.005616	-4.011707	0.268662	4.011707	-5.337394	1.584580	0.515211	-1.584580	-0.870271	
21	-2.082592	-1.173322	76.325101	-4.396839	0.364381	4.396839	-5.459176	1.477274	0.695156	-1.477274	-1.081646	
22	-2.174228	-1.223647	73.224252	-3.922101	0.400249	3.922101	-4.839654	1.399985	0.702842	-1.399985	-1.073342	
23	-2.289583	-1.325710	70.106131	-2.443667	0.352797	2.443667	-3.777516	1.555109	0.557144	-1.555109	-0.893083	
24	-2.454150	-1.483306	67.347328	-0.369364	0.230576	0.369364	-2.874110	2.021707	0.333668	-2.021707	-0.650896	
25	-2.583922	-1.616906	65.369426	1.892205	0.050131	-1.892205	-2.584176	2.791009	0.108753	-2.791009	-0.442125	
26	-2.560486	-1.632412	64.524763	3.990694	-0.143888	-3.990694	-2.890692	3.609819	-0.072904	-3.609819	-0.295999	
27	-2.326900	-1.490802	64.742304	4.972960	-0.249011	-4.972960	-3.358484	3.923260	-0.173582	-3.923260	-0.215322	
28	-1.967081	-1.256411	65.544350	4.325508	-0.204598	-4.325508	-3.704047	3.668230	-0.187386	-3.668230	-0.189076	
29	-1.699252	-1.075075	66.514119	3.125754	-0.091634	-3.125754	-4.011618	3.407687	-0.158681	-3.407687	-0.201563	
30	-1.675526	-1.026376	67.511313	2.443230	-0.024457	-2.443230	-4.249678	3.261673	-0.072519	-3.261673	-0.312749	
31	-1.812494	-1.042758	68.389071	1.999146	-0.014617	-1.999146	-4.172272	2.798878	0.145912	-2.798878	-0.598404	
32	-1.935584	-1.040622	68.862172	0.975815	-0.013996	-0.975815	-3.800739	1.919415	0.455049	-1.919415	-0.986036	
33	-1.992375	-1.029683	68.867882	-0.502873	0.011715	0.502873	-3.531721	1.101380	0.698901	-1.101380	-1.290849	
34	-2.026243	-1.052176	68.651659	-1.820319	0.073537	1.820319	-3.678155	0.723707	0.776330	-0.723707	-1.387946	
35	-2.053651	-1.111896	68.252280	-2.812852	0.159605	2.812852	-4.183045	0.773210	0.696735	-0.773210	-1.277846	
36	-2.048302	-1.181580	67.371741	-3.432771	0.240775	3.432771	-4.793793	1.120740	0.523281	-1.120740	-1.030561	
37	-2.004301	-1.239527	65.927037	-3.655719	0.297868	3.655719	-5.356022	1.636274	0.314912	-1.636274	-0.727404	
38	-1.956047	-1.284640	64.185299	-3.768308	0.326104	3.768308	-5.802308	2.096822	0.125672	-2.096822	-0.460428	
39	-1.983802	-1.354455	62.291440	-3.880097	0.320164	3.880097	-6.048684	2.312666	0.034535	-2.312666	-0.353792	
40	-2.225532	-1.534305	60.191086	-3.655753	0.289427	3.655753	-6.217877	2.441052	0.110027	-2.441052	-0.523771	
41	-2.705070	-1.833253	57.984191	-3.022679	0.253214	3.022679	-6.528875	2.784000	0.329248	-2.784000	-0.960069	
42	-3.159087	-2.076197	55.893409	-2.180169	0.204566	2.180169	-6.690621	3.215037	0.591355	-3.215037	-1.469005	
43	-3.272074	-2.075870	53.926699	-1.109116	0.128584	1.109116	-6.135049	3.300242	0.801371	-3.300242	-1.814623	
44	-3.020846	-1.849961	52.039956	0.031701	0.047405	-0.031701	-4.936465	2.953431	0.900816	-2.953431	-1.906132	
45	-2.601910	-1.538149	50.499344	0.869995	-0.001770	-0.869995	-3.696582	2.432640	0.889990	-2.432640	-1.811867	
46	-2.144651	-1.204375	49.554084	1.461283	-0.018107	-1.461283	-2.687649	1.936987	0.850230	-1.936987	-1.672418	
47	-1.713785	-0.875558	48.986018	2.209697	-0.033855	-2.209697	-1.845872	1.516799	0.879050	-1.516799	-1.620892	
48	-1.483092	-0.678362	48.475005	2.881662	-0.060316	-2.881662	-1.366332	1.243477	0.993224	-1.243477	-1.725470	
49	-1.610729	-0.730578	48.134936	2.738344	-0.061939	-2.738344	-1.575403	1.220323	1.129989	-1.220323	-1.966179	
50	-1.993345	-0.966689	48.196324	1.951523	-0.020134	-1.951523	-2.301979	1.367623	1.216774	-1.367623	-2.239957	
51	-2.378580	-1.228825	48.498295	1.162507	0.029108	-1.162507	-2.965443	1.437100	1.221572	-1.437100	-2.426991	
52	-2.626824	-1.424259	48.730137	0.545184	0.060682	-0.545184	-3.314007	1.430980	1.161043	-1.430980	-2.489447	
53	-2.718334	-1.513314	48.814506	0.196080	0.087545	-0.196080	-3.563038	1.497414	1.084360	-1.497414	-2.470721	
54	-2.660308	-1.481035	48.641415	0.108404	0.113428	-0.108404	-3.799047	1.534557	1.028722	-1.534557	-2.403605	
55	-2.519732	-1.379575	47.804795	-0.090774	0.126052	0.090774	-3.859413	1.379724	1.003923	-1.379724	-2.315909	
56	-2.425461	-1.304458	45.974266	-0.647948	0.128615	0.647948	-3.792998	1.151110	1.019312	-1.151110	-2.278327	
57	-2.429766	-1.288727	43.261956	-1.381058	0.136220	1.381058	-3.808882	0.963055	1.075038	-0.963055	-2.320140	
