kww	// User ID
11-2-2021	// Evaluation date
kyle-pilot2_07_38.9	10-2-2021	15:02:31:235	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-0.849027	-0.308491	57.095104	-4.349959	-0.652349	4.349959	-0.063044	-2.068145	0.760378	2.068145	-0.323680	
1	-1.093488	-0.520049	56.453144	-4.050843	-0.719411	4.050843	-0.223078	-2.242592	0.836718	2.242592	-0.279616	
2	-1.294622	-0.726177	56.466293	-3.201903	-0.814393	3.201903	-0.294379	-2.319687	0.855226	2.319687	-0.216661	
3	-1.539123	-0.993923	56.904838	-1.961342	-0.937238	1.961342	-0.327054	-2.045514	0.804859	2.045514	-0.105209	
4	-1.804060	-1.270466	57.569814	-0.896162	-0.937034	0.896162	-0.413851	-1.493962	0.727992	1.493962	0.007477	
5	-1.922194	-1.400309	58.436171	-0.474891	-0.769661	0.474891	-0.493292	-0.944142	0.639488	0.944142	0.060921	
6	-1.899506	-1.416610	59.551061	-0.523646	-0.668510	0.523646	-0.438250	-0.452646	0.519208	0.452646	0.097463	
7	-1.947115	-1.505193	60.853616	-0.524355	-0.730837	0.524355	-0.313872	0.202928	0.374302	-0.202928	0.178144	
8	-2.133048	-1.682723	62.233429	-0.239381	-0.702715	0.239381	-0.319129	1.018978	0.254799	-1.018978	0.258178	
9	-2.212867	-1.727063	63.644234	0.059761	-0.467448	-0.059761	-0.420416	1.549692	0.198594	-1.549692	0.251829	
10	-1.973592	-1.501512	65.005234	0.101436	-0.356276	-0.101436	-0.322697	1.442544	0.197976	-1.442544	0.166846	
11	-1.580117	-1.172600	66.093386	0.107231	-0.596967	-0.107231	0.051349	0.928880	0.217212	-0.928880	0.085338	
12	-1.274068	-0.915858	66.713109	0.387898	-0.901826	-0.387898	0.420615	0.334854	0.248036	-0.334854	0.038916	
13	-0.977737	-0.649577	66.860966	0.720654	-1.053902	-0.720654	0.650789	-0.403316	0.327206	0.403316	-0.017324	
14	-0.619106	-0.346231	66.589183	0.824467	-1.318587	-0.824467	0.950833	-1.151952	0.414717	1.151952	-0.086919	
15	-0.396410	-0.184012	65.872346	0.889103	-1.789286	-0.889103	1.358419	-1.454748	0.405147	1.454748	-0.099202	
16	-0.340165	-0.143895	64.747886	0.856351	-2.106743	-0.856351	1.591546	-1.438818	0.370199	1.438818	-0.076086	
17	-0.245371	-0.041599	63.368231	0.193544	-2.201420	-0.193544	1.619812	-1.627999	0.434874	1.627999	-0.114752	
18	-0.139368	0.047887	61.797122	-1.181721	-2.417223	1.181721	1.747779	-2.025397	0.471909	2.025397	-0.153170	
19	-0.175635	-0.012640	59.998151	-2.712291	-2.769892	2.712291	2.014029	-2.398804	0.364679	2.398804	-0.087816	
20	-0.293909	-0.116607	58.054411	-3.970253	-2.861729	3.970253	2.115021	-2.815999	0.261431	2.815999	0.008184	
21	-0.446836	-0.216719	56.098293	-4.718571	-2.508529	4.718571	1.902807	-3.055556	0.209300	3.055556	0.105663	
22	-0.784834	-0.480753	54.071982	-4.403892	-1.897407	4.403892	1.490094	-2.498548	0.018603	2.498548	0.363118	
23	-1.336488	-0.922062	51.923669	-2.797760	-1.188815	2.797760	0.971436	-1.223324	-0.305400	1.223324	0.800410	
24	-1.814018	-1.264705	49.952171	-0.798748	-0.467189	0.798748	0.398477	-0.197231	-0.498126	0.197231	1.143349	
25	-1.973216	-1.336325	48.622985	0.493243	0.077238	-0.493243	-0.065181	0.024210	-0.483624	-0.024210	1.213716	
26	-1.969386	-1.319185	48.127604	0.948290	0.301154	-0.948290	-0.281554	-0.020178	-0.473947	0.020178	1.192737	
27	-2.059874	-1.414972	48.360487	0.945261	0.301028	-0.945261	-0.324813	0.225862	-0.585256	-0.225862	1.274113	
28	-2.135723	-1.495443	49.238979	0.486925	0.188109	-0.486925	-0.269950	0.387216	-0.666527	-0.387216	1.322369	
29	-1.971304	-1.387542	50.823813	-0.605787	-0.157029	0.605787	-0.006269	0.065328	-0.611862	-0.065328	1.185050	
