kww	// User ID
11-2-2021	// Evaluation date
kyle-pilot2_27_70.1	10-2-2021	15:08:52:859	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-0.762850	0.031487	174.063328	3.107376	-0.621317	-3.107376	0.995050	0.783322	-1.739663	-0.783322	8.353825	
1	-0.617081	0.021938	174.598678	3.712854	-0.664354	-3.712854	0.928162	1.136317	-1.403224	-1.136317	6.735876	
2	-0.903206	-0.430120	173.729979	3.667590	-0.914539	-3.667590	1.027228	1.002091	-0.878380	-1.002091	4.822773	
3	-0.920649	-0.401470	171.597864	3.898553	-1.367267	-3.898553	1.712037	1.330974	-1.055566	-1.330974	5.649438	
4	-0.573071	0.032194	168.762727	4.306897	-1.452394	-4.306897	2.036254	2.134198	-1.491205	-2.134198	7.242191	
5	-0.342260	0.204905	165.659955	3.208832	-0.845047	-3.208832	1.202841	2.310843	-1.479415	-2.310843	7.014299	
6	-0.015392	0.413330	162.454768	0.682593	-0.161399	-0.682593	0.339037	2.033462	-1.339578	-2.033462	6.130372	
7	0.859832	1.248487	159.235160	-0.729083	-0.062281	0.729083	0.541268	2.331107	-1.537275	-2.331107	6.615038	
8	1.706696	2.091113	156.160594	-0.492074	-0.182003	0.492074	0.843918	2.653660	-1.702584	-2.653660	7.334267	
9	1.722236	2.048281	153.269380	-0.808320	0.123973	0.808320	0.221751	1.798332	-1.447277	-1.798332	6.454345	
10	1.125873	1.357018	150.407256	-1.860625	0.614642	1.860625	-0.638484	0.340888	-0.970511	-0.340888	4.509518	
11	0.672473	0.837331	147.489615	-1.510733	0.737523	1.510733	-0.826655	-0.518482	-0.631644	0.518482	3.057448	
12	0.567987	0.713931	144.538021	0.836018	0.539775	-0.836018	-0.526689	-0.759471	-0.500691	0.759471	2.486213	
13	0.436301	0.579712	141.544187	3.610651	0.328320	-3.610651	-0.261093	-0.897770	-0.417116	0.897770	2.085566	
14	0.057789	0.223979	138.565196	5.548957	0.017668	-5.548957	0.021013	-0.741811	-0.345302	0.741811	1.802251	
15	-0.361969	-0.069283	135.887116	6.840629	-0.699786	-6.840629	0.716528	0.143339	-0.485890	-0.143339	2.728834	
16	-0.665622	-0.118099	133.905515	7.380095	-1.669816	-7.380095	1.678614	1.247389	-0.921660	-1.247389	5.212143	
17	-0.940718	-0.122122	132.811497	6.510855	-2.300787	-6.510855	2.220399	1.736840	-1.380470	-1.736840	7.862974	
18	-1.203567	-0.246510	132.476506	4.730144	-2.328739	-4.730144	2.079097	1.638521	-1.542149	-1.638521	9.014062	
19	-1.409230	-0.466029	132.670119	3.254672	-1.986737	-3.254672	1.595126	1.474908	-1.385491	-1.474908	8.466581	
20	-1.520529	-0.653348	133.259092	2.495903	-1.458768	-2.495903	1.041022	1.535285	-1.117331	-1.535285	7.245407	
21	-1.368531	-0.617952	134.195989	2.186033	-0.740472	-2.186033	0.421580	1.732198	-0.864322	-1.732198	5.921659	
22	-0.943381	-0.406092	135.509331	2.063666	-0.043680	-2.063666	-0.121802	1.642059	-0.570043	-1.642059	4.085635	
23	-0.560733	-0.280722	137.190728	2.055728	0.201878	-2.055728	-0.270808	1.173037	-0.254153	-1.173037	1.935066	
24	-0.398551	-0.241383	138.881775	2.438106	-0.095104	-2.438106	0.013086	0.965714	-0.110518	-0.965714	0.902508	
25	-0.391203	-0.180916	139.892217	3.236178	-0.485449	-3.236178	0.315462	1.249404	-0.153194	-1.249404	1.232671	
26	-0.559955	-0.288850	139.614626	3.843696	-0.539715	-3.843696	0.296228	1.360580	-0.158262	-1.360580	1.359263	
27	-0.905048	-0.646301	137.665705	3.986529	-0.382038	-3.986529	0.105564	1.096059	-0.072948	-1.096059	0.731497	
28	-1.111576	-0.846584	133.927658	4.192008	-0.342014	-4.192008	0.000000	1.068226	-0.000000	-1.068226	0.440270	
29	-0.873403	-0.585532	128.828272	4.402410	-0.361021	-4.402410	0.000000	1.181677	-0.000000	-1.181677	0.781484	
30	-0.462457	-0.246837	123.216165	3.774612	-0.198639	-3.774612	0.000000	0.769292	-0.000000	-0.769292	0.759716	
31	-0.367436	-0.274582	117.598700	2.397954	0.040021	-2.397954	0.000000	0.097375	-0.000000	-0.097375	0.182740	
32	-0.491055	-0.402674	111.712620	1.186171	0.118511	-1.186171	0.000000	-0.215196	-0.000000	0.215196	0.108603	
