kww	// User ID
11-2-2021	// Evaluation date
kyle-pilot2_28_70.1	10-2-2021	15:09:09:152	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-2.943365	-1.942256	176.005318	-0.264605	0.821691	0.264605	-1.188897	1.194544	-2.972677	-1.194544	5.398022	
1	-2.541177	-1.687813	179.135594	-1.434767	0.875950	1.434767	-1.266482	0.774163	-2.606778	-0.774163	4.720663	
2	-1.036087	-0.446286	179.497939	0.542367	0.405430	-0.542367	0.237707	1.603331	-2.422090	-1.603331	4.150370	
3	0.489443	0.794524	177.021440	4.259598	-0.189690	-4.259598	1.466709	2.790431	-2.050619	-2.790431	3.325969	
4	1.348647	1.402402	172.381462	6.659904	-0.533196	-6.659904	1.747869	3.069108	-1.352036	-3.069108	2.037920	
5	1.737294	1.642449	166.242576	7.404359	-0.703844	-7.404359	1.946337	3.017059	-0.877423	-3.017059	1.171612	
6	2.098480	1.994593	159.358291	8.496236	-0.967315	-8.496236	2.732262	3.780102	-1.152518	-3.780102	1.577924	
7	2.193587	2.221361	152.757144	10.381797	-1.291376	-10.381797	3.624879	4.959377	-1.982529	-4.959377	2.955167	
8	1.664657	1.923769	147.311037	11.711462	-1.480184	-11.711462	4.227875	5.539513	-2.843263	-5.539513	4.468417	
9	0.872310	1.362113	143.204368	12.031827	-1.539507	-12.031827	4.905204	5.485337	-3.457815	-5.485337	5.639901	
10	0.382337	1.012418	140.002734	11.993571	-1.587922	-11.993571	5.696225	5.280775	-3.790203	-5.280775	6.367716	
11	0.200299	0.878485	137.175503	11.431863	-1.535870	-11.431863	5.742534	5.060024	-3.853811	-5.060024	6.654008	
12	0.106760	0.765304	134.421372	9.755448	-1.227560	-9.755448	4.535226	4.763424	-3.638599	-4.763424	6.435203	
13	0.159278	0.724602	131.539823	7.517788	-0.805980	-7.517788	2.829755	4.443004	-3.177596	-4.443004	5.714890	
14	0.432832	0.873542	128.360076	6.124342	-0.594647	-6.124342	1.786900	4.316268	-2.733170	-4.316268	4.972960	
15	0.738429	1.113248	124.967459	6.283156	-0.694803	-6.283156	1.715868	4.521585	-2.603739	-4.521585	4.805472	
16	0.913577	1.271155	121.612535	7.320940	-0.926767	-7.320940	2.069271	4.678325	-2.628696	-4.678325	4.923683	
17	1.026964	1.311979	118.194682	8.035896	-1.106200	-8.035896	2.391793	4.123707	-2.353453	-4.123707	4.451799	
18	1.137067	1.284996	114.204453	8.042902	-1.197522	-8.042902	2.742778	2.844762	-1.751895	-2.844762	3.364029	
19	1.172618	1.226705	109.357355	7.892161	-1.211637	-7.892161	3.149013	1.614995	-1.295009	-1.614995	2.564774	
20	1.107130	1.149907	103.916031	7.727543	-1.104031	-7.727543	3.231150	0.930499	-1.183209	-0.930499	2.391573	
21	0.978405	1.017729	98.221114	6.742160	-0.842916	-6.742160	2.745243	0.450385	-1.080925	-0.450385	2.184425	
22	0.792213	0.813975	92.402945	4.745902	-0.519503	-4.745902	2.086160	-0.058575	-0.840682	0.058575	1.691170	
23	0.614226	0.674120	86.778726	2.881753	-0.304170	-2.881753	1.816334	-0.181143	-0.838284	0.181143	1.656969	
24	0.560018	0.717435	81.960387	1.933778	-0.241363	-1.933778	1.821470	0.355321	-1.225890	-0.355321	2.379457	
25	0.597691	0.830021	78.317183	1.598248	-0.188584	-1.598248	1.591922	1.100621	-1.617591	-1.100621	3.127949	
26	0.670843	0.926197	75.786477	1.225350	-0.127144	-1.225350	1.288144	1.520867	-1.840772	-1.520867	3.561984	
27	0.876270	1.134456	74.223807	1.172922	-0.264939	-1.172922	1.624154	1.782392	-2.134694	-1.782392	4.163939	
28	1.127280	1.388034	73.408400	2.243388	-0.611289	-2.243388	2.492679	2.084915	-2.465702	-2.084915	4.841724	
29	1.116892	1.396377	72.799951	3.723423	-0.900634	-3.723423	3.080743	2.077738	-2.533695	-2.077738	4.904985	
30	0.965799	1.293338	71.846128	4.758723	-1.157444	-4.758723	3.539300	1.985958	-2.567316	-1.985958	4.810006	
31	1.148096	1.532970	70.658100	6.188067	-1.641531	-6.188067	4.694097	2.544912	-3.215995	-2.544912	5.831484	
32	1.621620	2.040677	70.176507	7.901309	-2.134687	-7.901309	6.047354	3.459011	-4.408223	-3.459011	7.728988	
33	1.987528	2.387137	72.054935	8.088261	-2.162018	-8.088261	6.400101	3.830890	-5.391086	-3.830890	9.082507	
34	2.344710	2.638586	79.071392	6.854664	-1.819750	-6.854664	6.127877	3.816241	-6.056179	-3.816241	9.796373	
35	2.916552	3.040125	94.950424	5.804649	-1.424143	-5.804649	6.117869	4.101993	-6.831963	-4.101993	10.633158	
36	3.423115	3.370415	122.105083	5.030387	-0.821038	-5.030387	5.725972	4.554900	-7.451969	-4.554900	11.072031	
37	3.731243	3.468960	160.451934	3.505139	0.055486	-3.505139	4.533852	4.491539	-7.487392	-4.491539	10.439053	
38	4.196629	3.637462	208.739861	1.543265	0.672875	-1.543265	3.880505	3.825829	-7.357473	-3.825829	9.525278	
39	4.769614	3.923784	264.972711	0.632333	0.694067	-0.632333	4.432978	3.148337	-7.398172	-3.148337	8.948155	
40	4.695699	3.763856	325.726972	0.671934	0.556255	-0.671934	4.549321	2.643207	-6.859276	-2.643207	7.874713	
41	3.634545	2.874599	386.846280	0.122130	0.654758	-0.122130	3.176546	1.877734	-5.257192	-1.877734	5.868747	
42	2.233029	1.805700	444.749939	-0.690553	0.530907	0.690553	2.067136	0.958553	-3.685751	-0.958553	4.136450	
43	0.802337	0.851962	495.580094	-0.044596	-0.297610	0.044596	2.244031	0.508388	-2.746756	-0.508388	3.065989	
44	-1.386294	-0.628117	533.820159	1.372647	-1.264705	-1.372647	1.363367	0.084481	-0.906669	-0.084481	0.601283	
45	-4.361385	-2.778549	553.823935	0.804186	-1.668104	-0.804186	-1.700511	-1.144445	2.547633	1.144445	-4.367928	
46	-6.817192	-4.537526	551.711192	-0.692856	-1.843500	0.692856	-4.042227	-2.480484	5.408213	2.480484	-9.166017	
47	-8.171810	-5.304755	524.279192	-0.947981	-2.203550	0.947981	-4.197331	-2.881764	6.017464	2.881764	-11.318741	
48	-8.758892	-5.417499	468.992837	-0.575417	-2.188797	0.575417	-4.227207	-2.050832	5.413081	2.050832	-11.405309	
