kww	// User ID
11-2-2021	// Evaluation date
kyle-pilot2_20_65.0	10-2-2021	15:06:42:026	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-0.692874	-0.296345	100.194234	1.623144	-0.152074	-1.623144	0.280726	1.578506	-1.102726	-1.578506	1.616863	
1	-0.138338	0.122040	99.685625	2.648737	-0.170191	-2.648737	0.376917	1.748376	-0.956285	-1.748376	1.537007	
2	0.006501	0.232432	99.136357	3.125025	-0.097734	-3.125025	0.413619	1.631526	-0.856181	-1.631526	1.423406	
3	0.191127	0.404964	98.954014	3.382525	-0.116626	-3.382525	0.694725	1.585767	-0.933675	-1.585767	1.593248	
4	0.475799	0.681733	99.490140	3.433649	-0.285615	-3.433649	1.174598	1.496254	-1.156989	-1.496254	2.007097	
5	0.443734	0.696173	100.397079	2.638267	-0.418905	-2.638267	1.524043	0.981060	-1.305109	-0.981060	2.209042	
6	0.087402	0.421540	100.937374	1.076959	-0.368483	-1.076959	1.640278	0.210359	-1.250914	-0.210359	1.997118	
7	0.001475	0.349142	100.889110	-0.220110	-0.233863	0.220110	1.690923	-0.228988	-1.230862	0.228988	1.877148	
8	0.390931	0.652869	100.641689	-0.739271	-0.122061	0.739271	1.632148	-0.115710	-1.439226	0.115710	2.188575	
9	0.740901	0.903564	100.759089	-0.777578	-0.000623	0.777578	1.293656	0.067667	-1.592641	-0.067667	2.406407	
10	0.813676	0.905483	102.201880	-0.788980	0.107172	0.788980	0.972752	-0.245760	-1.476463	0.245760	2.195131	
11	1.016279	1.012843	106.596517	-0.772527	0.094074	0.772527	1.217783	-0.748642	-1.454578	0.748642	2.193692	
12	1.433258	1.331005	115.230168	-0.470250	-0.024106	0.470250	1.889639	-0.669751	-1.823578	0.669751	2.811597	
13	1.591688	1.482006	127.658435	-0.010618	-0.056460	0.010618	2.255915	0.050823	-2.263649	-0.050823	3.402797	
14	1.343056	1.308694	141.907093	0.203303	0.068750	-0.203303	2.105522	0.822670	-2.400061	-0.822670	3.382064	
15	0.886857	0.965827	155.659992	0.254578	0.143227	-0.254578	1.866253	1.320305	-2.298109	-1.320305	2.926533	
16	0.247371	0.507157	166.590981	0.595456	0.022871	-0.595456	1.653611	1.562116	-2.162178	-1.562116	2.267764	
17	-0.564202	-0.062743	172.325339	1.145621	-0.182966	-1.145621	1.206016	1.454506	-1.983677	-1.454506	1.409840	
