kww	// User ID
11-2-2021	// Evaluation date
kyle-pilot2_11_42.3	10-2-2021	15:03:31:675	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-1.093287	-0.677842	286.609970	-3.387188	-0.872821	3.387188	0.656355	0.877602	-3.315944	-0.877602	5.630820	
1	-1.431984	-1.077253	282.408403	-2.734146	-0.991016	2.734146	0.783818	0.499346	-3.648405	-0.499346	5.814560	
2	-1.660725	-1.316734	278.334691	-0.193655	-1.458688	0.193655	1.456043	0.942724	-4.149840	-0.942724	6.432790	
3	-1.403348	-1.084044	275.662445	3.894006	-1.851642	-3.894006	2.211485	1.639792	-3.953096	-1.639792	6.259617	
4	-1.144398	-0.864679	274.790872	6.217120	-1.954320	-6.217120	2.543382	1.765170	-3.576196	-1.765170	5.820151	
5	-1.111823	-0.831013	275.382295	5.483032	-1.915666	-5.483032	2.521892	1.721997	-3.607311	-1.721997	5.957129	
6	-0.903031	-0.598916	277.022391	4.227537	-1.771016	-4.227537	2.392054	1.852858	-3.462549	-1.852858	6.020959	
7	-0.522569	-0.239652	279.571648	3.617506	-1.408423	-3.617506	2.029008	1.542164	-2.830534	-1.542164	5.355694	
8	-0.562652	-0.330606	282.688066	2.177149	-1.109526	-2.177149	1.543643	0.690755	-2.598419	-0.690755	4.887520	
9	-1.138202	-0.918216	285.795807	-0.355268	-1.227705	0.355268	1.259957	0.171172	-3.248005	-0.171172	5.473640	
10	-1.572022	-1.324780	288.636108	-2.284161	-1.495496	2.284161	0.955228	0.163532	-3.883204	-0.163532	6.270828	
11	-1.590983	-1.339470	291.331223	-3.296159	-1.474035	3.296159	0.389393	-0.150315	-3.874012	0.150315	6.356948	
12	-1.858067	-1.638677	293.793575	-4.806025	-1.498755	4.806025	-0.074703	-0.941959	-4.027943	0.941959	6.445208	
13	-2.553630	-2.350115	295.590303	-7.156819	-1.979639	7.156819	-0.229814	-1.612530	-4.813651	1.612530	7.288196	
14	-2.812285	-2.595933	296.608714	-8.669735	-2.332878	8.669735	-0.312397	-1.772803	-5.229296	1.772803	7.940259	
15	-2.351312	-2.146013	297.254468	-8.166524	-2.052665	8.166524	-0.394789	-1.775707	-4.671358	1.775707	7.454638	
16	-1.883643	-1.727058	297.776147	-6.902097	-1.624226	6.902097	-0.293319	-1.804098	-3.944637	1.804098	6.531006	
17	-1.548791	-1.430476	298.053870	-5.788920	-1.367029	5.788920	0.157166	-1.097017	-3.536349	1.097017	6.061795	
18	-0.897479	-0.793472	298.143955	-3.184553	-1.022405	3.184553	1.033740	0.820449	-3.031619	-0.820449	5.743583	
19	-0.222815	-0.145596	298.359397	1.773699	-0.736874	-1.773699	2.100669	2.618751	-2.413620	-2.618751	5.142091	
20	-0.082660	-0.049705	298.756287	6.497245	-0.848001	-6.497245	2.836800	3.065519	-2.096004	-3.065519	4.560307	
21	-0.294759	-0.291431	298.996810	8.766621	-1.201521	-8.766621	3.123097	2.996954	-2.099997	-2.996954	4.354065	
22	-0.467239	-0.472416	298.717975	9.488882	-1.577555	-9.488882	3.258347	3.229706	-2.215067	-3.229706	4.519393	
23	-0.410477	-0.424786	297.816825	9.561527	-1.768773	-9.561527	3.210655	3.182105	-2.179042	-3.182105	4.705479	
24	-0.174205	-0.209390	296.384217	8.507424	-1.639577	-8.507424	2.846344	2.513938	-1.918497	-2.513938	4.632697	
25	-0.174092	-0.236380	294.422961	6.528986	-1.574258	-6.528986	2.465970	1.837112	-1.895727	-1.837112	4.773099	
26	-0.451832	-0.539519	291.856163	4.640168	-1.764892	-4.640168	2.228072	1.473811	-2.218483	-1.473811	5.322210	
27	-0.567111	-0.673674	288.897020	3.329290	-1.775004	-3.329290	1.944599	1.119662	-2.312480	-1.119662	5.452676	
28	-0.620097	-0.741611	285.911714	2.331113	-1.604794	-2.331113	1.669784	0.588074	-2.185356	-0.588074	5.054197	
29	-1.032564	-1.173635	282.856348	0.990799	-1.813594	-0.990799	1.525894	-0.001356	-2.452595	0.001356	5.153090	
30	-1.691567	-1.852884	279.467079	-0.708928	-2.528818	0.708928	1.409886	-0.199793	-3.167216	0.199793	6.029215	
31	-2.141457	-2.305192	275.919256	-1.744286	-3.258314	1.744286	1.177496	0.108028	-3.706804	-0.108028	6.716423	
32	-2.046002	-2.192256	272.750500	-2.080654	-3.316704	2.080654	0.677103	0.040518	-3.496736	-0.040518	6.332827	
33	-1.507627	-1.646763	270.228109	-2.797226	-2.596520	2.797226	0.115609	-0.728236	-2.732015	0.728236	5.245417	
34	-1.080342	-1.249109	268.130411	-3.653537	-1.948269	3.653537	0.065818	-1.259802	-2.221894	1.259802	4.654824	
35	-0.899511	-1.118929	266.179576	-3.592030	-1.799063	3.592030	0.473228	-1.153756	-2.105468	1.153756	4.689776	
36	-0.486178	-0.747438	264.442542	-2.436835	-1.428854	2.436835	0.686678	-0.929166	-1.728879	0.929166	4.275636	
37	0.018840	-0.284404	262.988702	-1.380085	-0.828158	1.380085	0.608737	-0.877863	-1.237697	0.877863	3.574159	
38	-0.029151	-0.402853	261.389362	-1.578644	-1.009222	1.578644	0.715906	-0.641379	-1.464028	0.641379	3.867911	
39	-0.366219	-0.818179	259.129127	-2.288373	-1.749967	2.288373	1.018090	0.035504	-2.103233	-0.035504	4.703151	
40	-0.376081	-0.861249	256.201297	-2.411065	-1.972939	2.411065	1.081389	0.646308	-2.209727	-0.646308	4.617595	
