kww	// User ID
11-2-2021	// Evaluation date
kyle-pilot2_30_71.1	10-2-2021	15:09:42:985	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-0.981713	-0.116619	6.176474	-0.138621	-0.097565	0.138621	0.000000	-0.067482	0.000000	0.067482	0.160333	
1	-0.995227	-0.105334	5.869141	-0.048192	-0.097506	0.048192	0.000000	-0.021595	0.000000	0.021595	0.166227	
2	-1.057132	-0.142343	5.769464	-0.024525	-0.097748	0.024525	0.000000	-0.022300	-0.000000	0.022300	0.173298	
3	-1.125183	-0.190438	5.855252	-0.070727	-0.099038	0.070727	0.000000	-0.059759	-0.000000	0.059759	0.179656	
4	-1.124470	-0.177384	6.095519	-0.163180	-0.105850	0.163180	0.000000	-0.108979	-0.000000	0.108979	0.186331	
5	-1.062077	-0.122916	6.478007	-0.298421	-0.112485	0.298421	0.000000	-0.162811	0.000000	0.162811	0.190118	
6	-0.984556	-0.084349	7.011870	-0.464131	-0.109058	0.464131	0.000000	-0.217003	0.000000	0.217003	0.185662	
7	-0.904179	-0.057029	7.727905	-0.609924	-0.095047	0.609924	0.000000	-0.257867	0.000000	0.257867	0.176656	
8	-0.825008	-0.015024	8.693084	-0.724474	-0.074804	0.724474	0.000000	-0.285898	0.000000	0.285898	0.172641	
9	-0.776583	0.022708	9.943343	-0.855862	-0.051422	0.855862	0.000000	-0.321654	0.000000	0.321654	0.175434	
10	-0.777825	0.036441	11.376222	-1.016763	-0.035517	1.016763	0.000000	-0.374085	0.000000	0.374085	0.181629	
11	-0.813709	0.045970	12.779384	-1.123159	-0.042117	1.123159	0.000000	-0.422913	0.000000	0.422913	0.191505	
12	-0.872430	0.052950	13.960853	-1.094380	-0.068253	1.094380	0.000000	-0.453484	0.000000	0.453484	0.203167	
13	-0.958537	0.013425	14.804975	-0.974456	-0.092693	0.974456	0.000000	-0.469649	0.000000	0.469649	0.207306	
14	-1.050272	-0.079495	15.245759	-0.858771	-0.105004	0.858771	0.000000	-0.462853	0.000000	0.462853	0.198144	
