kww	// User ID
11-2-2021	// Evaluation date
kyle-pilot2_29_71.1	10-2-2021	15:09:23:608	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-0.810322	0.228420	117.351263	0.632841	-0.612915	-0.632841	0.170256	0.953134	-0.287462	-0.953134	1.812779	
1	-0.974467	0.063016	118.202426	-0.516542	-0.228763	0.516542	0.080440	0.029563	-0.391398	-0.029563	1.869984	
2	-1.312649	-0.309926	118.423032	-1.896220	0.138249	1.896220	0.059166	-0.965208	-0.582398	0.965208	1.782034	
3	-1.093741	-0.207171	117.903458	-1.528151	0.212749	1.528151	-0.027681	-0.916835	-0.493925	0.916835	1.616894	
4	-0.693262	0.041010	116.688776	0.369285	0.116514	-0.369285	-0.071533	-0.489692	-0.297470	0.489692	1.350522	
5	-0.693187	-0.086404	114.949573	1.945916	-0.006187	-1.945916	0.066133	-0.387083	-0.298233	0.387083	1.015270	
6	-0.917653	-0.412844	112.868611	2.270888	-0.157268	-2.270888	0.286143	-0.206110	-0.405602	0.206110	0.718856	
7	-0.822133	-0.420559	110.526419	1.854231	-0.345899	-1.854231	0.351940	0.216714	-0.347298	-0.216714	0.514051	
8	-0.412428	-0.133513	108.043653	1.062752	-0.464826	-1.062752	0.220489	0.418053	-0.146392	-0.418053	0.341117	
9	-0.156066	-0.017098	105.679962	0.156323	-0.438531	-0.156323	0.111777	0.392848	-0.038013	-0.392848	0.159613	
10	-0.174791	-0.163864	103.617061	-0.250782	-0.354027	0.250782	0.146565	0.498645	-0.075867	-0.498645	0.015640	
11	-0.175925	-0.232933	101.716237	0.032727	-0.336933	-0.032727	0.178184	0.747365	-0.103161	-0.747365	-0.034912	
12	-0.079274	-0.119315	99.627525	0.547872	-0.376511	-0.547872	0.109934	0.886872	-0.050041	-0.886872	-0.011662	
13	-0.035465	-0.018087	97.117546	0.921644	-0.378993	-0.921644	0.038586	0.867899	-0.000480	-0.867899	0.019100	
14	-0.037938	0.012965	94.124390	1.178410	-0.335675	-1.178410	0.014173	0.872047	0.013529	-0.872047	0.021764	
15	-0.028030	0.042876	90.549885	1.494087	-0.323140	-1.494087	-0.000483	0.975067	0.025269	-0.975067	0.006564	
16	-0.094915	0.032309	86.268195	1.852525	-0.365504	-1.852525	0.018954	1.046539	0.004503	-1.046539	-0.022385	
17	-0.315267	-0.111222	81.379786	1.997050	-0.389898	-1.997050	0.125409	0.926125	-0.101549	-0.926125	-0.068413	
18	-0.604444	-0.362179	76.289751	1.737101	-0.336040	-1.737101	0.278653	0.622155	-0.256830	-0.622155	-0.087282	
