kww	// User ID
11-2-2021	// Evaluation date
kyle-pilot2_10_46.1	10-2-2021	15:03:18:346	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-1.275438	-0.592857	64.211397	2.078463	0.396361	-2.078463	-0.129588	0.445376	0.545370	-0.445376	0.103861	
1	-1.255262	-0.655275	60.414137	2.115997	0.189812	-2.115997	0.311233	0.292899	0.515683	-0.292899	0.131360	
2	-1.348032	-0.765299	58.624315	2.346096	0.088320	-2.346096	0.529009	0.472926	0.581386	-0.472926	0.143118	
3	-1.418424	-0.875638	59.095000	2.451789	0.050321	-2.451789	0.663610	0.618798	0.585489	-0.618798	0.164554	
4	-1.589738	-1.110915	61.666730	2.238773	0.066542	-2.238773	0.736641	0.664525	0.459268	-0.664525	0.252221	
5	-1.856642	-1.377859	65.825676	2.143996	0.189629	-2.143996	0.541863	0.931800	0.331222	-0.931800	0.337138	
6	-2.005854	-1.463415	71.103565	2.604474	0.335413	-2.604474	0.122503	1.363298	0.312804	-1.363298	0.328062	
7	-2.019285	-1.428238	77.217498	3.163952	0.359863	-3.163952	-0.153851	1.529563	0.304977	-1.529563	0.278920	
8	-2.068926	-1.439128	83.711568	3.199429	0.298765	-3.199429	-0.185530	1.499121	0.231945	-1.499121	0.256048	
9	-2.116276	-1.415378	89.988772	2.953199	0.300554	-2.953199	-0.231581	1.603091	0.210728	-1.603091	0.223076	
10	-1.991029	-1.247743	95.796886	2.832003	0.399575	-2.832003	-0.359793	1.680939	0.255381	-1.680939	0.170984	
11	-1.768053	-1.060538	101.099921	2.608733	0.550364	-2.608733	-0.474584	1.516656	0.218619	-1.516656	0.156687	
12	-1.697857	-1.003096	105.460465	2.166483	0.758234	-2.166483	-0.679279	1.399804	0.121003	-1.399804	0.192236	
13	-1.810505	-1.036259	108.272060	1.998558	0.994048	-1.998558	-0.964156	1.462828	0.101392	-1.462828	0.248790	
14	-1.891676	-1.056863	109.548511	2.252075	1.124005	-2.252075	-0.973694	1.350339	0.117502	-1.350339	0.309349	
15	-1.897563	-1.103250	109.736039	2.240936	1.091081	-2.240936	-0.599509	0.941497	0.020209	-0.941497	0.380143	
16	-1.968873	-1.228293	109.092200	1.538518	1.047684	-1.538518	-0.273932	0.549040	-0.144081	-0.549040	0.473804	
17	-1.962205	-1.229258	108.019564	0.725660	1.071375	-0.725660	-0.223373	0.314122	-0.134235	-0.314122	0.533039	
18	-1.617114	-0.927217	107.378269	0.693949	0.901300	-0.693949	-0.035076	0.148432	0.089886	-0.148432	0.480800	
19	-1.169376	-0.584455	107.652462	1.570791	0.353263	-1.570791	0.532130	0.076594	0.267334	-0.076594	0.388947	
20	-1.050089	-0.516635	108.382107	2.492884	-0.230027	-2.492884	1.043261	0.169593	0.286777	-0.169593	0.409790	
21	-1.179873	-0.594872	108.997402	3.000248	-0.474583	-3.000248	1.160630	0.454197	0.295746	-0.454197	0.535793	
22	-1.214146	-0.583215	109.571612	3.397924	-0.469361	-3.397924	1.100146	0.731604	0.342403	-0.731604	0.630246	
23	-1.094893	-0.503490	110.324332	3.538800	-0.401497	-3.538800	1.078377	0.774933	0.332077	-0.774933	0.643078	
24	-0.924034	-0.386287	111.053796	3.205173	-0.240386	-3.205173	0.919292	0.755544	0.334558	-0.755544	0.605783	
25	-0.735829	-0.162741	111.378326	2.958919	0.054176	-2.958919	0.435722	1.015569	0.512826	-1.015569	0.542240	
26	-0.583451	0.104383	111.148737	3.462735	0.353562	-3.462735	-0.208936	1.601186	0.804869	-1.601186	0.501174	
27	-0.550465	0.243265	110.413643	4.439706	0.547173	-4.439706	-0.758470	2.271762	1.001927	-2.271762	0.541989	
28	-0.664115	0.180408	109.127334	5.051313	0.699740	-5.051313	-1.237759	2.843133	1.024273	-2.843133	0.678782	
29	-0.850225	0.006344	107.151708	5.060131	0.861513	-5.060131	-1.687183	3.184761	0.954632	-3.184761	0.863274	
30	-0.949845	-0.109257	104.592912	4.859685	0.911827	-4.859685	-1.816742	3.082732	0.900432	-3.082732	0.991506	
31	-0.938693	-0.159169	101.859906	4.632268	0.792295	-4.632268	-1.462158	2.550867	0.838668	-2.550867	1.029209	
32	-1.065356	-0.363701	99.237302	4.098427	0.714348	-4.098427	-1.099724	2.041432	0.668821	-2.041432	1.119936	
33	-1.532348	-0.806511	96.503853	3.308379	0.899410	-3.308379	-1.369054	2.140029	0.477812	-2.140029	1.460031	
34	-2.178425	-1.270868	93.201301	2.876187	1.253970	-2.876187	-2.242111	2.912828	0.459155	-2.912828	2.020491	
35	-2.614497	-1.544821	89.426944	2.824053	1.554254	-2.824053	-3.006343	3.553741	0.519246	-3.553741	2.454295	
36	-2.606472	-1.599858	86.023532	2.287931	1.758034	-2.287931	-3.215542	3.326693	0.414149	-3.326693	2.446984	
37	-2.345641	-1.528137	83.681113	1.082706	1.948501	-1.082706	-3.239304	2.704168	0.216377	-2.704168	2.163036	
38	-2.178713	-1.423416	82.310660	0.360313	2.079873	-0.360313	-3.363815	2.500158	0.189390	-2.500158	2.023079	
39	-2.086934	-1.270654	81.594459	1.222695	1.918733	-1.222695	-3.039039	2.612851	0.335015	-2.612851	2.047685	
40	-1.861649	-1.066986	81.518532	3.027980	1.387948	-3.027980	-1.865804	2.382201	0.406752	-2.382201	1.933231	
41	-1.571039	-0.906417	82.031869	3.910195	0.805777	-3.910195	-0.542448	1.724380	0.319665	-1.724380	1.676674	
42	-1.374046	-0.779895	82.772293	3.355559	0.496265	-3.355559	0.072325	1.252460	0.263653	-1.252460	1.529634	
