kww	// User ID
11-2-2021	// Evaluation date
kyle-pilot2_05_35.6	10-2-2021	15:02:04:868	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.852879	// height
83.778452	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	-1.434606	-0.983716	141.670202	1.901566	0.177294	-1.901566	0.498213	1.223286	-2.196718	-1.223286	4.263133	
1	-1.462263	-1.013495	141.987100	1.934673	0.152714	-1.934673	0.604645	1.093503	-2.198167	-1.093503	4.094504	
2	-1.079858	-0.614389	141.609385	3.798079	0.018615	-3.798079	0.689369	1.985593	-1.884007	-1.985593	4.099353	
3	-0.634353	-0.172284	140.613513	6.223190	-0.319059	-6.223190	0.626183	2.504913	-1.440112	-2.504913	3.887293	
4	-0.492512	-0.054565	138.896667	7.052375	-0.622228	-7.052375	0.474507	1.979885	-1.181302	-1.979885	3.466727	
5	-0.382438	0.036374	136.471085	6.448526	-0.565352	-6.448526	0.290055	1.630368	-0.977836	-1.630368	3.160291	
6	0.079663	0.480768	133.590280	6.434179	-0.300881	-6.434179	0.093745	2.391908	-0.546711	-2.391908	2.974471	
7	0.579377	0.946578	130.569434	7.231865	-0.154390	-7.231865	-0.002425	3.296521	-0.094626	-3.296521	2.675753	
8	0.600592	0.938799	127.665446	7.247908	-0.071150	-7.247908	0.075356	3.356105	-0.014493	-3.356105	2.380149	
9	0.267753	0.633013	125.233652	6.530339	0.111779	-6.530339	0.221200	3.271256	-0.261067	-3.271256	2.533431	
10	-0.007475	0.443305	123.781751	6.561912	0.308397	-6.561912	0.269405	3.681048	-0.530417	-3.681048	3.155632	
11	-0.276083	0.255758	123.523318	6.881545	0.388907	-6.881545	0.186962	3.748084	-0.758037	-3.748084	3.671673	
12	-0.767118	-0.197348	124.104267	5.711493	0.413226	-5.711493	0.078063	2.995566	-1.041789	-2.995566	3.752218	
13	-1.214536	-0.632880	125.117590	3.468808	0.509443	-3.468808	-0.006040	2.328721	-1.257151	-2.328721	3.654134	
14	-1.257566	-0.679729	126.458128	2.148180	0.594088	-2.148180	-0.092088	2.220685	-1.219197	-2.220685	3.566085	
15	-1.159053	-0.609084	127.932640	2.205402	0.483841	-2.205402	-0.110417	1.936670	-1.077744	-1.936670	3.324047	
16	-1.266819	-0.758088	129.097734	2.546582	0.263606	-2.546582	-0.001452	1.131710	-1.056743	-1.131710	2.892360	
17	-1.316320	-0.832945	129.683646	3.147176	0.107094	-3.147176	0.135786	0.686610	-1.019785	-0.686610	2.582909	
18	-1.037669	-0.547478	129.701030	4.839977	-0.049815	-4.839977	0.216763	1.011962	-0.797020	-1.011962	2.581965	
19	-0.650237	-0.138452	129.054548	6.759050	-0.229844	-6.759050	0.236759	1.401772	-0.510544	-1.401772	2.692544	
20	-0.261165	0.258023	127.451760	7.523573	-0.293532	-7.523573	0.163892	1.749433	-0.233972	-1.749433	2.755167	
21	0.261424	0.775706	124.747152	7.610556	-0.267003	-7.610556	0.013229	2.505981	0.085746	-2.505981	2.872187	
22	0.688066	1.197451	121.062724	7.578112	-0.279307	-7.578112	-0.099379	3.132753	0.321014	-3.132753	2.968084	
23	0.636833	1.123135	116.554979	6.722776	-0.279359	-6.722776	-0.106193	2.865738	0.313479	-2.865738	2.720193	
24	0.206229	0.651342	111.398520	4.954220	-0.173843	-4.954220	-0.067157	2.167664	0.154391	-2.167664	2.202596	
25	-0.228939	0.200079	106.064215	3.303646	-0.010285	-3.303646	-0.071060	1.853790	0.025031	-1.853790	1.865247	
26	-0.583117	-0.138694	101.237729	2.235064	0.148880	-2.235064	-0.106441	1.751600	-0.050310	-1.751600	1.738281	
27	-1.034223	-0.584368	97.393667	1.173515	0.318837	-1.173515	-0.112339	1.243099	-0.164246	-1.243099	1.474247	
28	-1.535683	-1.096756	94.579911	0.011363	0.471619	-0.011363	-0.135091	0.653389	-0.311871	-0.653389	1.084703	
29	-1.801921	-1.347328	92.577602	-0.167364	0.465384	0.167364	-0.240284	0.832458	-0.369434	-0.832458	0.935514	
30	-1.812198	-1.298143	91.186910	1.060642	0.250356	-1.060642	-0.371292	1.527678	-0.303112	-1.527678	1.080994	
31	-1.773053	-1.202541	90.232303	2.528485	-0.002700	-2.528485	-0.445017	1.823860	-0.200435	-1.823860	1.201551	
32	-1.645240	-1.068089	89.233304	3.391801	-0.150682	-3.391801	-0.468322	1.732233	-0.087825	-1.732233	1.171167	
33	-1.236684	-0.691877	87.458360	4.139702	-0.213005	-4.139702	-0.446540	1.774662	0.085140	-1.774662	1.170558	
34	-0.647960	-0.138295	84.522283	5.075754	-0.236355	-5.075754	-0.309961	1.792351	0.295419	-1.792351	1.273606	
35	-0.196057	0.290809	80.639424	5.400495	-0.210035	-5.400495	-0.045266	1.350387	0.456476	-1.350387	1.367807	
36	0.024913	0.489097	76.161687	4.619341	-0.138536	-4.619341	0.223132	0.680976	0.540272	-0.680976	1.369586	
37	0.124083	0.556044	71.220806	3.317915	-0.070023	-3.317915	0.358987	0.262388	0.572302	-0.262388	1.283587	
38	0.139887	0.544536	65.989495	2.047064	-0.011917	-2.047064	0.367654	0.102766	0.583706	-0.102766	1.167286	
39	0.087496	0.475723	60.918144	0.875633	0.052873	-0.875633	0.355419	0.009828	0.594216	-0.009828	1.066628	
40	-0.026745	0.344756	56.497091	-0.193698	0.112100	0.193698	0.359530	-0.106441	0.592424	0.106441	0.966226	
41	-0.232946	0.128044	53.003176	-1.109755	0.172853	1.109755	0.331459	-0.283478	0.564233	0.283478	0.869923	
42	-0.419470	-0.045038	50.524963	-1.438908	0.200083	1.438908	0.255172	-0.337992	0.551511	0.337992	0.826215	
43	-0.470985	-0.052889	49.089005	-0.365147	0.103723	0.365147	0.163682	-0.106554	0.609798	0.106554	0.848501	
44	-0.515701	-0.036853	48.688217	1.822912	-0.050915	-1.822912	0.081162	0.071024	0.687472	-0.071024	0.904691	
45	-0.632252	-0.109688	49.157260	3.563133	-0.114372	-3.563133	-0.022910	0.065460	0.702276	-0.065460	0.941014	
46	-0.673951	-0.138278	50.189760	4.418457	-0.118590	-4.418457	-0.200389	0.410521	0.698020	-0.410521	0.939335	
47	-0.611907	-0.066975	51.555766	5.153379	-0.166725	-5.153379	-0.405708	1.160980	0.737306	-1.160980	0.949031	
48	-0.619971	-0.067420	53.089940	5.682314	-0.211716	-5.682314	-0.491122	1.653918	0.754060	-1.653918	0.972746	
49	-0.750652	-0.230537	54.441556	5.316153	-0.140654	-5.316153	-0.412736	1.593273	0.659382	-1.593273	0.924995	
50	-0.803636	-0.359539	55.095520	4.392834	0.004795	-4.392834	-0.316206	1.439031	0.514413	-1.439031	0.796017	
51	-0.613325	-0.240689	54.742851	4.132902	0.050659	-4.132902	-0.302439	1.590320	0.454600	-1.590320	0.692369	
52	-0.337966	0.005605	53.438843	4.868460	-0.033663	-4.868460	-0.308976	1.770597	0.486031	-1.770597	0.669431	
53	-0.193287	0.158296	51.357796	5.589431	-0.126520	-5.589431	-0.307715	1.743478	0.517619	-1.743478	0.682922	
54	-0.079761	0.293066	48.646066	5.860012	-0.232542	-5.860012	-0.383104	1.915540	0.552839	-1.915540	0.709239	
55	0.122943	0.519794	45.571115	6.145402	-0.414005	-6.145402	-0.518179	2.410877	0.620771	-2.410877	0.759156	
56	0.250988	0.665530	42.477103	6.236465	-0.542861	-6.236465	-0.563343	2.665355	0.642440	-2.665355	0.786742	
57	0.214866	0.618887	39.474108	5.564485	-0.504273	-5.564485	-0.490975	2.464098	0.565494	-2.464098	0.731675	
58	0.191183	0.560604	36.494356	4.495834	-0.437296	-4.495834	-0.416725	2.244125	0.463633	-2.244125	0.639407	
59	0.238279	0.589208	33.636463	3.792186	-0.456963	-3.792186	-0.366695	2.165564	0.400752	-2.165564	0.591504	
60	0.179230	0.545214	31.114179	3.405754	-0.440292	-3.405754	-0.281348	1.897589	0.357158	-1.897589	0.563188	
61	-0.049036	0.342783	29.011309	2.803430	-0.289047	-2.803430	-0.179667	1.363028	0.312861	-1.363028	0.492700	
62	-0.281945	0.130802	27.382596	2.030279	-0.122808	-2.030279	-0.124513	0.907213	0.282928	-0.907213	0.404524	
63	-0.406002	0.029145	26.410414	1.542971	-0.066756	-1.542971	-0.113904	0.701628	0.273026	-0.701628	0.342493	
64	-0.535781	-0.067537	26.255382	1.303504	-0.030596	-1.303504	-0.113725	0.542302	0.275245	-0.542302	0.289903	
65	-0.785942	-0.267421	26.913843	0.879618	0.127866	-0.879618	-0.127199	0.288152	0.287298	-0.288152	0.222155	
66	-1.021334	-0.445661	28.303970	0.349897	0.322984	-0.349897	-0.161304	0.137043	0.296031	-0.137043	0.159264	
67	-1.085164	-0.474541	30.295715	0.242331	0.385359	-0.242331	-0.181040	0.233455	0.275628	-0.233455	0.120440	
68	-1.066125	-0.454462	32.612725	0.586158	0.337259	-0.586158	-0.173080	0.409222	0.225199	-0.409222	0.087430	
69	-1.052330	-0.459599	34.895919	0.973941	0.246762	-0.973941	-0.165040	0.635746	0.164323	-0.635746	0.052129	
70	-0.942958	-0.377548	36.911463	1.572963	0.067773	-1.572963	-0.133352	1.144150	0.089984	-1.144150	0.038067	
71	-0.727208	-0.200892	38.565222	2.775239	-0.162956	-2.775239	-0.045756	1.788946	-0.002179	-1.788946	0.044269	
72	-0.577547	-0.111107	39.844000	4.042767	-0.286169	-4.042767	0.036028	2.042459	-0.070857	-2.042459	0.036481	
73	-0.547970	-0.147310	40.961503	4.711782	-0.307995	-4.711782	0.068036	1.916697	-0.086998	-1.916697	0.006787	
74	-0.484870	-0.117631	42.333863	5.292623	-0.403786	-5.292623	0.138717	1.955497	-0.111757	-1.955497	-0.006801	
75	-0.278154	0.091786	44.153575	6.242372	-0.598787	-6.242372	0.298898	2.272047	-0.215345	-2.272047	0.013872	
76	-0.007884	0.359484	46.276581	6.912108	-0.741730	-6.912108	0.448722	2.501515	-0.365429	-2.501515	0.042242	
77	0.183958	0.522389	48.608038	6.732170	-0.771743	-6.732170	0.498196	2.433953	-0.478159	-2.433953	0.047916	
78	0.273464	0.575454	51.244247	5.972830	-0.747044	-5.972830	0.475172	2.179576	-0.533310	-2.179576	0.033181	
79	0.328750	0.603489	54.222215	5.131630	-0.694261	-5.131630	0.417236	1.934677	-0.575178	-1.934677	0.015834	
80	0.310462	0.580031	57.402312	4.391928	-0.567982	-4.391928	0.287600	1.756923	-0.604288	-1.756923	-0.009361	
81	0.107056	0.411624	60.616185	3.652709	-0.328681	-3.652709	0.072457	1.614832	-0.582319	-1.614832	-0.060278	
82	-0.203936	0.163885	63.817279	2.871462	-0.052940	-2.871462	-0.121384	1.519687	-0.540992	-1.519687	-0.125273	
83	-0.447527	-0.020664	67.061736	2.196134	0.132567	-2.196134	-0.201773	1.511904	-0.539022	-1.511904	-0.177811	
84	-0.602104	-0.135871	70.370005	1.780112	0.225762	-1.780112	-0.222679	1.577263	-0.564520	-1.577263	-0.212762	
85	-0.691438	-0.218341	73.754721	1.578311	0.279298	-1.578311	-0.249018	1.646692	-0.581600	-1.646692	-0.230370	
86	-0.721894	-0.267828	77.320843	1.572927	0.258780	-1.572927	-0.227371	1.751835	-0.585218	-1.751835	-0.233717	
87	-0.734834	-0.282923	81.057623	2.113743	0.109929	-2.113743	-0.077023	2.045535	-0.616940	-2.045535	-0.241094	
88	-0.677977	-0.209429	84.672674	3.548825	-0.134187	-3.548825	0.174984	2.538936	-0.703277	-2.538936	-0.250998	
89	-0.513891	-0.057990	87.880735	5.463493	-0.360495	-5.463493	0.411353	2.908132	-0.767641	-2.908132	-0.239579	
90	-0.362919	0.048993	90.647539	6.879070	-0.507451	-6.879070	0.567311	2.897588	-0.751578	-2.897588	-0.211344	
91	-0.245695	0.136395	92.970722	7.342426	-0.633532	-7.342426	0.686766	2.723913	-0.739992	-2.723913	-0.186989	
92	-0.087756	0.299038	94.645446	6.973864	-0.746937	-6.973864	0.768538	2.571074	-0.814002	-2.571074	-0.164023	
93	0.009570	0.416766	95.457633	5.851202	-0.730209	-5.851202	0.719329	2.263546	-0.898063	-2.263546	-0.138673	
94	-0.049276	0.368358	95.504327	4.265342	-0.575742	-4.265342	0.559491	1.773042	-0.899438	-1.773042	-0.125132	
95	-0.094494	0.320737	95.105251	2.882131	-0.457384	-2.882131	0.460929	1.390348	-0.893351	-1.390348	-0.112683	
96	0.069127	0.476215	94.378796	2.090542	-0.462064	-2.090542	0.482737	1.303975	-0.992812	-1.303975	-0.066557	
