kww	// User ID
12-2-2021	// Evaluation date
alex-pilot_07_40.1	11-2-2021	13:22:00:790	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	2.377954	2.049046	68.298907	2.939460	2.148658	-2.939460	0.418803	1.679084	-1.334075	-1.679084	0.751172	
1	1.407465	0.944928	54.567020	3.346347	1.747953	-3.346347	-0.229186	2.279152	-0.471291	-2.279152	-0.295702	
2	0.622816	0.029419	47.046835	3.861885	1.324928	-3.861885	-0.781201	2.925555	0.251222	-2.925555	-1.282632	
3	0.449208	-0.193879	47.249320	4.009739	1.093932	-4.009739	-0.863050	2.978082	0.429542	-2.978082	-1.526755	
4	0.492314	-0.162501	55.687394	3.764594	0.813149	-3.764594	-0.678439	2.442010	0.443939	-2.442010	-1.499388	
5	0.546296	-0.119557	72.288390	3.746318	0.411763	-3.746318	-0.407612	1.836237	0.490616	-1.836237	-1.533905	
6	0.706922	0.042254	94.677002	4.373186	0.066261	-4.373186	-0.166422	1.517106	0.456764	-1.517106	-1.521589	
7	0.906454	0.276274	118.998150	5.032975	-0.073024	-5.032975	-0.141365	1.445097	0.329843	-1.445097	-1.397290	
8	0.991636	0.412971	140.791496	4.872091	0.032160	-4.872091	-0.419866	1.507202	0.227577	-1.507202	-1.271226	
9	0.914799	0.347121	155.865864	3.939536	0.278990	-3.939536	-0.882496	1.693553	0.288070	-1.693553	-1.401414	
10	0.716027	0.113238	161.716140	3.006073	0.520706	-3.006073	-1.276487	1.998696	0.485216	-1.998696	-1.830917	
11	0.596468	0.001670	158.701626	2.651386	0.705951	-2.651386	-1.344030	2.268572	0.527372	-2.268572	-2.081102	
12	0.793511	0.275743	149.522661	2.830021	0.831084	-2.830021	-1.076019	2.230719	0.284456	-2.230719	-1.864209	
13	1.222309	0.749996	137.568928	3.266718	0.882529	-3.266718	-0.725755	2.189958	-0.014448	-2.189958	-1.588570	
14	1.540018	1.047895	125.992491	3.907005	0.000000	-3.907005	-0.484525	2.575094	-0.184431	-2.575094	-1.509621	
15	1.662460	1.180230	117.225725	4.732938	0.000000	-4.732938	-0.313423	2.909093	-0.300690	-2.909093	-1.280790	
16	1.843537	1.435962	112.231311	5.553094	0.000000	-5.553094	-0.134486	2.655333	-0.442603	-2.655333	-0.734887	
17	2.109951	1.753576	110.742119	6.213485	0.000000	-6.213485	0.001249	2.357601	-0.544732	-2.357601	-0.221963	
18	2.102960	1.718318	112.057611	6.645395	0.000000	-6.645395	0.020916	2.529588	-0.526305	-2.529588	0.017598	
19	1.683514	1.249278	114.781819	6.652566	0.000000	-6.652566	-0.035207	2.675128	-0.417700	-2.675128	0.123055	
20	1.150892	0.712147	116.831248	5.890232	0.000000	-5.890232	-0.086549	2.285617	-0.299397	-2.285617	0.231022	
21	0.705426	0.283731	116.665660	4.301313	0.000000	-4.301313	-0.109540	1.563021	-0.207337	-1.563021	0.291191	
22	0.314721	-0.117088	113.935237	2.433736	0.000000	-2.433736	-0.115239	0.909085	-0.155460	-0.909085	0.239260	
23	0.136064	-0.315849	108.668489	0.965899	0.000000	-0.965899	-0.152672	0.472664	-0.143826	-0.472664	0.210442	
24	0.314733	-0.147766	100.694000	0.128028	0.000000	-0.128028	-0.270589	0.278824	-0.150343	-0.278824	0.380702	
25	0.469895	-0.036962	90.135109	-0.187352	0.000000	0.187352	-0.392526	0.271742	-0.169894	-0.271742	0.562962	
26	0.176179	-0.409869	77.520361	-0.034551	0.000000	0.034551	-0.370359	0.420923	-0.197754	-0.420923	0.435986	
27	-0.294291	-0.904311	63.254398	0.481399	0.000000	-0.481399	-0.239832	0.722256	-0.202204	-0.722256	0.129749	
28	-0.410502	-0.962102	47.860040	1.015843	0.000000	-1.015843	-0.178334	1.007304	-0.186481	-1.007304	0.034086	
29	-0.200654	-0.710463	33.050168	1.473445	0.000000	-1.473445	-0.174694	1.238828	-0.191672	-1.238828	0.193652	
30	-0.040333	-0.579441	23.784950	2.157180	0.000000	-2.157180	-0.084236	1.589519	-0.216010	-1.589519	0.379810	
31	-0.032316	-0.591177	28.009304	3.065435	0.000000	-3.065435	0.071047	1.892875	-0.217933	-1.892875	0.422334	
32	-0.067661	-0.567078	42.421741	3.743135	0.000000	-3.743135	0.164920	1.760733	-0.177242	-1.760733	0.000000	
33	-0.121156	-0.521385	60.375655	4.034639	0.000000	-4.034639	0.165086	1.342755	-0.111132	-1.342755	0.000000	
34	-0.173642	-0.488318	78.842487	4.274625	0.000000	-4.274625	0.104485	1.084813	-0.045420	-1.084813	0.122610	
35	-0.088029	-0.333797	95.358139	4.641230	0.000000	-4.641230	0.010360	1.046126	-0.017706	-1.046126	0.110793	
36	0.241827	0.021672	107.232298	4.799305	0.000000	-4.799305	-0.088803	1.089100	-0.057816	-1.089100	0.192820	
37	0.734998	0.437185	112.296521	4.325294	0.000000	-4.325294	-0.180004	1.176209	-0.119289	-1.176209	0.342197	
38	1.262346	0.815345	110.193053	3.210680	0.000000	-3.210680	-0.288169	1.185028	-0.140460	-1.185028	0.482631	
39	1.815806	1.263808	102.624935	1.653972	0.000000	-1.653972	-0.424551	0.988105	-0.174321	-0.988105	0.606330	
40	2.383455	1.793000	91.930599	-0.114239	0.000000	0.114239	-0.520864	0.631806	-0.277474	-0.631806	0.758249	
41	2.794654	2.161065	79.709513	-1.729867	0.000000	1.729867	-0.509317	0.112915	-0.343787	-0.112915	0.851303	
42	2.845250	2.165135	66.971923	-2.925216	0.000000	2.925216	-0.440234	-0.497574	-0.265007	0.497574	0.758662	
43	2.546015	1.881047	54.790777	-3.732085	0.000000	3.732085	-0.370384	-0.860496	-0.123887	0.860496	0.537318	
44	2.130642	1.547717	44.162199	-4.311221	0.000000	4.311221	-0.270133	-0.915671	-0.053291	0.915671	0.351903	
45	1.753675	1.270551	35.569218	-4.645223	0.000000	4.645223	-0.148882	-1.002158	-0.052717	1.002158	0.239266	
46	1.347105	0.942799	28.999494	-4.475735	0.000000	4.475735	-0.093008	-1.195979	-0.003888	1.195979	0.107738	
47	0.878253	0.521392	24.204125	-3.509693	0.000000	3.509693	-0.139022	-1.214773	0.133768	1.214773	-0.061634	
48	0.529084	0.201979	20.900217	-1.797325	0.000000	1.797325	-0.208505	-0.872957	0.218593	0.872957	-0.159854	
49	0.464237	0.156165	19.019946	-0.052356	0.000000	0.052356	-0.219349	-0.386775	0.150335	0.386775	-0.122301	
50	0.607489	0.292949	18.913891	1.003713	0.000000	-1.003713	-0.206871	-0.095542	0.023238	0.095542	-0.022897	
51	0.832365	0.489830	21.201770	1.464441	0.000000	-1.464441	-0.250975	0.165179	-0.084900	-0.165179	0.080468	
52	1.118914	0.767583	26.264396	1.830807	0.000000	-1.830807	-0.377955	0.736852	-0.214527	-0.736852	0.221421	
53	1.376576	1.071375	34.031059	2.248367	0.000000	-2.248367	-0.579712	1.443335	-0.357883	-1.443335	0.384110	
54	1.431526	1.212682	44.174629	2.463073	0.000000	-2.463073	-0.815647	1.888824	-0.426963	-1.888824	0.463068	
55	1.246567	1.099820	56.106900	2.325355	0.000000	-2.325355	-1.031171	1.978659	-0.376741	-1.978659	0.408208	
