kww	// User ID
12-2-2021	// Evaluation date
alex-pilot_19_67.8	11-2-2021	13:24:46:854	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	1.629343	0.744239	181.183521	-0.157409	-1.774894	0.157409	4.232814	-0.380535	-3.488562	0.380535	8.642823	
1	1.150102	0.369408	180.491076	1.211267	-1.239309	-1.211267	3.149097	1.631507	-2.676644	-1.631507	7.399138	
2	0.736966	0.052299	179.815140	2.719120	-0.732164	-2.719120	1.673263	2.676231	-1.960863	-2.676231	6.193538	
3	0.047275	-0.749277	179.289629	3.709949	0.288402	-3.709949	-0.333706	5.089880	-1.104957	-5.089880	6.127510	
4	-0.566732	-1.516653	178.877851	3.498910	1.220835	-3.498910	-1.770184	7.090181	-0.415991	-7.090181	6.400812	
5	-0.789731	-1.715087	178.607167	1.879553	1.618499	-1.879553	-2.317823	6.178165	-0.035168	-6.178165	5.806693	
6	-0.798418	-1.623022	178.534472	-0.752227	1.802832	0.752227	-2.546157	3.815899	0.162208	-3.815899	4.914442	
7	-0.417068	-1.250839	178.401508	-3.127070	1.474180	3.127070	-1.552396	1.635152	-0.362409	-1.635152	5.282675	
8	0.647339	-0.214873	177.715706	-3.648165	0.067649	3.648165	1.419641	-1.163961	-1.917418	1.163961	6.608069	
9	1.729779	0.933737	176.508755	-2.039555	-1.428059	2.039555	4.257537	-3.999437	-3.371623	3.999437	7.244667	
10	1.912725	1.145965	175.454020	-0.039231	-1.613015	0.039231	4.472084	-4.469270	-3.582556	4.469270	7.137034	
11	1.369073	0.527487	174.867018	1.369197	-0.855897	-1.369197	2.723682	-2.064422	-2.939104	2.064422	7.157282	
12	0.855545	0.019207	174.356327	2.814549	-0.348330	-2.814549	1.129667	0.695409	-2.283571	-0.695409	6.802519	
13	0.459112	-0.220202	173.655558	3.474144	-0.107443	-3.474144	-0.011928	1.811646	-1.568280	-1.811646	5.453157	
14	-0.189971	-0.780525	173.004808	2.369565	0.615387	-2.369565	-1.445110	2.101644	-0.542601	-2.101644	4.159709	
15	-0.929403	-1.662442	172.589245	0.687450	1.737291	-0.687450	-2.645151	2.654370	0.296952	-2.654370	4.304797	
16	-1.166235	-2.125558	172.281541	0.165516	2.329140	-0.165516	-2.337726	3.051404	0.242281	-3.051404	5.525087	
17	-0.750742	-1.781222	172.004009	1.571949	1.899328	-1.571949	-0.574528	2.438662	-0.522716	-2.438662	6.291705	
18	-0.151011	-1.071223	171.864156	4.001129	0.962510	-4.001129	1.063345	1.103477	-1.198784	-1.103477	6.014365	
19	0.179574	-0.604497	171.825985	5.793816	0.242613	-5.793816	1.276865	0.458272	-1.442994	-0.458272	5.456738	
20	0.213803	-0.520483	171.527061	6.203841	-0.049471	-6.203841	0.204555	1.151510	-1.469404	-1.151510	5.387308	
21	0.138701	-0.602124	170.611136	4.635049	0.003457	-4.635049	-1.316019	2.335469	-1.450502	-2.335469	5.575069	
22	0.026140	-0.685552	169.050452	1.141129	0.368579	-1.141129	-2.734374	2.616689	-1.273451	-2.616689	5.238261	
23	-0.225329	-0.871434	166.957488	-2.657856	0.984950	2.657856	-3.674073	1.948439	-0.800806	-1.948439	4.282559	
24	-0.596934	-1.258970	164.226103	-4.644497	1.596813	4.644497	-3.436749	1.908445	-0.286994	-1.908445	3.620255	
25	-0.699089	-1.492693	160.518753	-3.140632	1.683345	3.140632	-1.309036	2.890926	-0.327961	-2.890926	3.865399	
26	-0.213444	-1.100859	155.542291	1.922362	0.883617	-1.922362	2.277468	3.124493	-1.036215	-3.124493	4.406140	
27	0.479434	-0.397817	149.299180	7.435592	-0.205508	-7.435592	5.388694	1.879456	-1.745300	-1.879456	4.614022	
28	0.823949	-0.096071	142.152355	9.671796	-0.686753	-9.671796	6.815297	1.088275	-2.112885	-1.088275	4.957186	
29	1.145507	0.122239	134.633059	8.764398	-0.939125	-8.764398	7.826298	0.614003	-2.548040	-0.614003	5.706113	
30	1.922876	0.965545	127.269839	6.935719	-1.728114	-6.935719	9.358687	-1.902821	-3.016643	1.902821	5.918834	
31	2.464941	1.721369	120.668931	4.839673	-2.317511	-4.839673	9.742441	-4.663248	-2.930620	4.663248	5.100087	
