kww	// User ID
12-2-2021	// Evaluation date
alex-pilot_02_35.6	11-2-2021	13:21:02:708	// Source file name and timestamp
238.095	// Sampling rate
4.067	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	1.031312	0.312550	68.504426	-1.028029	0.000000	1.028029	-1.885594	-0.776028	2.220865	0.776028	-4.014214	
1	0.621747	-0.101005	66.410415	-0.478867	0.000000	0.478867	-1.665821	-0.750522	2.337138	0.750522	-4.384857	
2	0.395282	-0.317104	64.546652	-0.042060	0.000000	0.042060	-1.713876	-0.419465	2.315957	0.419465	-4.411085	
3	0.439525	-0.242993	63.462686	0.272180	0.000000	-0.272180	-1.635108	-0.056484	2.142764	0.056484	-4.030224	
4	0.465373	-0.233608	63.500289	0.615629	0.000000	-0.615629	-1.253460	-0.048608	2.094279	0.048608	-3.782419	
5	0.363303	-0.406397	64.563810	0.913408	0.000000	-0.913408	-0.935064	-0.237943	2.209438	0.237943	0.000000	
6	0.347931	-0.467408	65.894881	1.104664	0.000000	-1.104664	-0.911335	-0.221947	2.205172	0.221947	0.000000	
7	0.477177	-0.306454	66.741238	1.175978	0.000000	-1.175978	-0.986487	-0.080783	1.951430	0.080783	0.000000	
8	0.563554	-0.150070	67.104323	1.093631	0.000000	-1.093631	-0.939603	-0.090126	1.625626	0.090126	0.000000	
9	0.514926	-0.156568	67.562125	0.907009	0.000000	-0.907009	-0.789158	-0.234417	1.418908	0.234417	-1.594049	
10	0.381041	-0.296171	68.610578	0.687872	0.000000	-0.687872	-0.675073	-0.357799	1.343465	0.357799	-1.304672	
11	0.285921	-0.419647	70.386440	0.410088	0.000000	-0.410088	-0.652482	-0.425741	1.304597	0.425741	0.000000	
12	0.355712	-0.375434	72.721064	0.082102	0.000000	-0.082102	-0.686539	-0.468936	1.248664	0.468936	0.000000	
13	0.549126	-0.211354	75.174009	-0.134828	0.000000	0.134828	-0.761803	-0.440490	1.197320	0.440490	-0.769474	
14	0.811904	0.010694	77.068652	-0.119505	0.000000	0.119505	-0.883043	-0.252926	1.162124	0.252926	0.000000	
15	1.218234	0.415379	77.611556	0.062961	0.000000	-0.062961	-1.002552	0.100671	1.089193	-0.100671	0.000000	
16	1.597777	0.888717	76.156979	0.245500	0.000000	-0.245500	-1.031268	0.418597	0.928717	-0.418597	-0.000000	
17	1.548891	0.969017	72.520083	0.291372	0.000000	-0.291372	-0.935654	0.486394	0.719940	-0.486394	-0.000000	
18	1.087453	0.558020	66.984044	0.209296	0.000000	-0.209296	-0.796577	0.390422	0.545133	-0.390422	-0.110204	
19	0.651597	0.106234	59.936076	0.053178	0.000000	-0.053178	-0.699644	0.324378	0.423845	-0.324378	-0.128789	
20	0.446349	-0.084951	51.653915	-0.185539	0.000000	0.185539	-0.610280	0.271819	0.322645	-0.271819	-0.108742	
21	0.327692	-0.165441	42.567584	-0.479317	0.000000	0.479317	-0.459206	0.109783	0.233733	-0.109783	-0.074290	
22	0.199618	-0.312500	33.631466	-0.705792	0.000000	0.705792	-0.280579	-0.139077	0.172917	0.139077	-0.053094	
23	0.144170	-0.437717	0.000000	-0.754636	0.000000	0.754636	-0.160278	-0.304132	0.133800	0.304132	0.000000	
24	0.225315	-0.402032	25.779632	-0.616110	0.000000	0.616110	-0.119691	-0.283168	0.097478	0.283168	0.000929	
25	0.350606	-0.285634	32.844173	-0.358540	0.000000	0.358540	-0.117436	-0.159684	0.056674	0.159684	0.000000	
26	0.410511	-0.233322	0.000000	-0.061723	0.000000	0.061723	-0.118187	-0.021957	0.014011	0.021957	0.000000	
27	0.465987	-0.178181	60.419755	0.227044	0.000000	-0.227044	-0.121761	0.140984	-0.022665	-0.140984	0.000000	
28	0.585172	-0.035906	75.535389	0.479999	0.000000	-0.479999	-0.128920	0.290689	-0.048500	-0.290689	0.000000	
29	0.673245	0.070397	88.449035	0.668526	0.000000	-0.668526	-0.120706	0.356359	-0.063385	-0.356359	0.000000	
30	0.756927	0.158482	97.382251	0.808627	0.000000	-0.808627	-0.095516	0.386361	-0.069454	-0.386361	0.000000	
31	1.043765	0.478393	102.050039	0.892020	0.000000	-0.892020	-0.076612	0.443052	-0.074995	-0.443052	0.176842	
32	1.436151	0.923029	103.075734	0.799069	0.000000	-0.799069	-0.074495	0.446743	-0.081164	-0.446743	-0.000000	
33	1.611682	1.088840	100.918668	0.449223	0.000000	-0.449223	-0.079446	0.321236	-0.074630	-0.321236	0.199101	
34	1.608922	0.998436	96.261389	-0.107026	0.000000	0.107026	-0.087721	0.098603	-0.048921	-0.098603	-0.000000	
35	1.683054	0.986546	90.448960	-0.772441	0.000000	0.772441	-0.096946	-0.169371	-0.018420	0.169371	-0.000000	
36	1.895001	1.152881	84.585735	-1.402546	0.000000	1.402546	-0.094895	-0.445308	0.001685	0.445308	-0.000000	
37	2.162833	1.371118	78.869851	-1.840387	0.000000	1.840387	-0.077187	-0.697871	0.011017	0.697871	-0.000000	
38	2.342069	1.489543	73.057199	-2.012340	0.000000	2.012340	-0.050744	-0.883696	0.011196	0.883696	-0.000000	
