kww	// User ID
12-2-2021	// Evaluation date
alex-pilot_06_38.0	11-2-2021	13:21:47:874	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	2.092637	1.680526	100.663754	4.385516	0.420780	-4.385516	4.458241	1.930842	-4.965296	-1.930842	7.075118	
1	2.235023	1.820833	102.588219	2.715380	1.442492	-2.715380	6.047881	0.452747	-5.254457	-0.452747	7.211871	
2	2.171115	1.799462	102.078779	1.696441	2.264314	-1.696441	7.070002	-1.019070	-4.924006	1.019070	6.364527	
3	1.858310	1.504448	100.054549	1.493591	2.526054	-1.493591	6.873985	-1.263002	-4.235317	1.263002	5.381625	
4	1.221059	0.837347	97.588867	2.210985	2.218616	-2.210985	5.379307	0.589148	-3.371313	-0.589148	4.813363	
5	0.326165	-0.070097	94.937261	4.169124	1.616323	-4.169124	2.996866	3.487233	-2.233036	-3.487233	4.061323	
6	-0.509643	-0.870750	91.531903	6.472796	1.032215	-6.472796	0.515170	5.579268	-0.973939	-5.579268	2.799375	
7	-0.909751	-1.251872	87.001948	7.713998	0.654393	-7.713998	-0.964900	6.628700	-0.324177	-6.628700	1.970812	
8	-0.873034	-1.260845	81.573429	7.953552	0.579162	-7.953552	-0.985339	7.489169	-0.587229	-7.489169	2.224029	
9	-0.657241	-1.108362	75.377646	8.027227	0.809633	-8.027227	-0.146518	7.865861	-1.165007	-7.865861	2.846389	
10	-0.309054	-0.788475	68.007249	7.786544	1.150714	-7.786544	0.827535	6.912410	-1.609818	-6.912410	3.202442	
11	0.200025	-0.301013	58.991059	6.763008	1.335862	-6.763008	1.653387	5.353835	-2.073279	-5.353835	3.592430	
12	0.665958	0.119322	48.173307	5.894845	1.257188	-5.894845	2.195603	4.535898	-2.533693	-4.535898	4.064969	
13	0.933734	0.365415	35.576455	6.288244	0.957906	-6.288244	2.377147	3.928217	-2.665580	-3.928217	4.115487	
14	1.131830	0.600548	22.024321	7.317923	0.531871	-7.317923	2.364203	2.481392	-2.508103	-2.481392	3.780165	
15	1.380483	0.884954	13.779933	7.412068	0.164232	-7.412068	2.394084	1.135169	-2.431684	-1.135169	3.624345	
16	1.654526	1.147942	22.742668	6.299788	0.105957	-6.299788	2.608543	0.783844	-2.549139	-0.783844	3.802308	
17	1.950908	1.438100	38.232489	4.864493	0.444258	-4.864493	3.063326	0.449593	-2.706314	-0.449593	3.983548	
18	2.220017	1.746648	53.957470	3.570740	0.994159	-3.570740	3.551005	-0.571851	-2.742275	0.571851	3.911462	
19	2.254499	1.828543	68.166422	2.467657	1.462585	-2.467657	3.654039	-1.213264	-2.547482	1.213264	3.608421	
20	1.998684	1.604891	79.671356	1.912728	1.698066	-1.912728	3.334214	-0.708874	-2.167190	0.708874	3.229097	
21	1.755344	1.408783	87.814537	2.174572	1.756833	-2.174572	3.069199	-0.168597	-1.859450	0.168597	2.908039	
22	1.688421	1.400813	92.602035	2.990027	1.693254	-2.990027	3.008577	-0.219811	-1.731679	0.219811	2.675367	
23	1.497326	1.226805	94.570485	4.223168	1.465510	-4.223168	2.669750	0.480765	-1.533338	-0.480765	2.488445	
24	1.069009	0.766214	94.633281	5.893759	1.106826	-5.893759	1.923061	2.239468	-1.149382	-2.239468	2.363825	
25	0.868101	0.536695	93.905948	7.250878	0.819546	-7.250878	1.431244	3.108563	-0.927601	-3.108563	2.380135	
26	1.108788	0.764257	93.449494	7.069057	0.764921	-7.069057	1.538454	2.366647	-1.037939	-2.366647	2.559897	
27	1.285435	0.900888	94.003030	5.576895	0.810488	-5.576895	1.633946	1.819486	-1.072388	-1.819486	2.747011	
28	1.073907	0.629870	95.800223	4.365481	0.718436	-4.365481	1.242569	2.301353	-0.769046	-2.301353	2.763940	
29	0.833428	0.375258	98.705392	4.154779	0.491335	-4.154779	0.784447	2.615626	-0.473951	-2.615626	2.602140	
30	0.827519	0.413646	102.619112	4.246230	0.249209	-4.246230	0.603992	2.089052	-0.419006	-2.089052	2.352336	
31	0.847231	0.475714	107.647988	3.874045	0.073469	-3.874045	0.496929	1.654447	-0.409399	-1.654447	2.106637	
32	0.818921	0.446753	113.904332	3.227160	0.063541	-3.227160	0.453934	1.820052	-0.356572	-1.820052	2.031342	
33	1.010724	0.612992	121.300146	2.748928	0.286575	-2.748928	0.828555	2.029297	-0.454871	-2.029297	2.243880	
34	1.505975	1.078577	129.648170	2.710044	0.681850	-2.710044	1.650473	1.980761	-0.748841	-1.980761	2.652938	
35	1.988262	1.518624	138.895179	3.384946	1.066474	-3.384946	2.406862	2.092823	-0.993463	-2.092823	3.071561	
36	2.183332	1.662031	148.989338	4.812627	1.247848	-4.812627	2.665384	2.736445	-1.024078	-2.736445	3.367178	
37	2.201132	1.656892	159.480811	6.555335	1.208785	-6.555335	2.569382	3.349613	-0.964983	-3.349613	3.476314	
38	2.212254	1.702221	169.495433	7.538361	1.092052	-7.538361	2.461505	3.177456	-0.951931	-3.177456	3.357539	
39	2.080220	1.627116	178.212614	7.159601	0.988334	-7.159601	2.308743	2.821264	-0.903886	-2.821264	3.007796	
40	1.672061	1.232553	185.315430	6.456968	0.868693	-6.456968	1.864972	3.274683	-0.698852	-3.274683	2.571391	
41	1.194052	0.731590	190.879400	6.561711	0.697278	-6.561711	1.236982	4.154964	-0.441440	-4.154964	2.221245	
42	0.927722	0.481505	195.032554	7.452766	0.522614	-7.452766	0.843690	4.477209	-0.352349	-4.477209	1.961424	
43	0.959823	0.578665	198.124069	8.516705	0.463828	-8.516705	0.939612	3.907603	-0.484223	-3.907603	1.803021	
44	1.141744	0.795645	201.018954	9.121798	0.548455	-9.121798	1.348302	2.942801	-0.684921	-2.942801	1.848650	
45	1.189503	0.810009	204.770566	8.758067	0.000000	-8.758067	1.661744	2.157841	-0.745197	-2.157841	2.088496	
