kww	// User ID
12-2-2021	// Evaluation date
alex-pilot_14_58.3	11-2-2021	13:23:30:390	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	1.288607	0.503663	99.655743	2.106411	-0.235243	-2.106411	0.720138	1.824494	-1.103726	-1.824494	3.534219	
1	1.613217	0.806894	98.398069	3.806975	-0.590332	-3.806975	1.129853	1.500980	-1.414853	-1.500980	3.975873	
2	1.591227	0.794780	96.922200	4.658553	-0.729067	-4.658553	1.097355	0.862328	-1.337241	-0.862328	3.860808	
3	1.122748	0.311112	95.729393	3.454262	-0.525157	-3.454262	0.521930	1.145472	-0.753187	-1.145472	3.226467	
4	0.661008	-0.162498	94.930486	1.794205	-0.355343	-1.794205	0.005686	2.042552	-0.219731	-2.042552	2.641327	
5	0.331991	-0.448685	94.496068	1.183352	-0.330587	-1.183352	-0.276356	2.648074	0.090064	-2.648074	2.149466	
6	-0.027924	-0.740162	94.643811	1.504402	-0.199433	-1.504402	-0.589546	2.420194	0.414305	-2.420194	1.568291	
7	-0.299070	-0.989397	95.592023	2.401607	0.011514	-2.401607	-0.873409	1.709922	0.678187	-1.709922	1.183938	
8	-0.264985	-0.990220	97.083637	3.665786	0.031517	-3.665786	-0.849051	1.328730	0.627036	-1.328730	1.310300	
9	0.192577	-0.559961	98.517839	4.547278	-0.198205	-4.547278	-0.351230	1.185288	0.075074	-1.185288	1.955955	
10	1.050086	0.337374	99.459472	4.064142	-0.422366	-4.064142	0.523426	0.639131	-0.991775	-0.639131	2.913937	
11	1.803172	1.156836	99.920178	2.469782	-0.410335	-2.469782	1.189981	0.198931	-1.947950	-0.198931	3.607799	
12	2.033945	1.370616	100.110146	1.398686	-0.323071	-1.398686	1.312121	0.950846	-2.223337	-0.950846	3.822793	
13	2.105165	1.318360	100.018099	2.252064	-0.442954	-2.252064	1.411483	2.709004	-2.261433	-2.709004	4.122286	
14	2.212407	1.293300	99.563190	4.964951	-0.643962	-4.964951	1.658734	4.278125	-2.350001	-4.278125	4.484355	
15	2.000111	1.015093	98.949792	7.519001	-0.554952	-7.519001	1.520153	4.971997	-2.096503	-4.971997	4.283681	
16	1.599240	0.574121	98.349665	7.848956	-0.187230	-7.848956	1.041796	5.066876	-1.633319	-5.066876	3.800422	
17	1.482651	0.386092	97.554744	6.297741	0.131791	-6.297741	0.751590	4.987557	-1.457716	-4.987557	3.713495	
18	1.713838	0.581991	96.384383	4.096088	0.308331	-4.096088	0.721301	4.062313	-1.601985	-4.062313	3.913700	
19	1.976568	0.932142	95.050532	1.334980	0.466226	-1.334980	0.662988	1.778220	-1.731016	-1.778220	3.869878	
20	1.674111	0.755469	93.907772	-1.237338	0.653161	1.237338	0.308074	0.221742	-1.359558	-0.221742	3.235571	
21	0.687146	-0.165923	93.107341	-0.791336	0.672670	0.791336	-0.173566	1.420756	-0.516062	-1.420756	2.220828	
22	-0.189891	-0.943215	92.570680	4.458217	0.221487	-4.458217	-0.304316	3.401169	0.127758	-3.401169	1.366845	
23	-0.576220	-1.136770	92.225854	12.018048	-0.517995	-12.018048	-0.138200	3.986974	0.392291	-3.986974	0.785111	
24	-0.792493	-1.229383	92.088434	17.142081	-1.032267	-17.142081	-0.065646	4.174170	0.569216	-4.174170	0.448105	
25	-0.593354	-1.072447	92.055293	17.314588	-1.243210	-17.314588	0.017399	4.095024	0.455037	-4.095024	0.802318	
26	0.372260	-0.192926	91.940351	13.555111	-1.263648	-13.555111	0.415966	2.758489	-0.279453	-2.758489	1.922312	
27	1.358154	0.728536	91.839914	8.103553	-0.861242	-8.103553	0.743532	1.208590	-1.083628	-1.208590	2.919125	
28	1.485954	0.730018	92.098534	2.805250	-0.008538	-2.805250	0.428495	0.875518	-1.156823	-0.875518	3.214923	
29	1.036968	0.098643	92.812677	-0.961547	0.744339	0.961547	-0.178929	1.676807	-0.702334	-1.676807	3.184202	
30	0.674375	-0.370971	93.726452	-2.471205	0.984049	2.471205	-0.460905	2.600622	-0.355994	-2.600622	3.112042	
31	0.404610	-0.646226	94.604905	-2.382277	0.894662	2.382277	-0.530421	3.069432	-0.138929	-3.069432	2.900654	
32	0.057438	-1.007395	95.328827	-2.016913	0.745527	2.016913	-0.625954	3.880641	0.088149	-3.880641	2.661630	
33	-0.109854	-1.204658	95.722777	-1.409159	0.495317	1.409159	-0.552764	5.079129	0.109806	-5.079129	2.617755	
34	0.124863	-0.901300	95.760725	0.515532	0.105350	-0.515532	-0.189026	5.062050	-0.190443	-5.062050	2.669368	
35	0.470640	-0.421916	95.782931	3.966906	-0.232229	-3.966906	0.160258	3.806077	-0.517560	-3.806077	2.649718	
36	0.567863	-0.288001	96.153562	7.335398	-0.356237	-7.335398	0.264873	3.515831	-0.628136	-3.515831	2.639623	
37	0.595073	-0.301564	96.937791	9.211989	-0.328011	-9.211989	0.310701	4.313424	-0.657062	-4.313424	2.718990	
38	0.871343	0.011890	98.098853	9.620800	-0.261681	-9.620800	0.492680	4.044565	-0.795304	-4.044565	2.748846	
39	1.112008	0.345833	99.682411	8.859467	-0.175472	-8.859467	0.586563	2.740328	-0.869271	-2.740328	2.587332	
40	0.889040	0.132160	101.603863	7.807201	-0.088756	-7.807201	0.350018	2.477447	-0.642239	-2.477447	2.299007	
41	0.426788	-0.356089	103.507886	7.955879	-0.141267	-7.955879	0.013293	3.287177	-0.303040	-3.287177	1.972156	
42	0.192668	-0.478688	105.100708	9.059006	-0.385386	-9.059006	-0.110536	3.066351	-0.161422	-3.066351	1.556145	
43	0.233504	-0.223683	106.400396	8.956404	-0.540951	-8.956404	-0.073808	1.252009	-0.204079	-1.252009	1.134882	
44	0.335438	-0.019861	107.478140	6.717279	-0.353044	-6.717279	-0.053044	-0.219501	-0.287102	0.219501	0.960639	
45	0.407060	-0.030173	108.180316	3.797533	0.068988	-3.797533	-0.055608	-0.127794	-0.377428	0.127794	1.142343	
46	0.532760	-0.066351	108.290069	1.997288	0.481790	-1.997288	0.031887	0.690316	-0.530666	-0.690316	1.552777	
47	0.732965	-0.040213	107.759764	1.947332	0.747193	-1.947332	0.229539	1.522045	-0.723490	-1.522045	2.042069	
48	0.773073	-0.181017	106.666702	3.416789	0.840731	-3.416789	0.331756	2.832155	-0.774321	-2.832155	2.446878	
