kww	// User ID
12-2-2021	// Evaluation date
alex-pilot_26_75.9	11-2-2021	13:27:40:566	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	2.123402	0.808400	28.994774	-1.558188	0.000000	1.558188	1.012593	-0.920979	-0.633975	0.920979	1.072080	
1	2.138608	0.826196	29.501784	-1.479153	0.000000	1.479153	0.968800	-0.930310	-0.636530	0.930310	1.061856	
2	1.984230	0.715011	29.429166	-1.362910	0.000000	1.362910	0.823565	-0.802096	-0.609940	0.802096	1.035348	
3	1.674461	0.443573	28.749874	-1.308463	0.000000	1.308463	0.711954	-0.758744	-0.577328	0.758744	1.041404	
4	1.436657	0.247004	27.436428	-1.383132	0.000000	1.383132	0.716812	-0.910407	-0.541538	0.910407	1.024534	
5	1.400073	0.277563	25.671409	-1.535048	0.000000	1.535048	0.777908	-0.986962	-0.503706	0.986962	0.938343	
6	1.399712	0.318215	23.848408	-1.619577	0.000000	1.619577	0.771707	-0.862476	-0.473528	0.862476	0.865152	
7	1.284650	0.144642	22.238088	-1.592051	0.000000	1.592051	0.668546	-0.782816	-0.453834	0.782816	0.899328	
8	1.199893	-0.059662	20.819443	-1.456600	0.000000	1.456600	0.553107	-0.785624	-0.447813	0.785624	0.971984	
9	1.299988	-0.034551	19.580191	-1.219658	0.000000	1.219658	0.467705	-0.660573	-0.447662	0.660573	0.959102	
10	1.462029	0.091835	18.640962	-0.941004	0.000000	0.941004	0.376424	-0.443371	-0.435930	0.443371	0.892747	
11	1.549852	0.101936	17.916583	-0.704441	0.000000	0.704441	0.287791	-0.315038	-0.417507	0.315038	0.852261	
12	1.655044	0.126510	17.072218	-0.572708	0.000000	0.572708	0.244808	-0.282685	-0.399588	0.282685	0.791571	
13	1.836675	0.321572	15.930506	-0.534023	0.000000	0.534023	0.234101	-0.249683	-0.368319	0.249683	0.662148	
14	1.948978	0.511125	14.544128	-0.504663	0.000000	0.504663	0.224700	-0.201223	-0.321478	0.201223	0.518949	
15	1.940637	0.588225	12.951530	-0.385127	0.000000	0.385127	0.224786	-0.156509	-0.274249	0.156509	0.400065	
16	1.955459	0.746995	11.205169	-0.144307	0.000000	0.144307	0.236981	-0.058612	-0.229793	0.058612	0.284506	
17	2.014511	1.022260	9.533351	0.158664	0.000000	-0.158664	0.232138	0.128148	-0.185401	-0.128148	0.173823	
18	1.979291	1.176478	8.218215	0.419012	0.000000	-0.419012	0.194903	0.313353	-0.147434	-0.313353	0.093637	
19	1.816517	1.124845	7.349441	0.561422	0.000000	-0.561422	0.139977	0.398969	-0.117086	-0.398969	0.048223	
20	1.649299	1.031387	6.843910	0.564323	0.000000	-0.564323	0.082580	0.414645	-0.091381	-0.414645	0.022470	
21	1.616749	1.032608	6.632178	0.416876	0.000000	-0.416876	0.022811	0.436894	-0.072865	-0.436894	0.005655	
22	1.726040	1.083223	6.596115	0.121946	0.000000	-0.121946	-0.046060	0.440228	-0.056849	-0.440228	-0.006117	
23	1.843706	1.074793	6.535811	-0.282231	0.000000	0.282231	-0.128159	0.324562	-0.030106	-0.324562	-0.018615	
24	1.878247	1.006173	6.435082	-0.724756	0.000000	0.724756	-0.217335	0.095527	0.006853	-0.095527	-0.039235	
25	1.834295	0.910210	6.599895	-1.082965	0.000000	1.082965	-0.302054	-0.159735	0.044963	0.159735	-0.066139	
26	1.684453	0.730207	7.413390	-1.261046	0.000000	1.261046	-0.374668	-0.416483	0.078868	0.416483	-0.088636	
27	1.402266	0.452766	9.112056	-1.417012	0.000000	1.417012	-0.422805	-0.630872	0.096438	0.630872	-0.102819	
28	1.065065	0.196490	11.810681	-1.824855	0.000000	1.824855	-0.433865	-0.731330	0.090839	0.731330	-0.112619	
29	0.758607	0.019168	15.432146	-2.399778	0.000000	2.399778	-0.409115	-0.758571	0.075236	0.758571	-0.116748	
30	0.489773	-0.160192	19.678743	-2.701694	0.000000	2.701694	-0.339812	-0.728009	0.057157	0.728009	-0.121178	
31	0.281426	-0.349267	24.232828	-2.340237	0.000000	2.340237	-0.222655	-0.601737	0.041061	0.601737	-0.147285	
32	0.234213	-0.413782	28.891819	-1.519040	0.000000	1.519040	-0.105656	-0.462149	0.050104	0.462149	-0.210250	
33	0.418906	-0.297851	33.485938	-0.956834	0.000000	0.956834	-0.041806	-0.436392	0.103514	0.436392	-0.320578	
34	0.741178	-0.143092	37.795140	-1.142167	0.000000	1.142167	-0.033020	-0.582438	0.190681	0.582438	-0.502057	
35	1.012017	-0.099503	41.604723	-2.045484	0.000000	2.045484	-0.068471	-0.919161	0.288815	0.919161	-0.754943	
36	1.165944	-0.121809	44.760554	-3.330404	0.000000	3.330404	-0.159782	-1.347609	0.379529	1.347609	-1.014910	
37	1.246752	-0.111622	47.122080	-4.423397	0.000000	4.423397	-0.304046	-1.627515	0.448304	1.627515	-1.205500	
38	1.232810	-0.131508	48.563232	-4.677335	0.000000	4.677335	-0.457023	-1.649609	0.494976	1.649609	-1.326171	
39	1.108259	-0.235393	49.147796	-3.893124	0.000000	3.893124	-0.574426	-1.528458	0.524732	1.528458	-1.407495	
40	0.985731	-0.289582	49.199645	-2.557079	0.000000	2.557079	-0.642926	-1.306611	0.520941	1.306611	-1.422725	
41	0.955188	-0.199499	49.029670	-1.357410	0.000000	1.357410	-0.651771	-0.939457	0.477013	0.939457	-1.353056	
42	0.979139	-0.065101	48.697452	-0.594025	0.000000	0.594025	-0.587927	-0.532010	0.428192	0.532010	-1.268687	
43	1.029994	0.014435	48.199032	-0.162967	0.000000	0.162967	-0.496184	-0.281458	0.415245	0.281458	-1.268042	
44	1.099458	0.045889	47.725042	0.157946	0.000000	-0.157946	-0.468744	-0.201144	0.435822	0.201144	-1.347265	
45	1.125797	0.087583	47.483498	0.492368	0.000000	-0.492368	-0.542061	-0.090687	0.437119	0.090687	-1.351503	
46	1.128302	0.216201	47.414422	0.728244	0.000000	-0.728244	-0.678812	0.131678	0.384145	-0.131678	-1.172981	
47	1.239914	0.430946	47.423054	0.582498	0.000000	-0.582498	-0.852774	0.368879	0.335443	-0.368879	-0.982795	
48	1.512716	0.670749	47.706139	-0.015289	0.000000	0.015289	-1.089110	0.614017	0.363346	-0.614017	-0.966664	
49	1.862679	0.949593	48.504915	-0.875470	0.000000	0.875470	-1.399043	0.875993	0.416384	-0.875993	-0.990083	
50	2.214440	1.266766	49.762377	-1.916813	0.000000	1.916813	-1.713034	1.054974	0.441971	-1.054974	-0.950238	
51	2.558323	1.476810	51.291614	-3.161704	0.000000	3.161704	-1.976920	0.914274	0.566770	-0.914274	-1.090150	
52	2.793813	1.425306	53.080631	-4.588834	0.000000	4.588834	-2.211279	0.221671	0.888292	-0.221671	-1.543614	
53	2.709060	1.134666	55.168292	-6.126923	0.000000	6.126923	-2.332790	-0.841705	1.210770	0.841705	-1.983813	
54	2.266115	0.740399	57.320732	-7.449590	0.000000	7.449590	-2.187532	-1.818276	1.325214	1.818276	-2.092947	
55	1.706052	0.318539	59.160515	-7.812712	0.000000	7.812712	-1.892194	-2.570649	1.341082	2.570649	-2.034728	
56	1.322680	-0.018098	60.613226	-6.628022	0.000000	6.628022	-1.778564	-2.925479	1.391009	2.925479	-2.053293	
57	1.258866	-0.033035	61.815948	-4.412221	0.000000	4.412221	-1.898730	-2.207331	1.325901	2.207331	-1.984789	
58	1.387330	0.226208	62.680975	-2.362752	0.000000	2.362752	-1.925501	-0.545526	1.110343	0.545526	-1.736771	
59	1.383928	0.278708	63.014326	-0.857066	0.000000	0.857066	-1.622869	0.587081	1.054458	-0.587081	-1.696819	
60	1.162861	-0.039870	62.911255	0.495645	0.000000	-0.495645	-1.142776	0.510928	1.278347	-0.510928	-2.041938	
61	1.037285	-0.256310	62.658248	1.663943	0.000000	-1.663943	-0.808934	0.163732	1.489022	-0.163732	-2.376643	
62	1.160663	-0.135384	62.435844	2.244908	0.000000	-2.244908	-0.788467	0.149903	1.526477	-0.149903	-2.478748	
63	1.262843	-0.026092	62.393973	2.150397	0.000000	-2.150397	-1.075045	-0.037272	1.557993	0.037272	-2.545982	
64	1.274416	0.050357	62.772234	1.571791	0.000000	-1.571791	-1.612262	-0.096333	1.525755	0.096333	-2.481470	
65	1.545519	0.558325	63.682552	0.690494	0.000000	-0.690494	-2.312103	1.047140	1.139067	-1.047140	-1.962034	
66	2.064353	1.344337	64.977718	-0.301601	0.000000	0.301601	-3.000589	2.707116	0.596736	-2.707116	-1.305871	
67	2.286886	1.637014	66.445210	-1.257819	0.000000	1.257819	-3.548166	2.961701	0.445397	-2.961701	-1.127481	
68	2.080057	1.374729	67.940234	-2.173458	0.000000	2.173458	-4.161019	2.002080	0.646582	-2.002080	-1.285134	
69	1.970521	1.306167	69.313266	-2.990282	0.000000	2.990282	-5.136701	1.958671	0.650794	-1.958671	-1.208103	
70	2.207012	1.670839	70.348405	-3.580892	0.000000	3.580892	-6.332499	2.956164	0.413854	-2.956164	-0.897101	
71	2.340214	1.827696	70.894019	-3.905205	0.000000	3.905205	-7.149656	3.052696	0.426710	-3.052696	-0.874381	
72	2.050227	1.412643	71.071341	-4.124006	0.000000	4.124006	-7.095788	1.724826	0.813432	-1.724826	-1.261958	
73	1.643309	0.863967	71.189851	-4.137078	0.000000	4.137078	-6.059438	0.425358	1.215005	-0.425358	-1.714568	
74	1.294413	0.392352	71.412630	-3.100062	0.000000	3.100062	-4.083638	-0.258974	1.516255	0.258974	-2.130178	
75	0.755555	-0.354525	71.647164	-0.648830	0.000000	0.648830	-1.450793	-0.786374	1.895309	0.786374	-2.758013	
76	0.135583	-1.257906	71.802081	2.423193	0.000000	-2.423193	0.994016	-1.035117	2.325455	1.035117	-3.610701	
77	-0.089419	-1.625721	71.992474	5.026706	-0.000000	-5.026706	2.411444	-0.743197	2.500435	0.743197	-4.130455	
78	0.155413	-1.215554	72.336851	6.099289	-0.000000	-6.099289	2.687860	-0.235958	2.217253	0.235958	-3.759061	
79	0.513659	-0.533373	72.734850	5.494244	-0.000000	-5.494244	2.255733	0.228884	1.695261	-0.228884	-2.838534	
80	0.674373	-0.230928	73.129499	4.565036	-0.000000	-4.565036	1.578243	0.563911	1.433102	-0.563911	-2.362847	
81	0.579143	-0.480440	73.780372	4.453440	0.000000	-4.453440	0.924370	0.482677	1.645231	-0.482677	-2.720348	
82	0.493988	-0.798029	74.964158	4.806722	0.000000	-4.806722	0.308908	0.139947	2.013517	-0.139947	-3.328879	
83	0.798008	-0.642745	76.611880	4.674522	0.000000	-4.674522	-0.513867	0.288865	2.243942	-0.288865	-3.643178	
84	1.377205	-0.233758	78.459482	4.072102	0.000000	-4.072102	-1.629781	1.051176	2.507945	-1.051176	-3.943779	
85	1.694254	-0.144023	80.274676	3.718256	0.000000	-3.718256	-2.620196	1.575068	2.934864	-1.575068	-4.548599	
86	1.729366	-0.164235	81.818009	3.788167	0.000000	-3.788167	-3.146794	1.757161	3.120753	-1.757161	-4.833627	
87	2.074720	0.400795	82.887269	3.928853	0.000000	-3.928853	-3.562534	2.543240	2.738326	-2.543240	-4.173485	
88	2.855688	1.417173	83.535543	4.012243	0.000000	-4.012243	-4.312206	3.955098	2.186667	-3.955098	-3.242387	
89	3.448284	2.053628	84.067894	4.114933	0.000000	-4.114933	-5.205697	4.896637	2.007459	-4.896637	-2.997242	
90	3.562998	2.167238	84.706029	3.978626	0.000000	-3.978626	-5.825067	5.229415	2.032591	-5.229415	-3.151426	
91	3.581793	2.288307	85.434400	3.439277	0.000000	-3.439277	-6.038632	5.743043	1.886049	-5.743043	-3.078833	
92	3.497147	2.292727	86.159209	2.850836	0.000000	-2.850836	-5.576998	5.983431	1.778988	-5.983431	-3.081966	
