kww	// User ID
12-2-2021	// Evaluation date
alex-pilot_10_49.1	11-2-2021	13:22:37:699	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.890237	// height
89.628650	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	0.652232	0.424245	79.375558	-2.009627	-0.273452	2.009627	0.365028	-0.858182	-0.322771	0.858182	1.099492	
1	0.612216	0.429233	75.353300	-1.644752	-0.395567	1.644752	0.470241	-0.824692	-0.270256	0.824692	1.030934	
2	0.496537	0.343067	72.387346	-1.221022	-0.381133	1.221022	0.516663	-0.774250	-0.239605	0.774250	0.979124	
3	0.405170	0.270205	71.388792	-0.725955	-0.307657	0.725955	0.593981	-0.629994	-0.248443	0.629994	0.955053	
4	0.598701	0.489665	72.882666	-0.215894	-0.483480	0.215894	0.826269	-0.454407	-0.305534	0.454407	0.929706	
5	0.938060	0.858932	77.023299	0.006406	-0.878574	-0.006406	1.081354	-0.417413	-0.382330	0.417413	0.884038	
6	1.187892	1.132540	83.627713	-0.183378	-1.264239	0.183378	1.239132	-0.530673	-0.460419	0.530673	0.825747	
7	1.307940	1.272142	91.692773	-0.695339	-1.520144	0.695339	1.310335	-0.706750	-0.531341	0.706750	0.761145	
8	1.195461	1.178285	99.458285	-1.401193	-1.522125	1.401193	1.224611	-0.843859	-0.544104	0.843859	0.671253	
9	0.781267	0.776319	105.246591	-2.083887	-1.209770	2.083887	0.910687	-0.808262	-0.459307	0.808262	0.589506	
10	0.303728	0.300948	107.929552	-2.534446	-0.783000	2.534446	0.533795	-0.604295	-0.344177	0.604295	0.569560	
11	0.133597	0.127227	106.744604	-2.799314	-0.586310	2.799314	0.395025	-0.477438	-0.318124	0.477438	0.602811	
12	0.394634	0.381370	101.377819	-3.089500	-0.768095	3.089500	0.601551	-0.693356	-0.415679	0.693356	0.670440	
13	0.850661	0.827050	92.452201	-3.391704	-1.097904	3.391704	0.948886	-1.233895	-0.553060	1.233895	0.784222	
14	1.248403	1.216635	81.473749	-3.423450	-1.302028	3.423450	1.210803	-1.848213	-0.644637	1.848213	0.923391	
15	1.607678	1.574763	0.000000	-3.090346	-1.417355	3.090346	1.388576	-2.378582	-0.692886	2.378582	1.035068	
16	1.922063	1.889026	60.348700	-2.649409	-1.535707	2.649409	1.505831	-2.711429	-0.695610	2.711429	1.075623	
17	1.950697	1.910737	0.000000	-2.326081	-1.536098	2.326081	1.449517	-2.669257	-0.594317	2.669257	0.978642	
18	1.704807	1.654605	56.141448	-2.120061	-1.383781	2.120061	1.243795	-2.345222	-0.416986	2.345222	0.743668	
19	1.615307	1.560080	0.000000	-1.991095	-1.301686	1.991095	1.119213	-2.092304	-0.298101	2.092304	0.543788	
20	1.835309	1.778216	76.588026	-1.962219	-1.367634	1.962219	1.139523	-2.019909	-0.267739	2.019909	0.489071	
21	2.006431	1.940661	90.235700	-2.004756	-1.370006	2.004756	1.120614	-1.905396	-0.224154	1.905396	0.417700	
22	1.909373	1.827350	102.999095	-1.990353	0.000000	1.990353	0.958749	-1.621126	-0.115157	1.621126	0.181674	
23	1.669268	1.573477	112.932776	-1.839706	0.000000	1.839706	0.756659	-1.280971	0.007632	1.280971	-0.135975	
24	1.300446	1.199388	118.673237	-1.612359	0.000000	1.612359	0.586247	-1.012588	0.117859	1.012588	-0.440171	
25	0.685457	0.583489	119.694672	-1.393617	0.000000	1.393617	0.390912	-0.745894	0.251932	0.745894	-0.784683	
26	0.028529	-0.075081	116.338501	-1.247164	-0.194481	1.247164	0.207496	-0.459781	0.405903	0.459781	-1.137291	
27	-0.229431	-0.333144	109.755231	-1.249322	-0.141999	1.249322	0.219933	-0.397000	0.502271	0.397000	-1.254224	
28	-0.048103	-0.149071	101.661335	-1.395768	-0.354275	1.395768	0.446763	-0.644838	0.511203	0.644838	-1.062458	
29	0.191044	0.085655	93.793408	-1.544957	-0.542552	1.544957	0.636361	-0.897763	0.529876	0.897763	-0.822624	
30	0.370163	0.246749	87.334401	-1.569741	-0.587433	1.569741	0.652248	-1.010911	0.630978	1.010911	-0.656325	
31	0.732207	0.589681	82.787234	-1.463203	-0.689591	1.463203	0.681373	-1.241765	0.708862	1.241765	-0.416068	
32	1.270856	1.120695	80.363845	-1.322532	-0.920326	1.322532	0.896518	-1.638058	0.637726	1.638058	-0.071935	
33	1.643831	1.487511	80.316825	-1.226446	-1.077358	1.226446	1.177503	-1.855161	0.497464	1.855161	0.195220	
34	1.668948	1.487046	82.823945	-1.126765	-1.013357	1.126765	1.267156	-1.694935	0.491795	1.694935	0.252344	
35	1.502130	1.275123	87.766101	-0.928550	-0.808710	0.928550	1.128118	-1.278710	0.642801	1.278710	0.130763	
36	1.417392	1.155191	94.683845	-0.620386	-0.687184	0.620386	1.064109	-0.908140	0.701610	0.908140	-0.025667	
37	1.455654	1.188465	102.756348	-0.260153	-0.711357	0.260153	1.216002	-0.768668	0.536486	0.768668	-0.114176	
38	1.297368	1.035374	110.901736	0.136545	-0.627892	-0.136545	1.136597	-0.550729	0.440726	0.550729	-0.284894	
39	0.789954	0.524271	118.034743	0.587845	-0.297756	-0.587845	0.508381	0.025328	0.646149	-0.025328	-0.690510	
40	0.360802	0.104773	123.233878	1.047938	-0.016567	-1.047938	-0.138562	0.481398	0.815482	-0.481398	-1.047071	
41	0.444383	0.230131	125.847309	1.281376	-0.089864	-1.281376	-0.145297	0.200359	0.555649	-0.200359	-0.958512	
42	0.910200	0.739204	125.678020	0.953480	-0.428918	-0.953480	0.453759	-0.503637	-0.016388	0.503637	-0.548885	
43	1.418598	1.251230	123.169685	0.423674	-0.772748	-0.423674	1.262723	-0.689765	-0.591537	0.689765	-0.204121	
44	1.843651	1.641333	119.386256	0.858299	-0.985171	-0.858299	2.052202	0.072899	-1.080371	-0.072899	-0.010756	
45	2.174136	1.920549	115.779595	2.722369	-1.066926	-2.722369	2.748828	1.205645	-1.502105	-1.205645	0.145445	
46	2.391172	2.066640	113.875947	5.139058	-1.057636	-5.139058	3.242289	1.837226	-1.782698	-1.837226	0.296635	
47	2.502514	2.077751	114.779760	6.660312	-0.972128	-6.660312	3.428056	1.935088	-1.846398	-1.935088	0.447870	
48	2.701557	2.182258	118.813206	6.491690	-0.979245	-6.491690	3.556168	1.878908	-1.906839	-1.878908	0.773470	
49	3.266391	2.707932	125.768851	4.871782	-1.374998	-4.871782	3.988826	1.374321	-2.239013	-1.374321	1.435600	
50	3.942493	3.387463	135.375761	2.250462	-1.973029	-2.250462	4.339424	0.180173	-2.513357	-0.180173	2.238015	
51	4.148254	3.593173	147.369426	-0.762828	-2.235609	0.762828	4.021368	-0.955893	-2.280038	0.955893	2.848282	
52	3.960698	3.409081	161.019811	-3.084090	-2.156669	3.084090	3.308809	-1.687588	-1.795514	1.687588	3.257897	
53	3.702396	3.175241	175.001240	-3.741859	-1.998927	3.741859	2.611391	-2.290004	-1.399596	2.290004	3.551750	
54	3.113241	2.592568	188.043506	-2.765762	-1.576565	2.765762	1.810814	-2.169882	-0.975036	2.169882	3.562930	
55	2.132378	1.586924	199.131314	-1.217668	-0.833032	1.217668	0.962898	-0.990179	-0.504515	0.990179	3.228816	
56	1.316362	0.768153	207.192719	0.045277	-0.209228	-0.045277	0.418766	0.241464	-0.216441	-0.241464	2.795165	
57	0.885740	0.359635	211.473733	0.983098	0.115261	-0.983098	0.198199	0.866314	-0.124064	-0.866314	2.470077	
58	0.611552	0.064814	211.887911	1.774201	0.359353	-1.774201	0.075375	1.277451	-0.074474	-1.277451	2.317464	
59	0.472829	-0.135706	208.476399	2.298171	0.552573	-2.298171	0.010116	1.665426	-0.071972	-1.665426	2.334536	
60	0.481707	-0.134985	201.248292	2.313673	0.546151	-2.313673	0.003747	1.661311	-0.148470	-1.661311	2.285762	
61	0.369251	-0.166902	190.699607	1.856533	0.429308	-1.856533	-0.105513	1.269393	-0.148859	-1.269393	1.909169	
62	0.006289	-0.439068	177.723021	1.318634	0.445986	-1.318634	-0.373068	1.102115	0.035092	-1.102115	1.347973	
63	-0.275665	-0.668594	163.036791	0.993685	0.526219	-0.993685	-0.588640	1.267309	0.216451	-1.267309	0.997205	
64	-0.151700	-0.490119	147.165478	0.791436	0.403165	-0.791436	-0.572298	1.097318	0.149910	-1.097318	0.983052	
65	0.138836	-0.143303	130.850167	0.577912	0.163321	-0.577912	-0.451388	0.561754	-0.045487	-0.561754	1.074266	
66	0.172197	-0.123028	115.102770	0.331405	0.117293	-0.331405	-0.464204	0.466569	-0.041748	-0.466569	1.122885	
67	0.079963	-0.303980	100.820381	0.098519	0.216968	-0.098519	-0.534008	0.854030	0.094783	-0.854030	1.296719	
68	0.257485	-0.211532	88.614620	0.024617	0.186803	-0.024617	-0.385868	1.045503	0.001689	-1.045503	1.674060	
69	0.637867	0.131686	78.999290	0.159511	0.044291	-0.159511	-0.042868	1.022328	-0.317421	-1.022328	2.020924	
70	0.936863	0.415563	72.468778	0.487836	-0.060667	-0.487836	0.275714	1.190141	-0.614501	-1.190141	2.179220	
71	1.221916	0.670034	69.322394	1.131321	-0.142778	-1.131321	0.588974	1.507889	-0.918640	-1.507889	2.354488	
72	1.704749	1.094942	69.480290	2.328464	-0.218098	-2.328464	1.061448	1.776320	-1.402875	-1.776320	2.758118	
73	2.337280	1.670742	72.535653	3.879453	-0.222151	-3.879453	1.655649	1.847005	-2.012997	-1.847005	3.246516	
74	2.871984	2.195366	77.973002	4.916564	-0.139303	-4.916564	2.120354	1.532036	-2.502488	-1.532036	3.521839	
75	3.089715	2.449829	85.234175	4.972648	0.004771	-4.972648	2.252726	0.991263	-2.666398	-0.991263	3.491380	
76	2.995840	2.393526	93.644325	4.575906	0.174506	-4.575906	2.101226	0.654751	-2.530715	-0.654751	3.321064	
77	2.813938	2.224145	102.457547	4.270127	0.291105	-4.270127	1.861566	0.549506	-2.314992	-0.549506	3.220059	
78	2.619368	2.027444	111.042455	3.951679	0.321420	-3.951679	1.558016	0.491240	-2.092737	-0.491240	3.185365	
79	2.227609	1.617359	118.966397	3.440527	0.319564	-3.440527	1.063757	0.651148	-1.709994	-0.651148	3.088232	
80	1.656260	0.994453	125.844278	3.078072	0.318853	-3.078072	0.496776	1.256944	-1.201724	-1.256944	3.004248	
81	1.262612	0.539043	131.294858	3.250761	0.303213	-3.250761	0.156683	2.036171	-0.880806	-2.036171	3.109552	
82	1.138956	0.388675	135.234245	3.768683	0.297449	-3.768683	0.006962	2.566132	-0.795097	-2.566132	3.281777	
83	0.894290	0.130388	138.051599	4.141964	0.381119	-4.141964	-0.249636	3.015897	-0.617151	-3.015897	3.268039	
84	0.398963	-0.414509	140.326773	4.199892	0.531512	-4.199892	-0.584230	3.827244	-0.267643	-3.827244	3.146260	
85	0.118020	-0.731937	142.481428	4.311069	0.549803	-4.311069	-0.661024	4.725471	-0.095006	-4.725471	3.091934	
86	0.329639	-0.468146	144.815311	4.668454	0.378941	-4.668454	-0.422640	4.887085	-0.257197	-4.887085	3.060941	
87	0.741276	0.025303	147.725880	4.914047	0.230797	-4.914047	-0.142169	4.370248	-0.538739	-4.370248	3.064026	
88	1.193122	0.487845	151.569994	4.801207	0.225568	-4.801207	0.069285	3.918844	-0.859043	-3.918844	3.321649	
89	1.850386	1.127202	156.298894	4.395186	0.315624	-4.395186	0.324200	3.432027	-1.346639	-3.432027	3.799324	
90	2.413032	1.726473	161.497594	3.782539	0.512299	-3.782539	0.510027	2.577151	-1.787151	-2.577151	3.965567	
91	2.308081	1.664010	166.725185	3.069237	0.800597	-3.069237	0.367676	1.963829	-1.754554	-1.963829	3.614280	
92	1.838291	1.185430	171.506438	2.478553	1.037033	-2.478553	0.108703	1.982717	-1.452773	-1.982717	3.264067	
93	1.761692	1.110261	175.130963	2.233188	1.156447	-2.233188	0.146539	1.963835	-1.418023	-1.963835	3.174595	
94	2.018193	1.416895	176.911480	2.118228	1.255540	-2.118228	0.346372	1.366693	-1.575857	-1.366693	3.077670	
95	2.111380	1.538672	176.552728	1.707401	1.386581	-1.707401	0.412836	0.790666	-1.607080	-0.790666	2.954676	
96	1.998433	1.384905	174.066887	1.387823	1.457332	-1.387823	0.440711	0.903854	-1.541790	-0.903854	3.069310	
97	1.919016	1.252144	169.663227	1.778129	1.403425	-1.778129	0.578857	1.374285	-1.527342	-1.374285	3.321654	
98	1.978261	1.301403	163.831934	2.253910	1.275832	-2.253910	0.726706	1.573788	-1.571417	-1.573788	3.405966	
99	1.965969	1.278246	157.297658	2.152841	1.144316	-2.152841	0.761756	1.859538	-1.574451	-1.859538	3.401747	
100	1.572968	0.840520	150.724828	2.316251	0.981699	-2.316251	0.672440	2.927940	-1.414781	-2.927940	3.459859	
101	0.919297	0.188557	144.433010	3.722498	0.714992	-3.722498	0.475771	4.199404	-1.104622	-4.199404	3.304292	
102	0.400043	-0.257400	138.514205	5.947020	0.362801	-5.947020	0.233445	4.713485	-0.799982	-4.713485	2.874307	
103	0.123452	-0.525517	133.174540	7.780813	0.076999	-7.780813	0.095835	4.906756	-0.653345	-4.906756	2.719618	
104	0.012222	-0.761395	128.702267	8.659505	-0.014945	-8.659505	0.104354	5.352233	-0.695180	-5.352233	3.040790	
105	0.060060	-0.840285	125.128252	8.888463	0.046301	-8.888463	0.111019	5.442741	-0.817560	-5.442741	3.283001	
106	0.172729	-0.752838	122.222940	8.884584	0.069915	-8.884584	-0.001589	4.895460	-0.863320	-4.895460	3.107367	
107	0.184167	-0.731886	119.817452	8.746467	-0.091362	-8.746467	-0.156125	4.488081	-0.792976	-4.488081	2.815241	
108	0.139502	-0.805542	117.860101	8.339243	-0.365722	-8.339243	-0.201913	4.547236	-0.713730	-4.547236	2.660094	
109	0.281595	-0.689735	116.233334	7.456142	-0.512795	-7.456142	-0.107210	4.428011	-0.753714	-4.428011	2.491361	
110	0.725142	-0.214962	114.786557	6.021132	-0.329232	-6.021132	0.017729	3.656901	-0.937934	-3.656901	2.149807	
111	1.238336	0.356126	113.514474	4.287573	0.150988	-4.287573	0.034806	2.634345	-1.140124	-2.634345	1.757685	
112	1.459281	0.606147	112.533673	2.948586	0.687423	-2.948586	-0.067164	2.057409	-1.199401	-2.057409	1.529895	
113	1.350053	0.503698	111.912422	2.834392	1.078654	-2.834392	-0.158994	1.955810	-1.126565	-1.955810	1.498764	
114	1.174704	0.340397	111.642638	3.997127	1.298243	-3.997127	-0.180189	1.856583	-1.040079	-1.856583	1.545947	
115	1.059691	0.221506	111.778282	5.387466	1.454370	-5.387466	-0.182103	1.713494	-0.985589	-1.713494	1.663484	
116	0.949682	0.051964	112.527827	6.032726	1.609489	-6.032726	-0.133288	1.903728	-0.974131	-1.903728	1.977958	
117	0.821102	-0.187638	114.170036	6.137382	1.670265	-6.137382	0.084793	2.532184	-1.020507	-2.532184	2.517726	
118	0.637206	-0.478471	116.932161	6.468331	1.499013	-6.468331	0.493691	3.384420	-1.087741	-3.384420	3.128240	
119	0.375454	-0.790305	120.963556	7.232938	1.074382	-7.232938	0.983117	4.202319	-1.125428	-4.202319	3.611940	
120	0.173751	-1.004966	126.310191	8.092336	0.556121	-8.092336	1.452910	4.783103	-1.157262	-4.783103	3.921592	
121	0.162117	-1.049945	132.836574	8.710130	0.168650	-8.710130	1.859004	5.068437	-1.235820	-5.068437	4.160920	
122	0.270605	-0.977231	140.180585	8.753016	-0.000870	-8.753016	2.067210	5.027118	-1.324847	-5.027118	4.298979	
123	0.386222	-0.841926	147.809595	7.920668	0.019222	-7.920668	1.871781	4.614088	-1.342065	-4.614088	4.191008	
124	0.483621	-0.707810	155.124102	6.432480	0.216456	-6.432480	1.327897	4.078592	-1.327600	-4.078592	4.005586	
125	0.555083	-0.653453	161.538011	5.023861	0.544623	-5.023861	0.780049	3.798288	-1.390573	-3.798288	4.032260	
126	0.610722	-0.616571	166.634839	4.254529	0.863627	-4.254529	0.405560	3.632518	-1.480334	-3.632518	4.076203	
127	0.701419	-0.467454	170.374961	4.184962	1.033878	-4.184962	0.092288	3.191491	-1.453175	-3.191491	3.800072	
128	0.806685	-0.296372	173.055236	4.659702	1.015114	-4.659702	-0.131428	2.744539	-1.373858	-2.744539	3.481108	
129	0.756020	-0.378007	175.056371	5.467367	0.861221	-5.467367	0.014752	2.887472	-1.446231	-2.887472	3.660016	
130	0.418880	-0.781657	176.745614	6.161800	0.682580	-6.161800	0.524232	3.381961	-1.650807	-3.381961	4.231778	
131	-0.076534	-1.274972	178.534698	6.297115	0.553997	-6.297115	1.020142	3.505877	-1.809333	-3.505877	4.695876	
132	-0.527932	-1.731333	180.818246	6.046746	0.469393	-6.046746	1.448305	3.319554	-1.971009	-3.319554	5.173347	
133	-0.879535	-2.187041	183.848113	5.783211	0.462803	-5.783211	1.987050	3.390935	-2.275322	-3.390935	5.948935	
134	-1.043825	-2.417051	187.741751	5.256286	0.638818	-5.256286	2.229127	3.593755	-2.499653	-3.593755	6.352550	
135	-0.902095	-2.168809	192.582116	4.133122	0.998418	-4.133122	1.720218	3.478381	-2.356877	-3.478381	5.737337	
136	-0.630864	-1.758808	198.427284	2.859120	1.365691	-2.859120	1.054722	3.366535	-2.095239	-3.366535	4.855391	
137	-0.418114	-1.516957	205.206869	2.140759	1.563292	-2.140759	0.927190	3.792969	-2.044697	-3.792969	4.468031	
138	-0.001939	-1.075652	212.771878	2.045616	1.580097	-2.045616	0.809808	4.167140	-1.903696	-4.167140	3.797115	
139	0.617655	-0.365217	221.028283	2.384027	1.522775	-2.384027	0.293254	3.643055	-1.465771	-3.643055	2.484791	
140	0.801711	-0.146228	229.686193	3.151078	1.510486	-3.151078	0.253908	2.996208	-1.320730	-2.996208	2.024432	
141	0.490263	-0.489857	238.313522	4.210365	1.523587	-4.210365	0.929945	2.971613	-1.633506	-2.971613	2.804850	
142	0.313468	-0.630326	246.998191	5.616339	1.460081	-5.616339	1.298560	2.760651	-1.731294	-2.760651	3.147256	
143	0.273876	-0.589708	256.144345	7.482983	1.297874	-7.482983	1.273702	2.434590	-1.608617	-2.434590	3.010948	
144	-0.105876	-0.988840	265.813583	9.083118	1.120030	-9.083118	1.826976	3.103153	-1.963691	-3.103153	4.115169	
