kww	// User ID
12-2-2021	// Evaluation date
kyle-pilot2_17_51.4	10-2-2021	16:11:54:314	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	0.349832	0.439030	218.259367	0.359658	3.299217	-0.359658	0.058574	4.621655	-0.162766	-4.621655	0.474688	
1	0.298756	0.279413	227.275677	1.300327	3.196719	-1.300327	-0.288177	7.405897	-0.103595	-7.405897	0.483293	
2	1.141089	-0.192992	230.773752	6.597105	4.971261	-6.597105	-3.765202	10.010087	1.876030	-10.010087	-1.300786	
3	2.060694	-0.664168	229.114458	12.985722	7.409947	-12.985722	-7.956910	11.373486	3.868067	-11.373486	-2.917733	
4	2.028762	-0.879177	221.790525	21.566667	7.402709	-21.566667	-9.186323	12.811739	3.920973	-12.811739	-2.964116	
5	1.234316	-0.884468	208.716671	32.373078	4.726590	-32.373078	-7.306925	13.545246	2.603647	-13.545246	-2.094493	
6	0.476295	-0.849221	191.466856	39.196553	1.604920	-39.196553	-4.613970	11.593334	1.368870	-11.593334	-1.241928	
7	-0.293732	-0.736786	171.946037	37.882472	-1.567006	-37.882472	-1.626164	8.515016	0.168241	-8.515016	-0.177174	
8	-1.454881	-0.473711	151.165267	31.769270	-5.839972	-31.769270	1.898623	7.298792	-1.242518	-7.298792	1.200975	
9	-2.362108	-0.259558	129.994225	25.788303	-9.625132	-25.788303	4.382376	7.877316	-1.944056	-7.877316	1.910731	
10	-1.979989	-0.361848	110.071521	20.819831	-9.472218	-20.819831	4.172532	7.475805	-1.303009	-7.475805	1.303314	
11	-0.514881	-0.706197	93.287806	14.747495	-5.202538	-14.747495	2.055186	5.519886	-0.143393	-5.519886	0.143505	
12	0.902000	-1.005391	80.723974	8.004578	-0.202394	-8.004578	-0.091328	4.572941	0.536730	-4.572941	-0.579814	
13	1.717944	-1.158911	72.491770	2.045298	2.930333	-2.045298	-1.329555	5.171135	0.643837	-5.171135	-0.714054	
14	2.122231	-1.240675	68.318755	-3.494879	4.130179	3.494879	-1.719886	5.957103	0.470936	-5.957103	-0.573474	
15	2.278019	-1.267359	67.645282	-8.686169	4.341191	8.686169	-1.685377	6.248224	0.177319	-6.248224	-0.351839	
16	2.208582	-1.204433	69.354502	-11.108627	4.256487	11.108627	-1.593462	6.378789	-0.144160	-6.378789	-0.133166	
17	2.060489	-1.068666	72.131754	-7.013396	4.306779	7.013396	-1.606616	7.230010	-0.397365	-7.230010	0.004580	
18	1.972681	-0.894070	75.204466	4.018045	4.774679	-4.018045	-1.684062	8.746042	-0.570978	-8.746042	0.054912	
19	1.889018	-0.684721	78.568788	16.000002	5.601243	-16.000002	-1.686579	9.445164	-0.726703	-9.445164	0.099572	
20	1.710791	-0.458375	82.616870	22.243879	6.240606	-22.243879	-1.406521	9.031035	-0.885123	-9.031035	0.199398	
