kww	// User ID
12-2-2021	// Evaluation date
kyle-pilot2_28_35.3	10-2-2021	16:17:06:931	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	0.887710	0.851564	130.240369	-5.681718	-0.348792	5.681718	4.556892	-2.520064	-2.055204	2.520064	-2.487161	
1	0.220029	1.045700	129.037233	-7.827226	-0.583397	7.827226	6.206559	-3.083934	-3.088296	3.083934	-0.552822	
2	-0.653075	0.868507	132.855377	-8.584090	-0.431663	8.584090	5.476131	-3.615951	-2.574205	3.615951	2.125729	
3	-1.034262	0.344298	141.574334	-7.818510	0.229453	7.818510	2.062405	-2.574751	-0.690114	2.574751	3.392845	
4	-0.610455	-0.333012	152.279381	-6.046703	0.774108	6.046703	-2.632344	0.382449	1.527401	-0.382449	1.956849	
5	0.321313	-0.931660	161.188735	-4.157876	0.610773	4.157876	-6.947827	3.536020	3.324687	-3.536020	-1.287142	
6	1.121785	-1.361747	165.283076	-0.359675	0.083973	0.359675	-9.927876	5.621201	4.465688	-5.621201	-3.934460	
7	1.555587	-1.611343	163.671738	5.493134	-0.332472	-5.493134	-10.308979	5.942400	4.609527	-5.942400	-5.001480	
8	1.901985	-1.691709	157.183527	8.971277	-0.844947	-8.971277	-8.263212	4.635622	3.929833	-4.635622	-5.377822	
9	2.293905	-1.672754	147.002036	7.784095	-1.738676	-7.784095	-5.582296	3.249594	3.065281	-3.249594	-5.529807	
10	2.499444	-1.679710	134.269066	3.791942	-2.643022	-3.791942	-2.717056	2.317410	2.190586	-2.317410	-5.003222	
11	2.453936	-1.766766	120.483063	0.378395	-3.128869	-0.378395	1.115116	1.286222	1.125482	-1.286222	-3.898090	
12	2.291809	-1.815120	107.274136	-1.166432	-3.340315	1.166432	5.596555	-0.567934	0.082213	0.567934	-2.760921	
13	1.919142	-1.670434	95.874163	-4.069320	-3.207946	4.069320	9.398973	-3.977928	-0.503970	3.977928	-1.734701	
14	1.187687	-1.379559	87.423084	-10.872375	-2.262165	10.872375	12.415714	-8.842465	-0.779974	8.842465	-0.809312	
15	0.261516	-1.148761	83.376102	-19.969145	-0.711003	19.969145	16.118007	-14.425920	-1.460938	14.425920	-0.027508	
16	-0.536532	-1.040073	84.534100	-29.251600	0.622312	29.251600	21.015415	-20.682642	-2.761987	20.682642	0.577535	
17	-1.009853	-0.900559	90.011271	-37.962385	1.437012	37.962385	24.402330	-26.515723	-3.769687	26.515723	0.960848	
18	-1.127329	-0.655581	97.523597	-41.567670	1.921052	41.567670	22.521180	-27.840047	-3.723559	27.840047	1.107183	
19	-0.944231	-0.403063	104.408769	-33.030918	1.882689	33.030918	15.737777	-23.106536	-3.032379	23.106536	0.974295	
20	-0.564287	-0.135680	109.050193	-17.506114	1.165728	17.506114	7.922320	-16.652040	-1.772499	16.652040	0.588741	
21	-0.191815	0.256306	111.415094	-8.370996	0.817908	8.370996	1.389488	-11.459306	0.371930	11.459306	0.297282	
22	-0.050916	0.654329	111.826486	-4.995361	1.813991	4.995361	-2.929086	-7.231997	2.193342	7.231997	0.410104	
23	-0.073501	0.832072	110.075973	-0.749312	3.067384	0.749312	-4.309449	-5.030656	2.525121	5.030656	0.635484	
24	0.098596	0.844180	106.220036	0.797262	3.185296	-0.797262	-3.860637	-5.192781	2.344752	5.192781	0.498222	
25	0.603963	0.873880	101.166032	-3.265691	2.632791	3.265691	-3.746565	-5.345801	2.702619	5.345801	0.026304	
26	1.159459	0.878089	95.898458	-7.991732	2.349996	7.991732	-4.314334	-4.373876	2.992481	4.373876	-0.528306	
27	1.530580	0.698065	90.832578	-10.114245	1.810412	10.114245	-4.553942	-3.342104	2.509692	3.342104	-1.180938	
28	1.807153	0.360205	86.057404	-11.170277	-0.227954	11.170277	-4.237703	-2.611583	1.640432	2.611583	-1.970957	
29	1.996735	0.067459	81.697764	-11.351911	-3.341282	11.351911	-3.917563	-1.395660	1.014075	1.395660	-2.508211	
30	1.833360	-0.050344	77.788044	-9.991330	-5.295578	9.991330	-3.430609	-0.410174	0.620206	0.410174	-2.320515	
31	1.291276	-0.022799	74.196312	-9.109572	-4.695981	9.109572	-2.379994	-1.191308	0.291362	1.191308	-1.570731	
32	0.747716	0.087269	70.922399	-11.154380	-2.345526	11.154380	-1.148033	-3.858446	0.117345	3.858446	-0.865363	
33	0.418889	0.216085	68.012962	-17.055347	0.184116	17.055347	-0.143009	-7.354623	0.080398	7.354623	-0.485767	
34	0.180601	0.255586	65.082021	-26.634663	1.969583	26.634663	0.793683	-11.097697	-0.008377	11.097697	-0.205359	
35	0.011130	0.152420	61.388191	-40.009851	2.706876	40.009851	2.027863	-15.679870	-0.222175	15.679870	0.128420	
36	0.100366	0.012162	56.479039	-56.707882	2.503629	56.707882	3.588847	-21.356117	-0.461420	21.356117	0.169528	
37	0.448879	-0.022853	50.453753	-72.341901	1.800372	72.341901	4.872567	-25.988068	-0.564516	25.988068	-0.372860	
38	0.804918	0.038955	43.606886	-77.303964	0.908855	77.303964	5.108768	-26.240865	-0.471474	26.240865	-1.176375	
