kww	// User ID
12-2-2021	// Evaluation date
kyle-pilot2_26_39.8	10-2-2021	16:16:34:759	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	1.772557	0.576239	204.939426	6.779334	1.889040	-6.779334	-7.592436	8.921619	2.778260	-8.921619	-0.812842	
1	1.753835	0.694477	208.124013	10.420055	2.032478	-10.420055	-8.334043	13.112748	2.286499	-13.112748	-0.333054	
2	1.622959	0.833829	208.963289	9.068306	0.673856	-9.068306	-6.979472	10.136004	1.487957	-10.136004	0.286754	
3	1.444624	0.853701	207.403835	3.481438	-0.823284	-3.481438	-5.045503	5.729792	0.957278	-5.729792	0.610288	
4	1.244150	0.798459	204.021208	-0.753580	-1.596521	0.753580	-3.896743	3.767543	0.619212	-3.767543	0.713787	
5	1.139750	0.797159	199.341039	-0.457650	-1.814851	0.457650	-3.699442	2.764808	0.401906	-2.764808	0.782314	
6	1.035061	0.775735	193.917606	0.670892	-1.950772	-0.670892	-3.302709	0.393072	0.269873	-0.393072	0.754385	
7	0.710258	0.566608	188.093592	-0.897855	-1.862468	0.897855	-1.953587	-2.569863	0.139944	2.569863	0.504281	
8	0.278032	0.265711	182.075995	-2.911858	-1.398630	2.911858	-0.404304	-4.050523	0.006407	4.050523	0.192230	
9	0.122911	0.149115	176.347893	-2.030076	-0.790216	2.030076	-0.058381	-2.511717	0.004591	2.511717	0.048606	
10	0.349159	0.286631	171.488258	0.876003	-0.410678	-0.876003	-0.985856	0.854485	0.166537	-0.854485	0.051641	
11	0.613035	0.408873	167.787611	2.018659	-0.272784	-2.018659	-1.985323	2.747755	0.482422	-2.747755	-0.085660	
12	0.599351	0.238482	165.594602	-0.475122	0.135359	0.475122	-2.395821	2.384467	1.107392	-2.384467	-0.662945	
13	0.438212	-0.082517	165.425633	-4.555397	0.934789	4.555397	-2.355162	1.839643	1.873835	-1.839643	-1.452185	
14	0.405317	-0.190569	167.183187	-6.575969	1.316653	6.575969	-2.095081	1.696992	2.141920	-1.696992	-1.818478	
15	0.436522	-0.093716	170.044155	-5.244786	0.913337	5.244786	-1.934816	0.198616	1.808728	-0.198616	-1.649786	
16	0.373211	-0.058822	173.551636	-3.059880	0.431589	3.059880	-1.948617	-3.083511	1.490320	3.083511	-1.451514	
17	0.359029	-0.059165	178.038249	-1.547256	0.313610	1.547256	-2.016772	-5.041992	1.415612	5.041992	-1.456900	
18	0.511758	0.077212	183.624536	2.364832	0.353208	-2.364832	0.000000	-2.880499	-0.000000	2.880499	-1.426687	
19	0.586521	0.201138	189.724956	9.430427	0.626106	-9.430427	0.000000	1.130783	-0.000000	-1.130783	-1.271460	
20	0.403933	0.078815	196.051211	13.958281	1.301140	-13.958281	-4.230142	3.160290	0.928362	-3.160290	-1.249535	
21	0.262397	-0.112245	203.075812	13.207173	1.844266	-13.207173	-3.883555	3.682637	1.272116	-3.682637	-1.567099	
22	0.370333	-0.111538	210.811677	11.036445	1.757822	-11.036445	-3.121329	4.290954	1.407468	-4.290954	-1.969847	
23	0.332849	-0.142471	218.218460	8.718064	1.583212	-8.718064	-2.415297	3.400471	1.339770	-3.400471	-2.003078	
24	-0.090501	-0.459375	224.353170	3.869069	2.018207	-3.869069	-1.634606	0.745235	1.490120	-0.745235	-1.730251	
25	-0.409391	-0.726594	228.908024	-1.863058	2.544403	1.863058	-0.851477	-0.249642	1.592516	0.249642	-1.542370	
26	-0.226204	-0.563548	231.484286	-4.147698	2.101375	4.147698	-0.580665	1.340758	1.178779	-1.340758	-1.444973	
27	0.123504	-0.252369	231.737927	-3.020864	1.152560	3.020864	-1.272963	2.461607	0.727571	-2.461607	-1.464821	
28	0.272990	-0.207390	230.140723	-1.869982	1.032865	1.869982	-2.217425	1.775858	0.835709	-1.775858	-2.046808	
29	0.395074	-0.263506	227.391708	-1.824554	1.335705	1.824554	-2.435350	0.875764	1.184344	-0.875764	-3.099155	
30	0.612009	-0.144192	223.555091	-1.309545	0.984522	1.309545	-2.260684	0.538794	1.226992	-0.538794	-3.672745	
31	0.667478	0.020830	218.722126	-0.537505	0.336423	0.537505	-2.073071	0.035652	0.925185	-0.035652	-3.113871	
32	0.514534	0.090644	213.628367	-1.852543	-0.079740	1.852543	-1.531789	-0.531339	0.518481	0.531339	-1.874391	
33	0.481745	0.194075	208.881802	-4.775051	-0.570295	4.775051	-0.939395	-0.328974	0.227648	0.328974	-0.966672	
34	0.688200	0.406612	204.657898	-6.082251	-1.297424	6.082251	-1.026405	0.105329	0.110105	-0.105329	-0.764146	
