kww	// User ID
12-2-2021	// Evaluation date
kyle-pilot2_16_50.1	10-2-2021	16:11:40:923	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	0.745041	-0.061205	42.706665	0.900739	0.113623	-0.900739	0.098279	0.447017	-0.057908	-0.447017	0.103984	
1	0.844018	-0.050518	40.121930	0.916190	0.196112	-0.916190	0.052499	0.524067	-0.037546	-0.524067	0.068847	
2	0.990536	-0.015647	38.235914	1.078045	0.000000	-1.078045	0.003386	0.632507	-0.004695	-0.632507	-0.004341	
3	1.019459	0.008882	37.477481	1.380001	0.429755	-1.380001	0.008418	0.708852	0.006123	-0.708852	-0.055752	
4	0.955835	0.011771	37.731316	1.751802	0.413991	-1.751802	0.055232	0.751402	-0.003084	-0.751402	-0.061406	
5	0.945286	0.001515	38.890212	2.234762	0.346959	-2.234762	0.112529	0.877739	-0.022031	-0.877739	-0.036216	
6	1.008468	-0.011787	40.975894	2.803804	0.000000	-2.803804	0.161120	1.056665	-0.039821	-1.056665	-0.003966	
7	1.008556	-0.036393	43.907258	3.020225	0.206028	-3.020225	0.185750	1.071334	-0.052220	-1.071334	0.040884	
8	0.945107	-0.081263	47.418966	2.546999	0.042609	-2.546999	0.206504	0.881880	-0.074705	-0.881880	0.110289	
9	0.972492	-0.121712	51.357273	1.670972	0.000000	-1.670972	0.249009	0.590251	-0.102924	-0.590251	0.166022	
10	1.088122	-0.126216	55.757817	0.538236	-0.300720	-0.538236	0.238287	0.140307	-0.096122	-0.140307	0.157779	
11	1.163165	-0.117658	60.264225	-1.001103	0.000000	1.001103	0.134513	-0.451696	-0.061826	0.451696	0.118638	
12	1.224616	-0.132089	63.848679	-2.499467	-0.342376	2.499467	0.024185	-0.994283	-0.040252	0.994283	0.103527	
13	1.309431	-0.134076	65.731802	-3.223980	-0.274245	3.223980	-0.063254	-1.368604	-0.013154	1.368604	0.078577	
14	1.230933	-0.076460	66.131433	-3.080398	-0.073762	3.080398	-0.173141	-1.408532	0.042161	1.408532	-0.000448	
15	0.890830	-0.001039	65.459222	-2.438378	0.000000	2.438378	-0.271725	-1.043278	0.088360	1.043278	-0.082503	
16	0.530626	0.032190	63.524950	-1.811412	0.329612	1.811412	-0.312436	-0.608635	0.098323	0.608635	-0.111916	
17	0.348238	0.052098	60.271354	-1.575098	0.379656	1.575098	-0.358871	-0.386901	0.112267	0.386901	-0.137815	
18	0.231362	0.100802	56.375097	-1.733439	0.480466	1.733439	-0.500562	-0.370345	0.176339	0.370345	-0.221716	
19	0.105494	0.126863	52.325032	-2.085059	0.000000	2.085059	-0.646142	-0.483255	0.234218	0.483255	-0.288799	
20	0.142640	0.066589	47.752713	-2.249650	0.000000	2.249650	-0.529261	-0.541728	0.168198	0.541728	-0.199626	
21	0.406476	-0.035008	42.339390	-1.848714	0.000000	1.848714	-0.088306	-0.427880	-0.008110	0.427880	0.011427	
22	0.642606	-0.085035	36.634574	-1.068734	0.000000	1.068734	0.333438	-0.335622	-0.134172	0.335622	0.144515	
23	0.655286	-0.071639	31.414880	-0.475325	-0.205985	0.475325	0.437939	-0.436887	-0.131769	0.436887	0.127718	
24	0.612059	-0.041684	26.925239	-0.132691	-0.000000	0.132691	0.327372	-0.566125	-0.072876	0.566125	0.052192	
25	0.725186	-0.005793	23.253110	0.170458	0.000000	-0.170458	0.219738	-0.566502	-0.022166	0.566502	-0.032687	
26	0.901022	0.041250	20.772237	0.432442	-0.106216	-0.432442	0.183349	-0.352326	0.008213	0.352326	-0.126397	
27	0.972548	0.065518	19.639375	0.630060	0.000000	-0.630060	0.211115	0.040887	-0.000582	-0.040887	-0.177850	
28	0.989015	0.043953	19.363920	0.868660	0.000000	-0.868660	0.306163	0.378587	-0.057149	-0.378587	-0.146791	
29	1.032164	0.014521	19.378806	1.232126	0.000000	-1.232126	0.417790	0.544472	-0.114593	-0.544472	-0.092315	
30	1.020601	0.015259	19.516812	1.600391	0.000000	-1.600391	0.429639	0.627642	-0.115616	-0.627642	-0.080727	
31	0.868416	0.028262	19.764887	1.736459	0.000000	-1.736459	0.296355	0.670513	-0.067841	-0.670513	-0.088719	
32	0.650783	0.022947	20.055592	1.625940	0.026928	-1.625940	0.134679	0.648453	-0.027058	-0.648453	-0.069541	
33	0.526259	0.000116	20.395547	1.377176	0.015473	-1.377176	0.082746	0.553678	-0.024558	-0.553678	-0.024087	
34	0.563895	-0.027009	20.926346	0.896828	0.000000	-0.896828	0.123686	0.376619	-0.045307	-0.376619	0.021052	
35	0.675036	-0.056397	21.737410	-0.000899	-0.000000	0.000899	0.131805	0.056809	-0.059370	-0.056809	0.048578	
36	0.743200	-0.097196	22.752377	-1.063851	-0.000000	1.063851	0.071083	-0.377114	-0.063736	0.377114	0.064006	
37	0.791244	-0.156382	23.821357	-1.669434	-0.038029	1.669434	0.031647	-0.783889	-0.076901	0.783889	0.083238	
38	0.894556	-0.216583	24.880250	-1.769707	-0.000000	1.769707	0.053350	-1.069967	-0.095020	1.069967	0.099464	
39	0.977176	-0.239981	26.119411	-1.647252	-0.000000	1.647252	0.081706	-1.129698	-0.097805	1.129698	0.092323	
40	0.917040	-0.211347	27.896726	-1.262077	-0.111635	1.262077	0.077372	-0.920593	-0.079911	0.920593	0.060847	
41	0.798095	-0.156461	30.341580	-0.686402	-0.000000	0.686402	0.031669	-0.575955	-0.045221	0.575955	0.017244	
42	0.800251	-0.102009	33.240491	-0.317064	0.000000	0.317064	-0.060238	-0.243176	0.001928	0.243176	-0.027290	
43	0.900533	-0.044752	36.323352	-0.221013	0.000000	0.221013	-0.169968	0.033157	0.052152	-0.033157	-0.059551	
44	0.938906	0.014425	39.298859	-0.102959	0.000000	0.102959	-0.261290	0.195950	0.096707	-0.195950	-0.068253	
45	0.913393	0.047708	41.652624	-0.008261	0.000000	0.008261	-0.323753	0.199675	0.123319	-0.199675	-0.056622	
46	0.910563	0.059254	42.994978	-0.061255	0.000000	0.061255	-0.363765	0.112861	0.137458	-0.112861	-0.039725	
47	0.852250	0.098517	43.627389	-0.092696	0.059091	0.092696	-0.399698	-0.002956	0.162408	0.002956	-0.027987	
48	0.659513	0.168533	44.105956	-0.097702	0.000000	0.097702	-0.421510	-0.110535	0.183923	0.110535	-0.023372	
49	0.480022	0.222121	44.472032	-0.270546	0.000000	0.270546	-0.410039	-0.136733	0.180581	0.136733	-0.022704	
50	0.456451	0.252986	44.620797	-0.534187	0.000000	0.534187	-0.384179	-0.078220	0.169683	0.078220	-0.024294	
51	0.525178	0.274173	44.817815	-0.736320	0.000000	0.736320	-0.356208	-0.008676	0.157409	0.008676	-0.028591	
52	0.626258	0.252393	45.101554	-0.891000	0.000000	0.891000	0.000000	0.002611	0.000000	-0.002611	-0.033432	
53	0.826517	0.166862	44.913033	-0.910178	0.000000	0.910178	0.000000	-0.098812	0.000000	0.098812	-0.039103	
54	1.107833	0.066443	43.883748	-0.703873	0.000000	0.703873	0.000000	-0.273520	0.000000	0.273520	-0.052017	
55	1.292178	0.001567	42.284960	-0.414672	0.267561	0.414672	-0.203730	-0.383580	0.079292	0.383580	-0.070968	
56	1.295717	-0.032740	40.419444	-0.185226	0.000000	0.185226	0.000000	-0.371061	0.000000	0.371061	-0.085202	
57	1.236793	-0.056367	38.204845	-0.059251	0.000000	0.059251	-0.136891	-0.286582	0.042215	0.286582	-0.095793	
58	1.190166	-0.069963	35.497698	-0.069438	0.000000	0.069438	0.000000	-0.169042	0.000000	0.169042	-0.110799	
