kww	// User ID
12-2-2021	// Evaluation date
kyle-pilot2_30_37.4	10-2-2021	16:18:12:062	// Source file name and timestamp
238.095	// Sampling rate
5.000	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	0.570839	0.102638	126.165786	0.479263	0.000000	-0.479263	-0.338543	0.098160	0.336553	-0.098160	-0.015200	
1	0.519661	0.203479	110.198486	0.569344	0.000000	-0.569344	0.036294	0.006938	0.210042	-0.006938	0.041847	
2	0.802736	0.358926	102.075977	0.660377	0.094355	-0.660377	0.111529	0.024175	0.286901	-0.024175	0.062883	
3	1.263992	0.557268	104.526957	0.659835	0.267327	-0.659835	-0.217790	0.213777	0.475435	-0.213777	0.070779	
4	1.706233	0.773828	116.859491	0.684258	0.000000	-0.684258	-0.712518	0.466569	0.651772	-0.466569	0.091580	
5	1.999285	0.921649	136.457627	0.707840	0.000000	-0.707840	-1.103237	0.641651	0.779913	-0.641651	0.135682	
6	2.120164	0.962114	159.130266	0.723353	0.773048	-0.723353	-1.298306	0.746533	0.859921	-0.746533	0.207442	
7	1.967486	0.829531	180.647877	0.750692	0.739209	-0.750692	-1.314672	0.765821	0.850950	-0.765821	0.264383	
8	1.579522	0.490895	198.862283	0.751792	0.000000	-0.751792	-1.213620	0.660516	0.773374	-0.660516	0.201744	
9	1.292136	0.153073	214.371323	0.798236	0.579195	-0.798236	-1.086878	0.537225	0.723000	-0.537225	0.026597	
10	1.227986	0.051341	228.622751	1.001650	0.518851	-1.001650	-0.930310	0.528232	0.687177	-0.528232	-0.052008	
11	1.073194	0.085190	242.296264	1.246235	0.359398	-1.246235	-0.634702	0.533272	0.553892	-0.533272	0.008617	
12	0.715596	0.023862	256.118267	1.352372	0.000000	-1.352372	-0.215057	0.351402	0.361526	-0.351402	-0.040616	
13	0.538263	-0.084104	271.653272	1.287722	-0.097775	-1.287722	0.082906	0.094157	0.296622	-0.094157	-0.202512	
14	0.763570	-0.028091	290.042563	1.038144	-0.069274	-1.038144	0.044827	0.009248	0.375747	-0.009248	-0.164841	
15	1.092550	0.191202	311.100905	0.590920	0.118114	-0.590920	-0.218428	0.092298	0.406106	-0.092298	0.116737	
16	1.267530	0.391862	334.452456	0.158236	0.000000	-0.158236	-0.434843	0.210106	0.319951	-0.210106	0.379536	
17	1.397072	0.570391	360.024816	-0.017306	0.461629	0.017306	-0.487590	0.370052	0.168963	-0.370052	0.603833	
18	1.492788	0.858051	386.656760	0.005150	0.447983	-0.005150	-0.429159	0.662992	-0.100922	-0.662992	1.031392	
19	1.285801	1.102712	412.029361	-0.001521	0.208699	0.001521	-0.391362	0.884634	-0.427021	-0.884634	1.510964	
20	0.826468	1.083946	434.473127	-0.184875	-0.097637	0.184875	-0.443279	0.718144	-0.575442	-0.718144	1.638045	
21	0.640480	1.030700	452.991529	-0.355078	-0.238368	0.355078	-0.432043	0.458948	-0.611653	-0.458948	1.531037	
22	0.897559	1.203752	465.717107	-0.071291	-0.215813	0.071291	-0.219481	0.543359	-0.774304	-0.543359	1.459219	
23	1.156867	1.340148	470.467495	0.596520	-0.143798	-0.596520	0.076912	0.854544	-0.946915	-0.854544	1.222567	
24	1.203602	1.182927	466.494912	0.933387	-0.046103	-0.933387	0.293482	1.100238	-0.931243	-1.100238	0.675408	
25	1.302486	0.972286	453.965603	0.783830	0.075309	-0.783830	0.449535	1.235806	-0.869160	-1.235806	0.081775	
26	1.507294	0.927840	432.361102	0.663248	0.165423	-0.663248	0.608475	1.416328	-0.907520	-1.416328	-0.379504	
27	1.483615	0.842326	401.241957	0.868779	0.183080	-0.868779	0.606085	1.499054	-0.851148	-1.499054	-0.711307	
28	1.133070	0.488927	362.288829	1.358021	0.237809	-1.358021	0.297072	1.020731	-0.511737	-1.020731	-0.882699	
29	0.816703	0.025159	318.920885	1.719419	0.518133	-1.719419	-0.114553	0.077736	-0.073375	-0.077736	-0.873848	
30	0.814899	-0.225918	274.147255	1.679063	0.929240	-1.679063	-0.352358	-0.428363	0.163774	0.428363	-0.719745	
31	0.998561	-0.206678	230.361031	1.569381	1.145388	-1.569381	-0.433892	-0.090292	0.191051	0.090292	-0.473274	
32	1.139608	-0.125747	190.845224	1.594455	1.117304	-1.594455	-0.503014	0.509969	0.195994	-0.509969	-0.205717	
33	1.250519	-0.085076	159.738717	1.722767	1.043372	-1.722767	-0.567838	0.955534	0.250605	-0.955534	0.018708	
34	1.462308	0.025110	140.815363	1.948261	0.976096	-1.948261	-0.576934	1.279716	0.287533	-1.279716	0.166798	
35	1.676609	0.222842	137.531531	2.045566	0.839051	-2.045566	-0.564326	1.404766	0.273847	-1.404766	0.222788	
36	1.589293	0.310131	152.448908	1.748924	0.627549	-1.748924	-0.567078	1.183661	0.260029	-1.183661	0.191640	
37	1.109909	0.149860	184.769217	1.072054	0.430417	-1.072054	-0.548620	0.678841	0.295459	-0.678841	0.121777	
