kww	// User ID
12-2-2021	// Evaluation date
kyle-pilot2_03_40.7	10-2-2021	16:07:58:268	// Source file name and timestamp
238.095	// Sampling rate
4.014	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	0.591207	0.370458	0.000000	-0.041002	-0.306715	0.041002	-0.155335	0.010560	0.091933	-0.010560	0.000000	
1	0.577515	0.358929	0.000000	0.133900	-0.363025	-0.133900	-0.129273	0.090470	0.077420	-0.090470	0.112827	
2	0.565143	0.347452	0.000000	0.307782	-0.393815	-0.307782	-0.106199	0.183762	0.057477	-0.183762	0.145088	
3	0.554911	0.338187	0.000000	0.489620	-0.395092	-0.489620	-0.084961	0.278728	0.035064	-0.278728	0.183215	
4	0.549551	0.335297	0.000000	0.679229	-0.381570	-0.679229	-0.066342	0.366872	0.013727	-0.366872	0.225566	
5	0.540349	0.330018	4.851374	0.852697	-0.350265	-0.852697	-0.052356	0.433447	-0.003443	-0.433447	0.268040	
6	0.505577	0.300084	6.763595	0.977430	-0.294929	-0.977430	-0.043413	0.468995	-0.013988	-0.468995	0.304313	
7	0.438808	0.239374	9.214726	1.045015	-0.238974	-1.045015	-0.035893	0.480695	-0.017368	-0.480695	0.331540	
8	0.360140	0.168847	12.143604	1.076634	-0.204341	-1.076634	-0.026295	0.478726	-0.015961	-0.478726	0.352034	
9	0.282729	0.102989	15.411770	1.068846	-0.178526	-1.068846	-0.017451	0.456705	-0.012417	-0.456705	0.364894	
10	0.187129	0.022304	18.828434	0.995392	-0.155394	-0.995392	-0.012349	0.411795	-0.007040	-0.411795	0.367267	
11	0.048080	-0.102755	22.113495	0.892728	-0.167842	-0.892728	-0.007358	0.372336	0.000944	-0.372336	0.367087	
12	-0.120007	-0.261884	24.912196	0.846617	-0.249700	-0.846617	0.005230	0.372661	0.009734	-0.372661	0.374251	
13	-0.262424	-0.399419	26.987541	0.902921	-0.386874	-0.902921	0.032696	0.417127	0.014261	-0.417127	0.383463	
14	-0.312103	-0.449125	28.323832	1.024906	-0.514572	-1.024906	0.074958	0.475013	0.007649	-0.475013	0.394948	
15	-0.209779	-0.359587	28.953304	1.145708	-0.569048	-1.145708	0.121100	0.530795	-0.021554	-0.530795	0.435108	
16	0.053442	-0.125381	28.812796	1.279857	-0.544631	-1.279857	0.162879	0.625246	-0.084535	-0.625246	0.520399	
17	0.403996	0.190767	27.866819	1.475654	-0.476064	-1.475654	0.201732	0.772169	-0.175370	-0.772169	0.622215	
18	0.735600	0.495860	26.278996	1.672768	-0.375173	-1.672768	0.229123	0.924022	-0.272593	-0.924022	0.701146	
19	0.976097	0.720456	24.376892	1.781530	-0.241536	-1.781530	0.229601	1.056052	-0.357224	-1.056052	0.744273	
20	1.105546	0.843591	22.460584	1.801268	-0.122500	-1.801268	0.217282	1.138250	-0.418095	-1.138250	0.752136	
21	1.163206	0.905603	20.683064	1.766283	-0.064940	-1.766283	0.224932	1.143863	-0.458140	-1.143863	0.732224	
22	1.200679	0.956321	19.146054	1.715115	-0.037940	-1.715115	0.249248	1.152151	-0.490148	-1.152151	0.699312	
23	1.202630	0.974784	17.983310	1.672075	-0.006829	-1.672075	0.262999	1.230219	-0.513315	-1.230219	0.660867	
24	1.141619	0.926074	17.228499	1.650922	0.002479	-1.650922	0.273859	1.330771	-0.521952	-1.330771	0.624863	
25	1.054641	0.842589	16.748815	1.708966	-0.017043	-1.708966	0.306211	1.400457	-0.525503	-1.400457	0.604718	
26	0.961265	0.748153	16.425564	1.891899	-0.021880	-1.891899	0.333957	1.405733	-0.520805	-1.405733	0.590336	
27	0.826451	0.614531	16.259555	2.095684	0.007780	-2.095684	0.299315	1.267667	-0.483743	-1.267667	0.558203	
28	0.662315	0.453270	16.301136	2.131587	0.038523	-2.131587	0.212784	0.976771	-0.418691	-0.976771	0.512001	
29	0.522764	0.314801	16.561683	1.911038	0.039216	-1.911038	0.138746	0.646685	-0.356357	-0.646685	0.471282	
30	0.401753	0.193928	16.972871	1.507625	0.025279	-1.507625	0.084169	0.364820	-0.301931	-0.364820	0.436384	
31	0.270902	0.062719	17.416880	1.063508	0.024266	-1.063508	0.023942	0.160245	-0.249085	-0.160245	0.399063	
32	0.158476	-0.052830	17.775397	0.693325	0.023071	-0.693325	-0.013676	0.069368	-0.213586	-0.069368	0.363130	
33	0.097704	-0.117591	17.950758	0.490466	-0.005591	-0.490466	0.009779	0.113692	-0.208150	-0.113692	0.330916	
34	0.077202	-0.137621	17.885018	0.505474	-0.049963	-0.505474	0.073715	0.247541	-0.221110	-0.247541	0.295988	
35	0.093621	-0.118036	17.605840	0.660770	-0.084847	-0.660770	0.140438	0.392898	-0.244381	-0.392898	0.264974	
36	0.186056	-0.030652	17.235447	0.881215	-0.111713	-0.881215	0.211428	0.540221	-0.293192	-0.540221	0.260458	
37	0.361086	0.126200	16.882706	1.161933	-0.125668	-1.161933	0.279176	0.708962	-0.373171	-0.708962	0.284979	
38	0.537880	0.282067	16.588256	1.402603	-0.103252	-1.402603	0.283828	0.843892	-0.450179	-0.843892	0.307422	
39	0.635782	0.368133	16.402461	1.437148	-0.057234	-1.437148	0.201820	0.858748	-0.484465	-0.858748	0.303299	
40	0.662514	0.393737	16.357040	1.222039	-0.033277	-1.222039	0.108785	0.743786	-0.474423	-0.743786	0.280621	
41	0.661978	0.399514	16.347331	0.835475	-0.041723	-0.835475	0.059334	0.552567	-0.439111	-0.552567	0.255497	
