kww	// User ID
12-2-2021	// Evaluation date
kyle-pilot2_14_53.8	10-2-2021	16:10:32:334	// Source file name and timestamp
238.095	// Sampling rate
3.137	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	1.956762	1.711902	226.015819	1.876283	0.000000	-1.876283	1.179118	0.480369	-0.339710	-0.480369	0.459587	
1	2.263926	1.698868	230.781085	2.539001	0.000000	-2.539001	1.320698	1.538690	-0.841992	-1.538690	0.723843	
2	2.183956	1.101795	233.345997	3.088742	0.000000	-3.088742	1.978453	2.597796	-1.714970	-2.597796	1.293214	
3	1.713912	0.316453	234.047687	2.822008	0.285904	-2.822008	2.468856	3.097165	-2.296778	-3.097165	1.726971	
4	0.701789	-0.564242	234.068248	0.916871	-0.000000	-0.916871	2.205935	2.454559	-2.085809	-2.454559	1.732313	
5	-0.422544	-1.444282	233.506355	-2.199479	0.159786	2.199479	1.516489	1.168456	-1.586498	-1.168456	1.751920	
6	-0.807300	-1.930857	231.687360	-3.716668	0.178662	3.716668	1.258434	0.570276	-1.613846	-0.570276	2.181218	
7	-0.236047	-1.693822	228.999258	-1.205396	0.258869	1.205396	1.664182	0.996318	-2.063834	-0.996318	2.552689	
8	0.603372	-0.979327	226.762914	3.783004	0.305708	-3.783004	2.190193	1.522882	-2.231626	-1.522882	2.244355	
9	1.148597	-0.345303	225.024962	7.234345	0.312528	-7.234345	2.494707	1.177660	-2.055329	-1.177660	1.620883	
10	1.612664	0.118248	222.379152	7.379789	0.316675	-7.379789	2.783351	0.127485	-1.990714	-0.127485	1.208378	
11	2.201377	0.659949	218.497889	5.337196	0.305359	-5.337196	3.078767	-0.948986	-1.933837	0.948986	0.722321	
12	2.534164	1.087091	214.209675	2.688846	0.266023	-2.688846	3.058791	-1.529864	-1.611219	1.529864	0.111733	
13	2.330416	0.979558	208.547635	0.503254	0.000000	-0.503254	2.510247	-1.223597	-1.430025	1.223597	0.061933	
14	1.832628	0.480866	199.123039	-0.624829	0.000000	0.624829	1.436104	0.031366	-1.648930	-0.031366	0.619377	
15	1.340529	0.144532	185.723519	-0.518234	0.000116	0.518234	0.202310	1.475047	-1.647068	-1.475047	0.851266	
16	1.032159	0.178542	170.293241	0.621841	0.000000	-0.621841	-0.267701	1.974118	-1.132061	-1.974118	0.467170	
17	1.049899	0.251590	153.935285	1.761193	0.000000	-1.761193	0.838247	1.637142	-1.046820	-1.637142	0.411682	
18	1.320036	0.043699	137.192179	1.891880	0.179697	-1.891880	3.327480	1.227266	-2.091823	-1.227266	1.319455	
19	1.555763	-0.282055	122.651494	1.182723	0.000000	-1.182723	6.020538	0.333318	-3.411304	-0.333318	2.427621	
20	1.502262	-0.453621	113.989859	-0.377203	0.382250	0.377203	7.401231	-1.362223	-3.798477	1.362223	2.744724	
21	1.183016	-0.526415	112.243392	-2.376579	0.386110	2.376579	6.877560	-2.847615	-3.380372	2.847615	2.467598	
22	0.957575	-0.492229	115.470901	-3.227507	0.322159	3.227507	5.091842	-3.364455	-2.810596	3.364455	2.024662	
23	1.073762	-0.104848	121.673169	-3.378126	0.204423	3.378126	2.713148	-3.267215	-1.864705	3.267215	1.119275	
24	1.279894	0.458436	129.340988	-4.096871	0.000000	4.096871	0.391431	-2.851180	-0.566144	2.851180	-0.039401	
25	1.230573	0.574597	136.031919	-4.729773	0.098077	4.729773	-0.689828	-2.118081	-0.101870	2.118081	-0.355031	
26	1.057530	0.189341	139.451910	-4.179137	0.102971	4.179137	-0.097306	-1.148400	-0.903297	1.148400	0.416360	
27	1.108898	-0.058860	139.723179	-2.666782	0.030132	2.666782	1.032286	-0.566418	-1.725790	0.566418	1.176215	
28	1.318332	0.050135	138.557299	-1.883813	-0.058155	1.883813	1.557094	-0.639432	-1.766099	0.639432	1.285494	
29	1.389768	0.109963	136.954094	-2.379389	-0.077974	2.379389	1.523474	-0.695872	-1.697476	0.695872	1.355284	
30	1.386335	0.039356	135.302361	-2.479023	0.000000	2.479023	1.286557	-0.717267	-1.877820	0.717267	1.667497	
31	1.455427	0.129327	134.813199	-2.232859	-0.036175	2.232859	0.884480	-1.106762	-1.748148	1.106762	1.622839	
32	1.241921	0.148028	137.180116	-2.176424	-0.007037	2.176424	0.627303	-1.213780	-1.421359	1.213780	1.367309	
33	0.381831	-0.448690	142.915198	-1.829609	0.000000	1.829609	1.070548	-0.685769	-1.817210	0.685769	1.933005	
34	-0.680428	-1.418164	151.008877	-1.139660	-0.156861	1.139660	2.142888	-0.149794	-2.905817	0.149794	3.201131	
35	-1.186046	-1.944818	160.029931	-0.397664	-0.000000	0.397664	3.161066	0.037758	-3.602529	-0.037758	3.866227	
36	-1.053006	-1.818594	168.530529	0.221554	-0.510531	-0.221554	3.733182	-0.173052	-3.426883	0.173052	3.555216	
37	-0.713225	-1.503411	174.645684	0.243264	-0.592181	-0.243264	4.026063	-0.543684	-2.996355	0.543684	3.058319	
38	-0.400859	-1.354027	176.402688	-0.282834	-0.723600	0.282834	4.323821	-0.895544	-2.943687	0.895544	3.001846	
39	-0.068528	-1.332729	172.898873	-1.106584	-0.940339	1.106584	4.748456	-1.226364	-3.272309	1.226364	3.332619	
40	0.368857	-1.171833	165.077293	-1.282184	-1.073387	1.282184	4.856839	-0.873693	-3.466303	0.873693	3.496025	
41	0.950755	-0.639670	155.232997	0.883368	-0.872639	-0.883368	3.821631	0.973591	-3.031041	-0.973591	3.067629	
42	1.629865	0.175420	145.537579	4.972858	-0.319156	-4.972858	1.635270	3.777913	-2.095864	-3.777913	2.301958	
43	2.261484	0.991029	137.189660	7.855990	0.275936	-7.855990	-0.528698	5.424400	-1.074369	-5.424400	1.596948	
44	2.685600	1.687092	131.059180	7.283553	0.583599	-7.283553	-1.667359	4.397540	-0.001437	-4.397540	0.882104	
45	2.783558	2.173917	127.885500	3.856096	0.547432	-3.856096	-1.788865	1.941423	1.010871	-1.941423	0.109749	
46	2.517569	2.161286	127.256218	-0.051738	0.308120	0.051738	-1.120017	0.330850	1.289988	-0.330850	-0.239125	
47	2.021510	1.574190	127.815638	-2.192943	-0.002886	2.192943	0.223696	-0.539687	0.610104	0.539687	0.211207	
48	1.562714	0.901708	129.041577	-2.909445	-0.311774	2.909445	1.722090	-1.859422	-0.233502	1.859422	0.933803	
49	1.353193	0.651959	131.682437	-3.846969	-0.530239	3.846969	2.686135	-3.022861	-0.537559	3.022861	1.186413	
50	1.483459	0.781225	136.178721	-4.984568	-0.599948	4.984568	2.949250	-3.070544	-0.560897	3.070544	1.192375	
51	1.917190	1.001622	141.908542	-4.445217	-0.570445	4.445217	2.773212	-1.882320	-0.816527	1.882320	1.500759	
52	2.427234	1.256696	148.455621	-1.133193	-0.474787	1.133193	2.247058	0.412245	-1.165804	-0.412245	1.849488	
53	2.711037	1.555482	156.193725	3.542087	-0.250305	-3.542087	1.232761	3.531413	-1.188349	-3.531413	1.742039	
54	2.684651	1.727118	164.762375	7.421901	0.100343	-7.421901	-0.091427	6.296593	-0.954545	-6.296593	1.396284	
55	2.542838	1.695705	172.287059	9.304278	0.424326	-9.304278	-1.118567	7.417270	-0.809962	-7.417270	1.255396	
56	2.413413	1.597553	176.661798	9.280057	0.585752	-9.280057	-1.472156	6.802018	-0.741360	-6.802018	1.300755	
57	2.158728	1.435400	176.665722	8.314397	0.572215	-8.314397	-1.312204	5.292639	-0.592384	-5.292639	1.301914	
58	1.742340	1.123934	171.832156	6.773433	0.420536	-6.773433	-0.875978	3.528094	-0.467443	-3.528094	1.264891	
59	1.428776	0.830782	162.229442	4.640436	0.162576	-4.640436	-0.266663	1.799908	-0.437911	-1.799908	1.340873	
60	1.316831	0.718493	149.005488	2.190649	-0.117076	-2.190649	0.278719	0.307333	-0.390311	-0.307333	1.512451	
61	1.110865	0.547083	134.508750	-0.208431	-0.300247	0.208431	0.525861	-0.672597	-0.335126	0.672597	1.555097	
62	0.613854	0.025097	120.792398	-1.794504	-0.381140	1.794504	0.528090	-1.139103	-0.329087	1.139103	1.326124	
63	0.021591	-0.705493	108.541672	-2.429044	-0.451816	2.429044	0.400564	-1.508504	-0.262732	1.508504	0.954587	
64	-0.483869	-1.363863	98.021343	-3.042798	-0.555353	3.042798	0.138205	-1.932921	-0.035850	1.932921	0.536750	
65	-0.993231	-1.964480	89.492102	-4.148388	-0.671821	4.148388	-0.332143	-2.253095	0.400615	2.253095	-0.022392	
66	-1.412055	-2.475110	82.491277	-5.871503	-0.811153	5.871503	-1.008549	-2.664677	1.042038	2.664677	-0.436923	
67	-1.252469	-2.449505	76.460506	-8.415691	-1.036349	8.415691	-1.456231	-3.508405	1.533567	3.508405	-0.037754	
68	-0.349978	-1.599102	71.805643	-11.508452	-1.275583	11.508452	-0.927459	-4.536649	1.285411	4.536649	1.084593	
69	0.732686	-0.402608	69.206798	-13.873880	-1.304001	13.873880	0.651780	-5.006494	0.283397	5.006494	1.992227	
70	1.448859	0.433170	68.573507	-14.227212	-1.085477	14.227212	2.354866	-4.981797	-0.783531	4.981797	2.241093	
71	1.888239	0.847737	69.135685	-12.846601	-0.804149	12.846601	3.547634	-5.220910	-1.591308	5.220910	2.164543	
72	2.302893	1.222213	70.099954	-9.864216	-0.566877	9.864216	4.707028	-4.955742	-2.467213	4.955742	1.920574	
73	2.526733	1.572593	70.998194	-3.098846	-0.347705	3.098846	6.082226	-2.900521	-3.258350	2.900521	1.389202	
74	2.308790	1.591560	71.626878	7.081874	0.000000	-7.081874	6.739860	-0.332467	-3.289507	0.332467	0.725178	
75	1.827895	1.318336	71.887522	13.498190	-0.041712	-13.498190	6.091729	0.633476	-2.634334	-0.633476	0.227860	
76	1.395774	1.067563	71.881520	11.394039	-0.020676	-11.394039	4.718732	0.244354	-1.921507	-0.244354	-0.063027	
77	1.003841	0.856118	71.959704	5.343712	-0.054059	-5.343712	3.149256	-0.223915	-1.276579	0.223915	-0.229687	
78	0.539573	0.503969	72.397141	1.082392	-0.055636	-1.082392	1.558845	-0.247790	-0.622583	0.247790	-0.260816	
79	0.080103	0.034142	73.115394	-0.237507	-0.013750	0.237507	0.244048	0.059903	-0.110645	-0.059903	-0.145980	
80	-0.237538	-0.404518	73.814222	-0.260219	-0.038401	0.260219	-0.496915	0.274897	0.145189	-0.274897	0.078203	
