kww	// User ID
12-2-2021	// Evaluation date
kyle-pilot2_19_54.3	10-2-2021	16:12:45:475	// Source file name and timestamp
238.095	// Sampling rate
4.743	// Data capture period

1.701184	// height
54.982867	// mass


Sample #	elbVar	shldrIR	handAngVelo	thorJFPd	thorSTPd	UaJFPp	UaSTPp	UaJFPd	UaSTPd	FaJFPp	FaSTPp	
0	0.558146	0.012568	30.086740	-1.366499	0.105153	1.366499	-0.458745	-0.111960	0.128120	0.111960	-0.174167	
1	0.107081	-0.202916	30.507088	-1.000977	0.201189	1.000977	-0.517794	-0.333709	0.285349	0.333709	-0.276493	
2	-0.123449	-0.337150	31.328656	-0.899245	0.270354	0.899245	-0.575431	-0.483070	0.399847	0.483070	-0.365241	
3	-0.113569	-0.326926	32.073125	-0.929833	0.262194	0.929833	-0.510530	-0.475812	0.379454	0.475812	-0.356074	
4	0.014872	-0.254559	32.746646	-0.715270	0.203080	0.715270	-0.347861	-0.385326	0.299119	0.385326	-0.305080	
5	0.237287	-0.163236	33.294842	-0.191426	0.117931	0.191426	-0.178503	-0.169738	0.221723	0.169738	-0.268958	
6	0.523177	-0.030402	33.278463	0.415469	0.034888	-0.415469	-0.028372	0.125741	0.123243	-0.125741	-0.215196	
7	0.717942	0.096123	32.730246	0.735074	-0.012182	-0.735074	0.092552	0.264185	0.021484	-0.264185	-0.131601	
8	0.753993	0.135307	32.448185	0.657465	-0.017377	-0.657465	0.147221	0.231972	-0.016340	-0.231972	-0.092939	
9	0.777716	0.126308	32.958928	0.520997	0.000000	-0.520997	0.141649	0.234301	-0.001035	-0.234301	-0.127584	
10	0.874732	0.167397	33.941906	0.581030	-0.012033	-0.581030	0.145369	0.359043	-0.017760	-0.359043	-0.133505	
11	0.889225	0.235416	34.927586	0.728567	-0.023782	-0.728567	0.193143	0.366729	-0.077038	-0.366729	-0.036826	
12	0.713746	0.239784	35.766584	0.765018	-0.018630	-0.765018	0.235133	0.135054	-0.110073	-0.135054	0.078876	
13	0.514827	0.200924	36.211605	0.693092	-0.012274	-0.693092	0.236081	-0.098723	-0.103884	0.098723	0.125244	
14	0.458043	0.191989	35.885830	0.623257	-0.030401	-0.623257	0.199536	-0.162514	-0.096039	0.162514	0.128240	
15	0.462151	0.177188	34.930617	0.626351	-0.055028	-0.626351	0.114351	-0.081989	-0.078448	0.081989	0.096596	
16	0.423268	0.085802	33.958258	0.790672	-0.056803	-0.790672	-0.028627	0.096723	-0.010480	-0.096723	-0.023948	
